Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-09-04;0030;0.00;9.99;90.80;0.00;0.51;322.10
AV01;Nava de Arevalo;2015-09-04;0100;0.00;8.95;92.10;0.00;0.46;318.10
AV01;Nava de Arevalo;2015-09-04;0130;0.00;8.37;92.60;0.00;0.49;336.00
AV01;Nava de Arevalo;2015-09-04;0200;0.00;9.40;93.50;0.00;0.79;347.00
AV01;Nava de Arevalo;2015-09-04;0230;0.00;10.07;91.60;0.00;0.45;328.90
AV01;Nava de Arevalo;2015-09-04;0300;0.00;9.80;92.60;0.00;0.96;322.80
AV01;Nava de Arevalo;2015-09-04;0330;0.00;9.91;92.00;0.00;0.90;326.50
AV01;Nava de Arevalo;2015-09-04;0400;0.20;9.84;93.10;0.00;0.76;318.10
AV01;Nava de Arevalo;2015-09-04;0430;0.00;9.26;94.50;0.00;0.90;299.20
AV01;Nava de Arevalo;2015-09-04;0500;0.00;8.44;95.70;0.00;0.84;321.80
AV01;Nava de Arevalo;2015-09-04;0530;0.00;7.55;96.80;0.00;0.75;297.70
AV01;Nava de Arevalo;2015-09-04;0600;0.00;7.08;97.50;1.81;0.84;279.30
AV01;Nava de Arevalo;2015-09-04;0630;0.00;7.42;98.20;8.16;0.54;236.60
AV01;Nava de Arevalo;2015-09-04;0700;0.00;7.55;98.50;20.10;0.27;324.00
AV01;Nava de Arevalo;2015-09-04;0730;0.00;8.00;98.70;54.50;0.30;4.70
AV01;Nava de Arevalo;2015-09-04;0800;0.00;10.07;97.50;288.50;1.97;3.30
AV01;Nava de Arevalo;2015-09-04;0830;0.00;12.63;85.20;324.30;2.63;346.80
AV01;Nava de Arevalo;2015-09-04;0900;0.00;13.29;77.90;366.30;2.01;4.50
AV01;Nava de Arevalo;2015-09-04;0930;0.00;15.76;67.24;537.80;2.26;22.61
AV01;Nava de Arevalo;2015-09-04;1000;0.00;16.19;65.20;480.40;1.54;41.52
AV01;Nava de Arevalo;2015-09-04;1030;0.00;16.83;63.16;553.50;1.98;37.48
AV01;Nava de Arevalo;2015-09-04;1100;0.00;18.28;56.00;676.80;2.76;23.43
AV01;Nava de Arevalo;2015-09-04;1130;0.00;19.25;52.12;696.60;2.56;41.63
AV01;Nava de Arevalo;2015-09-04;1200;0.20;20.61;48.51;729.00;2.29;39.11
AV01;Nava de Arevalo;2015-09-04;1230;0.00;21.05;45.83;778.00;2.21;47.66
AV01;Nava de Arevalo;2015-09-04;1300;0.00;21.70;43.27;738.00;2.01;30.39
AV01;Nava de Arevalo;2015-09-04;1330;0.00;22.51;38.36;911.00;2.15;1.44
