Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2001-01-13;0100;0.00;0.77;97.40;0.00;0.90;224.90
AV01;Nava de Arevalo;2001-01-13;0200;0.00;0.54;97.60;0.00;1.16;201.40
AV01;Nava de Arevalo;2001-01-13;0300;0.20;1.10;98.00;0.00;1.70;239.40
AV01;Nava de Arevalo;2001-01-13;0400;0.00;2.37;97.70;0.00;0.53;194.30
AV01;Nava de Arevalo;2001-01-13;0500;0.00;2.90;97.40;0.00;0.74;188.50
AV01;Nava de Arevalo;2001-01-13;0600;0.00;3.09;97.30;0.00;1.62;260.30
AV01;Nava de Arevalo;2001-01-13;0700;0.00;2.88;97.50;0.00;1.19;273.50
AV01;Nava de Arevalo;2001-01-13;0800;0.00;3.12;97.60;1.64;2.06;222.40
AV01;Nava de Arevalo;2001-01-13;0900;0.00;3.38;97.70;12.87;2.32;272.00
AV01;Nava de Arevalo;2001-01-13;1000;0.00;3.43;97.60;49.37;2.37;257.00
AV01;Nava de Arevalo;2001-01-13;1100;0.00;4.07;97.30;104.60;2.34;249.00
AV01;Nava de Arevalo;2001-01-13;1200;0.00;5.18;94.60;207.30;1.83;259.00
AV01;Nava de Arevalo;2001-01-13;1300;0.00;6.16;88.30;268.00;1.37;295.00
AV01;Nava de Arevalo;2001-01-13;1400;0.00;6.19;86.50;198.70;1.94;321.60
AV01;Nava de Arevalo;2001-01-13;1500;0.00;6.41;85.40;207.80;2.27;310.60
AV01;Nava de Arevalo;2001-01-13;1600;0.00;6.57;85.70;86.30;1.74;316.80
AV01;Nava de Arevalo;2001-01-13;1700;0.00;6.44;86.40;30.02;1.06;31.38
AV01;Nava de Arevalo;2001-01-13;1800;0.00;6.03;88.20;1.55;0.53;82.70
AV01;Nava de Arevalo;2001-01-13;1900;0.00;5.72;90.80;0.00;0.81;153.00
AV01;Nava de Arevalo;2001-01-13;2000;0.00;5.36;92.80;0.00;1.10;169.40
AV01;Nava de Arevalo;2001-01-13;2100;0.00;5.13;93.40;0.00;0.91;188.00
AV01;Nava de Arevalo;2001-01-13;2200;0.00;5.01;94.10;0.00;0.89;152.70
AV01;Nava de Arevalo;2001-01-13;2300;0.00;4.69;94.40;0.00;0.80;183.20
AV01;Nava de Arevalo;2001-01-13;2400;0.00;4.45;94.90;0.00;0.66;224.90
BU01;Miranda de Ebro;2001-01-13;0100;0.00;6.95;92.30;0.00;0.28;312.20
BU01;Miranda de Ebro;2001-01-13;0200;0.00;6.94;92.70;0.00;0.51;259.80
BU01;Miranda de Ebro;2001-01-13;0300;0.00;7.08;91.30;0.00;0.67;233.50
BU01;Miranda de Ebro;2001-01-13;0400;0.00;7.30;90.90;0.00;0.74;238.50
BU01;Miranda de Ebro;2001-01-13;0500;0.00;7.47;88.90;0.00;0.32;255.70
BU01;Miranda de Ebro;2001-01-13;0600;0.00;7.02;90.50;0.00;0.77;249.20
BU01;Miranda de Ebro;2001-01-13;0700;0.00;6.83;89.20;0.00;0.94;264.50
BU01;Miranda de Ebro;2001-01-13;0800;0.00;6.32;91.20;2.64;0.48;237.50
BU01;Miranda de Ebro;2001-01-13;0900;0.00;5.81;92.00;34.34;0.87;243.90
BU01;Miranda de Ebro;2001-01-13;1000;0.00;7.34;88.10;189.70;0.91;279.60
BU01;Miranda de Ebro;2001-01-13;1100;0.20;8.85;82.40;223.30;1.15;322.60
BU01;Miranda de Ebro;2001-01-13;1200;0.00;8.99;81.90;133.80;0.82;302.90
BU01;Miranda de Ebro;2001-01-13;1300;0.00;10.81;72.50;362.00;0.99;184.80
BU01;Miranda de Ebro;2001-01-13;1400;0.00;10.99;72.30;196.20;1.64;245.70
BU01;Miranda de Ebro;2001-01-13;1500;0.00;11.63;70.80;134.30;0.95;294.30
BU01;Miranda de Ebro;2001-01-13;1600;0.00;10.86;75.50;41.77;2.05;327.80
BU01;Miranda de Ebro;2001-01-13;1700;0.00;10.32;79.70;26.98;0.70;316.10
BU01;Miranda de Ebro;2001-01-13;1800;0.00;10.01;76.10;0.35;1.03;276.40
BU01;Miranda de Ebro;2001-01-13;1900;0.00;9.41;77.40;0.00;0.86;294.10
BU01;Miranda de Ebro;2001-01-13;2000;0.00;8.62;82.40;0.00;0.34;191.20
BU01;Miranda de Ebro;2001-01-13;2100;0.00;8.69;81.10;0.00;0.64;267.70
BU01;Miranda de Ebro;2001-01-13;2200;0.00;8.34;82.90;0.00;0.41;273.70
BU01;Miranda de Ebro;2001-01-13;2300;0.00;7.20;87.90;0.00;0.78;269.40
BU01;Miranda de Ebro;2001-01-13;2400;0.00;6.92;89.10;0.00;0.72;237.50
BU03;Lerma;2001-01-13;0100;0.00;0.87;95.00;0.00;0.38;77.40
BU03;Lerma;2001-01-13;0200;0.00;0.31;95.80;0.00;0.40;345.40
BU03;Lerma;2001-01-13;0300;0.00;0.25;96.30;0.00;0.23;46.49
BU03;Lerma;2001-01-13;0400;0.00;-0.14;96.50;0.00;0.47;74.50
BU03;Lerma;2001-01-13;0500;0.00;-0.35;96.60;0.00;0.26;118.90
BU03;Lerma;2001-01-13;0600;0.00;-0.75;96.90;0.00;0.13;76.10
BU03;Lerma;2001-01-13;0700;0.00;-0.18;97.10;0.00;0.44;94.10
BU03;Lerma;2001-01-13;0800;0.00;0.77;97.00;1.90;0.58;122.40
BU03;Lerma;2001-01-13;0900;0.20;1.79;96.90;39.74;0.25;104.50
BU03;Lerma;2001-01-13;1000;0.00;4.46;95.40;181.50;0.74;283.80
BU03;Lerma;2001-01-13;1100;0.00;6.59;85.40;270.40;1.35;292.20
BU03;Lerma;2001-01-13;1200;0.00;7.68;79.30;259.10;1.94;322.60
BU03;Lerma;2001-01-13;1300;0.00;7.64;83.00;220.10;2.37;296.40
BU03;Lerma;2001-01-13;1400;0.00;7.98;82.20;237.70;2.62;286.80
BU03;Lerma;2001-01-13;1500;0.00;8.26;77.70;237.80;3.09;299.50
BU03;Lerma;2001-01-13;1600;0.00;7.78;80.20;72.10;2.32;296.80
BU03;Lerma;2001-01-13;1700;0.00;7.33;83.40;22.43;1.81;288.10
BU03;Lerma;2001-01-13;1800;0.00;6.66;86.60;0.43;1.63;309.20
BU03;Lerma;2001-01-13;1900;0.00;5.74;87.70;0.00;0.91;319.70
BU03;Lerma;2001-01-13;2000;0.00;3.78;91.40;0.00;0.62;322.50
