Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2002-10-12;0030;0.00;13.03;87.50;0.00;5.91;289.60
AV01;Nava de Arevalo;2002-10-12;0100;0.00;12.94;88.90;0.00;5.26;293.40
AV01;Nava de Arevalo;2002-10-12;0130;0.00;12.92;89.70;0.00;4.83;291.10
AV01;Nava de Arevalo;2002-10-12;0200;0.00;12.85;90.80;0.00;5.04;291.00
AV01;Nava de Arevalo;2002-10-12;0230;0.00;12.94;90.80;0.00;4.57;283.60
AV01;Nava de Arevalo;2002-10-12;0300;0.00;12.85;91.60;0.00;4.91;284.90
AV01;Nava de Arevalo;2002-10-12;0330;0.20;12.76;92.70;0.00;4.50;283.70
AV01;Nava de Arevalo;2002-10-12;0400;0.00;12.81;92.90;0.00;3.91;283.00
AV01;Nava de Arevalo;2002-10-12;0430;0.00;12.81;92.70;0.00;4.01;285.50
AV01;Nava de Arevalo;2002-10-12;0500;0.00;12.99;92.80;0.00;4.28;287.80
AV01;Nava de Arevalo;2002-10-12;0530;0.00;12.96;92.80;0.00;3.98;289.20
AV01;Nava de Arevalo;2002-10-12;0600;0.00;12.58;92.60;0.50;3.54;280.10
AV01;Nava de Arevalo;2002-10-12;0630;0.00;12.61;92.90;6.41;3.62;283.00
AV01;Nava de Arevalo;2002-10-12;0700;0.00;12.79;92.50;43.52;3.05;283.40
AV01;Nava de Arevalo;2002-10-12;0730;0.00;13.14;92.30;86.40;2.91;282.80
AV01;Nava de Arevalo;2002-10-12;0800;0.00;13.73;91.30;214.00;3.19;294.50
AV01;Nava de Arevalo;2002-10-12;0830;0.00;14.30;87.30;271.40;3.77;306.20
AV01;Nava de Arevalo;2002-10-12;0900;0.00;14.83;82.60;383.10;4.28;303.90
AV01;Nava de Arevalo;2002-10-12;0930;0.00;15.00;79.80;345.80;3.82;302.80
AV01;Nava de Arevalo;2002-10-12;1000;0.00;15.03;78.60;276.60;3.78;314.40
AV01;Nava de Arevalo;2002-10-12;1030;0.00;15.25;76.70;314.40;2.80;307.00
AV01;Nava de Arevalo;2002-10-12;1100;0.00;15.72;73.90;284.10;2.09;286.00
AV01;Nava de Arevalo;2002-10-12;1130;0.00;16.32;71.80;352.60;2.67;299.30
AV01;Nava de Arevalo;2002-10-12;1200;0.00;17.13;67.81;596.10;3.25;288.60
AV01;Nava de Arevalo;2002-10-12;1230;0.00;18.33;61.26;543.20;3.84;310.50
AV01;Nava de Arevalo;2002-10-12;1300;0.00;18.23;58.33;615.30;3.81;296.20
AV01;Nava de Arevalo;2002-10-12;1330;0.00;19.05;54.87;645.70;4.27;297.90
AV01;Nava de Arevalo;2002-10-12;1400;0.00;19.35;53.46;575.50;3.79;301.90
AV01;Nava de Arevalo;2002-10-12;1430;0.00;19.53;52.30;538.10;3.51;310.50
AV01;Nava de Arevalo;2002-10-12;1500;0.00;19.64;51.08;446.00;3.48;308.80
AV01;Nava de Arevalo;2002-10-12;1530;0.00;19.66;50.89;371.90;3.50;303.10
AV01;Nava de Arevalo;2002-10-12;1600;0.00;18.99;53.64;199.30;3.60;285.70
AV01;Nava de Arevalo;2002-10-12;1630;0.00;18.90;53.65;154.30;3.77;283.00
AV01;Nava de Arevalo;2002-10-12;1700;0.00;17.19;60.21;38.08;3.16;278.00
AV01;Nava de Arevalo;2002-10-12;1730;0.00;15.99;65.16;8.49;2.64;279.30
AV01;Nava de Arevalo;2002-10-12;1800;0.00;14.39;73.00;0.17;1.81;258.90
AV01;Nava de Arevalo;2002-10-12;1830;0.00;13.29;78.60;0.00;1.62;265.00
AV01;Nava de Arevalo;2002-10-12;1900;0.00;13.15;78.60;0.00;2.04;273.50
AV01;Nava de Arevalo;2002-10-12;1930;0.00;12.13;82.70;0.00;1.74;258.90
AV01;Nava de Arevalo;2002-10-12;2000;0.00;11.45;84.90;0.00;2.00;238.80
AV01;Nava de Arevalo;2002-10-12;2030;0.00;11.59;85.40;0.00;1.78;227.40
AV01;Nava de Arevalo;2002-10-12;2100;0.00;11.30;85.50;0.00;1.91;235.20
AV01;Nava de Arevalo;2002-10-12;2130;0.00;11.30;86.20;0.00;2.01;226.00
AV01;Nava de Arevalo;2002-10-12;2200;0.00;11.03;86.60;0.00;1.80;202.40
AV01;Nava de Arevalo;2002-10-12;2230;0.00;10.52;88.30;0.00;1.52;203.40
AV01;Nava de Arevalo;2002-10-12;2300;0.00;10.05;89.30;0.00;1.32;232.70
AV01;Nava de Arevalo;2002-10-12;2330;0.00;9.16;90.40;0.00;1.54;249.30
AV01;Nava de Arevalo;2002-10-12;2400;0.00;8.98;91.10;0.00;1.49;243.30
BU01;Miranda de Ebro;2002-10-12;0030;0.00;12.10;85.50;0.00;0.25;221.80
BU01;Miranda de Ebro;2002-10-12;0100;0.00;12.16;86.10;0.00;0.25;122.50
BU01;Miranda de Ebro;2002-10-12;0130;0.00;11.29;87.60;0.00;0.47;1.09
BU01;Miranda de Ebro;2002-10-12;0200;0.00;10.71;88.40;0.00;0.23;18.06
BU01;Miranda de Ebro;2002-10-12;0230;0.00;10.33;89.50;0.00;0.44;27.33
BU01;Miranda de Ebro;2002-10-12;0300;0.00;10.42;89.80;0.00;0.43;10.77
BU01;Miranda de Ebro;2002-10-12;0330;0.00;10.33;90.60;0.00;0.48;26.88
BU01;Miranda de Ebro;2002-10-12;0400;0.00;10.55;90.60;0.00;0.42;178.30
BU01;Miranda de Ebro;2002-10-12;0430;0.00;10.35;91.00;0.00;0.50;353.70
BU01;Miranda de Ebro;2002-10-12;0500;0.00;9.95;91.00;0.00;0.25;20.43
BU01;Miranda de Ebro;2002-10-12;0530;0.00;9.80;91.30;0.00;0.40;266.80
BU01;Miranda de Ebro;2002-10-12;0600;0.00;10.21;92.00;0.25;0.43;296.50
BU01;Miranda de Ebro;2002-10-12;0630;0.00;12.55;89.30;2.78;2.11;287.50
BU01;Miranda de Ebro;2002-10-12;0700;0.00;13.73;81.80;18.16;1.31;291.30
BU01;Miranda de Ebro;2002-10-12;0730;0.00;13.69;82.10;63.79;0.79;262.30
BU01;Miranda de Ebro;2002-10-12;0800;0.00;14.74;76.80;152.10;0.87;310.60
BU01;Miranda de Ebro;2002-10-12;0830;0.00;14.89;74.30;67.52;0.96;294.20
