Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2001-09-07;0030;0.00;6.95;83.50;0.00;0.80;300.90
AV01;Nava de Arevalo;2001-09-07;0100;0.00;7.42;84.00;0.00;1.45;301.80
AV01;Nava de Arevalo;2001-09-07;0130;0.00;7.84;82.00;0.00;0.62;259.60
AV01;Nava de Arevalo;2001-09-07;0200;0.00;7.17;83.80;0.00;0.50;206.70
AV01;Nava de Arevalo;2001-09-07;0230;0.00;6.57;86.10;0.00;0.86;228.10
AV01;Nava de Arevalo;2001-09-07;0300;0.00;5.56;88.00;0.00;1.12;275.60
AV01;Nava de Arevalo;2001-09-07;0330;0.00;5.32;90.00;0.00;0.93;280.20
AV01;Nava de Arevalo;2001-09-07;0400;0.00;4.84;91.10;0.00;0.93;234.50
AV01;Nava de Arevalo;2001-09-07;0430;0.00;4.91;90.90;0.00;0.35;280.10
AV01;Nava de Arevalo;2001-09-07;0500;0.00;4.61;92.00;0.00;0.46;252.70
AV01;Nava de Arevalo;2001-09-07;0530;0.00;4.56;91.20;0.97;1.25;165.80
AV01;Nava de Arevalo;2001-09-07;0600;0.00;4.68;90.90;21.93;1.36;160.70
AV01;Nava de Arevalo;2001-09-07;0630;0.00;5.57;89.90;100.60;1.14;179.00
AV01;Nava de Arevalo;2001-09-07;0700;0.00;7.32;86.40;187.80;1.47;208.50
AV01;Nava de Arevalo;2001-09-07;0730;0.00;9.82;79.10;285.20;1.39;255.70
AV01;Nava de Arevalo;2001-09-07;0800;0.00;11.76;71.10;387.30;1.44;288.50
AV01;Nava de Arevalo;2001-09-07;0830;0.00;12.75;65.14;484.50;1.51;354.40
AV01;Nava de Arevalo;2001-09-07;0900;0.00;13.72;61.89;570.30;1.50;35.87
AV01;Nava de Arevalo;2001-09-07;0930;0.00;14.54;57.84;645.20;1.72;17.26
AV01;Nava de Arevalo;2001-09-07;1000;0.00;15.58;53.89;712.00;2.17;7.25
AV01;Nava de Arevalo;2001-09-07;1030;0.00;16.67;50.52;768.00;2.23;10.11
AV01;Nava de Arevalo;2001-09-07;1100;0.00;17.94;45.27;807.00;2.73;12.36
AV01;Nava de Arevalo;2001-09-07;1130;0.00;19.42;39.42;835.00;3.11;25.28
AV01;Nava de Arevalo;2001-09-07;1200;0.00;20.26;36.93;849.00;2.85;15.20
AV01;Nava de Arevalo;2001-09-07;1230;0.00;21.40;32.55;850.00;2.89;5.23
AV01;Nava de Arevalo;2001-09-07;1300;0.00;22.15;28.98;837.00;3.06;13.91
AV01;Nava de Arevalo;2001-09-07;1330;0.00;22.88;27.53;807.00;2.65;359.80
AV01;Nava de Arevalo;2001-09-07;1400;0.00;23.19;26.06;763.00;2.47;5.84
AV01;Nava de Arevalo;2001-09-07;1430;0.00;23.72;24.78;704.00;2.19;351.00
AV01;Nava de Arevalo;2001-09-07;1500;0.00;24.27;23.79;634.60;1.97;345.20
AV01;Nava de Arevalo;2001-09-07;1530;0.00;24.70;22.20;555.60;1.51;325.30
AV01;Nava de Arevalo;2001-09-07;1600;0.00;24.94;20.39;468.50;1.77;317.20
AV01;Nava de Arevalo;2001-09-07;1630;0.00;24.94;20.27;374.10;2.05;342.60
AV01;Nava de Arevalo;2001-09-07;1700;0.00;24.63;22.91;271.70;2.30;22.44
AV01;Nava de Arevalo;2001-09-07;1730;0.00;24.23;26.92;173.10;2.63;351.00
AV01;Nava de Arevalo;2001-09-07;1800;0.00;23.35;29.59;79.70;1.85;354.10
AV01;Nava de Arevalo;2001-09-07;1830;0.00;20.95;37.99;12.28;1.78;353.30
AV01;Nava de Arevalo;2001-09-07;1900;0.00;18.20;46.34;0.45;1.48;344.50
AV01;Nava de Arevalo;2001-09-07;1930;0.00;17.30;50.53;0.00;1.61;351.60
AV01;Nava de Arevalo;2001-09-07;2000;0.00;17.51;52.59;0.00;2.21;6.88
AV01;Nava de Arevalo;2001-09-07;2030;0.00;16.11;58.74;0.00;1.55;17.63
AV01;Nava de Arevalo;2001-09-07;2100;0.00;15.12;64.13;0.00;1.53;33.25
AV01;Nava de Arevalo;2001-09-07;2130;0.00;14.86;66.73;0.00;1.06;8.44
AV01;Nava de Arevalo;2001-09-07;2200;0.00;13.55;71.30;0.00;0.99;12.18
AV01;Nava de Arevalo;2001-09-07;2230;0.00;12.89;74.60;0.00;0.51;22.58
AV01;Nava de Arevalo;2001-09-07;2300;0.00;11.82;79.30;0.00;0.67;299.80
AV01;Nava de Arevalo;2001-09-07;2330;0.00;9.91;84.20;0.00;0.60;276.60
AV01;Nava de Arevalo;2001-09-07;2400;0.00;9.45;86.70;0.00;0.16;277.10
BU01;Miranda de Ebro;2001-09-07;0030;0.00;14.72;68.59;0.00;1.73;319.60
BU01;Miranda de Ebro;2001-09-07;0100;0.00;14.54;68.86;0.00;1.06;330.60
BU01;Miranda de Ebro;2001-09-07;0130;0.00;13.96;71.70;0.00;1.20;356.70
BU01;Miranda de Ebro;2001-09-07;0200;0.00;13.69;73.90;0.00;0.78;355.60
BU01;Miranda de Ebro;2001-09-07;0230;0.00;13.89;73.50;0.00;0.10;294.20
BU01;Miranda de Ebro;2001-09-07;0300;0.00;13.83;74.70;0.00;0.30;313.40
BU01;Miranda de Ebro;2001-09-07;0330;0.00;13.94;74.50;0.00;0.52;336.50
BU01;Miranda de Ebro;2001-09-07;0400;0.00;14.63;72.70;0.00;1.19;309.40
BU01;Miranda de Ebro;2001-09-07;0430;0.00;14.58;72.90;0.00;0.43;286.40
BU01;Miranda de Ebro;2001-09-07;0500;0.00;14.50;73.90;0.00;0.62;188.40
BU01;Miranda de Ebro;2001-09-07;0530;0.00;14.52;75.20;0.28;0.37;232.00
BU01;Miranda de Ebro;2001-09-07;0600;0.00;14.99;74.30;5.85;1.52;332.90
BU01;Miranda de Ebro;2001-09-07;0630;0.00;15.28;72.10;11.34;1.43;329.80
BU01;Miranda de Ebro;2001-09-07;0700;0.00;15.44;71.70;18.09;1.64;337.70
BU01;Miranda de Ebro;2001-09-07;0730;0.00;15.39;71.30;45.44;1.56;339.80
BU01;Miranda de Ebro;2001-09-07;0800;0.00;15.91;69.22;58.91;1.31;317.40
BU01;Miranda de Ebro;2001-09-07;0830;0.00;16.46;68.66;126.20;1.58;0.42
BU01;Miranda de Ebro;2001-09-07;0900;0.00;16.17;73.90;224.80;1.67;89.20
BU01;Miranda de Ebro;2001-09-07;0930;0.00;16.69;71.60;273.10;1.23;97.20
BU01;Miranda de Ebro;2001-09-07;1000;0.00;18.38;65.16;365.20;0.66;34.32
BU01;Miranda de Ebro;2001-09-07;1030;0.00;19.18;61.32;266.30;2.58;14.65
BU01;Miranda de Ebro;2001-09-07;1100;0.00;19.13;62.05;358.10;2.06;46.58
BU01;Miranda de Ebro;2001-09-07;1130;0.00;20.05;59.62;299.60;2.41;351.50
BU01;Miranda de Ebro;2001-09-07;1200;0.00;20.29;58.80;285.60;2.35;343.50
BU01;Miranda de Ebro;2001-09-07;1230;0.00;21.12;55.60;465.10;3.17;346.80
BU01;Miranda de Ebro;2001-09-07;1300;0.00;21.17;57.20;318.10;3.98;328.80
BU01;Miranda de Ebro;2001-09-07;1330;0.00;21.17;56.59;370.10;3.95;339.30
BU01;Miranda de Ebro;2001-09-07;1400;0.00;20.93;57.68;388.50;4.30;334.10
BU01;Miranda de Ebro;2001-09-07;1430;0.00;19.94;62.17;213.20;3.94;355.60
BU01;Miranda de Ebro;2001-09-07;1500;0.00;19.63;63.11;192.50;3.63;344.90
BU01;Miranda de Ebro;2001-09-07;1530;0.00;19.10;63.97;157.80;3.71;359.50
BU01;Miranda de Ebro;2001-09-07;1600;0.00;19.04;63.87;105.50;3.25;359.30
BU01;Miranda de Ebro;2001-09-07;1630;0.00;18.57;66.70;72.20;3.18;359.20
BU01;Miranda de Ebro;2001-09-07;1700;0.00;18.66;64.75;50.10;3.16;4.70
BU01;Miranda de Ebro;2001-09-07;1730;0.00;18.39;64.64;42.16;3.08;358.80
BU01;Miranda de Ebro;2001-09-07;1800;0.00;18.32;64.78;25.92;3.05;345.90
BU01;Miranda de Ebro;2001-09-07;1830;0.00;17.92;65.55;5.84;2.68;335.50
BU01;Miranda de Ebro;2001-09-07;1900;0.00;17.83;65.82;0.16;2.67;332.40
BU01;Miranda de Ebro;2001-09-07;1930;0.00;17.57;67.16;0.00;1.91;338.90
BU01;Miranda de Ebro;2001-09-07;2000;0.00;17.39;69.93;0.00;1.17;338.50
BU01;Miranda de Ebro;2001-09-07;2030;0.00;17.17;71.50;0.00;1.02;6.26
BU01;Miranda de Ebro;2001-09-07;2100;0.00;16.90;73.40;0.00;0.91;37.60
BU01;Miranda de Ebro;2001-09-07;2130;0.00;16.68;75.30;0.00;1.42;20.89
BU01;Miranda de Ebro;2001-09-07;2200;0.00;16.16;75.80;0.00;1.39;28.70
BU01;Miranda de Ebro;2001-09-07;2230;0.00;15.20;79.10;0.00;0.61;359.10
BU01;Miranda de Ebro;2001-09-07;2300;0.00;14.58;81.40;0.00;0.61;51.41
BU01;Miranda de Ebro;2001-09-07;2330;0.00;13.64;84.30;0.00;0.56;255.20
BU01;Miranda de Ebro;2001-09-07;2400;0.00;12.45;84.30;0.00;0.26;187.70
BU02;Valle de Valdelucio;2001-09-07;0030;0.00;9.93;82.90;0.00;1.59;105.70
BU02;Valle de Valdelucio;2001-09-07;0100;0.00;10.01;81.70;0.00;2.01;57.06
BU02;Valle de Valdelucio;2001-09-07;0130;0.00;9.81;82.90;0.00;1.64;77.30
BU02;Valle de Valdelucio;2001-09-07;0200;0.00;10.08;82.90;0.00;1.65;66.40
BU02;Valle de Valdelucio;2001-09-07;0230;0.00;10.17;82.10;0.00;1.42;36.52
BU02;Valle de Valdelucio;2001-09-07;0300;0.00;10.44;80.40;0.00;2.13;296.80
BU02;Valle de Valdelucio;2001-09-07;0330;0.00;10.85;80.50;0.00;1.51;119.00
BU02;Valle de Valdelucio;2001-09-07;0400;0.00;11.01;79.90;0.00;1.59;103.10
BU02;Valle de Valdelucio;2001-09-07;0430;0.00;10.93;80.50;0.00;1.93;116.60
BU02;Valle de Valdelucio;2001-09-07;0500;0.00;11.22;80.40;0.00;1.96;131.80
BU02;Valle de Valdelucio;2001-09-07;0530;0.00;10.97;81.80;0.53;2.21;126.10
BU02;Valle de Valdelucio;2001-09-07;0600;0.00;11.22;81.90;13.56;1.68;192.40
BU02;Valle de Valdelucio;2001-09-07;0630;0.00;11.47;80.70;22.15;1.46;234.10
BU02;Valle de Valdelucio;2001-09-07;0700;0.00;11.56;80.90;56.61;1.35;139.90
BU02;Valle de Valdelucio;2001-09-07;0730;0.00;11.83;80.30;92.70;1.17;88.70
BU02;Valle de Valdelucio;2001-09-07;0800;0.00;12.30;79.50;134.20;1.74;83.60
BU02;Valle de Valdelucio;2001-09-07;0830;0.00;12.73;78.10;185.40;1.51;74.10
BU02;Valle de Valdelucio;2001-09-07;0900;0.00;13.32;74.40;229.00;1.88;78.50
