Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-04-12;0030;0.00;6.99;93.10;0.00;1.63;175.60
AV01;Nava de Arevalo;2015-04-12;0100;0.00;6.33;94.40;0.00;1.62;178.30
AV01;Nava de Arevalo;2015-04-12;0130;0.00;6.24;95.70;0.00;1.66;173.80
AV01;Nava de Arevalo;2015-04-12;0200;0.00;6.20;96.40;0.00;1.17;165.80
AV01;Nava de Arevalo;2015-04-12;0230;0.00;5.55;96.30;0.00;1.26;182.30
AV01;Nava de Arevalo;2015-04-12;0300;0.00;4.97;96.70;0.00;1.47;171.10
AV01;Nava de Arevalo;2015-04-12;0330;0.00;4.46;97.40;0.00;1.68;180.40
AV01;Nava de Arevalo;2015-04-12;0400;0.00;4.80;96.30;0.00;1.15;122.90
AV01;Nava de Arevalo;2015-04-12;0430;0.00;3.62;97.40;0.00;1.34;97.90
AV01;Nava de Arevalo;2015-04-12;0500;0.00;4.96;97.00;0.00;1.64;145.60
AV01;Nava de Arevalo;2015-04-12;0530;0.00;4.00;96.30;0.07;0.73;188.00
AV01;Nava de Arevalo;2015-04-12;0600;0.00;3.44;98.40;5.07;1.28;177.00
AV01;Nava de Arevalo;2015-04-12;0630;0.20;4.09;97.60;41.64;0.66;189.40
AV01;Nava de Arevalo;2015-04-12;0700;0.00;4.96;96.90;111.90;0.16;251.60
AV01;Nava de Arevalo;2015-04-12;0730;0.00;7.27;91.40;198.90;0.10;238.70
AV01;Nava de Arevalo;2015-04-12;0800;0.00;10.05;82.90;294.30;0.68;173.40
AV01;Nava de Arevalo;2015-04-12;0830;0.00;11.05;77.60;407.20;1.22;154.30
AV01;Nava de Arevalo;2015-04-12;0900;0.00;12.38;72.70;503.90;0.91;114.60
AV01;Nava de Arevalo;2015-04-12;0930;0.00;13.93;67.57;589.90;0.87;109.10
AV01;Nava de Arevalo;2015-04-12;1000;0.00;15.30;52.70;671.80;3.76;123.40
AV01;Nava de Arevalo;2015-04-12;1030;0.00;15.75;48.84;739.00;4.07;125.90
AV01;Nava de Arevalo;2015-04-12;1100;0.00;16.28;46.85;778.00;4.25;120.60
AV01;Nava de Arevalo;2015-04-12;1130;0.00;16.70;46.65;856.00;4.55;131.80
AV01;Nava de Arevalo;2015-04-12;1200;0.00;17.28;43.33;879.00;3.82;124.30
AV01;Nava de Arevalo;2015-04-12;1230;0.00;17.48;45.09;924.00;3.90;103.80
AV01;Nava de Arevalo;2015-04-12;1300;0.00;17.84;41.34;723.00;4.22;118.40
AV01;Nava de Arevalo;2015-04-12;1330;0.00;18.25;40.31;840.00;4.77;128.70
AV01;Nava de Arevalo;2015-04-12;1400;0.00;18.03;42.77;441.00;4.27;130.10
AV01;Nava de Arevalo;2015-04-12;1430;0.00;17.77;41.54;527.20;4.32;118.60
AV01;Nava de Arevalo;2015-04-12;1500;0.00;17.72;40.85;528.20;4.70;120.00
AV01;Nava de Arevalo;2015-04-12;1530;0.00;18.19;39.29;576.00;3.91;122.30
AV01;Nava de Arevalo;2015-04-12;1600;0.00;17.48;39.74;283.10;3.70;126.50
AV01;Nava de Arevalo;2015-04-12;1630;0.00;18.24;39.90;476.10;3.37;115.00
AV01;Nava de Arevalo;2015-04-12;1700;0.00;17.73;41.30;277.50;2.33;119.40
AV01;Nava de Arevalo;2015-04-12;1730;0.00;18.08;38.80;265.10;3.11;132.80
AV01;Nava de Arevalo;2015-04-12;1800;0.00;17.62;40.39;155.70;3.67;113.50
AV01;Nava de Arevalo;2015-04-12;1830;0.00;17.10;41.32;62.20;3.19;125.00
AV01;Nava de Arevalo;2015-04-12;1900;0.00;15.99;47.19;12.93;2.08;114.50
AV01;Nava de Arevalo;2015-04-12;1930;0.00;13.97;55.24;0.42;1.76;107.60
AV01;Nava de Arevalo;2015-04-12;2000;0.00;13.17;60.02;0.00;1.90;105.40
AV01;Nava de Arevalo;2015-04-12;2030;0.00;11.93;65.42;0.00;1.65;113.10
AV01;Nava de Arevalo;2015-04-12;2100;0.00;11.73;65.51;0.00;1.76;111.40
AV01;Nava de Arevalo;2015-04-12;2130;0.00;11.02;68.12;0.00;1.75;105.80
AV01;Nava de Arevalo;2015-04-12;2200;0.00;11.42;66.99;0.00;1.73;92.30
AV01;Nava de Arevalo;2015-04-12;2230;0.00;10.69;69.87;0.00;1.27;107.70
AV01;Nava de Arevalo;2015-04-12;2300;0.00;8.73;77.30;0.00;1.57;180.90
AV01;Nava de Arevalo;2015-04-12;2330;0.00;8.64;80.70;0.00;1.85;139.30
AV01;Nava de Arevalo;2015-04-12;2400;0.00;9.05;78.80;0.00;2.09;152.20
AV101;Mu̱ogalindo;2015-04-12;0030;0.00;7.27;92.10;0.00;3.14;59.05
AV101;Mu̱ogalindo;2015-04-12;0100;0.00;7.13;92.10;0.00;3.50;69.54
AV101;Mu̱ogalindo;2015-04-12;0130;0.00;7.71;85.70;0.00;4.87;92.10
AV101;Mu̱ogalindo;2015-04-12;0200;0.00;7.83;85.10;0.00;4.07;83.60
AV101;Mu̱ogalindo;2015-04-12;0230;0.00;6.84;90.50;0.00;3.84;69.37
AV101;Mu̱ogalindo;2015-04-12;0300;0.00;7.09;88.50;0.00;3.83;61.04
AV101;Mu̱ogalindo;2015-04-12;0330;0.00;6.94;88.90;0.00;4.48;86.60
AV101;Mu̱ogalindo;2015-04-12;0400;0.00;6.89;89.50;0.00;4.54;83.30
AV101;Mu̱ogalindo;2015-04-12;0430;0.00;6.25;91.60;0.00;3.52;76.88
AV101;Mu̱ogalindo;2015-04-12;0500;0.00;6.00;92.90;0.00;3.50;73.45
AV101;Mu̱ogalindo;2015-04-12;0530;0.00;6.31;91.40;0.00;3.74;69.63
AV101;Mu̱ogalindo;2015-04-12;0600;0.00;5.42;93.30;3.74;2.90;45.25
AV101;Mu̱ogalindo;2015-04-12;0630;0.00;5.16;94.40;47.67;1.73;91.60
AV101;Mu̱ogalindo;2015-04-12;0700;0.00;6.93;90.50;141.70;3.85;63.48
AV101;Mu̱ogalindo;2015-04-12;0730;0.00;8.49;84.80;250.00;4.24;68.59
AV101;Mu̱ogalindo;2015-04-12;0800;0.00;9.58;81.90;365.60;3.93;78.47
AV101;Mu̱ogalindo;2015-04-12;0830;0.00;10.79;76.63;440.40;5.74;112.30
AV101;Mu̱ogalindo;2015-04-12;0900;0.00;10.57;73.98;529.70;6.56;111.20
AV101;Mu̱ogalindo;2015-04-12;0930;0.00;11.12;70.60;630.30;6.95;112.20
AV101;Mu̱ogalindo;2015-04-12;1000;0.00;11.51;63.31;743.50;8.07;113.80
AV101;Mu̱ogalindo;2015-04-12;1030;0.00;11.84;64.70;730.20;6.59;112.60
AV101;Mu̱ogalindo;2015-04-12;1100;0.00;12.12;64.05;682.10;6.57;111.10
AV101;Mu̱ogalindo;2015-04-12;1130;0.00;13.09;61.90;855.00;6.59;103.10
AV101;Mu̱ogalindo;2015-04-12;1200;0.00;12.57;60.87;343.90;5.93;107.70
AV101;Mu̱ogalindo;2015-04-12;1230;0.00;13.51;56.59;451.80;6.87;104.40
AV101;Mu̱ogalindo;2015-04-12;1300;0.00;13.78;56.63;567.10;6.77;113.90
AV101;Mu̱ogalindo;2015-04-12;1330;0.00;14.15;54.66;735.00;6.65;109.60
AV101;Mu̱ogalindo;2015-04-12;1400;0.00;14.38;54.07;630.90;7.19;116.50
AV101;Mu̱ogalindo;2015-04-12;1430;0.00;14.70;54.78;773.00;5.93;114.30
AV101;Mu̱ogalindo;2015-04-12;1500;0.00;15.17;51.53;456.30;6.32;118.40
AV101;Mu̱ogalindo;2015-04-12;1530;0.00;14.43;52.29;365.10;6.47;113.60
AV101;Mu̱ogalindo;2015-04-12;1600;0.00;14.91;51.88;335.50;5.93;106.30
AV101;Mu̱ogalindo;2015-04-12;1630;0.00;14.31;53.45;229.60;5.83;100.20
AV101;Mu̱ogalindo;2015-04-12;1700;0.00;14.07;53.95;141.40;5.53;113.80
AV101;Mu̱ogalindo;2015-04-12;1730;0.00;14.39;53.88;133.60;5.55;110.70
AV101;Mu̱ogalindo;2015-04-12;1800;0.00;14.14;54.10;103.70;5.12;105.30
AV101;Mu̱ogalindo;2015-04-12;1830;0.00;13.43;59.06;66.16;3.28;77.31
AV101;Mu̱ogalindo;2015-04-12;1900;0.00;12.06;66.36;17.15;3.10;65.15
AV101;Mu̱ogalindo;2015-04-12;1930;0.00;11.68;67.05;0.13;3.53;90.70
AV101;Mu̱ogalindo;2015-04-12;2000;0.00;10.91;70.70;0.00;3.98;82.60
AV101;Mu̱ogalindo;2015-04-12;2030;0.00;9.92;76.15;0.00;4.00;95.60
AV101;Mu̱ogalindo;2015-04-12;2100;0.00;9.29;79.28;0.00;3.57;106.60
