Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2002-10-08;0030;0.00;11.34;91.60;0.00;0.82;188.60
AV01;Nava de Arevalo;2002-10-08;0100;0.00;11.48;92.70;0.00;0.91;173.90
AV01;Nava de Arevalo;2002-10-08;0130;0.00;11.54;92.30;0.00;0.97;184.50
AV01;Nava de Arevalo;2002-10-08;0200;0.00;11.05;92.60;0.00;1.13;194.60
AV01;Nava de Arevalo;2002-10-08;0230;0.00;10.97;92.70;0.00;0.86;172.10
AV01;Nava de Arevalo;2002-10-08;0300;0.00;11.23;92.20;0.00;0.88;181.40
AV01;Nava de Arevalo;2002-10-08;0330;0.00;11.26;91.30;0.00;1.56;168.30
AV01;Nava de Arevalo;2002-10-08;0400;0.00;11.19;90.30;0.00;1.72;176.40
AV01;Nava de Arevalo;2002-10-08;0430;0.00;11.15;90.10;0.00;1.80;174.90
AV01;Nava de Arevalo;2002-10-08;0500;0.00;11.46;87.30;0.00;2.47;168.90
AV01;Nava de Arevalo;2002-10-08;0530;0.00;11.43;87.10;0.00;1.89;170.20
AV01;Nava de Arevalo;2002-10-08;0600;0.00;11.35;88.30;0.56;1.66;191.30
AV01;Nava de Arevalo;2002-10-08;0630;0.00;11.37;88.20;7.82;1.63;184.30
AV01;Nava de Arevalo;2002-10-08;0700;0.00;11.66;88.10;24.23;1.42;189.90
AV01;Nava de Arevalo;2002-10-08;0730;0.00;11.95;87.70;44.77;0.63;208.20
AV01;Nava de Arevalo;2002-10-08;0800;0.00;12.35;87.40;26.32;0.65;203.60
AV01;Nava de Arevalo;2002-10-08;0830;0.00;12.59;87.10;52.77;1.05;206.00
AV01;Nava de Arevalo;2002-10-08;0900;0.00;13.21;85.10;65.40;1.27;180.60
AV01;Nava de Arevalo;2002-10-08;0930;0.40;13.52;85.40;69.94;2.45;205.70
AV01;Nava de Arevalo;2002-10-08;1000;0.80;13.28;88.60;62.57;2.93;228.60
AV01;Nava de Arevalo;2002-10-08;1030;0.60;13.32;90.30;53.25;2.19;269.30
AV01;Nava de Arevalo;2002-10-08;1100;1.00;13.21;91.30;64.81;1.95;277.80
AV01;Nava de Arevalo;2002-10-08;1130;1.80;13.12;91.70;62.85;1.82;291.20
AV01;Nava de Arevalo;2002-10-08;1200;1.20;13.01;91.70;136.10;2.44;274.70
AV01;Nava de Arevalo;2002-10-08;1230;0.60;13.05;88.00;262.40;2.08;257.10
AV01;Nava de Arevalo;2002-10-08;1300;0.00;13.97;83.10;536.50;1.51;236.80
AV01;Nava de Arevalo;2002-10-08;1330;0.00;15.37;78.10;574.30;2.24;234.90
AV01;Nava de Arevalo;2002-10-08;1400;0.00;15.99;72.00;519.60;2.09;246.70
AV01;Nava de Arevalo;2002-10-08;1430;0.00;16.74;65.68;562.80;2.12;240.90
AV01;Nava de Arevalo;2002-10-08;1500;0.00;17.16;63.37;444.50;1.76;231.80
AV01;Nava de Arevalo;2002-10-08;1530;0.00;17.39;60.35;331.60;1.68;238.40
AV01;Nava de Arevalo;2002-10-08;1600;0.00;17.01;62.46;110.80;1.20;241.20
AV01;Nava de Arevalo;2002-10-08;1630;0.00;16.42;70.90;73.90;2.28;269.30
AV01;Nava de Arevalo;2002-10-08;1700;0.00;15.88;79.10;44.42;1.95;280.60
AV01;Nava de Arevalo;2002-10-08;1730;0.00;15.11;83.10;6.03;1.61;271.50
AV01;Nava de Arevalo;2002-10-08;1800;0.00;14.80;84.30;0.25;2.05;275.70
AV01;Nava de Arevalo;2002-10-08;1830;0.00;14.67;84.40;0.00;3.23;274.20
AV01;Nava de Arevalo;2002-10-08;1900;0.00;14.31;82.30;0.00;5.01;290.30
AV01;Nava de Arevalo;2002-10-08;1930;0.00;13.64;87.10;0.00;4.73;295.10
AV01;Nava de Arevalo;2002-10-08;2000;0.20;13.33;89.50;0.00;4.54;301.50
AV01;Nava de Arevalo;2002-10-08;2030;2.00;12.71;90.60;0.00;4.64;295.60
AV01;Nava de Arevalo;2002-10-08;2100;0.40;12.29;91.50;0.00;4.13;300.00
AV01;Nava de Arevalo;2002-10-08;2130;0.20;11.83;91.70;0.00;2.62;305.20
AV01;Nava de Arevalo;2002-10-08;2200;0.20;11.85;91.60;0.00;2.41;291.70
AV01;Nava de Arevalo;2002-10-08;2230;0.20;11.72;91.50;0.00;1.79;279.50
AV01;Nava de Arevalo;2002-10-08;2300;0.20;11.72;92.20;0.00;1.62;258.50
AV01;Nava de Arevalo;2002-10-08;2330;0.20;11.81;92.70;0.00;1.92;234.50
AV01;Nava de Arevalo;2002-10-08;2400;0.20;11.74;92.10;0.00;2.14;240.00
BU01;Miranda de Ebro;2002-10-08;0030;0.00;6.16;82.50;0.00;0.33;225.20
BU01;Miranda de Ebro;2002-10-08;0100;0.00;5.89;83.40;0.00;0.29;294.80
BU01;Miranda de Ebro;2002-10-08;0130;0.00;5.89;84.40;0.00;0.39;279.90
BU01;Miranda de Ebro;2002-10-08;0200;0.00;5.05;85.50;0.00;0.80;229.90
BU01;Miranda de Ebro;2002-10-08;0230;0.00;6.08;85.20;0.00;0.43;326.50
BU01;Miranda de Ebro;2002-10-08;0300;0.00;5.87;85.60;0.00;0.22;288.70
BU01;Miranda de Ebro;2002-10-08;0330;0.00;5.94;86.70;0.00;0.45;295.00
BU01;Miranda de Ebro;2002-10-08;0400;0.00;5.94;87.00;0.00;0.30;249.60
BU01;Miranda de Ebro;2002-10-08;0430;0.00;6.09;86.60;0.00;0.22;246.00
BU01;Miranda de Ebro;2002-10-08;0500;0.00;5.82;86.90;0.00;0.25;211.70
BU01;Miranda de Ebro;2002-10-08;0530;0.00;6.14;87.60;0.00;0.29;278.10
BU01;Miranda de Ebro;2002-10-08;0600;0.00;6.54;87.40;0.49;0.03;334.80
BU01;Miranda de Ebro;2002-10-08;0630;0.00;6.43;87.50;18.08;0.08;230.70
BU01;Miranda de Ebro;2002-10-08;0700;0.00;7.13;87.40;25.44;0.20;216.40
BU01;Miranda de Ebro;2002-10-08;0730;0.00;7.89;86.00;48.48;0.11;294.40
BU01;Miranda de Ebro;2002-10-08;0800;0.00;8.81;83.80;97.80;0.13;324.60
BU01;Miranda de Ebro;2002-10-08;0830;0.00;9.74;79.90;132.40;0.27;225.80
BU01;Miranda de Ebro;2002-10-08;0900;0.00;10.61;74.20;195.20;0.33;167.50
BU01;Miranda de Ebro;2002-10-08;0930;0.00;12.11;68.71;350.70;0.74;45.79
BU01;Miranda de Ebro;2002-10-08;1000;0.00;13.98;62.01;314.30;0.99;59.64
BU01;Miranda de Ebro;2002-10-08;1030;0.00;15.48;57.52;271.10;0.82;66.70
BU01;Miranda de Ebro;2002-10-08;1100;0.00;17.35;49.71;620.10;1.11;213.40
BU01;Miranda de Ebro;2002-10-08;1130;0.00;19.55;42.09;703.00;1.91;94.40
BU01;Miranda de Ebro;2002-10-08;1200;0.00;20.12;41.52;683.60;2.28;76.60
BU01;Miranda de Ebro;2002-10-08;1230;0.00;20.78;39.61;558.60;2.09;64.04
BU01;Miranda de Ebro;2002-10-08;1300;0.00;20.77;38.95;274.90;1.63;72.50
BU01;Miranda de Ebro;2002-10-08;1330;0.00;20.69;38.04;188.00;1.19;47.82
BU01;Miranda de Ebro;2002-10-08;1400;0.00;20.69;37.37;233.80;0.95;53.26
BU01;Miranda de Ebro;2002-10-08;1430;0.00;21.13;36.79;191.80;1.37;311.60
BU01;Miranda de Ebro;2002-10-08;1500;0.00;19.17;51.57;158.00;1.71;313.40
BU01;Miranda de Ebro;2002-10-08;1530;0.00;18.75;54.48;72.80;1.34;279.00
BU01;Miranda de Ebro;2002-10-08;1600;0.00;18.03;57.58;16.92;1.40;241.00
BU01;Miranda de Ebro;2002-10-08;1630;1.60;15.54;68.19;8.33;1.83;210.70
BU01;Miranda de Ebro;2002-10-08;1700;1.00;13.51;81.70;12.10;1.01;292.00
BU01;Miranda de Ebro;2002-10-08;1730;0.00;13.33;86.60;3.84;0.46;280.30
BU01;Miranda de Ebro;2002-10-08;1800;0.00;13.14;88.30;0.01;0.21;224.50
BU01;Miranda de Ebro;2002-10-08;1830;0.00;13.03;89.60;0.00;0.38;137.70
BU01;Miranda de Ebro;2002-10-08;1900;0.00;12.92;90.30;0.00;0.27;180.70
BU01;Miranda de Ebro;2002-10-08;1930;0.00;13.12;90.70;0.00;0.34;334.60
BU01;Miranda de Ebro;2002-10-08;2000;0.00;12.89;90.90;0.00;0.15;254.50
BU01;Miranda de Ebro;2002-10-08;2030;0.00;12.67;91.00;0.00;0.17;230.10
BU01;Miranda de Ebro;2002-10-08;2100;0.00;12.65;91.40;0.00;0.14;283.30
BU01;Miranda de Ebro;2002-10-08;2130;0.00;12.61;91.50;0.00;0.28;295.30
BU01;Miranda de Ebro;2002-10-08;2200;0.00;12.72;91.60;0.00;0.24;253.60
