Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2001-04-28;0030;0.00;2.88;81.50;0.00;0.99;151.30
AV01;Nava de Arevalo;2001-04-28;0100;0.00;2.41;83.10;0.00;0.38;132.60
AV01;Nava de Arevalo;2001-04-28;0130;0.00;2.57;82.20;0.00;1.10;152.80
AV01;Nava de Arevalo;2001-04-28;0200;0.00;2.07;83.30;0.00;0.31;142.10
AV01;Nava de Arevalo;2001-04-28;0230;0.00;1.28;86.70;0.00;0.40;173.30
AV01;Nava de Arevalo;2001-04-28;0300;0.00;1.17;87.70;0.00;1.33;152.30
AV01;Nava de Arevalo;2001-04-28;0330;0.00;1.46;87.10;0.00;1.85;155.50
AV01;Nava de Arevalo;2001-04-28;0400;0.00;1.88;83.80;0.00;1.95;156.90
AV01;Nava de Arevalo;2001-04-28;0430;0.00;1.68;84.70;0.00;1.78;159.70
AV01;Nava de Arevalo;2001-04-28;0500;0.00;1.36;84.90;0.95;1.10;160.40
AV01;Nava de Arevalo;2001-04-28;0530;0.00;0.77;87.70;18.94;1.08;158.00
AV01;Nava de Arevalo;2001-04-28;0600;0.00;2.20;83.10;87.10;1.00;172.60
AV01;Nava de Arevalo;2001-04-28;0630;0.00;4.26;78.10;178.90;0.49;150.00
AV01;Nava de Arevalo;2001-04-28;0700;0.00;7.19;68.78;284.20;1.31;140.90
AV01;Nava de Arevalo;2001-04-28;0730;0.00;9.48;61.15;386.90;1.50;178.70
AV01;Nava de Arevalo;2001-04-28;0800;0.00;11.72;57.76;481.40;1.72;256.20
AV01;Nava de Arevalo;2001-04-28;0830;0.00;12.84;55.06;570.90;1.60;251.10
AV01;Nava de Arevalo;2001-04-28;0900;0.00;13.73;53.78;661.60;1.39;253.00
AV01;Nava de Arevalo;2001-04-28;0930;0.00;14.41;53.05;736.00;1.56;220.70
AV01;Nava de Arevalo;2001-04-28;1000;0.00;15.41;47.28;800.00;1.43;215.20
AV01;Nava de Arevalo;2001-04-28;1030;0.00;16.72;41.62;853.00;1.81;221.60
AV01;Nava de Arevalo;2001-04-28;1100;0.00;17.27;37.87;892.00;1.79;229.60
AV01;Nava de Arevalo;2001-04-28;1130;0.00;18.16;36.57;917.00;1.98;260.50
AV01;Nava de Arevalo;2001-04-28;1200;0.00;18.78;29.80;929.00;2.17;242.80
AV01;Nava de Arevalo;2001-04-28;1230;0.00;19.45;29.66;924.00;2.62;263.60
AV01;Nava de Arevalo;2001-04-28;1300;0.00;20.11;27.83;914.00;2.61;248.00
AV01;Nava de Arevalo;2001-04-28;1330;0.00;20.36;28.06;887.00;3.24;239.20
AV01;Nava de Arevalo;2001-04-28;1400;0.00;20.84;27.02;844.00;3.27;262.70
AV01;Nava de Arevalo;2001-04-28;1430;0.00;21.13;29.58;785.00;3.34;240.90
AV01;Nava de Arevalo;2001-04-28;1500;0.00;21.29;27.45;719.00;4.13;254.90
AV01;Nava de Arevalo;2001-04-28;1530;0.00;21.52;25.98;642.50;3.63;267.60
AV01;Nava de Arevalo;2001-04-28;1600;0.00;21.28;28.24;557.20;4.40;272.30
AV01;Nava de Arevalo;2001-04-28;1630;0.00;21.17;27.32;464.60;4.27;254.50
AV01;Nava de Arevalo;2001-04-28;1700;0.00;21.06;25.18;363.80;3.93;243.10
AV01;Nava de Arevalo;2001-04-28;1730;0.00;20.39;28.62;261.50;4.01;241.80
AV01;Nava de Arevalo;2001-04-28;1800;0.00;19.77;29.02;160.60;3.82;253.20
AV01;Nava de Arevalo;2001-04-28;1830;0.00;18.47;33.91;66.21;2.92;258.70
AV01;Nava de Arevalo;2001-04-28;1900;0.00;15.67;43.13;7.01;2.16;272.90
AV01;Nava de Arevalo;2001-04-28;1930;0.00;13.92;50.33;0.40;1.89;271.20
AV01;Nava de Arevalo;2001-04-28;2000;0.00;11.68;58.70;0.00;1.72;257.40
AV01;Nava de Arevalo;2001-04-28;2030;0.00;11.07;60.43;0.00;1.87;245.90
AV01;Nava de Arevalo;2001-04-28;2100;0.00;10.74;56.76;0.00;2.00;229.80
AV01;Nava de Arevalo;2001-04-28;2130;0.00;10.10;61.34;0.00;2.36;216.70
AV01;Nava de Arevalo;2001-04-28;2200;0.00;10.59;58.34;0.00;2.33;213.80
AV01;Nava de Arevalo;2001-04-28;2230;0.00;10.66;57.80;0.00;1.80;188.00
AV01;Nava de Arevalo;2001-04-28;2300;0.00;11.37;51.47;0.00;2.50;206.50
AV01;Nava de Arevalo;2001-04-28;2330;0.00;11.45;51.80;0.00;2.31;210.10
AV01;Nava de Arevalo;2001-04-28;2400;0.00;10.74;56.86;0.00;2.38;196.30
BU01;Miranda de Ebro;2001-04-28;0030;0.00;1.76;90.40;0.01;0.26;249.10
BU01;Miranda de Ebro;2001-04-28;0100;0.00;1.70;92.40;0.01;0.69;299.20
BU01;Miranda de Ebro;2001-04-28;0130;0.00;1.26;91.90;0.01;0.57;221.10
BU01;Miranda de Ebro;2001-04-28;0200;0.00;0.56;92.90;0.00;0.17;297.70
BU01;Miranda de Ebro;2001-04-28;0230;0.00;0.68;93.40;0.01;0.41;228.30
BU01;Miranda de Ebro;2001-04-28;0300;0.00;-0.09;93.70;0.02;0.31;222.20
BU01;Miranda de Ebro;2001-04-28;0330;0.00;-0.01;93.80;0.02;0.43;233.30
BU01;Miranda de Ebro;2001-04-28;0400;0.00;-0.83;94.30;0.01;0.12;175.90
BU01;Miranda de Ebro;2001-04-28;0430;0.00;-0.59;94.50;0.03;0.27;251.10
BU01;Miranda de Ebro;2001-04-28;0500;0.00;-0.96;94.80;1.06;0.47;219.50
BU01;Miranda de Ebro;2001-04-28;0530;0.00;-0.92;95.10;18.71;0.57;260.50
BU01;Miranda de Ebro;2001-04-28;0600;0.00;0.34;95.50;56.17;0.30;26.11
BU01;Miranda de Ebro;2001-04-28;0630;0.00;1.10;95.40;118.90;0.38;67.91
BU01;Miranda de Ebro;2001-04-28;0700;0.00;2.38;95.60;236.60;0.39;21.19
BU01;Miranda de Ebro;2001-04-28;0730;0.00;3.41;94.90;344.30;0.52;180.90
BU01;Miranda de Ebro;2001-04-28;0800;0.00;6.10;87.50;436.50;0.63;355.00
BU01;Miranda de Ebro;2001-04-28;0830;0.00;7.31;79.90;541.10;0.92;7.77
BU01;Miranda de Ebro;2001-04-28;0900;0.00;8.68;74.70;616.40;0.88;358.80
BU01;Miranda de Ebro;2001-04-28;0930;0.00;10.56;68.79;698.60;0.83;340.40
BU01;Miranda de Ebro;2001-04-28;1000;0.00;12.79;62.11;763.00;1.03;347.80
BU01;Miranda de Ebro;2001-04-28;1030;0.00;13.93;58.49;822.00;0.95;319.20
BU01;Miranda de Ebro;2001-04-28;1100;0.00;15.93;52.35;862.00;1.07;332.10
BU01;Miranda de Ebro;2001-04-28;1130;0.00;17.47;42.51;890.00;1.21;356.00
BU01;Miranda de Ebro;2001-04-28;1200;0.00;18.91;35.81;904.00;1.21;54.82
BU01;Miranda de Ebro;2001-04-28;1230;0.00;19.35;34.38;897.00;1.19;156.90
BU01;Miranda de Ebro;2001-04-28;1300;0.00;20.47;33.22;884.00;1.14;330.20
BU01;Miranda de Ebro;2001-04-28;1330;0.00;21.00;33.83;857.00;1.12;9.01
BU01;Miranda de Ebro;2001-04-28;1400;0.00;21.90;31.82;811.00;1.24;78.70
BU01;Miranda de Ebro;2001-04-28;1430;0.00;22.24;32.02;756.00;1.75;343.80
BU01;Miranda de Ebro;2001-04-28;1500;0.00;22.66;28.88;690.00;2.77;248.30
BU01;Miranda de Ebro;2001-04-28;1530;0.00;22.82;28.44;615.80;2.64;258.20
BU01;Miranda de Ebro;2001-04-28;1600;0.00;22.93;28.38;528.70;2.27;273.50
BU01;Miranda de Ebro;2001-04-28;1630;0.00;22.93;28.22;430.00;2.35;267.20
BU01;Miranda de Ebro;2001-04-28;1700;0.00;21.79;34.15;325.70;2.69;335.80
BU01;Miranda de Ebro;2001-04-28;1730;0.00;17.55;48.27;151.30;3.25;23.89
BU01;Miranda de Ebro;2001-04-28;1800;0.00;15.64;47.37;55.12;2.54;23.73
BU01;Miranda de Ebro;2001-04-28;1830;0.00;14.41;42.80;37.27;1.99;37.69
BU01;Miranda de Ebro;2001-04-28;1900;0.00;13.36;44.85;6.20;1.55;33.43
BU01;Miranda de Ebro;2001-04-28;1930;0.00;12.12;50.27;0.43;1.53;58.80
BU01;Miranda de Ebro;2001-04-28;2000;0.00;11.59;50.37;0.00;1.77;58.26
BU01;Miranda de Ebro;2001-04-28;2030;0.00;11.23;49.88;0.00;1.60;70.70
BU01;Miranda de Ebro;2001-04-28;2100;0.00;10.81;51.78;0.00;1.88;65.51
BU01;Miranda de Ebro;2001-04-28;2130;0.00;10.39;54.70;0.00;1.33;63.98
BU01;Miranda de Ebro;2001-04-28;2200;0.00;9.97;59.23;0.00;1.13;52.54
BU01;Miranda de Ebro;2001-04-28;2230;0.00;9.54;61.96;0.00;1.00;46.00
BU01;Miranda de Ebro;2001-04-28;2300;0.00;8.94;65.27;0.00;0.91;31.42
BU01;Miranda de Ebro;2001-04-28;2330;0.00;8.81;67.29;0.00;0.87;359.00
BU01;Miranda de Ebro;2001-04-28;2400;0.00;9.39;64.74;0.00;1.15;13.15
BU03;Lerma;2001-04-28;0030;0.00;2.75;90.80;0.00;0.26;5.88
BU03;Lerma;2001-04-28;0100;0.00;2.44;92.40;0.00;0.12;57.95
BU03;Lerma;2001-04-28;0130;0.00;2.15;92.90;0.00;0.37;358.80
BU03;Lerma;2001-04-28;0200;0.00;1.66;93.40;0.00;0.22;105.70
BU03;Lerma;2001-04-28;0230;0.00;1.57;94.20;0.00;0.29;67.62
BU03;Lerma;2001-04-28;0300;0.00;1.48;94.20;0.00;0.25;22.15
BU03;Lerma;2001-04-28;0330;0.00;1.11;94.70;0.00;0.36;101.20
BU03;Lerma;2001-04-28;0400;0.00;0.88;95.00;0.00;0.36;109.60
BU03;Lerma;2001-04-28;0430;0.00;0.88;94.80;0.00;0.28;99.20
BU03;Lerma;2001-04-28;0500;0.00;0.77;94.80;1.17;0.35;79.10
BU03;Lerma;2001-04-28;0530;0.00;0.46;94.80;13.74;0.11;74.00
BU03;Lerma;2001-04-28;0600;0.00;0.92;94.30;71.20;0.46;119.30
BU03;Lerma;2001-04-28;0630;0.00;2.50;89.20;167.00;0.31;129.80
BU03;Lerma;2001-04-28;0700;0.00;4.83;79.00;257.40;0.43;121.20
BU03;Lerma;2001-04-28;0730;0.00;6.28;71.40;348.00;0.72;136.90
BU03;Lerma;2001-04-28;0800;0.00;8.46;62.68;456.20;0.31;160.50
BU03;Lerma;2001-04-28;0830;0.00;10.29;56.14;555.30;0.38;145.40
BU03;Lerma;2001-04-28;0900;0.00;11.77;52.00;643.70;0.54;166.90
BU03;Lerma;2001-04-28;0930;0.00;12.90;46.63;718.00;0.71;120.60
BU03;Lerma;2001-04-28;1000;0.00;14.14;46.20;783.00;1.30;193.80
BU03;Lerma;2001-04-28;1030;0.00;15.04;42.43;834.00;1.49;205.50
BU03;Lerma;2001-04-28;1100;0.00;15.86;39.27;873.00;1.48;222.60
BU03;Lerma;2001-04-28;1130;0.00;16.83;36.29;898.00;1.78;208.10
BU03;Lerma;2001-04-28;1200;0.00;17.37;37.45;912.00;1.75;212.20
BU03;Lerma;2001-04-28;1230;0.00;18.08;31.29;913.00;1.81;232.80
BU03;Lerma;2001-04-28;1300;0.00;18.63;29.15;900.00;2.07;260.40
BU03;Lerma;2001-04-28;1330;0.00;19.05;30.84;871.00;2.03;237.10
BU03;Lerma;2001-04-28;1400;0.00;19.53;30.51;831.00;1.91;231.30
BU03;Lerma;2001-04-28;1430;0.00;19.93;30.41;775.00;2.42;239.90
BU03;Lerma;2001-04-28;1500;0.00;19.74;35.79;703.00;2.33;235.00
BU03;Lerma;2001-04-28;1530;0.00;20.33;33.91;625.30;2.76;245.60
BU03;Lerma;2001-04-28;1600;0.00;20.40;32.25;543.60;2.61;241.00
BU03;Lerma;2001-04-28;1630;0.00;20.22;33.25;447.10;2.29;232.20
BU03;Lerma;2001-04-28;1700;0.00;20.04;32.41;356.60;2.49;231.30
BU03;Lerma;2001-04-28;1730;0.00;19.68;32.29;254.70;2.22;231.40
BU03;Lerma;2001-04-28;1800;0.00;19.28;32.69;142.30;1.82;240.10
BU03;Lerma;2001-04-28;1830;0.00;17.59;38.82;21.24;0.66;220.20
BU03;Lerma;2001-04-28;1900;0.00;14.99;54.18;6.83;0.18;26.48
BU03;Lerma;2001-04-28;1930;0.00;12.58;68.56;0.34;0.09;17.38
BU03;Lerma;2001-04-28;2000;0.00;11.06;77.50;0.00;0.07;10.74
BU03;Lerma;2001-04-28;2030;0.00;10.35;81.10;0.00;0.16;7.36
BU03;Lerma;2001-04-28;2100;0.00;10.10;81.90;0.00;0.19;21.39
BU03;Lerma;2001-04-28;2130;0.00;10.37;78.50;0.01;0.28;62.63
BU03;Lerma;2001-04-28;2200;0.00;10.46;80.10;0.02;0.45;60.02
BU03;Lerma;2001-04-28;2230;0.00;10.52;74.10;0.01;0.73;81.50
BU03;Lerma;2001-04-28;2300;0.00;10.87;65.03;0.02;0.24;41.29
BU03;Lerma;2001-04-28;2330;0.00;9.76;78.60;0.03;0.38;91.80
BU03;Lerma;2001-04-28;2400;0.00;9.16;81.40;0.01;0.60;102.10
BU04;Tardajos;2001-04-28;0030;0.00;3.11;88.20;0.00;0.70;151.20
BU04;Tardajos;2001-04-28;0100;0.00;2.35;91.50;0.00;0.42;30.37
BU04;Tardajos;2001-04-28;0130;0.00;2.13;92.10;0.00;0.46;72.10
BU04;Tardajos;2001-04-28;0200;0.00;1.47;94.40;0.00;0.49;271.60
BU04;Tardajos;2001-04-28;0230;0.00;1.24;94.40;0.00;0.22;111.80
BU04;Tardajos;2001-04-28;0300;0.00;0.75;95.80;0.00;0.39;119.20
BU04;Tardajos;2001-04-28;0330;0.00;0.33;96.30;0.00;0.39;118.30
BU04;Tardajos;2001-04-28;0400;0.00;0.06;96.80;0.00;0.45;72.80
BU04;Tardajos;2001-04-28;0430;0.00;-0.23;96.80;0.00;0.07;38.24
BU04;Tardajos;2001-04-28;0500;0.00;-0.50;97.10;1.39;0.08;70.00
BU04;Tardajos;2001-04-28;0530;0.00;-0.61;97.50;19.90;0.09;147.10
BU04;Tardajos;2001-04-28;0600;0.00;0.36;98.00;97.60;0.19;190.40
BU04;Tardajos;2001-04-28;0630;0.00;1.57;96.40;160.40;0.15;155.20
BU04;Tardajos;2001-04-28;0700;0.00;4.43;88.40;273.90;0.10;140.10
BU04;Tardajos;2001-04-28;0730;0.00;6.32;74.80;370.40;0.27;190.00
BU04;Tardajos;2001-04-28;0800;0.00;7.18;67.23;484.00;0.62;204.30
BU04;Tardajos;2001-04-28;0830;0.00;8.81;62.88;583.60;0.90;209.00
BU04;Tardajos;2001-04-28;0900;0.00;10.52;61.02;669.00;1.85;223.70
BU04;Tardajos;2001-04-28;0930;0.00;11.90;55.69;744.00;2.35;238.20
BU04;Tardajos;2001-04-28;1000;0.00;13.06;46.24;807.00;2.71;247.80
BU04;Tardajos;2001-04-28;1030;0.00;13.74;47.47;858.00;2.88;269.30
BU04;Tardajos;2001-04-28;1100;0.00;14.39;44.13;896.00;2.56;249.80
BU04;Tardajos;2001-04-28;1130;0.00;15.46;43.30;920.00;2.75;256.50
BU04;Tardajos;2001-04-28;1200;0.00;16.09;40.51;930.00;2.80;250.60
BU04;Tardajos;2001-04-28;1230;0.00;17.05;36.74;926.00;2.96;248.40
BU04;Tardajos;2001-04-28;1300;0.00;17.58;38.14;908.00;3.16;247.90
BU04;Tardajos;2001-04-28;1330;0.00;18.34;37.14;876.00;3.31;251.20
BU04;Tardajos;2001-04-28;1400;0.00;18.74;36.91;830.00;3.54;261.80
BU04;Tardajos;2001-04-28;1430;0.00;18.98;35.97;768.00;3.56;241.00
BU04;Tardajos;2001-04-28;1500;0.00;19.41;36.49;698.20;3.16;238.40
BU04;Tardajos;2001-04-28;1530;0.00;19.94;34.57;619.00;3.40;241.70
BU04;Tardajos;2001-04-28;1600;0.00;19.70;38.19;529.70;2.84;239.90
