Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2002-07-11;0030;0.00;10.87;82.40;0.00;1.39;268.40
AV01;Nava de Arevalo;2002-07-11;0100;0.00;10.25;84.40;0.00;0.76;245.80
AV01;Nava de Arevalo;2002-07-11;0130;0.00;9.94;85.20;0.00;0.88;274.30
AV01;Nava de Arevalo;2002-07-11;0200;0.00;9.29;86.70;0.00;0.73;274.30
AV01;Nava de Arevalo;2002-07-11;0230;0.00;9.12;89.30;0.00;0.59;249.20
AV01;Nava de Arevalo;2002-07-11;0300;0.00;8.61;90.10;0.00;0.71;273.80
AV01;Nava de Arevalo;2002-07-11;0330;0.00;8.39;91.70;0.00;0.26;276.80
AV01;Nava de Arevalo;2002-07-11;0400;0.00;8.28;92.40;0.00;0.64;230.40
AV01;Nava de Arevalo;2002-07-11;0430;0.00;8.08;92.90;0.72;0.68;214.00
AV01;Nava de Arevalo;2002-07-11;0500;0.00;8.89;93.40;7.82;0.44;247.10
AV01;Nava de Arevalo;2002-07-11;0530;0.00;9.82;93.80;28.53;0.19;321.30
AV01;Nava de Arevalo;2002-07-11;0600;0.00;9.97;93.70;50.63;0.62;339.70
AV01;Nava de Arevalo;2002-07-11;0630;0.00;10.26;94.30;73.10;1.00;348.80
AV01;Nava de Arevalo;2002-07-11;0700;0.00;10.41;94.60;109.40;0.51;51.61
AV01;Nava de Arevalo;2002-07-11;0730;0.00;10.86;94.80;151.30;0.56;249.30
AV01;Nava de Arevalo;2002-07-11;0800;0.00;11.24;94.60;222.80;0.98;346.70
AV01;Nava de Arevalo;2002-07-11;0830;0.00;11.88;93.00;300.50;1.99;330.30
AV01;Nava de Arevalo;2002-07-11;0900;0.00;13.55;84.80;631.30;1.97;354.10
AV01;Nava de Arevalo;2002-07-11;0930;0.00;15.15;76.60;779.00;2.20;0.18
AV01;Nava de Arevalo;2002-07-11;1000;0.00;16.73;69.25;843.00;2.66;5.58
AV01;Nava de Arevalo;2002-07-11;1030;0.00;18.19;60.34;896.00;2.84;4.19
AV01;Nava de Arevalo;2002-07-11;1100;0.00;19.78;52.56;935.00;2.80;6.56
AV01;Nava de Arevalo;2002-07-11;1130;0.00;20.92;46.10;963.00;3.02;3.20
AV01;Nava de Arevalo;2002-07-11;1200;0.00;21.83;42.04;978.00;3.12;337.40
AV01;Nava de Arevalo;2002-07-11;1230;0.00;22.71;36.41;985.00;3.51;330.20
AV01;Nava de Arevalo;2002-07-11;1300;0.00;23.42;33.63;969.00;2.89;334.00
AV01;Nava de Arevalo;2002-07-11;1330;0.00;24.25;30.57;942.00;3.14;330.40
AV01;Nava de Arevalo;2002-07-11;1400;0.00;25.13;27.77;904.00;3.14;334.60
AV01;Nava de Arevalo;2002-07-11;1430;0.00;25.08;26.50;853.00;2.98;324.80
AV01;Nava de Arevalo;2002-07-11;1500;0.00;25.72;26.64;794.00;2.85;311.40
AV01;Nava de Arevalo;2002-07-11;1530;0.00;25.88;25.87;722.00;3.21;311.80
AV01;Nava de Arevalo;2002-07-11;1600;0.00;25.94;25.95;642.90;4.03;322.50
AV01;Nava de Arevalo;2002-07-11;1630;0.00;25.88;24.73;557.00;3.57;329.10
AV01;Nava de Arevalo;2002-07-11;1700;0.00;25.74;24.03;461.70;3.60;329.40
AV01;Nava de Arevalo;2002-07-11;1730;0.00;25.54;22.31;363.00;3.86;338.70
AV01;Nava de Arevalo;2002-07-11;1800;0.00;25.03;22.11;267.30;3.79;345.90
AV01;Nava de Arevalo;2002-07-11;1830;0.00;24.39;24.15;170.70;3.40;354.00
AV01;Nava de Arevalo;2002-07-11;1900;0.00;23.18;26.57;86.80;2.21;357.70
AV01;Nava de Arevalo;2002-07-11;1930;0.00;20.66;34.45;19.57;1.48;352.30
AV01;Nava de Arevalo;2002-07-11;2000;0.00;18.18;43.31;1.38;0.91;348.00
AV01;Nava de Arevalo;2002-07-11;2030;0.00;16.63;49.21;0.00;1.16;312.30
AV01;Nava de Arevalo;2002-07-11;2100;0.00;16.05;49.96;0.00;0.93;287.70
AV01;Nava de Arevalo;2002-07-11;2130;0.00;14.86;57.71;0.00;0.92;220.80
AV01;Nava de Arevalo;2002-07-11;2200;0.00;14.75;55.45;0.00;0.91;184.90
