Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2002-07-16;0030;0.00;9.22;77.00;0.00;0.61;235.70
AV01;Nava de Arevalo;2002-07-16;0100;0.00;7.62;81.60;0.00;0.47;267.20
AV01;Nava de Arevalo;2002-07-16;0130;0.00;6.89;83.40;0.00;0.42;305.40
AV01;Nava de Arevalo;2002-07-16;0200;0.00;6.59;85.60;0.00;0.56;293.20
AV01;Nava de Arevalo;2002-07-16;0230;0.00;6.46;85.50;0.00;1.10;265.00
AV01;Nava de Arevalo;2002-07-16;0300;0.00;6.10;86.30;0.00;0.37;331.40
AV01;Nava de Arevalo;2002-07-16;0330;0.00;5.70;87.50;0.00;0.58;282.70
AV01;Nava de Arevalo;2002-07-16;0400;0.00;5.39;88.00;0.00;0.34;283.80
AV01;Nava de Arevalo;2002-07-16;0430;0.00;5.01;87.60;0.55;0.14;278.00
AV01;Nava de Arevalo;2002-07-16;0500;0.00;5.37;85.60;11.37;0.79;244.20
AV01;Nava de Arevalo;2002-07-16;0530;0.00;5.84;84.20;62.63;0.52;6.32
AV01;Nava de Arevalo;2002-07-16;0600;0.00;7.99;79.00;138.40;0.33;7.38
AV01;Nava de Arevalo;2002-07-16;0630;0.00;10.39;66.85;241.60;1.20;48.56
AV01;Nava de Arevalo;2002-07-16;0700;0.00;11.41;63.07;342.50;1.95;45.35
AV01;Nava de Arevalo;2002-07-16;0730;0.00;12.24;61.25;441.80;2.27;61.70
AV01;Nava de Arevalo;2002-07-16;0800;0.00;13.38;58.21;537.40;2.19;67.64
AV01;Nava de Arevalo;2002-07-16;0830;0.00;14.46;56.28;627.60;1.88;55.13
AV01;Nava de Arevalo;2002-07-16;0900;0.00;15.90;51.89;709.00;2.06;54.90
AV01;Nava de Arevalo;2002-07-16;0930;0.00;17.23;48.68;782.00;2.20;46.32
AV01;Nava de Arevalo;2002-07-16;1000;0.00;18.57;44.33;847.00;2.67;41.07
AV01;Nava de Arevalo;2002-07-16;1030;0.00;19.85;40.04;897.00;2.68;65.46
AV01;Nava de Arevalo;2002-07-16;1100;0.00;20.96;37.94;938.00;2.91;53.22
AV01;Nava de Arevalo;2002-07-16;1130;0.00;21.96;36.11;961.00;3.12;58.38
AV01;Nava de Arevalo;2002-07-16;1200;0.00;22.87;33.72;973.00;3.34;75.90
AV01;Nava de Arevalo;2002-07-16;1230;0.00;23.89;31.39;970.00;3.40;56.00
AV01;Nava de Arevalo;2002-07-16;1300;0.00;24.51;30.01;960.00;3.73;62.18
AV01;Nava de Arevalo;2002-07-16;1330;0.00;25.48;28.56;937.00;3.35;52.93
AV01;Nava de Arevalo;2002-07-16;1400;0.00;26.19;26.77;902.00;4.07;58.36
AV01;Nava de Arevalo;2002-07-16;1430;0.00;26.55;25.13;849.00;3.91;43.61
AV01;Nava de Arevalo;2002-07-16;1500;0.00;26.75;25.01;784.00;3.73;45.84
AV01;Nava de Arevalo;2002-07-16;1530;0.00;26.88;25.83;696.30;4.32;38.38
AV01;Nava de Arevalo;2002-07-16;1600;0.00;26.92;25.99;612.00;4.93;37.61
AV01;Nava de Arevalo;2002-07-16;1630;0.00;26.70;27.03;538.10;5.40;37.98
AV01;Nava de Arevalo;2002-07-16;1700;0.00;26.21;27.09;441.90;5.86;32.58
AV01;Nava de Arevalo;2002-07-16;1730;0.00;25.65;27.05;346.30;5.84;39.34
AV01;Nava de Arevalo;2002-07-16;1800;0.00;25.20;27.97;250.50;5.62;44.11
AV01;Nava de Arevalo;2002-07-16;1830;0.00;24.36;29.51;158.40;5.61;39.60
AV01;Nava de Arevalo;2002-07-16;1900;0.00;23.30;31.28;77.40;5.06;40.15
AV01;Nava de Arevalo;2002-07-16;1930;0.00;22.28;34.05;16.16;4.63;43.60
AV01;Nava de Arevalo;2002-07-16;2000;0.00;21.08;38.31;1.04;3.47;46.72
AV01;Nava de Arevalo;2002-07-16;2030;0.00;19.52;44.46;0.00;2.44;52.22
AV01;Nava de Arevalo;2002-07-16;2100;0.00;18.24;50.28;0.00;2.48;57.78
AV01;Nava de Arevalo;2002-07-16;2130;0.00;17.49;53.55;0.00;3.22;60.91
AV01;Nava de Arevalo;2002-07-16;2200;0.00;17.81;50.40;0.00;4.44;64.65
AV01;Nava de Arevalo;2002-07-16;2230;0.00;16.85;53.47;0.00;3.34;54.86
AV01;Nava de Arevalo;2002-07-16;2300;0.00;15.55;57.90;0.00;2.14;36.54
AV01;Nava de Arevalo;2002-07-16;2330;0.00;14.49;61.66;0.00;1.73;47.11
AV01;Nava de Arevalo;2002-07-16;2400;0.00;13.10;66.41;0.00;1.27;22.63
BU02;Valle de Valdelucio;2002-07-16;0030;0.00;9.09;79.20;0.00;6.02;23.26
BU02;Valle de Valdelucio;2002-07-16;0100;0.00;9.48;75.90;0.00;4.91;22.20
BU02;Valle de Valdelucio;2002-07-16;0130;0.00;9.73;75.90;0.00;4.73;29.09
BU02;Valle de Valdelucio;2002-07-16;0200;0.00;9.68;76.80;0.00;2.56;52.10
BU02;Valle de Valdelucio;2002-07-16;0230;0.00;9.88;76.10;0.00;2.31;41.39
BU02;Valle de Valdelucio;2002-07-16;0300;0.00;9.95;76.70;0.00;4.09;32.24
BU02;Valle de Valdelucio;2002-07-16;0330;0.00;9.90;76.60;0.00;4.28;32.62
