Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2001-11-23;0030;0.00;-4.53;94.40;0.00;1.28;166.90
AV01;Nava de Arevalo;2001-11-23;0100;0.00;-4.36;95.20;0.00;0.56;162.40
AV01;Nava de Arevalo;2001-11-23;0130;0.00;-6.08;94.10;0.00;0.33;263.20
AV01;Nava de Arevalo;2001-11-23;0200;0.00;-6.57;94.90;0.00;0.75;194.60
AV01;Nava de Arevalo;2001-11-23;0230;0.00;-6.15;94.80;0.00;0.73;185.10
AV01;Nava de Arevalo;2001-11-23;0300;0.00;-7.25;94.20;0.00;0.42;278.60
AV01;Nava de Arevalo;2001-11-23;0330;0.00;-7.52;94.40;0.00;0.54;1.75
AV01;Nava de Arevalo;2001-11-23;0400;0.00;-6.85;94.10;0.00;0.23;176.00
AV01;Nava de Arevalo;2001-11-23;0430;0.00;-7.64;94.40;0.00;0.59;225.50
AV01;Nava de Arevalo;2001-11-23;0500;0.00;-7.51;93.20;0.00;0.97;238.30
AV01;Nava de Arevalo;2001-11-23;0530;0.00;-7.85;93.60;0.00;0.52;257.90
AV01;Nava de Arevalo;2001-11-23;0600;0.00;-8.36;92.80;0.00;0.29;230.00
AV01;Nava de Arevalo;2001-11-23;0630;0.00;-7.46;93.90;0.00;0.76;221.30
AV01;Nava de Arevalo;2001-11-23;0700;0.00;-6.68;94.10;1.71;0.86;185.30
AV01;Nava de Arevalo;2001-11-23;0730;0.00;-6.69;93.90;17.64;1.06;175.20
AV01;Nava de Arevalo;2001-11-23;0800;0.00;-6.52;94.30;54.51;1.70;178.90
AV01;Nava de Arevalo;2001-11-23;0830;0.00;-5.45;95.10;90.30;1.47;188.20
AV01;Nava de Arevalo;2001-11-23;0900;0.00;-4.18;95.70;146.40;1.35;174.60
AV01;Nava de Arevalo;2001-11-23;0930;0.00;-2.22;96.30;314.30;1.26;150.20
AV01;Nava de Arevalo;2001-11-23;1000;0.00;-0.85;96.70;390.10;0.32;66.97
AV01;Nava de Arevalo;2001-11-23;1030;0.20;0.44;96.40;425.20;0.64;153.90
AV01;Nava de Arevalo;2001-11-23;1100;0.00;2.46;95.60;468.70;0.22;240.60
AV01;Nava de Arevalo;2001-11-23;1130;0.00;4.19;85.10;488.70;0.72;88.50
AV01;Nava de Arevalo;2001-11-23;1200;0.00;6.17;68.38;498.10;1.49;66.38
AV01;Nava de Arevalo;2001-11-23;1230;0.00;7.56;63.37;520.90;2.64;50.92
AV01;Nava de Arevalo;2001-11-23;1300;0.00;9.37;60.95;512.00;4.36;48.22
AV01;Nava de Arevalo;2001-11-23;1330;0.00;10.20;57.99;464.10;4.81;60.69
AV01;Nava de Arevalo;2001-11-23;1400;0.00;10.57;56.68;381.80;3.18;71.90
AV01;Nava de Arevalo;2001-11-23;1430;0.00;11.20;56.37;327.20;5.43;38.08
AV01;Nava de Arevalo;2001-11-23;1500;0.00;11.46;57.14;270.10;6.15;35.49
AV01;Nava de Arevalo;2001-11-23;1530;0.00;10.65;59.54;185.60;6.57;36.83
AV01;Nava de Arevalo;2001-11-23;1600;0.00;9.83;62.01;88.90;4.89;37.43
AV01;Nava de Arevalo;2001-11-23;1630;0.00;8.54;65.17;9.71;4.98;38.18
AV01;Nava de Arevalo;2001-11-23;1700;0.00;7.64;69.34;2.47;4.54;35.14
AV01;Nava de Arevalo;2001-11-23;1730;0.00;6.75;73.00;0.00;3.29;34.45
AV01;Nava de Arevalo;2001-11-23;1800;0.00;5.86;75.00;0.00;1.54;60.82
AV01;Nava de Arevalo;2001-11-23;1830;0.00;4.70;78.30;0.00;0.89;63.18
AV01;Nava de Arevalo;2001-11-23;1900;0.00;4.23;81.00;0.00;1.43;57.28
AV01;Nava de Arevalo;2001-11-23;1930;0.00;3.85;82.40;0.00;0.95;61.32
AV01;Nava de Arevalo;2001-11-23;2000;0.00;4.74;80.20;0.00;1.13;42.31
AV01;Nava de Arevalo;2001-11-23;2030;0.00;4.18;81.10;0.00;0.54;337.40
AV01;Nava de Arevalo;2001-11-23;2100;0.00;2.95;84.60;0.00;0.59;356.80
AV01;Nava de Arevalo;2001-11-23;2130;0.00;1.14;89.20;0.00;0.72;309.40
AV01;Nava de Arevalo;2001-11-23;2200;0.00;-0.35;92.10;0.00;1.12;276.00
AV01;Nava de Arevalo;2001-11-23;2230;0.00;0.06;92.80;0.00;1.23;87.60
AV01;Nava de Arevalo;2001-11-23;2300;0.00;1.23;92.00;0.00;0.38;134.50
AV01;Nava de Arevalo;2001-11-23;2330;0.00;0.67;91.30;0.00;0.90;261.40
AV01;Nava de Arevalo;2001-11-23;2400;0.00;-0.98;93.40;0.00;1.28;190.70
BU01;Miranda de Ebro;2001-11-23;0030;0.00;-0.09;89.90;0.00;0.40;277.70
BU01;Miranda de Ebro;2001-11-23;0100;0.00;-0.23;89.90;0.00;0.55;211.60
BU01;Miranda de Ebro;2001-11-23;0130;0.00;-0.64;90.80;0.00;0.40;286.10
BU01;Miranda de Ebro;2001-11-23;0200;0.00;-0.53;90.90;0.00;0.42;17.56
BU01;Miranda de Ebro;2001-11-23;0230;0.00;-0.98;91.30;0.00;0.40;242.70
BU01;Miranda de Ebro;2001-11-23;0300;0.00;-0.88;92.20;0.00;0.78;237.10
BU01;Miranda de Ebro;2001-11-23;0330;0.00;-0.08;92.40;0.00;0.21;208.80
BU01;Miranda de Ebro;2001-11-23;0400;0.00;0.25;92.20;0.00;0.28;35.45
BU01;Miranda de Ebro;2001-11-23;0430;0.00;0.49;92.00;0.00;0.35;4.86
BU01;Miranda de Ebro;2001-11-23;0500;0.00;0.87;92.00;0.00;0.35;330.70
BU01;Miranda de Ebro;2001-11-23;0530;0.00;0.94;91.80;0.00;0.92;223.90
