Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2002-09-06;0030;0.00;10.57;71.70;0.00;0.72;192.20
AV01;Nava de Arevalo;2002-09-06;0100;0.00;10.23;74.20;0.00;0.49;240.60
AV01;Nava de Arevalo;2002-09-06;0130;0.00;9.57;76.40;0.00;0.46;194.30
AV01;Nava de Arevalo;2002-09-06;0200;0.00;9.52;76.30;0.00;0.79;217.30
AV01;Nava de Arevalo;2002-09-06;0230;0.00;8.07;79.20;0.00;0.73;20.21
AV01;Nava de Arevalo;2002-09-06;0300;0.00;7.55;82.00;0.00;0.67;107.00
AV01;Nava de Arevalo;2002-09-06;0330;0.00;7.97;78.10;0.00;0.74;162.00
AV01;Nava de Arevalo;2002-09-06;0400;0.00;6.92;79.70;0.00;0.35;47.73
AV01;Nava de Arevalo;2002-09-06;0430;0.00;6.66;83.40;0.00;0.21;321.60
AV01;Nava de Arevalo;2002-09-06;0500;0.00;6.34;84.40;0.00;0.60;251.50
AV01;Nava de Arevalo;2002-09-06;0530;0.00;5.44;86.30;1.79;1.23;229.00
AV01;Nava de Arevalo;2002-09-06;0600;0.00;5.79;86.60;29.78;0.73;236.10
AV01;Nava de Arevalo;2002-09-06;0630;0.00;6.94;85.60;110.70;0.75;243.70
AV01;Nava de Arevalo;2002-09-06;0700;0.00;9.26;80.00;207.60;1.39;253.10
AV01;Nava de Arevalo;2002-09-06;0730;0.00;11.79;68.67;310.80;1.02;259.20
AV01;Nava de Arevalo;2002-09-06;0800;0.00;13.50;61.29;412.80;0.82;225.40
AV01;Nava de Arevalo;2002-09-06;0830;0.00;15.22;55.17;509.80;0.69;317.80
AV01;Nava de Arevalo;2002-09-06;0900;0.00;17.35;48.23;601.40;0.59;71.90
AV01;Nava de Arevalo;2002-09-06;0930;0.00;18.12;44.94;680.30;0.78;24.20
AV01;Nava de Arevalo;2002-09-06;1000;0.00;19.32;42.38;746.00;1.10;353.20
AV01;Nava de Arevalo;2002-09-06;1030;0.00;20.36;38.48;797.00;1.19;324.70
AV01;Nava de Arevalo;2002-09-06;1100;0.00;21.39;34.69;842.00;1.56;18.02
AV01;Nava de Arevalo;2002-09-06;1130;0.00;21.75;33.45;868.00;1.26;12.48
AV01;Nava de Arevalo;2002-09-06;1200;0.00;22.39;31.38;877.00;1.70;309.30
AV01;Nava de Arevalo;2002-09-06;1230;0.00;23.50;28.78;875.00;1.51;326.20
AV01;Nava de Arevalo;2002-09-06;1300;0.00;23.10;28.27;856.00;2.74;341.00
AV01;Nava de Arevalo;2002-09-06;1330;0.00;23.72;26.48;822.00;2.53;298.30
AV01;Nava de Arevalo;2002-09-06;1400;0.00;24.12;25.36;778.00;2.35;306.90
AV01;Nava de Arevalo;2002-09-06;1430;0.00;24.30;24.22;718.00;2.64;299.30
AV01;Nava de Arevalo;2002-09-06;1500;0.00;24.21;23.95;642.50;2.26;325.70
AV01;Nava de Arevalo;2002-09-06;1530;0.00;24.65;23.78;559.50;2.72;299.30
AV01;Nava de Arevalo;2002-09-06;1600;0.00;24.59;23.68;467.00;3.10;303.30
AV01;Nava de Arevalo;2002-09-06;1630;0.00;24.67;21.68;368.50;2.24;310.40
AV01;Nava de Arevalo;2002-09-06;1700;0.00;24.39;23.53;266.70;2.72;304.80
AV01;Nava de Arevalo;2002-09-06;1730;0.00;24.12;25.71;162.40;2.20;313.50
