Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2002-05-02;0030;0.00;5.23;77.10;0.00;3.40;283.60
AV01;Nava de Arevalo;2002-05-02;0100;0.00;5.41;74.20;0.00;4.04;284.80
AV01;Nava de Arevalo;2002-05-02;0130;0.00;5.10;73.80;0.00;3.82;287.50
AV01;Nava de Arevalo;2002-05-02;0200;0.00;5.07;75.90;0.00;3.33;289.20
AV01;Nava de Arevalo;2002-05-02;0230;0.00;4.58;77.30;0.00;3.03;288.70
AV01;Nava de Arevalo;2002-05-02;0300;0.00;4.41;78.00;0.00;2.50;296.30
AV01;Nava de Arevalo;2002-05-02;0330;0.00;4.43;78.60;0.00;2.90;291.00
AV01;Nava de Arevalo;2002-05-02;0400;0.00;4.54;78.10;0.00;3.50;294.50
AV01;Nava de Arevalo;2002-05-02;0430;0.00;4.32;79.20;0.00;3.01;297.70
AV01;Nava de Arevalo;2002-05-02;0500;0.00;3.66;80.70;1.86;2.22;287.80
AV01;Nava de Arevalo;2002-05-02;0530;0.00;2.70;86.40;29.65;2.27;262.40
AV01;Nava de Arevalo;2002-05-02;0600;0.00;4.21;78.30;99.80;4.16;281.20
AV01;Nava de Arevalo;2002-05-02;0630;0.00;4.46;76.90;215.80;4.20;275.80
AV01;Nava de Arevalo;2002-05-02;0700;0.00;5.17;73.50;316.70;4.59;269.90
AV01;Nava de Arevalo;2002-05-02;0730;0.00;6.20;66.20;429.80;3.91;289.10
AV01;Nava de Arevalo;2002-05-02;0800;0.00;7.15;59.23;503.10;3.54;295.40
AV01;Nava de Arevalo;2002-05-02;0830;0.00;7.30;57.84;498.70;2.98;296.90
AV01;Nava de Arevalo;2002-05-02;0900;0.00;8.25;51.48;620.80;3.21;299.20
AV01;Nava de Arevalo;2002-05-02;0930;0.00;8.76;49.72;620.70;3.53;303.80
AV01;Nava de Arevalo;2002-05-02;1000;0.00;9.21;49.42;713.00;3.50;281.90
AV01;Nava de Arevalo;2002-05-02;1030;0.00;10.27;43.90;725.00;3.86;294.40
AV01;Nava de Arevalo;2002-05-02;1100;0.00;10.10;45.64;337.80;4.37;299.80
AV01;Nava de Arevalo;2002-05-02;1130;0.00;9.63;57.06;634.90;4.13;296.90
AV01;Nava de Arevalo;2002-05-02;1200;0.00;11.10;45.02;729.00;4.39;287.20
AV01;Nava de Arevalo;2002-05-02;1230;0.00;11.61;42.22;365.80;7.11;280.70
AV01;Nava de Arevalo;2002-05-02;1300;0.00;9.14;58.42;648.30;6.92;307.90
AV01;Nava de Arevalo;2002-05-02;1330;0.00;9.90;56.78;477.70;5.38;323.30
AV01;Nava de Arevalo;2002-05-02;1400;0.40;5.47;77.50;55.00;4.91;0.62
AV01;Nava de Arevalo;2002-05-02;1430;0.00;4.49;86.30;147.70;1.98;15.86
AV01;Nava de Arevalo;2002-05-02;1500;0.20;6.58;80.10;594.30;3.08;51.93
AV01;Nava de Arevalo;2002-05-02;1530;0.00;9.01;62.89;385.00;4.03;343.90
AV01;Nava de Arevalo;2002-05-02;1600;0.00;8.63;58.45;153.20;4.74;311.00
AV01;Nava de Arevalo;2002-05-02;1630;0.00;8.66;58.97;210.40;6.79;313.80
AV01;Nava de Arevalo;2002-05-02;1700;0.20;6.44;68.06;83.90;6.18;306.10
AV01;Nava de Arevalo;2002-05-02;1730;0.00;4.09;85.40;54.84;4.92;51.58
AV01;Nava de Arevalo;2002-05-02;1800;0.00;3.13;90.50;59.15;1.81;140.20
AV01;Nava de Arevalo;2002-05-02;1830;0.00;3.92;88.50;91.00;1.66;209.70
AV01;Nava de Arevalo;2002-05-02;1900;0.00;3.76;87.80;7.59;1.30;190.60
AV01;Nava de Arevalo;2002-05-02;1930;0.60;3.68;90.60;0.10;1.33;352.80
AV01;Nava de Arevalo;2002-05-02;2000;0.20;4.14;82.60;0.00;0.93;304.60
AV01;Nava de Arevalo;2002-05-02;2030;1.00;3.84;85.70;0.00;2.84;295.60
AV01;Nava de Arevalo;2002-05-02;2100;0.00;2.60;90.20;0.00;1.66;268.00
AV01;Nava de Arevalo;2002-05-02;2130;0.00;2.82;92.20;0.00;1.21;257.60
AV01;Nava de Arevalo;2002-05-02;2200;0.00;2.49;92.50;0.00;0.46;288.00
AV01;Nava de Arevalo;2002-05-02;2230;0.00;2.03;93.40;0.00;0.39;182.50
AV01;Nava de Arevalo;2002-05-02;2300;0.00;1.95;93.90;0.00;0.51;194.90
AV01;Nava de Arevalo;2002-05-02;2330;0.20;2.21;94.20;0.00;0.66;255.70
AV01;Nava de Arevalo;2002-05-02;2400;0.00;2.46;94.70;0.00;1.12;295.00
BU01;Miranda de Ebro;2002-05-02;0030;0.00;5.64;88.50;0.00;0.47;157.40
BU01;Miranda de Ebro;2002-05-02;0100;0.00;4.66;90.20;0.00;0.46;198.00
BU01;Miranda de Ebro;2002-05-02;0130;0.00;3.74;91.20;0.00;0.92;240.70
BU01;Miranda de Ebro;2002-05-02;0200;0.00;3.01;92.20;0.00;0.63;227.00
BU01;Miranda de Ebro;2002-05-02;0230;0.00;3.03;92.50;0.00;0.88;248.40
BU01;Miranda de Ebro;2002-05-02;0300;0.00;2.61;92.30;0.00;0.67;233.30
BU01;Miranda de Ebro;2002-05-02;0330;0.00;3.22;92.80;0.00;0.54;306.00
BU01;Miranda de Ebro;2002-05-02;0400;0.00;3.51;92.70;0.00;0.83;250.00
BU01;Miranda de Ebro;2002-05-02;0430;0.00;3.58;92.60;0.00;0.75;221.70
BU01;Miranda de Ebro;2002-05-02;0500;0.00;3.71;92.70;1.92;0.70;296.90
BU01;Miranda de Ebro;2002-05-02;0530;0.00;3.57;92.80;11.74;0.46;308.70
BU01;Miranda de Ebro;2002-05-02;0600;0.20;3.46;92.90;25.80;0.79;345.40
BU01;Miranda de Ebro;2002-05-02;0630;0.00;3.44;93.20;53.06;0.53;327.50
BU01;Miranda de Ebro;2002-05-02;0700;0.00;3.57;93.30;94.40;0.80;278.60
BU01;Miranda de Ebro;2002-05-02;0730;0.00;4.02;93.40;122.90;0.74;315.30
BU01;Miranda de Ebro;2002-05-02;0800;0.00;4.17;93.40;177.90;0.62;64.76
BU01;Miranda de Ebro;2002-05-02;0830;0.00;5.00;93.30;250.90;0.80;84.30
BU01;Miranda de Ebro;2002-05-02;0900;0.00;6.83;90.90;540.60;0.86;139.80
BU01;Miranda de Ebro;2002-05-02;0930;0.00;9.27;79.00;619.00;0.90;49.10
BU01;Miranda de Ebro;2002-05-02;1000;0.00;10.13;68.08;717.00;1.30;343.50
BU01;Miranda de Ebro;2002-05-02;1030;0.00;11.18;59.70;833.00;1.19;321.20
BU01;Miranda de Ebro;2002-05-02;1100;0.00;12.24;56.51;775.00;1.06;324.60
BU01;Miranda de Ebro;2002-05-02;1130;0.00;11.61;48.29;393.90;1.89;346.40
BU01;Miranda de Ebro;2002-05-02;1200;0.00;11.39;48.40;327.20;1.13;317.70
BU01;Miranda de Ebro;2002-05-02;1230;0.00;11.84;45.51;810.00;1.12;278.00
BU01;Miranda de Ebro;2002-05-02;1300;0.00;13.25;41.58;931.00;1.39;125.40
