Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2002-03-31;0030;0.00;4.54;76.40;0.00;1.34;198.90
AV01;Nava de Arevalo;2002-03-31;0100;0.00;4.83;76.40;0.00;1.94;190.40
AV01;Nava de Arevalo;2002-03-31;0130;0.00;3.71;80.60;0.00;1.97;186.30
AV01;Nava de Arevalo;2002-03-31;0200;0.00;3.54;81.70;0.00;1.84;183.40
AV01;Nava de Arevalo;2002-03-31;0230;0.00;3.43;81.80;0.00;1.30;184.30
AV01;Nava de Arevalo;2002-03-31;0300;0.00;3.07;82.80;0.00;1.73;188.30
AV01;Nava de Arevalo;2002-03-31;0330;0.00;2.76;84.40;0.00;1.66;202.30
AV01;Nava de Arevalo;2002-03-31;0400;0.00;2.25;85.60;0.00;1.81;201.10
AV01;Nava de Arevalo;2002-03-31;0430;0.00;2.36;84.90;0.00;1.93;195.80
AV01;Nava de Arevalo;2002-03-31;0500;0.00;1.52;86.90;0.00;1.65;201.50
AV01;Nava de Arevalo;2002-03-31;0530;0.00;1.45;88.10;0.10;1.50;199.80
AV01;Nava de Arevalo;2002-03-31;0600;0.00;1.15;88.40;7.11;1.63;201.60
AV01;Nava de Arevalo;2002-03-31;0630;0.00;1.36;89.10;61.07;1.22;203.20
AV01;Nava de Arevalo;2002-03-31;0700;0.00;4.03;79.90;148.90;1.97;193.30
AV01;Nava de Arevalo;2002-03-31;0730;0.00;6.28;70.90;250.00;2.71;191.00
AV01;Nava de Arevalo;2002-03-31;0800;0.00;8.77;64.55;354.70;2.34;180.60
AV01;Nava de Arevalo;2002-03-31;0830;0.00;10.90;57.93;453.10;2.86;191.30
AV01;Nava de Arevalo;2002-03-31;0900;0.00;12.65;50.76;544.50;3.64;185.10
AV01;Nava de Arevalo;2002-03-31;0930;0.00;13.79;47.66;629.00;4.27;178.90
AV01;Nava de Arevalo;2002-03-31;1000;0.00;14.63;40.88;702.00;3.67;178.60
AV01;Nava de Arevalo;2002-03-31;1030;0.00;15.59;35.72;758.00;3.25;172.90
AV01;Nava de Arevalo;2002-03-31;1100;0.00;15.87;32.01;802.00;3.13;166.50
AV01;Nava de Arevalo;2002-03-31;1130;0.00;16.26;28.68;836.00;2.24;183.80
AV01;Nava de Arevalo;2002-03-31;1200;0.00;16.68;28.54;853.00;2.82;190.90
AV01;Nava de Arevalo;2002-03-31;1230;0.00;16.73;27.75;851.00;2.53;198.40
AV01;Nava de Arevalo;2002-03-31;1300;0.00;17.28;29.36;834.00;3.07;180.50
AV01;Nava de Arevalo;2002-03-31;1330;0.00;17.35;31.18;805.00;2.44;204.00
AV01;Nava de Arevalo;2002-03-31;1400;0.00;17.53;31.31;762.00;3.28;199.10
AV01;Nava de Arevalo;2002-03-31;1430;0.00;17.65;31.20;710.00;3.06;184.20
AV01;Nava de Arevalo;2002-03-31;1500;0.00;17.70;30.82;640.30;3.53;176.80
AV01;Nava de Arevalo;2002-03-31;1530;0.00;17.54;29.25;557.80;2.92;181.50
AV01;Nava de Arevalo;2002-03-31;1600;0.00;17.45;29.15;463.50;3.65;174.30
AV01;Nava de Arevalo;2002-03-31;1630;0.00;17.21;28.91;365.90;3.23;180.10
AV01;Nava de Arevalo;2002-03-31;1700;0.00;16.85;28.59;266.90;3.87;187.80
AV01;Nava de Arevalo;2002-03-31;1730;0.00;16.43;28.79;166.20;3.29;178.10
AV01;Nava de Arevalo;2002-03-31;1800;0.00;15.38;32.13;72.30;2.73;172.90
AV01;Nava de Arevalo;2002-03-31;1830;0.00;13.72;36.03;11.65;2.19;175.30
AV01;Nava de Arevalo;2002-03-31;1900;0.00;12.01;41.37;0.27;1.93;171.20
AV01;Nava de Arevalo;2002-03-31;1930;0.00;10.79;44.28;0.00;1.88;178.60
AV01;Nava de Arevalo;2002-03-31;2000;0.00;9.39;47.73;0.00;1.59;176.10
AV01;Nava de Arevalo;2002-03-31;2030;0.00;8.17;52.24;0.00;1.57;178.40
AV01;Nava de Arevalo;2002-03-31;2100;0.00;6.85;58.23;0.00;1.90;185.00
AV01;Nava de Arevalo;2002-03-31;2130;0.00;6.56;58.78;0.00;1.96;183.90
AV01;Nava de Arevalo;2002-03-31;2200;0.00;6.41;59.20;0.00;1.81;182.50
AV01;Nava de Arevalo;2002-03-31;2230;0.00;5.88;61.60;0.00;2.07;176.20
AV01;Nava de Arevalo;2002-03-31;2300;0.00;5.77;62.00;0.00;2.07;177.50
AV01;Nava de Arevalo;2002-03-31;2330;0.00;4.61;67.59;0.00;1.50;191.30
AV01;Nava de Arevalo;2002-03-31;2400;0.00;6.20;60.89;0.00;2.28;160.70
BU01;Miranda de Ebro;2002-03-31;0030;0.00;5.22;88.00;0.00;0.62;267.60
BU01;Miranda de Ebro;2002-03-31;0100;0.00;4.27;86.80;0.00;0.76;229.80
BU01;Miranda de Ebro;2002-03-31;0130;0.00;4.06;88.30;0.00;0.66;253.50
BU01;Miranda de Ebro;2002-03-31;0200;0.00;3.86;89.90;0.00;0.25;208.70
BU01;Miranda de Ebro;2002-03-31;0230;0.00;4.20;90.10;0.00;0.38;302.60
BU01;Miranda de Ebro;2002-03-31;0300;0.00;4.45;90.10;0.00;0.54;230.20
BU01;Miranda de Ebro;2002-03-31;0330;0.00;4.56;89.50;0.00;0.20;30.46
BU01;Miranda de Ebro;2002-03-31;0400;0.00;4.83;90.10;0.00;0.42;343.00
BU01;Miranda de Ebro;2002-03-31;0430;0.00;4.59;90.10;0.00;0.49;303.80
BU01;Miranda de Ebro;2002-03-31;0500;0.00;3.77;90.70;0.00;0.72;232.30
BU01;Miranda de Ebro;2002-03-31;0530;0.00;3.84;90.80;0.13;0.28;222.20
BU01;Miranda de Ebro;2002-03-31;0600;0.00;4.22;90.70;4.94;0.36;319.10
BU01;Miranda de Ebro;2002-03-31;0630;0.00;3.86;90.40;21.68;0.11;251.50
BU01;Miranda de Ebro;2002-03-31;0700;0.00;3.85;91.20;75.70;0.12;200.10
BU01;Miranda de Ebro;2002-03-31;0730;0.00;5.30;91.20;172.60;0.35;214.40
BU01;Miranda de Ebro;2002-03-31;0800;0.00;6.61;89.10;267.90;0.35;11.69
BU01;Miranda de Ebro;2002-03-31;0830;0.00;8.85;81.10;360.30;0.45;113.50
BU01;Miranda de Ebro;2002-03-31;0900;0.00;9.31;77.10;259.40;0.66;306.00
BU01;Miranda de Ebro;2002-03-31;0930;0.00;10.23;73.30;509.20;0.57;253.50
BU01;Miranda de Ebro;2002-03-31;1000;0.00;11.92;65.96;566.30;0.84;86.80
BU01;Miranda de Ebro;2002-03-31;1030;0.00;13.32;61.72;678.00;1.35;65.42
BU01;Miranda de Ebro;2002-03-31;1100;0.00;14.44;58.65;719.00;0.80;5.40
BU01;Miranda de Ebro;2002-03-31;1130;0.00;15.84;52.35;758.00;1.30;138.40
BU01;Miranda de Ebro;2002-03-31;1200;0.00;16.79;48.29;747.00;1.52;129.40
BU01;Miranda de Ebro;2002-03-31;1230;0.00;17.35;46.35;781.00;1.56;119.70
BU01;Miranda de Ebro;2002-03-31;1300;0.00;18.13;42.90;737.00;1.46;137.40
BU01;Miranda de Ebro;2002-03-31;1330;0.00;18.82;41.83;709.00;1.59;138.60
BU01;Miranda de Ebro;2002-03-31;1400;0.00;19.23;38.80;703.00;1.59;155.10
BU01;Miranda de Ebro;2002-03-31;1430;0.00;19.59;34.10;644.00;1.52;165.40
BU01;Miranda de Ebro;2002-03-31;1500;0.00;19.86;30.86;592.70;1.48;192.50
BU01;Miranda de Ebro;2002-03-31;1530;0.00;19.81;31.02;509.80;1.55;213.90
BU01;Miranda de Ebro;2002-03-31;1600;0.00;19.84;31.99;405.90;1.75;188.40
BU01;Miranda de Ebro;2002-03-31;1630;0.00;20.24;30.08;340.30;1.14;160.00
BU01;Miranda de Ebro;2002-03-31;1700;0.00;19.75;30.53;260.70;1.30;189.20
BU01;Miranda de Ebro;2002-03-31;1730;0.00;19.43;32.68;168.70;1.54;148.10
BU01;Miranda de Ebro;2002-03-31;1800;0.00;18.33;35.65;53.95;1.64;134.50
BU01;Miranda de Ebro;2002-03-31;1830;0.00;16.57;40.42;9.52;1.15;126.40
BU01;Miranda de Ebro;2002-03-31;1900;0.00;15.07;43.51;0.33;1.45;115.00
BU01;Miranda de Ebro;2002-03-31;1930;0.00;15.27;42.07;0.00;1.43;77.50
BU01;Miranda de Ebro;2002-03-31;2000;0.00;12.83;57.36;0.00;0.76;355.40
BU01;Miranda de Ebro;2002-03-31;2030;0.00;11.21;64.52;0.00;0.46;263.50
BU01;Miranda de Ebro;2002-03-31;2100;0.00;9.93;65.72;0.00;1.05;228.60
BU01;Miranda de Ebro;2002-03-31;2130;0.00;7.84;71.90;0.00;0.99;221.40
BU01;Miranda de Ebro;2002-03-31;2200;0.00;6.84;75.40;0.00;0.87;219.30
BU01;Miranda de Ebro;2002-03-31;2230;0.00;6.96;77.60;0.00;0.85;228.20
BU01;Miranda de Ebro;2002-03-31;2300;0.00;6.60;78.40;0.00;0.88;230.10
BU01;Miranda de Ebro;2002-03-31;2330;0.00;6.05;80.80;0.00;0.63;275.20
BU01;Miranda de Ebro;2002-03-31;2400;0.00;5.64;81.60;0.00;0.70;226.40
BU02;Valle de Valdelucio;2002-03-31;0030;0.00;6.40;70.40;0.00;0.38;304.40
BU02;Valle de Valdelucio;2002-03-31;0100;0.00;5.83;74.20;0.00;0.43;314.50
BU02;Valle de Valdelucio;2002-03-31;0130;0.00;5.51;74.90;0.00;0.34;310.70
BU02;Valle de Valdelucio;2002-03-31;0200;0.00;5.01;75.70;0.00;0.67;320.20
BU02;Valle de Valdelucio;2002-03-31;0230;0.00;4.43;80.30;0.00;0.76;303.00
BU02;Valle de Valdelucio;2002-03-31;0300;0.00;3.75;86.10;0.00;0.24;36.62
BU02;Valle de Valdelucio;2002-03-31;0330;0.00;3.46;84.90;0.00;0.48;62.96
BU02;Valle de Valdelucio;2002-03-31;0400;0.00;3.44;84.20;0.00;0.17;121.60
BU02;Valle de Valdelucio;2002-03-31;0430;0.00;2.95;85.50;0.00;0.50;335.10
BU02;Valle de Valdelucio;2002-03-31;0500;0.00;2.56;87.70;0.00;0.62;340.10
BU02;Valle de Valdelucio;2002-03-31;0530;0.00;2.02;89.60;0.08;0.63;43.50
BU02;Valle de Valdelucio;2002-03-31;0600;0.00;1.53;91.40;5.41;0.44;38.70
BU02;Valle de Valdelucio;2002-03-31;0630;0.00;1.99;92.10;46.71;0.40;64.45
BU02;Valle de Valdelucio;2002-03-31;0700;0.00;3.14;91.60;130.40;0.54;89.80
BU02;Valle de Valdelucio;2002-03-31;0730;0.00;3.10;89.30;179.40;0.31;159.20
BU02;Valle de Valdelucio;2002-03-31;0800;0.00;5.54;85.40;315.80;0.62;120.70
BU02;Valle de Valdelucio;2002-03-31;0830;0.00;6.64;79.50;117.80;0.83;246.20
BU02;Valle de Valdelucio;2002-03-31;0900;0.00;6.87;82.70;473.00;0.63;255.50
BU02;Valle de Valdelucio;2002-03-31;0930;0.00;11.30;60.83;586.40;0.66;120.60
BU02;Valle de Valdelucio;2002-03-31;1000;0.00;12.12;58.12;658.90;1.12;134.10
BU02;Valle de Valdelucio;2002-03-31;1030;0.00;13.14;52.88;724.00;1.02;157.50
BU02;Valle de Valdelucio;2002-03-31;1100;0.00;13.68;49.67;408.10;1.38;228.20
BU02;Valle de Valdelucio;2002-03-31;1130;0.00;13.33;46.94;444.20;3.12;229.40
BU02;Valle de Valdelucio;2002-03-31;1200;0.00;14.03;42.48;582.00;3.36;226.50
BU02;Valle de Valdelucio;2002-03-31;1230;0.00;14.04;42.98;560.00;4.06;235.70
BU02;Valle de Valdelucio;2002-03-31;1300;0.00;15.70;35.00;699.00;3.78;219.60
BU02;Valle de Valdelucio;2002-03-31;1330;0.00;15.51;35.53;753.00;3.79;219.20
BU02;Valle de Valdelucio;2002-03-31;1400;0.00;15.79;33.63;721.00;3.44;223.10
BU02;Valle de Valdelucio;2002-03-31;1430;0.00;16.15;31.44;701.00;3.18;213.40
BU02;Valle de Valdelucio;2002-03-31;1500;0.00;15.84;33.29;517.70;2.65;206.50
BU02;Valle de Valdelucio;2002-03-31;1530;0.00;15.98;32.57;547.00;2.87;205.50
BU02;Valle de Valdelucio;2002-03-31;1600;0.00;16.18;31.88;489.30;3.34;220.10
BU02;Valle de Valdelucio;2002-03-31;1630;0.00;16.09;32.59;342.70;3.19;220.10
BU02;Valle de Valdelucio;2002-03-31;1700;0.00;15.66;34.48;257.40;2.72;225.50
BU02;Valle de Valdelucio;2002-03-31;1730;0.00;15.05;35.62;155.40;2.65;221.90
BU02;Valle de Valdelucio;2002-03-31;1800;0.00;14.18;39.67;68.78;1.55;226.60
BU02;Valle de Valdelucio;2002-03-31;1830;0.00;12.94;42.16;11.90;0.56;311.50
BU02;Valle de Valdelucio;2002-03-31;1900;0.00;12.08;42.28;0.33;1.00;352.00
BU02;Valle de Valdelucio;2002-03-31;1930;0.00;11.66;43.59;0.00;1.33;330.80
BU02;Valle de Valdelucio;2002-03-31;2000;0.00;10.04;51.46;0.00;1.22;326.20
BU02;Valle de Valdelucio;2002-03-31;2030;0.00;9.13;54.76;0.00;0.41;31.11
BU02;Valle de Valdelucio;2002-03-31;2100;0.00;9.17;60.09;0.00;0.91;309.90
BU02;Valle de Valdelucio;2002-03-31;2130;0.00;7.87;69.17;0.00;0.66;336.80
BU02;Valle de Valdelucio;2002-03-31;2200;0.00;7.83;70.70;0.00;0.77;358.30
BU02;Valle de Valdelucio;2002-03-31;2230;0.00;7.99;72.20;0.00;0.53;344.20
BU02;Valle de Valdelucio;2002-03-31;2300;0.00;7.29;74.60;0.00;0.48;305.20
BU02;Valle de Valdelucio;2002-03-31;2330;0.00;6.80;74.70;0.00;0.52;326.60
BU02;Valle de Valdelucio;2002-03-31;2400;0.00;6.24;76.50;0.00;0.63;55.80
BU03;Lerma;2002-03-31;0030;0.00;2.71;87.70;0.00;0.28;3.68
BU03;Lerma;2002-03-31;0100;0.00;2.33;87.70;0.01;0.04;1.64
BU03;Lerma;2002-03-31;0130;0.00;2.52;90.60;0.03;0.00;0.00
BU03;Lerma;2002-03-31;0200;0.00;3.83;91.10;0.05;0.05;87.20
BU03;Lerma;2002-03-31;0230;0.00;5.12;86.50;0.05;0.39;91.60
BU03;Lerma;2002-03-31;0300;0.00;6.83;76.90;0.07;0.60;100.20
BU03;Lerma;2002-03-31;0330;0.00;7.10;76.40;0.03;0.11;69.20
BU03;Lerma;2002-03-31;0400;0.00;5.88;83.40;0.01;0.00;0.00
BU03;Lerma;2002-03-31;0430;0.00;5.79;85.00;0.00;0.00;0.00
BU03;Lerma;2002-03-31;0500;0.00;4.78;87.30;0.00;0.91;279.30
BU03;Lerma;2002-03-31;0530;0.00;4.25;88.80;0.10;0.33;325.10
BU03;Lerma;2002-03-31;0600;0.00;3.61;88.90;4.99;0.22;2.96
BU03;Lerma;2002-03-31;0630;0.00;3.00;90.10;31.82;0.17;295.30
BU03;Lerma;2002-03-31;0700;0.00;4.03;90.80;85.50;0.14;335.20
BU03;Lerma;2002-03-31;0730;0.00;6.65;85.60;194.70;0.50;127.40
BU03;Lerma;2002-03-31;0800;0.00;10.28;63.60;329.80;1.29;115.20
BU03;Lerma;2002-03-31;0830;0.00;12.49;56.10;382.40;2.32;132.20
BU03;Lerma;2002-03-31;0900;0.00;13.16;47.86;416.50;1.81;165.30
BU03;Lerma;2002-03-31;0930;0.00;13.94;43.30;517.10;1.73;182.30
BU03;Lerma;2002-03-31;1000;0.00;14.35;43.33;463.00;1.93;191.20
