Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2002-08-16;0030;0.00;16.79;68.64;0.00;2.25;225.40
AV01;Nava de Arevalo;2002-08-16;0100;0.00;17.03;65.84;0.00;2.58;243.70
AV01;Nava de Arevalo;2002-08-16;0130;0.00;16.54;66.85;0.00;1.96;246.40
AV01;Nava de Arevalo;2002-08-16;0200;0.00;16.63;67.03;0.00;1.94;243.60
AV01;Nava de Arevalo;2002-08-16;0230;0.00;16.29;68.21;0.00;1.36;231.60
AV01;Nava de Arevalo;2002-08-16;0300;0.00;15.43;71.60;0.00;1.63;230.50
AV01;Nava de Arevalo;2002-08-16;0330;0.00;15.34;72.70;0.00;2.34;255.00
AV01;Nava de Arevalo;2002-08-16;0400;0.00;15.40;73.40;0.00;2.11;238.20
AV01;Nava de Arevalo;2002-08-16;0430;0.00;14.87;75.30;0.00;2.00;233.90
AV01;Nava de Arevalo;2002-08-16;0500;0.00;14.20;77.80;0.38;1.15;202.20
AV01;Nava de Arevalo;2002-08-16;0530;0.00;13.05;80.50;9.95;0.15;284.40
AV01;Nava de Arevalo;2002-08-16;0600;0.00;13.31;81.90;55.03;0.68;170.00
AV01;Nava de Arevalo;2002-08-16;0630;0.00;15.69;75.60;126.20;0.81;182.10
AV01;Nava de Arevalo;2002-08-16;0700;0.00;16.89;72.00;221.80;1.40;226.40
AV01;Nava de Arevalo;2002-08-16;0730;0.00;18.09;70.10;321.60;1.28;266.50
AV01;Nava de Arevalo;2002-08-16;0800;0.00;19.42;66.86;420.70;0.77;258.80
AV01;Nava de Arevalo;2002-08-16;0830;0.00;20.90;60.83;514.00;1.19;312.10
AV01;Nava de Arevalo;2002-08-16;0900;0.00;22.08;55.58;606.60;0.94;306.50
AV01;Nava de Arevalo;2002-08-16;0930;0.00;23.27;51.12;685.60;0.86;315.10
AV01;Nava de Arevalo;2002-08-16;1000;0.00;23.94;46.37;767.00;1.12;270.40
AV01;Nava de Arevalo;2002-08-16;1030;0.00;25.53;41.59;818.00;1.07;316.70
AV01;Nava de Arevalo;2002-08-16;1100;0.00;26.15;39.39;862.00;1.50;331.90
AV01;Nava de Arevalo;2002-08-16;1130;0.00;27.26;34.58;874.00;2.05;327.70
AV01;Nava de Arevalo;2002-08-16;1200;0.00;27.70;32.45;890.00;2.65;315.70
AV01;Nava de Arevalo;2002-08-16;1230;0.00;28.34;30.54;847.00;2.72;300.30
AV01;Nava de Arevalo;2002-08-16;1300;0.00;28.94;29.56;851.00;2.53;304.70
AV01;Nava de Arevalo;2002-08-16;1330;0.00;29.39;27.99;852.00;3.24;303.50
AV01;Nava de Arevalo;2002-08-16;1400;0.00;30.03;26.15;828.00;2.98;297.20
AV01;Nava de Arevalo;2002-08-16;1430;0.00;30.34;24.23;723.00;3.67;290.00
