Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2002-10-04;0030;0.00;10.27;89.10;0.00;0.57;9.92
AV01;Nava de Arevalo;2002-10-04;0100;0.00;10.03;90.00;0.00;0.42;33.99
AV01;Nava de Arevalo;2002-10-04;0130;0.00;10.03;89.20;0.00;0.84;56.31
AV01;Nava de Arevalo;2002-10-04;0200;0.00;9.27;89.90;0.00;0.74;195.80
AV01;Nava de Arevalo;2002-10-04;0230;0.00;8.36;91.30;0.00;0.80;200.30
AV01;Nava de Arevalo;2002-10-04;0300;0.00;7.82;91.60;0.00;0.54;262.80
AV01;Nava de Arevalo;2002-10-04;0330;0.00;6.74;92.10;0.00;0.47;327.10
AV01;Nava de Arevalo;2002-10-04;0400;0.00;6.84;93.10;0.00;1.25;328.10
AV01;Nava de Arevalo;2002-10-04;0430;0.00;7.17;93.20;0.00;0.30;342.10
AV01;Nava de Arevalo;2002-10-04;0500;0.00;7.35;93.70;0.00;0.49;275.60
AV01;Nava de Arevalo;2002-10-04;0530;0.00;7.39;93.80;0.00;0.22;195.30
AV01;Nava de Arevalo;2002-10-04;0600;0.20;6.99;93.70;2.28;0.46;237.30
AV01;Nava de Arevalo;2002-10-04;0630;0.00;7.27;94.10;14.92;0.25;212.10
AV01;Nava de Arevalo;2002-10-04;0700;0.00;8.22;94.40;30.85;0.16;261.70
AV01;Nava de Arevalo;2002-10-04;0730;0.00;8.82;94.50;89.00;0.75;190.10
AV01;Nava de Arevalo;2002-10-04;0800;0.00;9.17;94.70;145.20;0.43;167.00
AV01;Nava de Arevalo;2002-10-04;0830;0.00;9.68;94.70;183.80;0.17;32.16
AV01;Nava de Arevalo;2002-10-04;0900;0.00;10.46;94.90;268.70;0.51;354.30
AV01;Nava de Arevalo;2002-10-04;0930;0.00;11.48;94.90;428.20;1.28;19.37
AV01;Nava de Arevalo;2002-10-04;1000;0.00;12.79;93.10;604.60;2.14;37.50
AV01;Nava de Arevalo;2002-10-04;1030;0.00;14.58;84.20;670.50;2.10;53.82
AV01;Nava de Arevalo;2002-10-04;1100;0.00;16.57;70.80;707.00;1.99;48.30
AV01;Nava de Arevalo;2002-10-04;1130;0.00;17.63;65.99;730.00;1.98;27.45
AV01;Nava de Arevalo;2002-10-04;1200;0.00;18.55;61.90;734.00;2.19;34.99
AV01;Nava de Arevalo;2002-10-04;1230;0.00;19.46;58.07;729.00;1.55;3.59
AV01;Nava de Arevalo;2002-10-04;1300;0.00;19.90;53.37;709.00;1.29;27.86
AV01;Nava de Arevalo;2002-10-04;1330;0.00;20.73;43.93;674.00;1.20;21.75
AV01;Nava de Arevalo;2002-10-04;1400;0.00;21.24;39.72;623.90;0.79;31.55
AV01;Nava de Arevalo;2002-10-04;1430;0.00;21.87;38.06;552.90;1.36;41.98
AV01;Nava de Arevalo;2002-10-04;1500;0.00;21.76;35.36;479.40;1.45;37.40
AV01;Nava de Arevalo;2002-10-04;1530;0.00;21.80;40.48;389.40;1.78;78.70
AV01;Nava de Arevalo;2002-10-04;1600;0.00;21.63;40.00;289.00;1.48;58.18
AV01;Nava de Arevalo;2002-10-04;1630;0.00;21.41;41.55;191.60;1.30;19.27
AV01;Nava de Arevalo;2002-10-04;1700;0.00;21.03;45.01;113.80;1.28;14.53
AV01;Nava de Arevalo;2002-10-04;1730;0.00;19.75;49.88;26.81;0.91;30.96
