Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2002-02-06;0030;0.00;2.45;89.20;0.00;7.95;271.90
AV01;Nava de Arevalo;2002-02-06;0100;0.00;2.34;89.10;0.00;8.76;273.90
AV01;Nava de Arevalo;2002-02-06;0130;0.00;2.22;86.80;0.00;8.57;277.50
AV01;Nava de Arevalo;2002-02-06;0200;0.00;1.80;88.30;0.00;8.17;275.70
AV01;Nava de Arevalo;2002-02-06;0230;0.00;1.67;88.60;0.00;8.23;272.40
AV01;Nava de Arevalo;2002-02-06;0300;0.00;1.76;88.30;0.00;7.57;276.60
AV01;Nava de Arevalo;2002-02-06;0330;0.00;1.67;89.80;0.00;6.93;271.40
AV01;Nava de Arevalo;2002-02-06;0400;0.00;1.63;90.70;0.00;6.47;272.20
AV01;Nava de Arevalo;2002-02-06;0430;0.00;1.63;89.70;0.00;6.27;275.90
AV01;Nava de Arevalo;2002-02-06;0500;0.00;1.49;89.00;0.00;6.51;273.30
AV01;Nava de Arevalo;2002-02-06;0530;0.00;1.30;90.20;0.00;6.13;262.80
AV01;Nava de Arevalo;2002-02-06;0600;0.00;1.03;91.30;0.00;6.11;256.60
AV01;Nava de Arevalo;2002-02-06;0630;0.00;0.94;91.80;0.00;6.58;252.00
AV01;Nava de Arevalo;2002-02-06;0700;0.00;1.50;90.60;1.05;7.12;255.50
AV01;Nava de Arevalo;2002-02-06;0730;0.00;1.37;90.30;14.43;6.10;252.10
AV01;Nava de Arevalo;2002-02-06;0800;0.00;1.66;90.20;71.80;7.16;260.00
AV01;Nava de Arevalo;2002-02-06;0830;0.00;2.20;90.20;177.70;6.54;252.70
AV01;Nava de Arevalo;2002-02-06;0900;0.00;3.44;85.90;269.50;7.68;255.60
AV01;Nava de Arevalo;2002-02-06;0930;0.00;4.14;81.90;284.30;7.97;261.50
AV01;Nava de Arevalo;2002-02-06;1000;0.00;4.19;81.50;263.50;7.68;266.80
AV01;Nava de Arevalo;2002-02-06;1030;0.00;4.47;77.80;183.20;6.77;274.90
AV01;Nava de Arevalo;2002-02-06;1100;0.00;4.37;79.70;178.00;6.94;273.60
AV01;Nava de Arevalo;2002-02-06;1130;0.00;4.65;79.00;192.10;6.72;274.30
AV01;Nava de Arevalo;2002-02-06;1200;0.00;4.92;77.10;202.70;6.79;275.90
AV01;Nava de Arevalo;2002-02-06;1230;0.00;4.92;76.50;192.30;7.17;270.70
AV01;Nava de Arevalo;2002-02-06;1300;0.00;5.06;74.90;171.20;6.91;271.50
AV01;Nava de Arevalo;2002-02-06;1330;0.00;5.23;72.50;189.90;6.25;272.00
AV01;Nava de Arevalo;2002-02-06;1400;0.00;5.66;71.90;201.10;6.28;273.60
AV01;Nava de Arevalo;2002-02-06;1430;0.00;5.83;70.30;194.10;5.92;272.50
AV01;Nava de Arevalo;2002-02-06;1500;0.00;5.87;69.23;131.20;5.97;274.70
AV01;Nava de Arevalo;2002-02-06;1530;0.00;5.92;68.71;99.40;5.86;275.50
AV01;Nava de Arevalo;2002-02-06;1600;0.00;5.85;67.63;89.10;5.92;278.50
