Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2001-08-18;0030;0.00;14.61;49.88;0.00;1.50;171.90
AV01;Nava de Arevalo;2001-08-18;0100;0.00;14.20;52.40;0.00;1.41;184.40
AV01;Nava de Arevalo;2001-08-18;0130;0.00;12.78;60.39;0.00;1.03;210.60
AV01;Nava de Arevalo;2001-08-18;0200;0.00;12.27;64.64;0.00;1.06;200.30
AV01;Nava de Arevalo;2001-08-18;0230;0.00;12.77;62.23;0.00;1.35;180.00
AV01;Nava de Arevalo;2001-08-18;0300;0.00;12.55;63.50;0.00;1.27;184.60
AV01;Nava de Arevalo;2001-08-18;0330;0.00;11.97;66.33;0.00;1.40;155.50
AV01;Nava de Arevalo;2001-08-18;0400;0.00;12.14;61.41;0.00;1.76;140.10
AV01;Nava de Arevalo;2001-08-18;0430;0.00;11.30;62.20;0.00;1.16;168.10
AV01;Nava de Arevalo;2001-08-18;0500;0.00;11.55;64.83;0.09;0.64;174.80
AV01;Nava de Arevalo;2001-08-18;0530;0.00;11.68;66.60;5.32;0.96;176.10
AV01;Nava de Arevalo;2001-08-18;0600;0.00;12.49;66.62;48.40;0.98;190.20
AV01;Nava de Arevalo;2001-08-18;0630;0.00;14.49;59.29;111.20;1.46;144.90
AV01;Nava de Arevalo;2001-08-18;0700;0.00;15.20;51.94;142.10;1.81;158.60
AV01;Nava de Arevalo;2001-08-18;0730;0.00;16.31;48.91;256.50;1.50;160.60
AV01;Nava de Arevalo;2001-08-18;0800;0.00;18.27;41.58;327.40;1.32;179.30
AV01;Nava de Arevalo;2001-08-18;0830;0.00;19.63;48.36;543.20;3.00;222.00
AV01;Nava de Arevalo;2001-08-18;0900;0.00;19.74;58.42;556.60;4.23;226.50
AV01;Nava de Arevalo;2001-08-18;0930;0.00;20.80;56.02;421.10;4.46;235.20
AV01;Nava de Arevalo;2001-08-18;1000;0.00;20.95;56.82;456.60;4.64;240.70
AV01;Nava de Arevalo;2001-08-18;1030;0.00;21.91;54.89;611.60;5.11;246.50
AV01;Nava de Arevalo;2001-08-18;1100;0.00;23.00;52.60;878.00;5.70;243.40
AV01;Nava de Arevalo;2001-08-18;1130;0.00;23.21;53.12;793.00;5.70;235.90
AV01;Nava de Arevalo;2001-08-18;1200;0.00;22.71;54.36;700.00;6.14;238.90
AV01;Nava de Arevalo;2001-08-18;1230;0.00;23.94;50.14;848.00;5.97;251.20
AV01;Nava de Arevalo;2001-08-18;1300;0.00;23.66;49.10;670.00;5.99;254.50
AV01;Nava de Arevalo;2001-08-18;1330;0.00;24.70;41.59;787.00;5.80;245.90
AV01;Nava de Arevalo;2001-08-18;1400;0.00;25.04;40.59;845.00;5.84;248.90
AV01;Nava de Arevalo;2001-08-18;1430;0.00;25.56;39.79;719.00;5.65;249.70
AV01;Nava de Arevalo;2001-08-18;1500;0.00;25.16;38.85;606.10;5.53;246.60
AV01;Nava de Arevalo;2001-08-18;1530;0.00;25.72;35.94;639.20;5.53;251.10
AV01;Nava de Arevalo;2001-08-18;1600;0.00;25.79;31.81;560.50;5.73;251.30
AV01;Nava de Arevalo;2001-08-18;1630;0.00;25.51;29.44;436.90;5.79;264.10
AV01;Nava de Arevalo;2001-08-18;1700;0.00;25.01;28.04;353.10;5.73;262.60
AV01;Nava de Arevalo;2001-08-18;1730;0.00;24.54;26.02;246.30;5.37;266.20
AV01;Nava de Arevalo;2001-08-18;1800;0.00;24.05;25.76;173.50;4.59;269.60
AV01;Nava de Arevalo;2001-08-18;1830;0.00;23.00;25.75;75.40;4.15;270.90
AV01;Nava de Arevalo;2001-08-18;1900;0.00;21.15;31.04;13.44;2.33;275.50
AV01;Nava de Arevalo;2001-08-18;1930;0.00;18.40;39.42;0.30;1.35;275.80
AV01;Nava de Arevalo;2001-08-18;2000;0.00;15.70;48.14;0.00;0.59;261.50
AV01;Nava de Arevalo;2001-08-18;2030;0.00;15.66;49.65;0.00;0.63;164.60
AV01;Nava de Arevalo;2001-08-18;2100;0.00;13.95;57.59;0.00;1.00;184.90
AV01;Nava de Arevalo;2001-08-18;2130;0.00;14.05;56.83;0.00;1.23;158.10
AV01;Nava de Arevalo;2001-08-18;2200;0.00;13.59;57.87;0.00;1.26;161.00
AV01;Nava de Arevalo;2001-08-18;2230;0.00;13.54;58.16;0.00;1.27;159.30
AV01;Nava de Arevalo;2001-08-18;2300;0.00;13.01;58.56;0.00;1.38;157.60
AV01;Nava de Arevalo;2001-08-18;2330;0.00;12.63;59.91;0.00;0.83;164.90
AV01;Nava de Arevalo;2001-08-18;2400;0.00;11.21;65.75;0.00;0.76;198.80
BU01;Miranda de Ebro;2001-08-18;0030;0.00;18.73;49.70;0.00;0.59;345.10
BU01;Miranda de Ebro;2001-08-18;0100;0.00;17.93;60.83;0.00;0.40;2.96
BU01;Miranda de Ebro;2001-08-18;0130;0.00;17.28;61.92;0.00;0.17;64.78
BU01;Miranda de Ebro;2001-08-18;0200;0.00;16.91;61.45;0.00;0.34;332.60
BU01;Miranda de Ebro;2001-08-18;0230;0.00;16.78;55.80;0.00;0.33;207.90
BU01;Miranda de Ebro;2001-08-18;0300;0.00;17.88;46.06;0.00;0.85;223.00
BU01;Miranda de Ebro;2001-08-18;0330;0.00;18.30;43.76;0.00;1.30;213.80
BU01;Miranda de Ebro;2001-08-18;0400;0.00;19.02;40.91;0.00;2.11;212.70
BU01;Miranda de Ebro;2001-08-18;0430;0.00;19.88;37.07;0.00;2.70;214.70
BU01;Miranda de Ebro;2001-08-18;0500;0.00;19.74;38.31;0.00;2.63;217.70
BU01;Miranda de Ebro;2001-08-18;0530;0.00;19.45;41.67;1.81;2.35;215.00
BU01;Miranda de Ebro;2001-08-18;0600;0.00;19.20;44.07;7.75;2.66;203.80
BU01;Miranda de Ebro;2001-08-18;0630;0.00;19.49;47.06;33.16;2.79;198.60
BU01;Miranda de Ebro;2001-08-18;0700;0.00;19.76;47.10;38.41;2.29;210.70
BU01;Miranda de Ebro;2001-08-18;0730;0.00;19.85;47.05;84.70;2.05;205.60
BU01;Miranda de Ebro;2001-08-18;0800;0.00;20.72;45.90;206.80;1.47;253.20
BU01;Miranda de Ebro;2001-08-18;0830;0.00;21.82;44.32;336.00;2.36;251.60
BU01;Miranda de Ebro;2001-08-18;0900;0.00;22.51;43.87;334.10;2.27;253.70
BU01;Miranda de Ebro;2001-08-18;0930;0.00;23.03;44.06;244.80;2.10;258.50
BU01;Miranda de Ebro;2001-08-18;1000;0.00;22.07;49.42;60.84;1.25;284.50
BU01;Miranda de Ebro;2001-08-18;1030;0.00;22.34;50.15;141.10;1.41;284.70
BU01;Miranda de Ebro;2001-08-18;1100;0.00;23.39;48.43;179.70;2.69;239.30
BU01;Miranda de Ebro;2001-08-18;1130;0.00;23.02;50.44;109.60;4.17;254.80
BU01;Miranda de Ebro;2001-08-18;1200;0.00;20.21;71.90;209.50;4.39;263.70
BU01;Miranda de Ebro;2001-08-18;1230;0.00;21.42;66.51;545.30;3.14;245.90
BU01;Miranda de Ebro;2001-08-18;1300;0.00;24.35;53.01;718.00;2.76;224.40
BU01;Miranda de Ebro;2001-08-18;1330;0.00;27.00;34.76;787.00;5.28;225.80
BU01;Miranda de Ebro;2001-08-18;1400;0.00;28.46;25.90;816.00;5.65;229.50
BU01;Miranda de Ebro;2001-08-18;1430;0.00;28.99;23.00;779.00;5.09;236.80
BU01;Miranda de Ebro;2001-08-18;1500;0.00;29.18;19.52;706.00;5.70;229.40
BU01;Miranda de Ebro;2001-08-18;1530;0.00;29.27;19.82;628.30;5.49;227.30
BU01;Miranda de Ebro;2001-08-18;1600;0.00;29.37;17.61;540.90;4.82;232.20
BU01;Miranda de Ebro;2001-08-18;1630;0.00;28.95;18.14;451.60;4.53;243.50
BU01;Miranda de Ebro;2001-08-18;1700;0.00;28.63;16.86;358.70;3.95;237.60
BU01;Miranda de Ebro;2001-08-18;1730;0.00;28.06;16.96;263.00;3.48;258.50
BU01;Miranda de Ebro;2001-08-18;1800;0.00;22.01;49.15;162.30;4.08;38.21
BU01;Miranda de Ebro;2001-08-18;1830;0.00;19.59;59.45;40.86;3.35;34.84
BU01;Miranda de Ebro;2001-08-18;1900;0.00;18.33;64.15;7.93;1.95;29.04
BU01;Miranda de Ebro;2001-08-18;1930;0.00;17.63;67.22;0.34;1.55;50.80
BU01;Miranda de Ebro;2001-08-18;2000;0.00;16.80;70.10;0.00;1.22;61.11
BU01;Miranda de Ebro;2001-08-18;2030;0.00;15.85;73.30;0.00;0.70;27.21
BU01;Miranda de Ebro;2001-08-18;2100;0.00;15.39;75.40;0.00;0.45;41.50
BU01;Miranda de Ebro;2001-08-18;2130;0.00;14.67;77.70;0.00;0.19;222.00
BU01;Miranda de Ebro;2001-08-18;2200;0.00;13.89;79.50;0.00;0.32;234.00
BU01;Miranda de Ebro;2001-08-18;2230;0.00;12.53;82.60;0.00;0.34;244.00
BU01;Miranda de Ebro;2001-08-18;2300;0.00;12.08;82.20;0.00;0.73;222.00
BU01;Miranda de Ebro;2001-08-18;2330;0.00;11.61;85.80;0.00;0.82;239.90
BU01;Miranda de Ebro;2001-08-18;2400;0.00;11.80;85.10;0.00;0.82;228.40
BU02;Valle de Valdelucio;2001-08-18;0030;0.00;17.04;37.45;0.00;3.34;259.80
BU02;Valle de Valdelucio;2001-08-18;0100;0.00;17.58;38.29;0.00;4.97;241.80
BU02;Valle de Valdelucio;2001-08-18;0130;0.00;17.33;44.99;0.00;4.73;240.90
BU02;Valle de Valdelucio;2001-08-18;0200;0.00;16.69;49.81;0.00;3.97;237.50
BU02;Valle de Valdelucio;2001-08-18;0230;0.00;16.38;55.89;0.00;3.67;234.20
BU02;Valle de Valdelucio;2001-08-18;0300;0.00;16.04;59.10;0.00;3.69;242.60
BU02;Valle de Valdelucio;2001-08-18;0330;0.00;15.59;58.06;0.00;2.88;245.10
BU02;Valle de Valdelucio;2001-08-18;0400;0.00;15.33;61.07;0.00;3.09;240.40
BU02;Valle de Valdelucio;2001-08-18;0430;0.00;15.54;61.11;0.00;3.43;236.20
BU02;Valle de Valdelucio;2001-08-18;0500;0.00;15.44;61.95;0.05;3.47;221.70
BU02;Valle de Valdelucio;2001-08-18;0530;0.00;15.24;63.89;2.24;4.00;222.40
BU02;Valle de Valdelucio;2001-08-18;0600;0.00;14.92;68.97;10.09;3.39;229.10
BU02;Valle de Valdelucio;2001-08-18;0630;0.00;14.84;70.10;33.80;2.52;219.50
BU02;Valle de Valdelucio;2001-08-18;0700;0.00;15.18;68.24;40.29;2.94;217.00
BU02;Valle de Valdelucio;2001-08-18;0730;0.00;15.43;66.08;92.00;3.10;218.50
BU02;Valle de Valdelucio;2001-08-18;0800;0.20;14.98;74.60;78.70;3.19;232.20
BU02;Valle de Valdelucio;2001-08-18;0830;0.20;14.18;82.50;70.20;3.01;237.20
BU02;Valle de Valdelucio;2001-08-18;0900;0.00;14.37;84.30;100.00;2.92;246.10
BU02;Valle de Valdelucio;2001-08-18;0930;0.00;14.95;84.30;101.40;4.67;234.00
BU02;Valle de Valdelucio;2001-08-18;1000;0.00;15.93;83.50;284.80;4.78;234.60
BU02;Valle de Valdelucio;2001-08-18;1030;0.00;17.49;75.50;670.60;5.15;233.70
BU02;Valle de Valdelucio;2001-08-18;1100;0.00;19.62;63.32;746.00;5.41;227.50
BU02;Valle de Valdelucio;2001-08-18;1130;0.00;21.11;50.43;726.00;6.15;228.30
BU02;Valle de Valdelucio;2001-08-18;1200;0.00;21.35;43.66;797.00;6.35;224.30
BU02;Valle de Valdelucio;2001-08-18;1230;0.00;22.22;37.59;792.00;6.23;222.40
BU02;Valle de Valdelucio;2001-08-18;1300;0.00;22.59;34.68;855.00;6.06;218.10
BU02;Valle de Valdelucio;2001-08-18;1330;0.00;23.15;32.61;837.00;5.83;231.10
BU02;Valle de Valdelucio;2001-08-18;1400;0.00;23.42;28.86;820.00;6.51;232.40
BU02;Valle de Valdelucio;2001-08-18;1430;0.00;23.86;28.59;770.00;6.64;241.30
BU02;Valle de Valdelucio;2001-08-18;1500;0.00;23.28;27.59;714.00;6.90;245.30
BU02;Valle de Valdelucio;2001-08-18;1530;0.00;23.14;27.53;638.50;6.62;246.90
BU02;Valle de Valdelucio;2001-08-18;1600;0.00;22.99;26.41;553.40;6.54;243.50
BU02;Valle de Valdelucio;2001-08-18;1630;0.00;23.00;24.97;462.80;6.17;244.10
BU02;Valle de Valdelucio;2001-08-18;1700;0.00;22.60;24.62;366.60;5.36;243.10
BU02;Valle de Valdelucio;2001-08-18;1730;0.00;21.94;26.64;262.60;5.65;243.10
BU02;Valle de Valdelucio;2001-08-18;1800;0.00;21.40;29.27;149.50;4.16;237.50
BU02;Valle de Valdelucio;2001-08-18;1830;0.00;20.46;32.41;59.48;3.11;254.90
BU02;Valle de Valdelucio;2001-08-18;1900;0.00;19.34;36.41;13.35;2.44;271.00
BU02;Valle de Valdelucio;2001-08-18;1930;0.00;18.59;39.59;0.37;2.02;289.70
BU02;Valle de Valdelucio;2001-08-18;2000;0.00;17.70;42.73;0.00;1.57;298.40
BU02;Valle de Valdelucio;2001-08-18;2030;0.00;17.43;41.71;0.00;1.40;289.70
BU02;Valle de Valdelucio;2001-08-18;2100;0.00;16.06;45.09;0.00;1.02;311.40
BU02;Valle de Valdelucio;2001-08-18;2130;0.00;15.24;48.58;0.00;0.82;328.00
BU02;Valle de Valdelucio;2001-08-18;2200;0.00;14.46;51.34;0.00;0.61;15.25
BU02;Valle de Valdelucio;2001-08-18;2230;0.00;12.66;60.01;0.00;1.04;316.00
BU02;Valle de Valdelucio;2001-08-18;2300;0.00;11.30;67.85;0.00;0.83;333.00
BU02;Valle de Valdelucio;2001-08-18;2330;0.00;10.45;76.10;0.00;0.90;10.75
BU02;Valle de Valdelucio;2001-08-18;2400;0.00;10.59;80.90;0.00;0.68;50.83
BU03;Lerma;2001-08-18;0030;0.00;14.69;65.50;0.01;0.26;51.57
BU03;Lerma;2001-08-18;0100;0.00;14.27;63.96;0.00;0.19;305.60
BU03;Lerma;2001-08-18;0130;0.00;15.04;56.95;0.00;0.16;2.56
BU03;Lerma;2001-08-18;0200;0.00;14.98;53.26;0.00;0.45;320.10
BU03;Lerma;2001-08-18;0230;0.00;15.30;49.05;0.00;0.41;319.80
BU03;Lerma;2001-08-18;0300;0.00;13.89;62.11;0.00;0.38;44.77
BU03;Lerma;2001-08-18;0330;0.00;13.93;59.79;0.00;0.38;96.90
BU03;Lerma;2001-08-18;0400;0.00;13.65;58.35;0.00;0.77;82.80
BU03;Lerma;2001-08-18;0430;0.00;13.80;56.29;0.00;1.32;104.40
BU03;Lerma;2001-08-18;0500;0.00;13.84;55.05;0.06;0.52;32.69
BU03;Lerma;2001-08-18;0530;0.00;13.56;54.27;3.25;0.52;108.40
