Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-06-24;0030;0.00;14.58;93.40;0.00;2.55;157.40
AV01;Nava de Arevalo;2015-06-24;0100;0.00;14.49;93.20;0.00;2.10;164.70
AV01;Nava de Arevalo;2015-06-24;0130;0.00;14.23;92.60;0.00;1.23;180.60
AV01;Nava de Arevalo;2015-06-24;0200;0.00;13.29;95.70;0.00;0.75;168.20
AV01;Nava de Arevalo;2015-06-24;0230;0.00;12.55;96.80;0.00;0.90;40.99
AV01;Nava de Arevalo;2015-06-24;0300;0.00;12.26;98.50;0.00;0.38;56.15
AV01;Nava de Arevalo;2015-06-24;0330;0.00;11.22;98.80;0.00;0.53;329.60
AV01;Nava de Arevalo;2015-06-24;0400;0.00;11.45;99.60;0.00;0.48;51.68
AV01;Nava de Arevalo;2015-06-24;0430;0.00;10.91;99.90;0.11;0.37;283.70
AV01;Nava de Arevalo;2015-06-24;0500;0.00;10.40;99.90;4.50;0.26;345.00
AV01;Nava de Arevalo;2015-06-24;0530;0.00;10.18;99.90;23.84;0.22;335.80
AV01;Nava de Arevalo;2015-06-24;0600;0.00;12.07;99.90;50.19;0.38;70.20
AV01;Nava de Arevalo;2015-06-24;0630;0.20;12.85;100.00;111.00;0.55;108.00
AV01;Nava de Arevalo;2015-06-24;0700;0.00;13.29;100.00;130.90;1.37;76.80
AV01;Nava de Arevalo;2015-06-24;0730;0.00;14.31;100.00;284.20;1.08;93.90
AV01;Nava de Arevalo;2015-06-24;0800;0.00;15.58;92.60;308.60;0.94;106.90
AV01;Nava de Arevalo;2015-06-24;0830;0.00;16.60;83.20;374.60;0.98;88.90
AV01;Nava de Arevalo;2015-06-24;0900;0.00;17.62;79.00;447.10;0.99;83.90
AV01;Nava de Arevalo;2015-06-24;0930;0.00;18.87;66.98;512.30;0.88;59.07
AV01;Nava de Arevalo;2015-06-24;1000;0.00;20.11;64.83;682.10;0.91;47.32
AV01;Nava de Arevalo;2015-06-24;1030;0.00;21.12;59.01;732.00;1.50;40.83
AV01;Nava de Arevalo;2015-06-24;1100;0.00;21.81;55.04;766.00;1.42;22.19
AV01;Nava de Arevalo;2015-06-24;1130;0.00;22.37;51.89;799.00;1.45;29.02
AV01;Nava de Arevalo;2015-06-24;1200;0.00;23.35;48.86;845.00;1.56;37.78
AV01;Nava de Arevalo;2015-06-24;1230;0.00;23.88;44.23;891.00;1.48;6.62
AV01;Nava de Arevalo;2015-06-24;1300;0.00;24.62;41.44;938.00;1.61;334.00
AV01;Nava de Arevalo;2015-06-24;1330;0.00;25.19;42.49;964.00;1.88;294.50
AV01;Nava de Arevalo;2015-06-24;1400;0.00;25.88;38.65;727.00;1.67;307.50
AV01;Nava de Arevalo;2015-06-24;1430;0.00;24.92;38.92;428.40;1.41;258.70
AV01;Nava de Arevalo;2015-06-24;1500;0.00;24.63;42.04;547.60;1.79;197.70
AV01;Nava de Arevalo;2015-06-24;1530;0.00;26.50;37.12;788.00;1.37;170.60
AV01;Nava de Arevalo;2015-06-24;1600;0.00;25.97;35.20;471.30;1.76;156.60
AV01;Nava de Arevalo;2015-06-24;1630;0.00;25.30;36.13;517.00;1.17;29.73
AV01;Nava de Arevalo;2015-06-24;1700;0.00;25.88;36.56;486.00;2.04;153.40
AV01;Nava de Arevalo;2015-06-24;1730;0.00;25.94;34.75;419.90;1.45;132.40
AV01;Nava de Arevalo;2015-06-24;1800;0.00;25.83;34.06;317.70;1.03;71.30
AV01;Nava de Arevalo;2015-06-24;1830;0.00;25.57;34.89;207.90;0.97;117.30
AV01;Nava de Arevalo;2015-06-24;1900;0.00;25.42;34.07;150.40;0.77;42.25
AV01;Nava de Arevalo;2015-06-24;1930;0.00;24.46;46.55;74.90;0.53;39.40
AV01;Nava de Arevalo;2015-06-24;2000;0.00;22.37;61.56;11.73;0.35;179.20
AV01;Nava de Arevalo;2015-06-24;2030;0.00;20.01;77.70;0.70;0.58;186.70
AV01;Nava de Arevalo;2015-06-24;2100;0.00;18.86;76.20;0.00;1.07;164.10
AV01;Nava de Arevalo;2015-06-24;2130;0.00;18.78;71.60;0.00;1.15;177.50
AV01;Nava de Arevalo;2015-06-24;2200;0.00;16.98;83.70;0.00;1.04;187.40
AV01;Nava de Arevalo;2015-06-24;2230;0.00;16.80;83.20;0.00;0.97;189.70
AV01;Nava de Arevalo;2015-06-24;2300;0.00;15.76;87.50;0.00;0.86;184.80
AV01;Nava de Arevalo;2015-06-24;2330;0.00;15.81;85.20;0.00;1.08;179.70
AV01;Nava de Arevalo;2015-06-24;2400;0.00;15.36;85.40;0.00;1.08;185.90
AV101;Mu̱ogalindo;2015-06-24;0030;0.00;12.40;95.90;0.00;0.98;220.10
AV101;Mu̱ogalindo;2015-06-24;0100;0.00;12.01;97.10;0.00;1.54;269.90
AV101;Mu̱ogalindo;2015-06-24;0130;0.00;11.55;97.80;0.00;2.00;286.00
AV101;Mu̱ogalindo;2015-06-24;0200;0.00;11.10;98.40;0.00;1.92;266.10
AV101;Mu̱ogalindo;2015-06-24;0230;0.00;10.59;98.60;0.00;1.73;303.60
AV101;Mu̱ogalindo;2015-06-24;0300;0.00;10.09;99.40;0.00;0.92;250.50
AV101;Mu̱ogalindo;2015-06-24;0330;0.00;9.94;99.70;0.00;1.69;225.70
AV101;Mu̱ogalindo;2015-06-24;0400;0.00;9.46;99.50;0.00;1.61;303.00
AV101;Mu̱ogalindo;2015-06-24;0430;0.00;9.13;100.00;0.00;1.01;274.30
AV101;Mu̱ogalindo;2015-06-24;0500;0.00;8.99;100.00;3.95;1.45;321.50
AV101;Mu̱ogalindo;2015-06-24;0530;0.00;9.16;100.00;49.90;0.99;260.20
AV101;Mu̱ogalindo;2015-06-24;0600;0.00;10.10;99.60;109.90;1.61;225.10
AV101;Mu̱ogalindo;2015-06-24;0630;0.00;11.88;93.20;177.80;0.75;98.20
AV101;Mu̱ogalindo;2015-06-24;0700;0.00;13.50;86.80;253.50;1.67;55.61
AV101;Mu̱ogalindo;2015-06-24;0730;0.00;14.41;84.40;318.10;1.94;75.43
AV101;Mu̱ogalindo;2015-06-24;0800;0.00;15.67;76.24;456.60;2.10;94.50
AV101;Mu̱ogalindo;2015-06-24;0830;0.00;17.37;66.84;556.50;2.05;98.20
AV101;Mu̱ogalindo;2015-06-24;0900;0.00;18.59;57.70;646.60;1.95;96.00
AV101;Mu̱ogalindo;2015-06-24;0930;0.00;19.70;52.56;760.00;1.66;138.00
AV101;Mu̱ogalindo;2015-06-24;1000;0.00;20.84;49.15;784.40;1.65;54.39
AV101;Mu̱ogalindo;2015-06-24;1030;0.00;21.90;45.99;902.00;2.14;350.50
AV101;Mu̱ogalindo;2015-06-24;1100;0.00;22.77;43.90;808.00;2.35;264.20
AV101;Mu̱ogalindo;2015-06-24;1130;0.00;21.85;49.11;285.80;3.57;349.00
AV101;Mu̱ogalindo;2015-06-24;1200;0.00;20.90;51.59;284.40;3.27;11.20
AV101;Mu̱ogalindo;2015-06-24;1230;0.00;21.86;49.06;412.70;2.32;330.60
AV101;Mu̱ogalindo;2015-06-24;1300;0.00;22.08;46.63;580.50;2.18;234.80
AV101;Mu̱ogalindo;2015-06-24;1330;0.00;21.31;51.69;241.00;3.57;58.87
AV101;Mu̱ogalindo;2015-06-24;1400;0.00;19.63;60.28;150.30;3.69;100.60
