Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2002-04-13;0030;0.00;4.58;85.10;0.00;2.16;39.35
AV01;Nava de Arevalo;2002-04-13;0100;0.00;4.25;85.30;0.00;2.26;47.03
AV01;Nava de Arevalo;2002-04-13;0130;0.00;4.00;85.60;0.00;1.51;53.48
AV01;Nava de Arevalo;2002-04-13;0200;0.00;3.29;88.80;0.00;1.66;52.57
AV01;Nava de Arevalo;2002-04-13;0230;0.00;3.27;87.40;0.00;2.29;54.22
AV01;Nava de Arevalo;2002-04-13;0300;0.00;3.40;85.30;0.00;2.34;49.19
AV01;Nava de Arevalo;2002-04-13;0330;0.00;3.49;76.00;0.00;3.20;64.58
AV01;Nava de Arevalo;2002-04-13;0400;0.00;3.52;75.10;0.00;2.43;63.52
AV01;Nava de Arevalo;2002-04-13;0430;0.00;3.23;75.60;0.00;1.75;80.70
AV01;Nava de Arevalo;2002-04-13;0500;0.00;3.16;76.80;0.00;1.32;75.00
AV01;Nava de Arevalo;2002-04-13;0530;0.00;2.93;78.50;1.21;1.94;42.79
AV01;Nava de Arevalo;2002-04-13;0600;0.00;2.69;80.80;10.53;2.45;60.06
AV01;Nava de Arevalo;2002-04-13;0630;0.00;2.38;83.40;47.67;2.43;102.20
AV01;Nava de Arevalo;2002-04-13;0700;0.00;2.65;83.40;112.00;2.20;112.60
AV01;Nava de Arevalo;2002-04-13;0730;0.00;3.03;81.80;154.90;2.28;117.80
AV01;Nava de Arevalo;2002-04-13;0800;0.00;3.79;78.40;231.30;1.87;89.90
AV01;Nava de Arevalo;2002-04-13;0830;0.00;4.12;75.90;298.30;2.14;67.04
AV01;Nava de Arevalo;2002-04-13;0900;0.00;5.67;71.30;677.70;3.01;81.20
AV01;Nava de Arevalo;2002-04-13;0930;0.00;6.68;67.63;591.10;3.04;67.37
AV01;Nava de Arevalo;2002-04-13;1000;0.00;6.85;66.39;651.00;3.01;68.29
AV01;Nava de Arevalo;2002-04-13;1030;0.00;7.43;66.26;800.00;1.90;56.18
AV01;Nava de Arevalo;2002-04-13;1100;0.00;8.11;62.44;670.80;1.57;70.20
AV01;Nava de Arevalo;2002-04-13;1130;0.00;7.42;63.08;178.00;1.82;87.70
AV01;Nava de Arevalo;2002-04-13;1200;0.00;8.18;59.74;615.50;3.04;59.44
AV01;Nava de Arevalo;2002-04-13;1230;0.00;9.27;58.04;715.00;4.10;51.08
AV01;Nava de Arevalo;2002-04-13;1300;0.00;9.00;60.81;733.00;4.11;62.39
AV01;Nava de Arevalo;2002-04-13;1330;0.00;9.17;59.28;436.50;4.08;57.20
AV01;Nava de Arevalo;2002-04-13;1400;0.00;9.33;61.27;542.20;3.99;55.41
AV01;Nava de Arevalo;2002-04-13;1430;0.00;9.26;61.08;429.50;4.03;62.68
AV01;Nava de Arevalo;2002-04-13;1500;0.00;9.09;59.85;468.80;4.26;55.27
AV01;Nava de Arevalo;2002-04-13;1530;0.00;8.51;62.62;398.70;4.90;62.32
AV01;Nava de Arevalo;2002-04-13;1600;0.00;8.80;62.53;493.60;4.76;58.01
AV01;Nava de Arevalo;2002-04-13;1630;0.00;8.66;60.95;289.00;4.51;59.46
AV01;Nava de Arevalo;2002-04-13;1700;0.00;8.37;61.74;223.80;3.78;63.21
AV01;Nava de Arevalo;2002-04-13;1730;0.00;8.28;60.63;162.10;3.12;61.16
AV01;Nava de Arevalo;2002-04-13;1800;0.00;7.26;64.31;57.25;2.16;59.71
AV01;Nava de Arevalo;2002-04-13;1830;0.00;5.76;70.80;22.09;1.32;58.55
AV01;Nava de Arevalo;2002-04-13;1900;0.00;4.96;76.70;2.34;2.43;59.04
AV01;Nava de Arevalo;2002-04-13;1930;0.00;5.20;76.10;0.00;3.22;64.48
AV01;Nava de Arevalo;2002-04-13;2000;0.00;3.96;82.70;0.00;1.39;56.57
AV01;Nava de Arevalo;2002-04-13;2030;0.00;3.27;84.50;0.00;1.59;63.18
AV01;Nava de Arevalo;2002-04-13;2100;0.00;3.16;83.70;0.00;1.39;50.38
AV01;Nava de Arevalo;2002-04-13;2130;0.00;3.92;81.00;0.00;2.26;61.10
AV01;Nava de Arevalo;2002-04-13;2200;0.00;4.03;77.00;0.00;2.70;70.30
AV01;Nava de Arevalo;2002-04-13;2230;0.00;3.81;75.20;0.00;3.31;80.30
AV01;Nava de Arevalo;2002-04-13;2300;0.00;3.76;75.00;0.00;3.48;73.70
AV01;Nava de Arevalo;2002-04-13;2330;0.00;3.78;74.00;0.00;2.47;70.40
AV01;Nava de Arevalo;2002-04-13;2400;0.00;3.58;75.40;0.00;2.05;63.40
BU01;Miranda de Ebro;2002-04-13;0030;0.00;6.38;74.70;0.00;0.57;341.50
BU01;Miranda de Ebro;2002-04-13;0100;0.00;6.30;75.20;0.00;0.42;299.30
BU01;Miranda de Ebro;2002-04-13;0130;0.00;6.41;75.30;0.00;0.76;301.60
BU01;Miranda de Ebro;2002-04-13;0200;0.00;6.36;77.20;0.00;0.69;304.60
BU01;Miranda de Ebro;2002-04-13;0230;0.00;6.25;78.10;0.00;0.79;319.50
BU01;Miranda de Ebro;2002-04-13;0300;0.00;6.16;77.80;0.00;0.57;324.70
BU01;Miranda de Ebro;2002-04-13;0330;0.00;6.25;76.00;0.00;0.68;316.90
BU01;Miranda de Ebro;2002-04-13;0400;0.00;6.12;76.50;0.00;0.91;332.70
BU01;Miranda de Ebro;2002-04-13;0430;0.00;5.91;78.80;0.00;0.32;247.10
BU01;Miranda de Ebro;2002-04-13;0500;0.00;5.73;80.10;0.00;0.45;220.80
BU01;Miranda de Ebro;2002-04-13;0530;0.00;5.27;85.40;1.13;0.32;65.47
BU01;Miranda de Ebro;2002-04-13;0600;0.00;5.40;85.30;6.36;0.19;200.00
BU01;Miranda de Ebro;2002-04-13;0630;0.00;5.43;86.10;45.63;0.40;242.70
BU01;Miranda de Ebro;2002-04-13;0700;0.00;6.16;79.00;96.30;0.84;278.90
BU01;Miranda de Ebro;2002-04-13;0730;0.00;6.61;76.90;39.38;0.40;261.50
BU01;Miranda de Ebro;2002-04-13;0800;0.00;6.54;76.70;65.17;0.67;317.20
BU01;Miranda de Ebro;2002-04-13;0830;0.00;7.06;73.60;123.40;1.34;335.70
BU01;Miranda de Ebro;2002-04-13;0900;0.00;6.89;74.10;44.71;1.77;331.30
BU01;Miranda de Ebro;2002-04-13;0930;0.00;6.13;81.00;75.90;1.34;313.10
BU01;Miranda de Ebro;2002-04-13;1000;0.00;6.85;77.00;177.10;1.49;307.60
BU01;Miranda de Ebro;2002-04-13;1030;0.00;8.04;70.70;241.50;1.53;305.60
BU01;Miranda de Ebro;2002-04-13;1100;0.00;7.74;69.09;105.90;2.03;330.00
BU01;Miranda de Ebro;2002-04-13;1130;0.00;6.80;77.70;105.50;1.94;321.80
BU01;Miranda de Ebro;2002-04-13;1200;0.00;7.15;76.60;296.10;2.09;301.70
BU01;Miranda de Ebro;2002-04-13;1230;0.00;8.39;73.10;459.20;2.28;314.40
BU01;Miranda de Ebro;2002-04-13;1300;0.00;8.77;71.10;516.60;2.20;327.10
BU01;Miranda de Ebro;2002-04-13;1330;0.00;9.95;65.57;549.20;2.25;319.50
BU01;Miranda de Ebro;2002-04-13;1400;0.00;10.13;63.24;567.80;2.52;304.80
BU01;Miranda de Ebro;2002-04-13;1430;0.00;8.97;68.54;111.50;2.59;333.40
BU01;Miranda de Ebro;2002-04-13;1500;0.00;7.84;72.00;158.70;2.00;319.60
BU01;Miranda de Ebro;2002-04-13;1530;0.00;8.25;70.90;157.70;1.74;320.20
BU01;Miranda de Ebro;2002-04-13;1600;0.00;8.25;69.06;109.50;2.93;343.40
BU01;Miranda de Ebro;2002-04-13;1630;0.00;7.28;72.90;34.04;3.34;343.20
BU01;Miranda de Ebro;2002-04-13;1700;0.00;6.96;76.90;100.80;1.49;302.30
BU01;Miranda de Ebro;2002-04-13;1730;0.20;7.18;73.80;46.72;1.73;314.50
BU01;Miranda de Ebro;2002-04-13;1800;0.00;6.15;81.10;26.31;1.43;331.30
BU01;Miranda de Ebro;2002-04-13;1830;0.00;6.11;81.90;9.50;1.12;322.70
BU01;Miranda de Ebro;2002-04-13;1900;0.00;6.27;80.50;0.61;1.07;321.20
BU01;Miranda de Ebro;2002-04-13;1930;0.00;6.14;80.40;0.00;1.00;337.10
BU01;Miranda de Ebro;2002-04-13;2000;0.00;6.12;78.80;0.00;1.52;338.40
BU01;Miranda de Ebro;2002-04-13;2030;0.00;6.00;79.50;0.00;0.91;325.00
BU01;Miranda de Ebro;2002-04-13;2100;0.00;5.94;80.10;0.00;0.88;316.70
BU01;Miranda de Ebro;2002-04-13;2130;0.00;5.98;78.90;0.00;1.01;309.90
BU01;Miranda de Ebro;2002-04-13;2200;0.00;5.83;79.60;0.00;0.84;315.30
BU01;Miranda de Ebro;2002-04-13;2230;0.00;5.91;77.30;0.00;1.29;300.70
