Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2002-03-05;0030;0.00;1.20;92.60;0.00;0.23;193.80
AV01;Nava de Arevalo;2002-03-05;0100;0.00;0.99;93.40;0.00;0.06;215.10
AV01;Nava de Arevalo;2002-03-05;0130;0.00;0.83;93.60;0.00;0.21;181.50
AV01;Nava de Arevalo;2002-03-05;0200;0.00;0.65;94.30;0.00;0.42;69.32
AV01;Nava de Arevalo;2002-03-05;0230;0.00;-0.11;94.40;0.00;0.96;323.00
AV01;Nava de Arevalo;2002-03-05;0300;0.00;-1.08;95.70;0.00;0.23;321.80
AV01;Nava de Arevalo;2002-03-05;0330;0.00;-0.66;96.00;0.00;0.22;303.00
AV01;Nava de Arevalo;2002-03-05;0400;0.00;-1.18;95.90;0.00;1.17;314.80
AV01;Nava de Arevalo;2002-03-05;0430;0.00;-0.93;96.70;0.00;2.77;349.00
AV01;Nava de Arevalo;2002-03-05;0500;0.00;-0.91;96.90;0.00;1.34;345.40
AV01;Nava de Arevalo;2002-03-05;0530;0.00;-0.42;97.10;0.00;1.24;337.90
AV01;Nava de Arevalo;2002-03-05;0600;0.00;-0.15;97.10;0.00;1.50;338.70
AV01;Nava de Arevalo;2002-03-05;0630;0.00;0.12;97.10;0.19;1.99;345.50
AV01;Nava de Arevalo;2002-03-05;0700;0.00;0.10;97.20;5.81;1.82;28.74
AV01;Nava de Arevalo;2002-03-05;0730;0.00;0.07;97.20;47.33;0.95;280.30
AV01;Nava de Arevalo;2002-03-05;0800;0.00;0.23;97.20;95.00;1.64;278.50
AV01;Nava de Arevalo;2002-03-05;0830;0.40;1.13;97.10;161.90;2.35;317.70
AV01;Nava de Arevalo;2002-03-05;0900;0.20;1.63;96.60;147.90;2.91;317.50
AV01;Nava de Arevalo;2002-03-05;0930;0.00;2.28;96.20;252.50;2.65;317.70
AV01;Nava de Arevalo;2002-03-05;1000;0.00;3.30;93.40;290.70;2.44;342.30
AV01;Nava de Arevalo;2002-03-05;1030;0.00;4.10;87.60;301.50;2.94;357.20
AV01;Nava de Arevalo;2002-03-05;1100;0.00;5.23;80.80;301.30;2.67;13.08
AV01;Nava de Arevalo;2002-03-05;1130;0.00;5.29;79.60;237.30;3.32;357.90
AV01;Nava de Arevalo;2002-03-05;1200;0.00;5.86;78.00;300.40;4.01;343.40
AV01;Nava de Arevalo;2002-03-05;1230;0.00;5.96;77.30;187.50;4.26;4.12
AV01;Nava de Arevalo;2002-03-05;1300;0.00;6.26;73.60;208.90;4.43;3.68
AV01;Nava de Arevalo;2002-03-05;1330;0.00;6.12;74.40;286.20;4.06;0.95
AV01;Nava de Arevalo;2002-03-05;1400;0.00;6.82;68.22;248.20;4.77;13.34
AV01;Nava de Arevalo;2002-03-05;1430;0.00;6.75;65.32;123.70;5.28;7.02
AV01;Nava de Arevalo;2002-03-05;1500;0.00;6.31;63.05;128.40;4.63;12.78
AV01;Nava de Arevalo;2002-03-05;1530;0.00;6.58;61.97;154.60;4.73;21.09
AV01;Nava de Arevalo;2002-03-05;1600;0.00;6.66;62.79;133.00;4.85;24.54
AV01;Nava de Arevalo;2002-03-05;1630;0.00;5.93;64.46;56.65;4.35;22.90
AV01;Nava de Arevalo;2002-03-05;1700;0.00;5.82;64.14;45.32;3.81;22.08
AV01;Nava de Arevalo;2002-03-05;1730;0.00;5.84;65.82;33.97;4.20;20.58
AV01;Nava de Arevalo;2002-03-05;1800;0.00;5.56;68.28;2.21;3.69;19.14
AV01;Nava de Arevalo;2002-03-05;1830;0.00;5.11;71.60;0.25;3.69;16.91
AV01;Nava de Arevalo;2002-03-05;1900;0.00;4.82;75.00;0.00;3.57;27.03
AV01;Nava de Arevalo;2002-03-05;1930;0.00;4.27;76.10;0.00;2.95;32.65
AV01;Nava de Arevalo;2002-03-05;2000;0.00;4.21;74.70;0.00;2.36;39.28
AV01;Nava de Arevalo;2002-03-05;2030;0.00;3.98;73.90;0.00;4.05;49.80
AV01;Nava de Arevalo;2002-03-05;2100;0.00;3.31;71.80;0.00;3.82;58.88
AV01;Nava de Arevalo;2002-03-05;2130;0.00;3.00;71.50;0.00;3.30;57.46
AV01;Nava de Arevalo;2002-03-05;2200;0.00;3.00;71.50;0.00;2.23;60.55
AV01;Nava de Arevalo;2002-03-05;2230;0.00;2.65;74.80;0.00;2.03;52.31
AV01;Nava de Arevalo;2002-03-05;2300;0.00;2.64;76.50;0.00;1.32;36.01
AV01;Nava de Arevalo;2002-03-05;2330;0.00;2.56;78.40;0.00;2.73;66.77
AV01;Nava de Arevalo;2002-03-05;2400;0.40;2.15;83.60;0.00;2.56;64.09
BU01;Miranda de Ebro;2002-03-05;0030;0.20;6.22;74.50;0.00;0.54;227.90
BU01;Miranda de Ebro;2002-03-05;0100;0.00;5.91;77.50;0.00;0.86;277.90
BU01;Miranda de Ebro;2002-03-05;0130;0.00;5.44;80.70;0.00;1.78;262.40
BU01;Miranda de Ebro;2002-03-05;0200;0.00;5.09;81.50;0.00;1.84;257.00
BU01;Miranda de Ebro;2002-03-05;0230;0.00;5.20;79.90;0.00;1.55;281.30
BU01;Miranda de Ebro;2002-03-05;0300;0.00;5.08;81.50;0.00;0.57;305.80
BU01;Miranda de Ebro;2002-03-05;0330;0.00;5.11;81.80;0.00;0.80;283.80
BU01;Miranda de Ebro;2002-03-05;0400;0.00;5.11;81.60;0.00;0.58;281.60
BU01;Miranda de Ebro;2002-03-05;0430;0.00;4.99;81.60;0.00;0.56;225.90
BU01;Miranda de Ebro;2002-03-05;0500;0.00;4.35;85.70;0.00;0.71;217.40
BU01;Miranda de Ebro;2002-03-05;0530;0.00;4.66;84.40;0.00;0.89;206.60
BU01;Miranda de Ebro;2002-03-05;0600;0.00;4.29;85.60;0.00;1.31;244.50
BU01;Miranda de Ebro;2002-03-05;0630;0.00;6.28;75.10;0.62;2.03;305.20
BU01;Miranda de Ebro;2002-03-05;0700;0.00;6.45;71.50;11.35;2.12;316.40
BU01;Miranda de Ebro;2002-03-05;0730;0.00;6.59;66.67;18.85;2.56;313.70
BU01;Miranda de Ebro;2002-03-05;0800;0.00;6.63;67.34;19.38;2.68;304.40
BU01;Miranda de Ebro;2002-03-05;0830;0.00;6.63;67.27;26.07;2.01;311.00
BU01;Miranda de Ebro;2002-03-05;0900;0.00;6.69;69.31;58.02;2.73;336.00
BU01;Miranda de Ebro;2002-03-05;0930;0.00;6.45;76.30;83.70;2.37;332.20
BU01;Miranda de Ebro;2002-03-05;1000;0.00;6.51;77.20;57.92;2.48;330.70
BU01;Miranda de Ebro;2002-03-05;1030;0.00;6.49;77.10;57.33;2.58;329.80
BU01;Miranda de Ebro;2002-03-05;1100;0.00;6.53;78.70;152.00;3.01;331.20
BU01;Miranda de Ebro;2002-03-05;1130;0.00;6.31;79.90;190.60;3.56;332.80
BU01;Miranda de Ebro;2002-03-05;1200;0.00;6.42;80.50;292.40;3.46;329.60
BU01;Miranda de Ebro;2002-03-05;1230;0.00;6.76;78.80;310.40;3.23;333.10
BU01;Miranda de Ebro;2002-03-05;1300;0.00;6.82;77.10;234.00;3.38;323.90
BU01;Miranda de Ebro;2002-03-05;1330;0.00;6.49;75.00;174.20;3.60;331.20
BU01;Miranda de Ebro;2002-03-05;1400;0.00;6.56;76.20;160.50;3.06;331.60
