Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-05-28;0030;0.00;7.27;78.30;0.00;0.67;195.00
AV01;Nava de Arevalo;2015-05-28;0100;0.00;6.58;83.80;0.00;0.44;273.40
AV01;Nava de Arevalo;2015-05-28;0130;0.00;5.24;90.10;0.00;0.39;188.00
AV01;Nava de Arevalo;2015-05-28;0200;0.00;5.36;86.70;0.00;0.71;210.60
AV01;Nava de Arevalo;2015-05-28;0230;0.00;4.31;87.90;0.00;0.62;219.50
AV01;Nava de Arevalo;2015-05-28;0300;0.00;4.31;86.50;0.00;0.83;174.20
AV01;Nava de Arevalo;2015-05-28;0330;0.00;4.07;84.90;0.00;0.75;232.80
AV01;Nava de Arevalo;2015-05-28;0400;0.00;2.82;95.00;0.00;0.56;260.40
AV01;Nava de Arevalo;2015-05-28;0430;0.00;3.09;95.30;0.01;0.13;270.60
AV01;Nava de Arevalo;2015-05-28;0500;0.00;2.60;93.90;3.29;0.49;239.20
AV01;Nava de Arevalo;2015-05-28;0530;0.00;2.27;95.00;37.04;0.83;249.60
AV01;Nava de Arevalo;2015-05-28;0600;0.00;5.14;90.10;114.00;1.38;180.20
AV01;Nava de Arevalo;2015-05-28;0630;0.00;6.72;83.40;199.60;0.97;249.80
AV01;Nava de Arevalo;2015-05-28;0700;0.00;10.03;74.70;297.50;0.63;244.60
AV01;Nava de Arevalo;2015-05-28;0730;0.00;12.48;65.52;397.40;0.47;145.40
AV01;Nava de Arevalo;2015-05-28;0800;0.00;14.43;58.49;496.60;1.02;20.62
AV01;Nava de Arevalo;2015-05-28;0830;0.00;15.24;58.61;587.10;1.47;353.60
AV01;Nava de Arevalo;2015-05-28;0900;0.00;16.53;53.07;674.20;1.12;354.30
AV01;Nava de Arevalo;2015-05-28;0930;0.00;17.77;48.57;752.00;1.37;355.60
AV01;Nava de Arevalo;2015-05-28;1000;0.00;18.97;43.68;819.00;1.38;344.80
AV01;Nava de Arevalo;2015-05-28;1030;0.00;20.76;35.50;876.00;1.28;341.30
AV01;Nava de Arevalo;2015-05-28;1100;0.00;22.37;27.34;922.00;1.33;288.50
AV01;Nava de Arevalo;2015-05-28;1130;0.00;23.35;17.80;959.00;1.84;325.90
AV01;Nava de Arevalo;2015-05-28;1200;0.00;24.42;18.96;972.00;2.16;331.30
AV01;Nava de Arevalo;2015-05-28;1230;0.00;25.64;16.29;975.00;2.73;342.30
AV01;Nava de Arevalo;2015-05-28;1300;0.00;25.88;16.13;967.00;2.66;327.60
AV01;Nava de Arevalo;2015-05-28;1330;0.00;26.59;17.78;946.00;2.89;346.90
AV01;Nava de Arevalo;2015-05-28;1400;0.00;27.23;18.82;914.00;3.08;344.40
AV01;Nava de Arevalo;2015-05-28;1430;0.00;27.41;18.80;871.00;3.46;336.10
AV01;Nava de Arevalo;2015-05-28;1500;0.00;27.32;18.62;812.00;2.89;333.20
AV01;Nava de Arevalo;2015-05-28;1530;0.00;27.67;18.29;745.00;2.73;341.20
AV01;Nava de Arevalo;2015-05-28;1600;0.00;27.72;18.40;667.90;2.49;327.50
AV01;Nava de Arevalo;2015-05-28;1630;0.00;27.50;19.11;579.30;2.60;343.00
AV01;Nava de Arevalo;2015-05-28;1700;0.00;27.32;19.38;489.00;1.81;333.40
AV01;Nava de Arevalo;2015-05-28;1730;0.00;27.17;19.49;394.80;1.89;326.80
AV01;Nava de Arevalo;2015-05-28;1800;0.00;27.03;20.72;296.10;2.00;333.70
AV01;Nava de Arevalo;2015-05-28;1830;0.00;26.44;21.99;201.50;1.59;355.40
AV01;Nava de Arevalo;2015-05-28;1900;0.00;24.75;25.94;115.00;1.20;354.20
AV01;Nava de Arevalo;2015-05-28;1930;0.00;22.28;35.61;34.11;0.63;358.30
AV01;Nava de Arevalo;2015-05-28;2000;0.00;20.03;39.86;4.08;0.18;358.40
AV01;Nava de Arevalo;2015-05-28;2030;0.00;17.21;53.85;0.06;0.57;219.00
AV01;Nava de Arevalo;2015-05-28;2100;0.00;15.08;65.85;0.00;0.68;207.70
AV01;Nava de Arevalo;2015-05-28;2130;0.00;14.27;66.75;0.00;0.60;214.10
AV01;Nava de Arevalo;2015-05-28;2200;0.00;14.09;60.62;0.00;0.90;189.10
AV01;Nava de Arevalo;2015-05-28;2230;0.00;13.49;71.10;0.00;0.97;205.00
AV01;Nava de Arevalo;2015-05-28;2300;0.00;13.74;57.78;0.00;0.90;190.90
AV01;Nava de Arevalo;2015-05-28;2330;0.00;11.76;64.94;0.00;0.60;206.50
AV01;Nava de Arevalo;2015-05-28;2400;0.00;11.51;68.13;0.00;1.13;179.40
AV101;Muñogalindo;2015-05-28;0030;0.00;8.65;65.36;0.00;2.41;284.70
AV101;Muñogalindo;2015-05-28;0100;0.00;7.53;69.04;0.00;1.96;282.60
AV101;Muñogalindo;2015-05-28;0130;0.00;7.41;70.62;0.00;2.08;271.80
AV101;Muñogalindo;2015-05-28;0200;0.00;7.47;71.03;0.00;2.61;290.70
AV101;Muñogalindo;2015-05-28;0230;0.00;6.51;74.31;0.00;2.10;267.40
AV101;Muñogalindo;2015-05-28;0300;0.00;6.16;74.74;0.00;2.63;287.40
AV101;Muñogalindo;2015-05-28;0330;0.00;6.08;77.54;0.00;1.62;256.70
AV101;Muñogalindo;2015-05-28;0400;0.00;5.36;79.68;0.00;1.69;279.40
AV101;Muñogalindo;2015-05-28;0430;0.00;5.05;80.30;0.00;0.82;286.30
AV101;Muñogalindo;2015-05-28;0500;0.00;5.85;77.79;1.84;1.29;225.30
AV101;Muñogalindo;2015-05-28;0530;0.00;5.51;76.85;46.06;1.18;284.10
AV101;Muñogalindo;2015-05-28;0600;0.00;5.89;76.85;127.50;1.80;292.40
AV101;Muñogalindo;2015-05-28;0630;0.00;9.00;67.80;226.10;1.58;247.30
AV101;Muñogalindo;2015-05-28;0700;0.00;11.72;57.59;335.20;0.99;291.60
AV101;Muñogalindo;2015-05-28;0730;0.00;14.79;47.65;448.50;0.76;262.50
AV101;Muñogalindo;2015-05-28;0800;0.00;18.19;37.68;514.90;0.36;155.20
AV101;Muñogalindo;2015-05-28;0830;0.00;20.15;33.65;570.50;0.80;90.50
AV101;Muñogalindo;2015-05-28;0900;0.00;21.52;29.59;663.00;0.79;225.00
AV101;Muñogalindo;2015-05-28;0930;0.00;22.71;25.09;761.60;1.31;194.00
AV101;Muñogalindo;2015-05-28;1000;0.00;23.55;22.21;847.00;2.48;260.70
AV101;Muñogalindo;2015-05-28;1030;0.00;24.18;21.27;919.00;2.97;350.50
AV101;Muñogalindo;2015-05-28;1100;0.00;24.80;19.26;971.00;3.55;301.60
AV101;Muñogalindo;2015-05-28;1130;0.00;25.31;18.78;988.00;3.96;331.10
AV101;Muñogalindo;2015-05-28;1200;0.00;25.89;18.31;982.00;4.55;328.50
AV101;Muñogalindo;2015-05-28;1230;0.00;25.93;18.14;964.00;4.61;329.40
AV101;Muñogalindo;2015-05-28;1300;0.00;26.16;17.08;949.00;4.75;313.50
