Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2012-07-14;0030;0.00;15.44;79.70;0.00;2.19;251.90
AV01;Nava de Arevalo;2012-07-14;0100;0.00;14.71;82.90;0.00;2.11;251.50
AV01;Nava de Arevalo;2012-07-14;0130;0.00;14.66;84.30;0.00;2.07;252.20
AV01;Nava de Arevalo;2012-07-14;0200;0.00;16.07;79.30;0.00;2.77;269.50
AV01;Nava de Arevalo;2012-07-14;0230;0.00;16.67;78.40;0.00;2.86;295.00
AV01;Nava de Arevalo;2012-07-14;0300;0.00;16.51;80.30;0.00;2.74;317.70
AV01;Nava de Arevalo;2012-07-14;0330;0.00;16.28;80.70;0.00;3.00;323.80
AV01;Nava de Arevalo;2012-07-14;0400;0.00;15.61;76.90;0.00;2.80;326.80
AV01;Nava de Arevalo;2012-07-14;0430;0.00;15.06;73.90;0.00;2.83;318.40
AV01;Nava de Arevalo;2012-07-14;0500;0.00;14.43;72.30;2.25;2.57;309.30
AV01;Nava de Arevalo;2012-07-14;0530;0.00;13.97;71.90;16.64;2.22;303.80
AV01;Nava de Arevalo;2012-07-14;0600;0.00;13.79;73.70;49.95;2.12;306.40
AV01;Nava de Arevalo;2012-07-14;0630;0.00;13.90;69.91;78.30;2.73;322.50
AV01;Nava de Arevalo;2012-07-14;0700;0.00;14.15;67.35;115.90;2.51;318.20
AV01;Nava de Arevalo;2012-07-14;0730;0.00;14.46;66.74;202.20;2.40;337.60
AV01;Nava de Arevalo;2012-07-14;0800;0.00;15.73;62.10;516.90;2.72;328.10
AV01;Nava de Arevalo;2012-07-14;0830;0.00;16.12;59.69;571.30;2.50;315.90
AV01;Nava de Arevalo;2012-07-14;0900;0.00;16.84;56.52;645.20;2.50;325.60
AV01;Nava de Arevalo;2012-07-14;0930;0.00;17.10;53.93;776.00;2.19;314.80
AV01;Nava de Arevalo;2012-07-14;1000;0.00;17.67;48.96;837.00;2.52;304.80
AV01;Nava de Arevalo;2012-07-14;1030;0.00;18.69;42.72;900.00;2.25;298.40
AV01;Nava de Arevalo;2012-07-14;1100;0.00;19.29;38.46;924.00;2.52;294.70
AV01;Nava de Arevalo;2012-07-14;1130;0.00;20.23;35.29;966.00;2.29;316.60
AV01;Nava de Arevalo;2012-07-14;1200;0.00;21.05;33.87;988.00;2.77;314.50
AV01;Nava de Arevalo;2012-07-14;1230;0.00;21.97;29.88;993.00;3.08;308.50
AV01;Nava de Arevalo;2012-07-14;1300;0.00;22.34;30.37;995.00;3.36;329.20
AV01;Nava de Arevalo;2012-07-14;1330;0.00;22.54;30.57;977.00;3.38;312.30
AV01;Nava de Arevalo;2012-07-14;1400;0.00;23.40;27.98;948.00;3.02;315.10
