Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-08-21;0030;0.00;15.11;71.00;0.00;0.58;205.80
AV01;Nava de Arevalo;2015-08-21;0100;0.00;15.22;66.10;0.00;0.88;207.70
AV01;Nava de Arevalo;2015-08-21;0130;0.00;14.58;67.75;0.00;0.49;209.50
AV01;Nava de Arevalo;2015-08-21;0200;0.00;14.14;74.00;0.00;1.25;187.30
AV01;Nava de Arevalo;2015-08-21;0230;0.00;13.87;73.00;0.00;0.34;174.50
AV01;Nava de Arevalo;2015-08-21;0300;0.00;14.63;65.91;0.00;1.28;181.20
AV01;Nava de Arevalo;2015-08-21;0330;0.00;15.54;60.49;0.00;0.97;186.70
AV01;Nava de Arevalo;2015-08-21;0400;0.00;14.25;62.36;0.00;0.66;7.23
AV01;Nava de Arevalo;2015-08-21;0430;0.00;14.96;59.33;0.00;1.28;184.40
AV01;Nava de Arevalo;2015-08-21;0500;0.00;14.05;66.26;0.00;0.57;274.90
AV01;Nava de Arevalo;2015-08-21;0530;0.00;13.22;72.70;0.57;1.15;195.40
AV01;Nava de Arevalo;2015-08-21;0600;0.00;13.82;68.67;11.08;0.95;188.40
AV01;Nava de Arevalo;2015-08-21;0630;0.00;14.25;70.90;51.99;0.77;213.20
AV01;Nava de Arevalo;2015-08-21;0700;0.00;16.34;66.98;148.80;0.47;213.40
AV01;Nava de Arevalo;2015-08-21;0730;0.00;21.40;43.30;260.30;0.40;92.00
AV01;Nava de Arevalo;2015-08-21;0800;0.00;24.95;32.21;399.40;0.70;85.80
AV01;Nava de Arevalo;2015-08-21;0830;0.00;26.54;29.48;509.00;0.69;302.60
AV01;Nava de Arevalo;2015-08-21;0900;0.00;27.47;26.96;553.10;1.12;307.00
AV01;Nava de Arevalo;2015-08-21;0930;0.00;28.30;26.55;631.30;1.18;4.91
AV01;Nava de Arevalo;2015-08-21;1000;0.00;29.12;25.70;680.10;1.45;356.80
AV01;Nava de Arevalo;2015-08-21;1030;0.00;30.25;23.12;793.00;1.50;340.60
AV01;Nava de Arevalo;2015-08-21;1100;0.00;31.77;21.21;755.00;1.87;354.90
AV01;Nava de Arevalo;2015-08-21;1130;0.00;32.52;19.42;871.00;2.47;340.80
AV01;Nava de Arevalo;2015-08-21;1200;0.00;32.56;18.22;653.10;2.07;357.60
AV01;Nava de Arevalo;2015-08-21;1230;0.00;32.90;18.40;842.00;2.20;355.50
AV01;Nava de Arevalo;2015-08-21;1300;0.00;33.59;17.84;626.70;2.83;348.50
AV01;Nava de Arevalo;2015-08-21;1330;0.00;32.43;18.78;472.50;1.17;26.44
AV01;Nava de Arevalo;2015-08-21;1400;0.00;29.76;29.69;91.10;3.04;226.40
AV01;Nava de Arevalo;2015-08-21;1430;0.00;26.45;35.35;57.82;2.97;174.20
AV01;Nava de Arevalo;2015-08-21;1500;0.00;25.12;44.02;46.42;1.85;236.00
AV01;Nava de Arevalo;2015-08-21;1530;0.00;24.41;50.76;95.50;1.45;230.20
AV01;Nava de Arevalo;2015-08-21;1600;0.00;25.11;49.60;113.90;1.14;189.20
AV01;Nava de Arevalo;2015-08-21;1630;0.00;24.88;50.18;103.80;1.54;199.50
AV01;Nava de Arevalo;2015-08-21;1700;0.00;23.99;54.81;96.90;2.46;197.00
AV01;Nava de Arevalo;2015-08-21;1730;0.00;23.28;58.22;61.55;2.18;177.30
AV01;Nava de Arevalo;2015-08-21;1800;0.00;24.11;51.90;24.70;3.90;131.40
AV01;Nava de Arevalo;2015-08-21;1830;0.00;23.62;48.09;32.32;1.63;150.30
AV01;Nava de Arevalo;2015-08-21;1900;0.00;22.58;53.86;18.29;2.59;169.50
AV01;Nava de Arevalo;2015-08-21;1930;0.00;22.42;55.00;1.03;2.93;155.00
AV01;Nava de Arevalo;2015-08-21;2000;0.00;22.33;54.78;0.00;2.28;138.30
AV01;Nava de Arevalo;2015-08-21;2030;0.00;20.48;60.08;0.00;1.27;160.40
AV01;Nava de Arevalo;2015-08-21;2100;0.00;18.06;71.00;0.00;0.76;230.20
AV01;Nava de Arevalo;2015-08-21;2130;0.00;15.97;81.50;0.00;0.46;227.30
AV01;Nava de Arevalo;2015-08-21;2200;0.00;16.47;79.00;0.00;1.33;175.30
AV01;Nava de Arevalo;2015-08-21;2230;0.00;16.27;80.70;0.00;1.37;200.00
AV01;Nava de Arevalo;2015-08-21;2300;2.74;17.27;80.50;0.00;2.49;206.90
AV01;Nava de Arevalo;2015-08-21;2330;1.96;17.54;81.30;0.00;1.66;185.70
AV01;Nava de Arevalo;2015-08-21;2400;0.20;17.07;87.10;0.00;0.42;227.20
AV101;Muñogalindo;2015-08-21;0030;0.00;17.15;44.27;0.00;2.47;281.40
AV101;Muñogalindo;2015-08-21;0100;0.00;16.93;43.94;0.00;2.33;286.60
AV101;Muñogalindo;2015-08-21;0130;0.00;15.74;47.51;0.00;1.94;252.10
AV101;Muñogalindo;2015-08-21;0200;0.00;15.61;47.98;0.00;2.37;249.00
AV101;Muñogalindo;2015-08-21;0230;0.00;15.30;48.36;0.00;2.56;263.10
AV101;Muñogalindo;2015-08-21;0300;0.00;15.75;47.83;0.00;2.03;251.00
AV101;Muñogalindo;2015-08-21;0330;0.00;14.87;51.02;0.00;2.58;310.40
AV101;Muñogalindo;2015-08-21;0400;0.00;15.31;49.23;0.00;1.80;215.90
