Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-04-16;0030;0.00;9.11;94.40;0.00;1.43;266.00
AV01;Nava de Arevalo;2015-04-16;0100;0.00;9.04;95.40;0.00;1.33;255.30
AV01;Nava de Arevalo;2015-04-16;0130;0.00;8.98;95.90;0.00;1.53;252.80
AV01;Nava de Arevalo;2015-04-16;0200;0.00;8.78;96.60;0.00;1.56;256.10
AV01;Nava de Arevalo;2015-04-16;0230;0.00;8.84;96.50;0.00;1.65;257.60
AV01;Nava de Arevalo;2015-04-16;0300;0.00;8.87;96.60;0.00;1.92;247.90
AV01;Nava de Arevalo;2015-04-16;0330;0.20;8.87;96.80;0.00;1.73;237.60
AV01;Nava de Arevalo;2015-04-16;0400;0.59;8.73;97.10;0.00;1.50;236.20
AV01;Nava de Arevalo;2015-04-16;0430;0.20;8.67;98.40;0.00;1.18;239.80
AV01;Nava de Arevalo;2015-04-16;0500;0.20;8.56;98.80;0.00;1.39;241.10
AV01;Nava de Arevalo;2015-04-16;0530;0.00;8.44;98.90;0.00;1.25;244.10
AV01;Nava de Arevalo;2015-04-16;0600;0.20;8.47;99.30;6.26;1.48;251.60
AV01;Nava de Arevalo;2015-04-16;0630;0.20;8.60;98.90;45.09;2.24;255.40
AV01;Nava de Arevalo;2015-04-16;0700;0.59;8.69;98.60;32.51;2.30;246.80
AV01;Nava de Arevalo;2015-04-16;0730;0.78;8.75;99.10;31.16;2.22;241.70
AV01;Nava de Arevalo;2015-04-16;0800;0.39;8.77;98.70;58.87;2.64;232.80
AV01;Nava de Arevalo;2015-04-16;0830;0.20;9.33;96.50;134.60;2.75;236.60
AV01;Nava de Arevalo;2015-04-16;0900;0.00;9.51;93.20;101.90;3.14;239.10
AV01;Nava de Arevalo;2015-04-16;0930;0.00;9.77;92.10;167.60;3.48;248.90
AV01;Nava de Arevalo;2015-04-16;1000;0.00;10.53;89.80;244.40;3.33;259.50
AV01;Nava de Arevalo;2015-04-16;1030;0.00;11.62;84.50;384.30;3.12;269.30
AV01;Nava de Arevalo;2015-04-16;1100;0.00;11.33;83.10;153.40;3.30;265.80
AV01;Nava de Arevalo;2015-04-16;1130;0.00;10.93;84.20;88.80;3.84;266.10
AV01;Nava de Arevalo;2015-04-16;1200;0.00;11.08;84.10;132.00;3.95;264.90
