Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2016-01-22;0030;0.00;7.33;97.60;0.00;2.75;256.60
AV01;Nava de Arevalo;2016-01-22;0100;0.00;7.70;98.80;0.00;3.61;246.20
AV01;Nava de Arevalo;2016-01-22;0130;0.00;7.84;98.30;0.00;2.88;229.50
AV01;Nava de Arevalo;2016-01-22;0200;0.00;7.81;98.50;0.00;2.34;215.50
AV01;Nava de Arevalo;2016-01-22;0230;0.00;7.76;98.40;0.00;1.61;196.90
AV01;Nava de Arevalo;2016-01-22;0300;0.00;7.65;98.70;0.00;1.26;185.00
AV01;Nava de Arevalo;2016-01-22;0330;0.00;7.60;98.80;0.00;1.51;222.40
AV01;Nava de Arevalo;2016-01-22;0400;0.00;7.57;98.10;0.00;1.39;216.60
AV01;Nava de Arevalo;2016-01-22;0430;0.00;6.94;98.20;0.00;1.10;180.00
AV01;Nava de Arevalo;2016-01-22;0500;0.00;6.99;98.70;0.00;1.04;182.10
AV01;Nava de Arevalo;2016-01-22;0530;0.00;7.13;98.50;0.00;1.44;171.90
AV01;Nava de Arevalo;2016-01-22;0600;0.00;7.17;97.90;0.00;1.71;158.30
AV01;Nava de Arevalo;2016-01-22;0630;0.79;7.17;97.70;0.00;1.49;157.20
AV01;Nava de Arevalo;2016-01-22;0700;0.00;7.04;98.10;0.00;2.03;163.70
AV01;Nava de Arevalo;2016-01-22;0730;0.00;6.94;98.30;0.10;1.33;185.80
AV01;Nava de Arevalo;2016-01-22;0800;0.00;7.07;98.70;2.29;1.20;166.10
AV01;Nava de Arevalo;2016-01-22;0830;0.00;7.35;99.00;17.11;1.48;177.60
AV01;Nava de Arevalo;2016-01-22;0900;0.00;7.81;99.90;31.10;1.48;177.80
AV01;Nava de Arevalo;2016-01-22;0930;0.00;8.42;100.00;55.73;1.47;171.50
AV01;Nava de Arevalo;2016-01-22;1000;0.00;8.94;100.00;83.60;1.07;177.90
AV01;Nava de Arevalo;2016-01-22;1030;0.00;9.73;100.00;87.80;1.10;163.20
AV01;Nava de Arevalo;2016-01-22;1100;0.00;10.29;99.70;94.70;1.53;175.60
AV01;Nava de Arevalo;2016-01-22;1130;0.00;11.00;99.10;113.50;1.83;219.40
AV01;Nava de Arevalo;2016-01-22;1200;0.00;12.19;93.30;125.00;3.12;262.70
AV01;Nava de Arevalo;2016-01-22;1230;0.00;12.52;91.30;166.60;3.44;271.50
AV01;Nava de Arevalo;2016-01-22;1300;0.00;13.30;87.90;287.40;2.78;267.80
AV01;Nava de Arevalo;2016-01-22;1330;0.00;13.60;86.20;180.00;3.22;279.90
AV01;Nava de Arevalo;2016-01-22;1400;0.00;13.55;86.70;219.00;3.52;289.80
AV01;Nava de Arevalo;2016-01-22;1430;0.00;13.71;86.00;241.50;3.73;288.10
AV01;Nava de Arevalo;2016-01-22;1500;0.00;13.55;85.50;140.30;2.95;285.00
AV01;Nava de Arevalo;2016-01-22;1530;0.00;13.07;87.30;64.23;1.85;301.80
AV01;Nava de Arevalo;2016-01-22;1600;0.20;12.80;89.80;31.69;0.49;283.00
AV01;Nava de Arevalo;2016-01-22;1630;0.00;12.46;92.90;31.19;0.03;337.50
AV01;Nava de Arevalo;2016-01-22;1700;0.20;12.20;93.80;10.50;0.21;95.90
AV01;Nava de Arevalo;2016-01-22;1730;0.00;11.42;95.10;2.30;0.00;0.00
AV01;Nava de Arevalo;2016-01-22;1800;0.00;10.85;96.80;0.13;0.00;0.00
AV01;Nava de Arevalo;2016-01-22;1830;0.00;10.59;97.90;0.00;0.14;103.90
AV01;Nava de Arevalo;2016-01-22;1900;0.00;10.25;98.70;0.00;0.02;103.30
AV01;Nava de Arevalo;2016-01-22;1930;0.00;10.21;99.60;0.00;0.31;103.50
AV01;Nava de Arevalo;2016-01-22;2000;0.00;10.17;99.90;0.00;0.34;190.50
AV01;Nava de Arevalo;2016-01-22;2030;0.00;9.85;100.00;0.00;0.13;225.20
AV01;Nava de Arevalo;2016-01-22;2100;0.00;9.86;100.00;0.00;0.45;203.30
AV01;Nava de Arevalo;2016-01-22;2130;0.00;9.33;100.00;0.00;0.37;208.10
AV01;Nava de Arevalo;2016-01-22;2200;0.00;8.58;100.00;0.00;0.43;288.80
AV01;Nava de Arevalo;2016-01-22;2230;0.00;8.48;100.00;0.00;0.89;177.10
AV01;Nava de Arevalo;2016-01-22;2300;0.00;9.15;100.00;0.00;1.30;175.20
AV01;Nava de Arevalo;2016-01-22;2330;0.00;8.74;100.00;0.00;0.48;177.00
AV01;Nava de Arevalo;2016-01-22;2400;0.00;8.48;100.00;0.00;0.33;180.50
AV101;Muñogalindo;2016-01-22;0030;0.00;4.95;100.00;0.00;1.74;271.40
AV101;Muñogalindo;2016-01-22;0100;0.00;4.99;100.00;0.00;2.03;251.80
AV101;Muñogalindo;2016-01-22;0130;0.00;5.60;100.00;0.00;1.67;264.40
AV101;Muñogalindo;2016-01-22;0200;0.00;5.92;100.00;0.00;1.29;167.50
AV101;Muñogalindo;2016-01-22;0230;0.00;5.66;100.00;0.00;0.67;72.66
AV101;Muñogalindo;2016-01-22;0300;0.00;5.47;100.00;0.00;0.70;359.00
AV101;Muñogalindo;2016-01-22;0330;0.00;5.54;100.00;0.00;0.96;274.40
AV101;Muñogalindo;2016-01-22;0400;0.00;5.55;100.00;0.00;1.52;238.40
AV101;Muñogalindo;2016-01-22;0430;0.00;5.60;100.00;0.00;0.34;259.10
AV101;Muñogalindo;2016-01-22;0500;0.00;5.61;100.00;0.00;0.61;204.50
AV101;Muñogalindo;2016-01-22;0530;0.00;5.59;100.00;0.00;0.44;184.80
AV101;Muñogalindo;2016-01-22;1230;0.00;0.00;0.00;0.00;0.00;0.00
AV101;Muñogalindo;2016-01-22;1300;0.00;13.02;84.20;532.50;1.89;265.50
AV101;Muñogalindo;2016-01-22;1330;0.00;14.77;76.46;456.10;1.14;255.80
AV101;Muñogalindo;2016-01-22;1400;0.00;13.96;80.20;154.00;3.07;304.30
AV101;Muñogalindo;2016-01-22;1430;0.00;13.30;82.80;139.30;4.19;323.80
AV101;Muñogalindo;2016-01-22;1500;0.00;13.11;81.30;98.00;3.58;326.80
AV101;Muñogalindo;2016-01-22;1530;0.00;13.49;80.10;113.10;3.00;322.80
AV101;Muñogalindo;2016-01-22;1600;0.00;13.11;83.00;89.90;3.52;321.50
AV101;Muñogalindo;2016-01-22;1630;0.00;12.58;86.80;44.40;2.83;331.40
AV101;Muñogalindo;2016-01-22;1700;0.00;11.96;90.30;11.30;1.75;348.70
AV101;Muñogalindo;2016-01-22;1730;0.00;11.34;92.90;3.62;1.31;311.40
AV101;Muñogalindo;2016-01-22;1800;0.00;10.95;95.20;0.00;1.90;144.50
AV101;Muñogalindo;2016-01-22;1830;0.00;10.84;97.30;0.00;2.55;98.00
AV101;Muñogalindo;2016-01-22;1900;0.00;10.36;99.00;0.00;2.50;71.56
AV101;Muñogalindo;2016-01-22;1930;0.00;10.21;99.20;0.00;2.31;78.32
AV101;Muñogalindo;2016-01-22;2000;0.00;9.77;99.80;0.00;0.98;58.18
AV101;Muñogalindo;2016-01-22;2030;0.00;9.53;100.00;0.00;2.38;11.71
AV101;Muñogalindo;2016-01-22;2100;0.00;9.38;100.00;0.00;1.54;48.01
AV101;Muñogalindo;2016-01-22;2130;0.00;8.73;99.30;0.00;1.33;233.30
AV101;Muñogalindo;2016-01-22;2200;0.00;7.43;100.00;0.00;1.97;288.00
AV101;Muñogalindo;2016-01-22;2230;0.00;7.39;100.00;0.00;0.78;1.22
AV101;Muñogalindo;2016-01-22;2300;0.00;7.70;100.00;0.00;1.07;309.00
AV101;Muñogalindo;2016-01-22;2330;0.00;7.88;100.00;0.00;1.77;274.70
AV101;Muñogalindo;2016-01-22;2400;0.00;7.94;100.00;0.00;0.39;270.20
BU02;Valle de Valdelucio;2016-01-22;0030;0.00;6.21;100.00;0.00;3.24;265.30
BU02;Valle de Valdelucio;2016-01-22;0100;0.00;6.39;100.00;0.00;2.87;262.50
BU02;Valle de Valdelucio;2016-01-22;0130;0.00;6.48;100.00;0.00;3.38;263.50
BU02;Valle de Valdelucio;2016-01-22;0200;0.00;6.39;100.00;0.00;3.22;269.30
BU02;Valle de Valdelucio;2016-01-22;0230;0.00;6.44;100.00;0.00;3.39;271.80
BU02;Valle de Valdelucio;2016-01-22;0300;0.00;6.46;100.00;0.00;3.37;274.10
BU02;Valle de Valdelucio;2016-01-22;0330;0.00;6.44;100.00;0.00;3.26;267.00
BU02;Valle de Valdelucio;2016-01-22;0400;0.00;6.39;100.00;0.00;2.99;259.80
BU02;Valle de Valdelucio;2016-01-22;0430;0.41;6.48;100.00;0.00;2.50;265.30
