Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2016-01-24;0030;0.00;8.47;87.40;0.00;1.83;98.00
AV01;Nava de Arevalo;2016-01-24;0100;0.00;7.31;92.20;0.00;1.56;104.80
AV01;Nava de Arevalo;2016-01-24;0130;0.00;6.59;94.80;0.00;1.53;100.50
AV01;Nava de Arevalo;2016-01-24;0200;0.00;6.23;96.20;0.00;0.90;115.50
AV01;Nava de Arevalo;2016-01-24;0230;0.00;6.23;95.60;0.00;0.61;158.70
AV01;Nava de Arevalo;2016-01-24;0300;0.00;5.19;95.80;0.00;0.95;200.90
AV01;Nava de Arevalo;2016-01-24;0330;0.00;4.34;97.70;0.00;0.28;212.20
AV01;Nava de Arevalo;2016-01-24;0400;0.00;3.71;98.50;0.00;0.13;290.00
AV01;Nava de Arevalo;2016-01-24;0430;0.00;3.41;99.70;0.00;0.24;311.00
AV01;Nava de Arevalo;2016-01-24;0500;0.00;2.31;99.90;0.00;0.52;212.30
AV01;Nava de Arevalo;2016-01-24;0530;0.00;3.66;100.00;0.00;1.25;179.60
AV01;Nava de Arevalo;2016-01-24;0600;0.00;5.39;99.20;0.00;1.42;152.90
AV01;Nava de Arevalo;2016-01-24;0630;0.00;7.30;90.30;0.00;1.55;138.80
AV01;Nava de Arevalo;2016-01-24;0700;0.00;6.96;90.20;0.00;1.68;181.00
AV01;Nava de Arevalo;2016-01-24;0730;0.00;7.37;89.80;0.57;2.56;163.50
AV01;Nava de Arevalo;2016-01-24;0800;0.00;9.64;81.80;12.90;2.91;160.30
AV01;Nava de Arevalo;2016-01-24;0830;0.00;9.66;82.70;75.02;3.31;164.10
AV01;Nava de Arevalo;2016-01-24;0900;0.00;11.03;81.00;140.60;4.45;173.10
AV01;Nava de Arevalo;2016-01-24;0930;0.00;12.07;78.59;217.40;3.58;190.00
AV01;Nava de Arevalo;2016-01-24;1000;0.00;13.26;75.47;253.90;4.22;182.60
AV01;Nava de Arevalo;2016-01-24;1030;0.00;14.08;73.86;372.30;5.38;169.00
AV01;Nava de Arevalo;2016-01-24;1100;0.00;14.88;69.37;426.70;5.47;171.60
AV01;Nava de Arevalo;2016-01-24;1130;0.00;15.89;65.45;469.30;4.72;178.00
AV01;Nava de Arevalo;2016-01-24;1200;0.00;16.34;61.93;496.20;5.05;176.90
AV01;Nava de Arevalo;2016-01-24;1230;0.00;16.70;60.90;509.60;5.66;178.60
AV01;Nava de Arevalo;2016-01-24;1300;0.00;16.73;59.14;509.70;6.11;171.50
AV01;Nava de Arevalo;2016-01-24;1330;0.00;17.09;57.92;494.90;5.64;172.10
AV01;Nava de Arevalo;2016-01-24;1400;0.00;17.64;56.20;466.20;4.39;163.70
AV01;Nava de Arevalo;2016-01-24;1430;0.00;17.93;55.17;425.80;4.30;163.30
AV01;Nava de Arevalo;2016-01-24;1500;0.00;18.12;51.58;371.70;4.38;165.40
AV01;Nava de Arevalo;2016-01-24;1530;0.00;18.20;50.98;308.00;3.70;157.80
AV01;Nava de Arevalo;2016-01-24;1600;0.00;16.40;69.37;236.90;3.55;314.60
AV01;Nava de Arevalo;2016-01-24;1630;0.00;14.72;80.60;146.80;1.88;346.70
AV01;Nava de Arevalo;2016-01-24;1700;0.00;14.58;79.98;73.17;0.69;249.70
AV01;Nava de Arevalo;2016-01-24;1730;0.00;12.91;85.00;13.05;0.70;205.80
AV01;Nava de Arevalo;2016-01-24;1800;0.00;11.31;87.60;0.48;1.21;247.50
AV01;Nava de Arevalo;2016-01-24;1830;0.00;11.38;83.80;0.00;1.63;181.20
AV01;Nava de Arevalo;2016-01-24;1900;0.00;10.26;84.90;0.00;1.60;167.60
AV01;Nava de Arevalo;2016-01-24;1930;0.00;10.26;80.60;0.00;2.14;173.80
AV01;Nava de Arevalo;2016-01-24;2000;0.00;8.91;85.60;0.00;2.12;167.10
AV01;Nava de Arevalo;2016-01-24;2030;0.00;9.57;81.40;0.00;2.35;166.10
AV01;Nava de Arevalo;2016-01-24;2100;0.00;8.72;82.80;0.00;2.58;177.20
AV01;Nava de Arevalo;2016-01-24;2130;0.00;8.31;83.20;0.00;2.66;176.40
AV01;Nava de Arevalo;2016-01-24;2200;0.00;8.28;82.50;0.00;3.01;175.90
AV01;Nava de Arevalo;2016-01-24;2230;0.00;8.60;82.00;0.00;3.18;176.00
AV01;Nava de Arevalo;2016-01-24;2300;0.00;8.32;83.10;0.00;2.57;176.00
AV01;Nava de Arevalo;2016-01-24;2330;0.00;8.82;83.50;0.00;3.07;188.00
AV01;Nava de Arevalo;2016-01-24;2400;0.00;9.04;83.20;0.00;2.99;183.30
AV101;Muñogalindo;2016-01-24;0030;0.00;3.65;100.00;0.00;2.20;279.40
AV101;Muñogalindo;2016-01-24;0100;0.00;4.74;100.00;0.00;1.97;245.20
AV101;Muñogalindo;2016-01-24;0130;0.00;3.04;100.00;0.00;2.20;290.60
AV101;Muñogalindo;2016-01-24;0200;0.00;3.61;100.00;0.00;1.61;280.90
AV101;Muñogalindo;2016-01-24;0230;0.00;2.98;100.00;0.00;2.02;278.70
AV101;Muñogalindo;2016-01-24;0300;0.00;3.18;100.00;0.00;2.02;239.90
AV101;Muñogalindo;2016-01-24;0330;0.00;1.80;100.00;0.00;2.76;296.90
AV101;Muñogalindo;2016-01-24;0400;0.00;2.15;100.00;0.00;1.89;278.40
AV101;Muñogalindo;2016-01-24;0430;0.00;2.56;100.00;0.00;1.32;213.50
AV101;Muñogalindo;2016-01-24;0500;0.00;2.40;100.00;0.00;1.24;268.90
AV101;Muñogalindo;2016-01-24;0530;0.00;1.57;100.00;0.00;2.10;277.20
AV101;Muñogalindo;2016-01-24;0600;0.00;1.14;100.00;0.00;1.99;274.90
AV101;Muñogalindo;2016-01-24;0630;0.00;1.59;100.00;0.00;1.78;250.00
AV101;Muñogalindo;2016-01-24;0700;0.00;1.29;100.00;0.00;1.75;317.00
AV101;Muñogalindo;2016-01-24;0730;0.00;1.91;100.00;0.01;1.27;66.32
AV101;Muñogalindo;2016-01-24;0800;0.00;3.27;100.00;18.73;1.74;111.10
AV101;Muñogalindo;2016-01-24;0830;0.00;3.88;100.00;125.50;1.50;357.80
AV101;Muñogalindo;2016-01-24;0900;0.00;5.44;97.10;192.20;0.91;106.40
AV101;Muñogalindo;2016-01-24;0930;0.00;8.43;91.90;292.10;1.44;118.00
AV101;Muñogalindo;2016-01-24;1000;0.00;10.24;85.60;372.90;1.51;125.40
AV101;Muñogalindo;2016-01-24;1030;0.00;11.77;81.90;433.40;2.23;79.03
AV101;Muñogalindo;2016-01-24;1100;0.00;13.34;72.84;486.20;1.93;78.59
AV101;Muñogalindo;2016-01-24;1130;0.00;14.13;66.82;525.60;2.38;81.90
AV101;Muñogalindo;2016-01-24;1200;0.00;15.45;61.19;547.00;2.60;271.30
AV101;Muñogalindo;2016-01-24;1230;0.00;15.89;51.68;557.90;4.52;259.30
AV101;Muñogalindo;2016-01-24;1300;0.00;16.57;49.55;550.40;6.13;210.60
AV101;Muñogalindo;2016-01-24;1330;0.00;16.35;47.99;533.00;8.50;224.50
AV101;Muñogalindo;2016-01-24;1400;0.00;16.16;43.30;501.70;8.90;218.20
AV101;Muñogalindo;2016-01-24;1430;0.00;16.13;38.62;457.50;9.39;212.20
AV101;Muñogalindo;2016-01-24;1500;0.00;16.09;37.84;398.00;8.33;202.40
AV101;Muñogalindo;2016-01-24;1530;0.00;15.89;39.59;324.00;6.63;202.50
AV101;Muñogalindo;2016-01-24;1600;0.00;15.44;47.52;245.40;5.34;184.50
AV101;Muñogalindo;2016-01-24;1630;0.00;14.67;51.52;141.40;5.28;179.60
AV101;Muñogalindo;2016-01-24;1700;0.00;13.63;55.82;84.30;5.23;184.30
AV101;Muñogalindo;2016-01-24;1730;0.00;12.47;60.72;13.98;4.39;173.00
AV101;Muñogalindo;2016-01-24;1800;0.00;11.09;66.48;0.22;3.83;189.70
AV101;Muñogalindo;2016-01-24;1830;0.00;10.93;65.64;0.00;3.70;216.80
AV101;Muñogalindo;2016-01-24;1900;0.00;10.26;70.93;0.00;4.12;214.40
AV101;Muñogalindo;2016-01-24;1930;0.00;9.75;72.79;0.00;4.22;213.30
AV101;Muñogalindo;2016-01-24;2000;0.00;9.64;73.14;0.00;3.06;227.60
AV101;Muñogalindo;2016-01-24;2030;0.00;9.08;74.02;0.00;2.02;79.85
AV101;Muñogalindo;2016-01-24;2100;0.00;9.58;73.98;0.00;5.05;210.30
AV101;Muñogalindo;2016-01-24;2130;0.00;10.49;72.18;0.00;5.16;203.50
AV101;Muñogalindo;2016-01-24;2200;0.00;10.80;70.50;0.00;4.78;211.40
AV101;Muñogalindo;2016-01-24;2230;0.00;11.04;67.07;0.00;3.91;201.40
AV101;Muñogalindo;2016-01-24;2300;0.00;10.93;68.62;0.00;3.61;223.60
AV101;Muñogalindo;2016-01-24;2330;0.00;10.57;68.43;0.00;3.83;225.10
AV101;Muñogalindo;2016-01-24;2400;0.00;11.05;63.32;0.00;2.77;259.20
BU02;Valle de Valdelucio;2016-01-24;0030;0.00;6.39;100.00;0.00;0.00;0.00
BU02;Valle de Valdelucio;2016-01-24;0100;0.00;5.37;100.00;0.00;0.00;0.00
BU02;Valle de Valdelucio;2016-01-24;0130;0.20;5.08;100.00;0.00;0.00;0.00
BU02;Valle de Valdelucio;2016-01-24;0200;0.00;4.19;100.00;0.00;0.01;135.20
