Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-04-08;0030;0.00;6.40;57.59;0.00;5.25;153.70
AV01;Nava de Arevalo;2015-04-08;0100;0.00;6.11;59.25;0.00;5.55;154.60
AV01;Nava de Arevalo;2015-04-08;0130;0.00;5.60;62.10;0.00;7.54;160.30
AV01;Nava de Arevalo;2015-04-08;0200;0.00;5.60;61.17;0.00;6.88;158.20
AV01;Nava de Arevalo;2015-04-08;0230;0.00;5.58;62.73;0.00;5.82;155.00
AV01;Nava de Arevalo;2015-04-08;0300;0.00;5.64;61.52;0.00;5.11;154.20
AV01;Nava de Arevalo;2015-04-08;0330;0.00;4.97;65.23;0.00;3.15;154.90
AV01;Nava de Arevalo;2015-04-08;0400;0.00;5.51;64.92;0.00;5.51;148.60
AV01;Nava de Arevalo;2015-04-08;0430;0.00;6.07;64.27;0.00;7.62;149.10
AV01;Nava de Arevalo;2015-04-08;0500;0.00;6.24;65.43;0.00;8.16;153.30
AV01;Nava de Arevalo;2015-04-08;0530;0.00;6.20;67.46;0.01;7.18;153.70
AV01;Nava de Arevalo;2015-04-08;0600;0.00;6.11;67.19;4.78;5.92;153.40
AV01;Nava de Arevalo;2015-04-08;0630;0.00;6.06;63.35;45.38;4.94;153.10
AV01;Nava de Arevalo;2015-04-08;0700;0.00;6.75;53.54;130.10;4.93;149.40
AV01;Nava de Arevalo;2015-04-08;0730;0.00;7.82;45.93;246.30;4.01;143.80
AV01;Nava de Arevalo;2015-04-08;0800;0.00;8.51;39.86;298.60;7.22;154.00
AV01;Nava de Arevalo;2015-04-08;0830;0.00;8.68;39.16;408.40;8.21;154.70
AV01;Nava de Arevalo;2015-04-08;0900;0.00;9.60;33.70;526.90;9.72;155.50
AV01;Nava de Arevalo;2015-04-08;0930;0.00;10.10;32.02;630.30;9.12;150.50
AV01;Nava de Arevalo;2015-04-08;1000;0.00;11.13;30.68;739.00;7.68;155.20
AV01;Nava de Arevalo;2015-04-08;1030;0.00;12.28;32.31;759.00;7.93;162.70
AV01;Nava de Arevalo;2015-04-08;1100;0.00;12.08;33.35;680.50;6.98;158.10
AV01;Nava de Arevalo;2015-04-08;1130;0.00;13.17;33.08;845.00;7.14;162.40
AV01;Nava de Arevalo;2015-04-08;1200;0.00;12.88;32.93;559.30;6.45;166.90
AV01;Nava de Arevalo;2015-04-08;1230;0.00;13.39;33.13;613.30;5.11;165.00
AV01;Nava de Arevalo;2015-04-08;1300;0.00;13.19;32.35;437.60;5.95;157.70
AV01;Nava de Arevalo;2015-04-08;1330;0.00;13.84;32.66;579.30;7.29;163.20
AV01;Nava de Arevalo;2015-04-08;1400;0.00;12.88;33.22;357.90;6.19;165.00
AV01;Nava de Arevalo;2015-04-08;1430;0.00;13.35;34.26;266.60;5.77;164.10
AV01;Nava de Arevalo;2015-04-08;1500;0.00;12.68;32.75;175.60;6.60;163.30
AV01;Nava de Arevalo;2015-04-08;1530;0.00;12.61;32.53;243.00;7.14;173.60
AV01;Nava de Arevalo;2015-04-08;1600;0.00;12.33;33.60;117.80;6.03;175.60
AV01;Nava de Arevalo;2015-04-08;1630;0.00;12.26;34.69;115.80;4.91;169.50
AV01;Nava de Arevalo;2015-04-08;1700;0.00;12.11;35.25;55.89;5.01;172.30
AV01;Nava de Arevalo;2015-04-08;1730;0.00;11.73;37.61;30.16;3.58;207.00
AV01;Nava de Arevalo;2015-04-08;1800;0.00;11.39;39.73;12.38;4.03;196.10
AV01;Nava de Arevalo;2015-04-08;1830;0.00;10.79;48.83;3.68;2.58;198.00
AV01;Nava de Arevalo;2015-04-08;1900;0.00;10.31;54.19;0.94;2.66;205.70
AV01;Nava de Arevalo;2015-04-08;1930;0.00;9.89;60.19;0.03;1.82;199.40
AV01;Nava de Arevalo;2015-04-08;2000;0.00;9.44;63.20;0.00;2.36;193.50
AV01;Nava de Arevalo;2015-04-08;2030;0.00;9.84;58.72;0.00;2.90;161.30
AV01;Nava de Arevalo;2015-04-08;2100;0.00;8.64;64.45;0.00;1.29;277.00
AV01;Nava de Arevalo;2015-04-08;2130;0.00;9.66;57.34;0.00;2.93;147.10
AV01;Nava de Arevalo;2015-04-08;2200;0.00;9.06;57.78;0.00;2.93;164.60
AV01;Nava de Arevalo;2015-04-08;2230;0.00;8.64;57.09;0.00;2.26;152.90
AV01;Nava de Arevalo;2015-04-08;2300;0.00;8.76;56.23;0.00;4.42;155.60
AV01;Nava de Arevalo;2015-04-08;2330;0.00;9.25;55.78;0.00;4.17;166.20
AV01;Nava de Arevalo;2015-04-08;2400;0.00;8.78;58.28;0.00;3.79;160.70
AV101;Muñogalindo;2015-04-08;0030;0.00;4.30;63.24;0.00;7.82;109.80
AV101;Muñogalindo;2015-04-08;0100;0.00;3.67;68.47;0.00;7.54;101.20
AV101;Muñogalindo;2015-04-08;0130;0.00;3.45;72.78;0.00;7.75;90.30
AV101;Muñogalindo;2015-04-08;0200;0.00;3.50;73.33;0.00;7.89;88.80
AV101;Muñogalindo;2015-04-08;0230;0.00;3.58;73.96;0.00;5.63;91.00
AV101;Muñogalindo;2015-04-08;0300;0.00;3.65;70.52;0.00;2.99;84.40
AV101;Muñogalindo;2015-04-08;0330;0.00;3.69;68.80;0.00;2.93;111.80
AV101;Muñogalindo;2015-04-08;0400;0.00;3.81;73.83;0.00;4.06;96.60
AV101;Muñogalindo;2015-04-08;0430;0.00;3.44;75.29;0.00;3.11;41.74
AV101;Muñogalindo;2015-04-08;0500;0.00;3.90;77.06;0.00;4.32;93.80
AV101;Muñogalindo;2015-04-08;0530;0.00;3.41;79.84;0.00;4.44;82.30
AV101;Muñogalindo;2015-04-08;0600;0.00;4.00;78.68;2.36;4.05;74.01
AV101;Muñogalindo;2015-04-08;0630;0.00;4.25;76.08;40.19;3.12;342.50
AV101;Muñogalindo;2015-04-08;0700;0.00;4.66;74.98;119.20;2.76;347.10
AV101;Muñogalindo;2015-04-08;0730;0.00;5.85;68.04;261.80;2.47;316.20
AV101;Muñogalindo;2015-04-08;0800;0.00;7.07;61.85;368.50;2.18;333.30
AV101;Muñogalindo;2015-04-08;0830;0.00;7.42;57.28;326.80;2.56;319.80
AV101;Muñogalindo;2015-04-08;0900;0.00;7.12;54.12;198.60;2.87;49.70
AV101;Muñogalindo;2015-04-08;0930;0.00;7.48;53.23;302.50;3.34;87.60
AV101;Muñogalindo;2015-04-08;1000;0.00;8.43;50.71;428.00;2.93;112.90
AV101;Muñogalindo;2015-04-08;1030;0.00;8.64;48.79;352.20;5.13;83.40
AV101;Muñogalindo;2015-04-08;1100;0.00;9.46;45.96;556.50;6.42;98.50
AV101;Muñogalindo;2015-04-08;1130;0.00;10.53;46.97;661.50;5.72;100.60
AV101;Muñogalindo;2015-04-08;1200;0.00;10.34;45.97;532.90;6.53;80.90
AV101;Muñogalindo;2015-04-08;1230;0.00;11.18;44.33;454.40;3.87;116.80
AV101;Muñogalindo;2015-04-08;1300;0.00;11.03;45.74;400.30;5.39;87.30
AV101;Muñogalindo;2015-04-08;1330;0.00;10.74;46.29;291.90;5.32;106.10
AV101;Muñogalindo;2015-04-08;1400;0.00;10.11;47.60;210.60;5.57;98.60
AV101;Muñogalindo;2015-04-08;1430;0.00;9.72;48.19;135.30;5.09;91.80
AV101;Muñogalindo;2015-04-08;1500;0.00;9.77;47.53;118.20;3.62;103.90
AV101;Muñogalindo;2015-04-08;1530;0.00;9.68;45.99;92.50;2.75;57.28
AV101;Muñogalindo;2015-04-08;1600;0.00;9.65;48.67;86.80;3.43;125.40
AV101;Muñogalindo;2015-04-08;1630;0.00;8.91;51.43;36.27;5.49;127.50
AV101;Muñogalindo;2015-04-08;1700;0.00;8.05;56.20;11.01;4.48;154.00
AV101;Muñogalindo;2015-04-08;1730;0.00;7.47;64.26;12.49;4.81;175.40
AV101;Muñogalindo;2015-04-08;1800;0.10;7.23;69.58;12.99;5.51;135.00
AV101;Muñogalindo;2015-04-08;1830;0.00;6.74;74.89;15.53;7.20;114.50
AV101;Muñogalindo;2015-04-08;1900;0.00;6.76;74.78;1.61;6.86;110.00
AV101;Muñogalindo;2015-04-08;1930;0.00;7.26;70.26;0.00;3.92;158.30
AV101;Muñogalindo;2015-04-08;2000;0.00;6.97;73.45;0.00;1.87;187.80
AV101;Muñogalindo;2015-04-08;2030;0.00;6.28;77.16;0.00;1.85;169.60
AV101;Muñogalindo;2015-04-08;2100;0.00;6.30;74.57;0.00;1.54;357.80
AV101;Muñogalindo;2015-04-08;2130;0.00;6.48;72.82;0.00;3.42;90.40
AV101;Muñogalindo;2015-04-08;2200;0.00;6.78;66.92;0.00;4.39;89.80
AV101;Muñogalindo;2015-04-08;2230;0.00;6.28;68.24;0.00;4.19;84.70
AV101;Muñogalindo;2015-04-08;2300;0.00;6.01;68.83;0.00;4.66;74.00
AV101;Muñogalindo;2015-04-08;2330;0.00;6.18;68.17;0.00;4.63;54.72
AV101;Muñogalindo;2015-04-08;2400;0.00;5.98;69.33;0.00;3.71;70.56
BU02;Valle de Valdelucio;2015-04-08;0030;0.00;7.90;64.39;0.00;1.76;70.30
BU02;Valle de Valdelucio;2015-04-08;0100;0.00;7.10;67.57;0.00;1.72;65.17
BU02;Valle de Valdelucio;2015-04-08;0130;0.00;7.06;67.74;0.00;1.87;73.90
BU02;Valle de Valdelucio;2015-04-08;0200;0.00;7.01;66.06;0.00;2.17;67.41
BU02;Valle de Valdelucio;2015-04-08;0230;0.00;6.68;64.19;0.00;2.17;55.98
BU02;Valle de Valdelucio;2015-04-08;0300;0.00;6.13;63.32;0.00;1.55;52.44
BU02;Valle de Valdelucio;2015-04-08;0330;0.00;5.79;61.57;0.00;1.02;73.60
BU02;Valle de Valdelucio;2015-04-08;0400;0.00;4.77;66.28;0.00;0.82;60.79
BU02;Valle de Valdelucio;2015-04-08;0430;0.00;2.98;77.00;0.00;0.55;59.44
BU02;Valle de Valdelucio;2015-04-08;0500;0.00;2.38;81.30;0.00;0.93;23.38
BU02;Valle de Valdelucio;2015-04-08;0530;0.00;2.21;81.20;0.07;0.63;45.97
BU02;Valle de Valdelucio;2015-04-08;0600;0.00;1.92;84.20;4.33;1.09;58.65
BU02;Valle de Valdelucio;2015-04-08;0630;0.00;2.03;86.60;22.37;1.08;70.20
BU02;Valle de Valdelucio;2015-04-08;0700;0.00;2.72;86.80;83.00;1.25;80.60
BU02;Valle de Valdelucio;2015-04-08;0730;0.00;3.54;83.90;226.00;2.02;115.30
BU02;Valle de Valdelucio;2015-04-08;0800;0.00;4.01;83.60;337.00;1.44;105.10
BU02;Valle de Valdelucio;2015-04-08;0830;0.00;5.85;77.90;431.70;1.18;100.00
BU02;Valle de Valdelucio;2015-04-08;0900;0.00;7.28;62.84;515.50;1.11;106.60
BU02;Valle de Valdelucio;2015-04-08;0930;0.00;8.41;57.50;581.90;1.68;109.70
BU02;Valle de Valdelucio;2015-04-08;1000;0.00;9.36;48.89;646.60;3.10;140.10
BU02;Valle de Valdelucio;2015-04-08;1030;0.00;10.04;47.35;694.60;2.62;155.80
BU02;Valle de Valdelucio;2015-04-08;1100;0.00;11.15;44.58;732.00;2.75;146.70
BU02;Valle de Valdelucio;2015-04-08;1130;0.00;12.35;38.73;761.00;3.27;154.00
BU02;Valle de Valdelucio;2015-04-08;1200;0.00;13.00;36.55;778.00;3.22;139.10
BU02;Valle de Valdelucio;2015-04-08;1230;0.00;13.78;32.93;786.00;2.93;153.60
BU02;Valle de Valdelucio;2015-04-08;1300;0.00;14.35;32.48;781.00;2.53;164.60
BU02;Valle de Valdelucio;2015-04-08;1330;0.00;14.73;33.11;765.00;2.70;164.00
BU02;Valle de Valdelucio;2015-04-08;1400;0.00;14.98;33.44;738.00;2.13;167.00
BU02;Valle de Valdelucio;2015-04-08;1430;0.00;15.60;31.37;699.90;2.09;158.20
BU02;Valle de Valdelucio;2015-04-08;1500;0.00;15.89;30.11;634.40;2.10;166.30
BU02;Valle de Valdelucio;2015-04-08;1530;0.00;16.22;31.44;587.00;2.55;136.20
BU02;Valle de Valdelucio;2015-04-08;1600;0.00;16.72;28.61;516.50;2.24;166.70
BU02;Valle de Valdelucio;2015-04-08;1630;0.00;16.54;27.88;424.50;2.80;139.70
BU02;Valle de Valdelucio;2015-04-08;1700;0.00;15.32;41.29;308.40;3.59;94.40
