Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-08-02;0030;0.00;12.95;87.30;0.00;0.78;213.70
AV01;Nava de Arevalo;2015-08-02;0100;0.00;12.29;89.20;0.00;0.31;264.20
AV01;Nava de Arevalo;2015-08-02;0130;0.00;11.89;92.90;0.00;0.06;137.00
AV01;Nava de Arevalo;2015-08-02;0200;0.00;12.27;87.80;0.00;0.94;120.00
AV01;Nava de Arevalo;2015-08-02;0230;0.00;13.50;80.10;0.00;1.12;168.60
AV01;Nava de Arevalo;2015-08-02;0300;0.00;12.72;83.70;0.00;0.76;198.00
AV01;Nava de Arevalo;2015-08-02;0330;0.00;12.45;84.80;0.00;1.23;173.90
AV01;Nava de Arevalo;2015-08-02;0400;0.00;12.56;86.30;0.00;1.59;175.50
AV01;Nava de Arevalo;2015-08-02;0430;0.00;12.58;85.80;0.00;1.17;175.80
AV01;Nava de Arevalo;2015-08-02;0500;0.00;12.65;85.30;0.15;1.35;176.50
AV01;Nava de Arevalo;2015-08-02;0530;0.00;12.78;89.10;6.07;1.37;182.70
AV01;Nava de Arevalo;2015-08-02;0600;0.00;14.86;84.50;50.93;1.85;166.20
AV01;Nava de Arevalo;2015-08-02;0630;0.00;17.53;80.20;133.30;2.46;171.00
AV01;Nava de Arevalo;2015-08-02;0700;0.00;19.53;75.80;226.40;3.20;171.20
AV01;Nava de Arevalo;2015-08-02;0730;0.00;21.10;70.30;322.90;4.25;175.00
AV01;Nava de Arevalo;2015-08-02;0800;0.00;22.47;66.39;419.60;4.02;178.10
AV01;Nava de Arevalo;2015-08-02;0830;0.00;23.93;59.95;512.20;3.97;176.70
AV01;Nava de Arevalo;2015-08-02;0900;0.00;25.15;56.17;598.80;3.86;176.10
AV01;Nava de Arevalo;2015-08-02;0930;0.00;26.22;51.40;678.80;3.25;177.50
AV01;Nava de Arevalo;2015-08-02;1000;0.00;27.86;41.75;747.00;2.94;179.40
AV01;Nava de Arevalo;2015-08-02;1030;0.00;29.24;35.11;805.00;2.30;181.30
AV01;Nava de Arevalo;2015-08-02;1100;0.00;29.99;32.63;850.00;2.44;234.40
AV01;Nava de Arevalo;2015-08-02;1130;0.00;30.79;31.01;819.00;2.50;262.00
AV01;Nava de Arevalo;2015-08-02;1200;0.00;32.10;23.83;919.00;2.99;268.90
AV01;Nava de Arevalo;2015-08-02;1230;0.00;31.72;23.66;929.00;2.33;247.40
AV01;Nava de Arevalo;2015-08-02;1300;0.00;32.44;20.40;924.00;1.37;183.00
AV01;Nava de Arevalo;2015-08-02;1330;0.00;32.79;20.29;908.00;2.16;296.50
AV01;Nava de Arevalo;2015-08-02;1400;0.00;33.21;20.45;875.00;1.96;229.70
AV01;Nava de Arevalo;2015-08-02;1430;0.00;33.50;22.76;832.00;2.61;246.20
AV01;Nava de Arevalo;2015-08-02;1500;0.00;34.15;21.25;777.00;2.82;266.20
AV01;Nava de Arevalo;2015-08-02;1530;0.00;33.86;23.07;715.00;2.93;258.70
AV01;Nava de Arevalo;2015-08-02;1600;0.00;33.88;21.94;640.40;2.77;265.80
AV01;Nava de Arevalo;2015-08-02;1630;0.00;34.42;20.45;561.40;2.98;276.20
AV01;Nava de Arevalo;2015-08-02;1700;0.00;33.48;20.25;474.10;3.18;278.60
AV01;Nava de Arevalo;2015-08-02;1730;0.00;33.39;20.89;380.20;3.18;293.40
AV01;Nava de Arevalo;2015-08-02;1800;0.00;32.61;21.47;287.60;2.88;282.50
AV01;Nava de Arevalo;2015-08-02;1830;0.00;31.68;22.25;193.90;2.82;281.80
AV01;Nava de Arevalo;2015-08-02;1900;0.00;30.50;24.37;107.70;1.40;290.90
AV01;Nava de Arevalo;2015-08-02;1930;0.00;27.17;37.00;28.98;0.21;257.30
AV01;Nava de Arevalo;2015-08-02;2000;0.00;22.07;55.74;2.13;0.89;226.50
AV01;Nava de Arevalo;2015-08-02;2030;0.00;20.59;56.15;0.00;1.00;229.70
AV01;Nava de Arevalo;2015-08-02;2100;0.00;19.46;62.40;0.00;1.23;206.20
AV01;Nava de Arevalo;2015-08-02;2130;0.00;17.55;69.27;0.00;1.51;197.20
AV01;Nava de Arevalo;2015-08-02;2200;0.00;18.09;60.70;0.00;1.58;182.00
AV01;Nava de Arevalo;2015-08-02;2230;0.00;17.72;61.84;0.00;1.47;191.00
AV01;Nava de Arevalo;2015-08-02;2300;0.00;16.58;68.60;0.00;1.44;194.40
AV01;Nava de Arevalo;2015-08-02;2330;0.00;16.51;68.53;0.00;1.39;192.50
