Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2016-01-01;0030;0.00;3.69;97.70;0.00;0.06;301.80
AV01;Nava de Arevalo;2016-01-01;0100;0.00;4.22;98.20;0.00;0.33;240.90
AV01;Nava de Arevalo;2016-01-01;0130;0.00;5.02;94.60;0.00;0.93;116.40
AV01;Nava de Arevalo;2016-01-01;0200;0.00;4.93;93.60;0.00;0.80;119.90
AV01;Nava de Arevalo;2016-01-01;0230;0.00;4.48;94.90;0.00;0.13;164.40
AV01;Nava de Arevalo;2016-01-01;0300;0.00;4.25;96.60;0.00;0.87;231.10
AV01;Nava de Arevalo;2016-01-01;0330;0.00;4.56;96.90;0.00;1.89;215.70
AV01;Nava de Arevalo;2016-01-01;0400;0.00;5.00;95.20;0.00;1.65;201.70
AV01;Nava de Arevalo;2016-01-01;0430;0.00;5.03;94.50;0.00;1.10;183.40
AV01;Nava de Arevalo;2016-01-01;0500;0.00;4.91;94.70;0.00;1.13;167.10
AV01;Nava de Arevalo;2016-01-01;0530;0.00;4.44;94.20;0.00;1.31;170.90
AV01;Nava de Arevalo;2016-01-01;0600;0.00;4.40;93.90;0.00;1.10;167.00
AV01;Nava de Arevalo;2016-01-01;0630;0.00;5.45;87.00;0.00;1.24;118.30
AV01;Nava de Arevalo;2016-01-01;0700;0.00;4.84;89.70;0.00;1.13;135.30
AV01;Nava de Arevalo;2016-01-01;0730;0.00;5.73;86.00;0.05;1.71;181.40
AV01;Nava de Arevalo;2016-01-01;0800;0.00;3.87;91.40;2.34;1.36;263.70
AV01;Nava de Arevalo;2016-01-01;0830;0.00;3.81;93.50;15.77;0.92;164.30
AV01;Nava de Arevalo;2016-01-01;0900;0.00;3.97;94.70;45.60;1.60;170.30
AV01;Nava de Arevalo;2016-01-01;0930;0.00;5.04;90.70;77.47;1.72;156.00
AV01;Nava de Arevalo;2016-01-01;1000;0.00;6.72;82.40;108.70;1.96;153.70
AV01;Nava de Arevalo;2016-01-01;1030;0.00;7.43;82.70;103.10;2.38;162.60
AV01;Nava de Arevalo;2016-01-01;1100;0.20;8.31;80.10;123.30;3.55;157.00
AV01;Nava de Arevalo;2016-01-01;1130;0.00;9.63;76.72;273.20;4.09;152.40
AV01;Nava de Arevalo;2016-01-01;1200;0.00;10.91;73.84;311.90;5.33;157.90
AV01;Nava de Arevalo;2016-01-01;1230;0.00;11.44;71.40;313.30;5.40;155.80
AV01;Nava de Arevalo;2016-01-01;1300;0.00;11.92;72.02;246.30;4.83;157.60
AV01;Nava de Arevalo;2016-01-01;1330;0.00;13.42;67.36;233.20;2.72;197.10
AV01;Nava de Arevalo;2016-01-01;1400;0.00;15.01;58.14;236.40;2.61;222.20
AV01;Nava de Arevalo;2016-01-01;1430;0.00;14.18;64.10;229.90;5.64;192.00
AV01;Nava de Arevalo;2016-01-01;1500;0.00;13.16;67.18;106.30;5.31;189.50
AV01;Nava de Arevalo;2016-01-01;1530;0.00;13.90;64.82;188.50;4.05;206.00
