Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-12-26;0030;0.00;4.32;86.80;0.00;1.70;180.10
AV01;Nava de Arevalo;2015-12-26;0100;0.00;2.55;91.30;0.00;1.37;186.30
AV01;Nava de Arevalo;2015-12-26;0130;0.00;2.13;93.00;0.00;1.61;176.20
AV01;Nava de Arevalo;2015-12-26;0200;0.00;2.04;93.10;0.00;1.50;180.50
AV01;Nava de Arevalo;2015-12-26;0230;0.00;3.56;89.80;0.00;2.30;175.70
AV01;Nava de Arevalo;2015-12-26;0300;0.00;6.17;79.27;0.00;3.37;159.80
AV01;Nava de Arevalo;2015-12-26;0330;0.00;5.84;78.67;0.00;2.60;170.30
AV01;Nava de Arevalo;2015-12-26;0400;0.00;5.07;81.30;0.00;2.07;168.90
AV01;Nava de Arevalo;2015-12-26;0430;0.00;5.62;79.84;0.00;3.01;157.30
AV01;Nava de Arevalo;2015-12-26;0500;0.00;4.63;84.10;0.00;1.99;168.60
AV01;Nava de Arevalo;2015-12-26;0530;0.00;4.03;88.00;0.00;2.33;182.40
AV01;Nava de Arevalo;2015-12-26;0600;0.00;4.67;87.50;0.00;3.18;190.70
AV01;Nava de Arevalo;2015-12-26;0630;0.00;5.26;85.80;0.00;3.69;193.00
AV01;Nava de Arevalo;2015-12-26;0700;0.00;5.40;84.60;0.00;3.30;182.80
AV01;Nava de Arevalo;2015-12-26;0730;0.00;5.27;85.00;0.35;3.04;177.00
AV01;Nava de Arevalo;2015-12-26;0800;0.00;5.31;86.70;7.44;3.35;171.80
AV01;Nava de Arevalo;2015-12-26;0830;0.00;5.37;86.60;32.40;3.28;168.10
AV01;Nava de Arevalo;2015-12-26;0900;0.00;5.69;86.20;66.75;3.95;169.00
AV01;Nava de Arevalo;2015-12-26;0930;0.00;6.35;84.80;147.60;4.86;164.70
AV01;Nava de Arevalo;2015-12-26;1000;0.00;7.56;81.10;228.50;5.20;171.00
AV01;Nava de Arevalo;2015-12-26;1030;0.00;8.81;76.44;261.80;5.29;173.50
AV01;Nava de Arevalo;2015-12-26;1100;0.00;9.95;71.38;296.80;5.02;174.20
AV01;Nava de Arevalo;2015-12-26;1130;0.00;11.10;66.53;387.10;5.19;176.00
AV01;Nava de Arevalo;2015-12-26;1200;0.00;12.17;61.87;409.20;4.50;182.90
AV01;Nava de Arevalo;2015-12-26;1230;0.00;13.14;56.76;381.50;3.36;182.80
AV01;Nava de Arevalo;2015-12-26;1300;0.00;13.59;55.30;383.30;2.29;174.50
AV01;Nava de Arevalo;2015-12-26;1330;0.00;14.78;51.00;370.00;1.77;231.70
AV01;Nava de Arevalo;2015-12-26;1400;0.00;11.19;73.21;306.30;3.07;323.00
AV01;Nava de Arevalo;2015-12-26;1430;0.00;10.56;76.12;235.60;2.39;322.90
AV01;Nava de Arevalo;2015-12-26;1500;0.00;10.29;76.55;170.40;2.06;311.10
AV01;Nava de Arevalo;2015-12-26;1530;0.00;9.89;76.31;121.20;1.12;311.60
AV01;Nava de Arevalo;2015-12-26;1600;0.00;9.59;78.49;100.60;0.49;18.38
AV01;Nava de Arevalo;2015-12-26;1630;0.00;9.25;81.60;82.10;0.63;55.51
AV01;Nava de Arevalo;2015-12-26;1700;0.00;7.99;85.20;18.62;0.34;33.70
AV01;Nava de Arevalo;2015-12-26;1730;0.00;6.27;89.80;0.82;0.58;73.94
AV01;Nava de Arevalo;2015-12-26;1800;0.00;3.86;95.10;0.00;0.65;248.80
AV01;Nava de Arevalo;2015-12-26;1830;0.00;3.08;97.40;0.00;0.89;162.00
AV01;Nava de Arevalo;2015-12-26;1900;0.00;5.87;94.60;0.00;1.35;154.90
AV01;Nava de Arevalo;2015-12-26;1930;0.00;3.98;92.40;0.00;1.69;181.10
AV01;Nava de Arevalo;2015-12-26;2000;0.00;5.59;79.77;0.00;2.46;162.20
AV01;Nava de Arevalo;2015-12-26;2030;0.00;6.17;75.73;0.00;2.94;162.60
AV01;Nava de Arevalo;2015-12-26;2100;0.00;5.75;77.58;0.00;2.18;159.00
AV01;Nava de Arevalo;2015-12-26;2130;0.00;5.69;78.70;0.00;2.66;166.30
AV01;Nava de Arevalo;2015-12-26;2200;0.00;5.19;82.00;0.00;2.58;170.60
AV01;Nava de Arevalo;2015-12-26;2230;0.00;5.44;81.30;0.00;3.33;176.50
AV01;Nava de Arevalo;2015-12-26;2300;0.00;6.34;77.43;0.00;3.74;181.60
AV01;Nava de Arevalo;2015-12-26;2330;0.00;6.49;76.81;0.00;3.13;181.10
AV01;Nava de Arevalo;2015-12-26;2400;0.00;5.86;79.49;0.00;2.66;180.70
AV101;Muñogalindo;2015-12-26;0030;0.00;-1.71;97.20;0.00;1.44;274.70
AV101;Muñogalindo;2015-12-26;0100;0.00;-1.35;100.00;0.00;1.41;54.88
AV101;Muñogalindo;2015-12-26;0130;0.00;-0.27;97.40;0.00;1.42;174.80
AV101;Muñogalindo;2015-12-26;0200;0.00;-0.42;95.50;0.00;1.31;288.50
AV101;Muñogalindo;2015-12-26;0230;0.00;0.22;98.00;0.00;1.61;117.50
AV101;Muñogalindo;2015-12-26;0300;0.00;-0.13;93.80;0.00;1.52;108.80
AV101;Muñogalindo;2015-12-26;0330;0.00;0.65;94.60;0.00;1.20;76.36
AV101;Muñogalindo;2015-12-26;0400;0.00;0.67;90.10;0.00;2.06;232.90
