Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-08-11;0030;0.00;17.09;71.30;0.00;1.25;187.80
AV01;Nava de Arevalo;2015-08-11;0100;0.00;17.25;67.70;0.00;1.11;202.40
AV01;Nava de Arevalo;2015-08-11;0130;0.00;17.20;64.96;0.00;1.21;203.90
AV01;Nava de Arevalo;2015-08-11;0200;0.00;16.20;73.10;0.00;1.68;187.90
AV01;Nava de Arevalo;2015-08-11;0230;0.00;16.76;69.35;0.00;1.62;187.80
AV01;Nava de Arevalo;2015-08-11;0300;0.00;16.16;71.30;0.00;1.12;201.80
AV01;Nava de Arevalo;2015-08-11;0330;0.00;16.36;68.64;0.00;0.64;119.30
AV01;Nava de Arevalo;2015-08-11;0400;0.00;16.65;69.89;0.00;1.19;190.10
AV01;Nava de Arevalo;2015-08-11;0430;0.00;16.05;72.50;0.00;1.41;182.70
AV01;Nava de Arevalo;2015-08-11;0500;0.00;15.09;77.60;0.00;1.06;199.40
AV01;Nava de Arevalo;2015-08-11;0530;0.00;15.45;74.30;2.12;1.31;180.00
AV01;Nava de Arevalo;2015-08-11;0600;0.00;15.05;76.50;24.81;1.04;200.90
AV01;Nava de Arevalo;2015-08-11;0630;0.00;16.59;71.50;93.20;1.13;180.60
AV01;Nava de Arevalo;2015-08-11;0700;0.00;18.94;65.81;180.30;1.29;181.70
AV01;Nava de Arevalo;2015-08-11;0730;0.00;21.92;59.38;271.90;1.43;187.00
AV01;Nava de Arevalo;2015-08-11;0800;0.00;25.01;47.16;374.60;1.75;220.30
AV01;Nava de Arevalo;2015-08-11;0830;0.00;26.81;38.35;467.50;2.02;257.20
AV01;Nava de Arevalo;2015-08-11;0900;0.00;27.91;37.86;555.90;2.32;257.60
AV01;Nava de Arevalo;2015-08-11;0930;0.00;29.02;35.60;628.70;2.46;252.20
AV01;Nava de Arevalo;2015-08-11;1000;0.00;29.59;34.08;596.90;2.69;281.10
AV01;Nava de Arevalo;2015-08-11;1030;0.00;28.98;35.17;293.50;2.13;294.70
AV01;Nava de Arevalo;2015-08-11;1100;0.00;29.27;34.55;535.50;1.53;252.20
AV01;Nava de Arevalo;2015-08-11;1130;0.00;29.19;35.75;603.20;2.12;250.20
AV01;Nava de Arevalo;2015-08-11;1200;0.00;31.50;29.89;923.00;2.81;258.30
AV01;Nava de Arevalo;2015-08-11;1230;0.00;31.77;28.73;904.00;3.32;254.40
AV01;Nava de Arevalo;2015-08-11;1300;0.00;31.68;26.95;895.00;4.88;273.20
AV01;Nava de Arevalo;2015-08-11;1330;0.00;31.75;25.57;875.00;5.19;267.20
AV01;Nava de Arevalo;2015-08-11;1400;0.00;32.17;23.03;847.00;4.64;268.70
AV01;Nava de Arevalo;2015-08-11;1430;0.00;32.10;23.52;807.00;4.81;262.20
AV01;Nava de Arevalo;2015-08-11;1500;0.00;32.03;23.50;753.00;4.71;267.10
AV01;Nava de Arevalo;2015-08-11;1530;0.00;31.61;24.66;686.50;4.35;265.00
AV01;Nava de Arevalo;2015-08-11;1600;0.00;31.81;25.01;610.60;4.29;266.50
AV01;Nava de Arevalo;2015-08-11;1630;0.00;31.41;25.39;522.60;3.99;259.50
AV01;Nava de Arevalo;2015-08-11;1700;0.00;31.19;24.55;415.80;3.56;265.60
AV01;Nava de Arevalo;2015-08-11;1730;0.00;30.52;26.22;328.30;2.89;258.10
AV01;Nava de Arevalo;2015-08-11;1800;0.00;29.87;25.95;225.90;2.69;261.30
AV01;Nava de Arevalo;2015-08-11;1830;0.00;28.79;29.03;138.10;1.91;258.60
AV01;Nava de Arevalo;2015-08-11;1900;0.00;26.97;30.94;58.83;2.05;257.00
AV01;Nava de Arevalo;2015-08-11;1930;0.00;23.83;34.96;10.50;1.64;251.20
AV01;Nava de Arevalo;2015-08-11;2000;0.00;20.72;44.32;0.38;1.63;250.40
AV01;Nava de Arevalo;2015-08-11;2030;0.00;19.84;43.75;0.00;1.76;245.90
AV01;Nava de Arevalo;2015-08-11;2100;0.00;20.36;36.04;0.00;1.88;244.80
AV01;Nava de Arevalo;2015-08-11;2130;0.00;18.75;39.36;0.00;1.79;238.20
AV01;Nava de Arevalo;2015-08-11;2200;0.00;17.18;43.07;0.00;1.57;219.30
AV01;Nava de Arevalo;2015-08-11;2230;0.00;16.07;46.28;0.00;1.74;224.30
AV01;Nava de Arevalo;2015-08-11;2300;0.00;16.49;42.49;0.00;1.91;226.30
AV01;Nava de Arevalo;2015-08-11;2330;0.00;15.80;44.55;0.00;1.78;228.20
AV01;Nava de Arevalo;2015-08-11;2400;0.00;14.87;49.61;0.00;1.70;227.90
AV101;Muñogalindo;2015-08-11;0030;0.00;17.72;48.51;0.00;1.97;253.10
AV101;Muñogalindo;2015-08-11;0100;0.00;17.03;49.84;0.00;3.24;285.90
AV101;Muñogalindo;2015-08-11;0130;0.00;19.22;46.93;0.00;2.51;307.70
AV101;Muñogalindo;2015-08-11;0200;0.00;20.39;44.74;0.00;2.23;282.10
AV101;Muñogalindo;2015-08-11;0230;0.00;19.83;45.72;0.00;2.15;264.20
AV101;Muñogalindo;2015-08-11;0300;0.00;19.11;48.35;0.00;1.91;347.00
AV101;Muñogalindo;2015-08-11;0330;0.00;17.60;53.21;0.00;1.62;12.91
AV101;Muñogalindo;2015-08-11;0400;0.00;17.54;53.80;0.00;0.57;356.10
AV101;Muñogalindo;2015-08-11;0430;0.00;17.17;54.78;0.07;1.31;355.50
AV101;Muñogalindo;2015-08-11;0500;0.00;14.84;62.46;0.00;2.26;279.70
AV101;Muñogalindo;2015-08-11;0530;0.00;15.15;61.90;0.82;1.51;321.80
AV101;Muñogalindo;2015-08-11;0600;0.00;17.39;59.24;24.78;1.00;324.70
AV101;Muñogalindo;2015-08-11;0630;0.00;19.13;53.93;97.00;0.96;39.01
AV101;Muñogalindo;2015-08-11;0700;0.00;20.95;50.29;204.00;2.31;53.43
AV101;Muñogalindo;2015-08-11;0730;0.00;22.93;45.47;309.30;1.64;6.92
AV101;Muñogalindo;2015-08-11;0800;0.00;24.42;44.04;413.10;2.46;192.80
AV101;Muñogalindo;2015-08-11;0830;0.00;25.04;40.83;515.70;5.79;202.60
AV101;Muñogalindo;2015-08-11;0900;0.00;25.57;38.52;610.40;6.29;191.80
AV101;Muñogalindo;2015-08-11;0930;0.00;26.16;36.87;694.40;5.89;195.60
AV101;Muñogalindo;2015-08-11;1000;0.00;26.51;36.46;767.20;4.85;193.20
AV101;Muñogalindo;2015-08-11;1030;0.00;26.97;35.49;816.00;5.23;194.60
AV101;Muñogalindo;2015-08-11;1100;0.00;27.54;34.32;859.00;6.08;198.80
AV101;Muñogalindo;2015-08-11;1130;0.00;28.11;33.66;909.00;5.94;200.20
AV101;Muñogalindo;2015-08-11;1200;0.00;28.54;32.59;943.00;4.86;212.10
AV101;Muñogalindo;2015-08-11;1230;0.00;29.15;31.17;994.00;5.13;215.30
AV101;Muñogalindo;2015-08-11;1300;0.00;29.56;29.20;946.00;5.30;265.40
AV101;Muñogalindo;2015-08-11;1330;0.00;29.68;28.53;944.00;5.60;277.00
AV101;Muñogalindo;2015-08-11;1400;0.00;29.85;27.57;898.00;5.64;271.20
AV101;Muñogalindo;2015-08-11;1430;0.00;30.31;26.13;855.00;6.44;269.60
AV101;Muñogalindo;2015-08-11;1500;0.00;30.19;25.51;769.30;7.21;271.30
AV101;Muñogalindo;2015-08-11;1530;0.00;29.95;24.98;687.20;7.66;264.20
AV101;Muñogalindo;2015-08-11;1600;0.00;29.78;24.41;591.90;7.57;271.50
AV101;Muñogalindo;2015-08-11;1630;0.00;29.87;22.65;499.80;7.55;276.90
AV101;Muñogalindo;2015-08-11;1700;0.00;29.52;22.19;407.00;7.31;275.20
AV101;Muñogalindo;2015-08-11;1730;0.00;29.55;20.74;307.90;6.78;269.00
AV101;Muñogalindo;2015-08-11;1800;0.00;29.08;19.96;208.10;6.81;274.90
AV101;Muñogalindo;2015-08-11;1830;0.00;28.27;19.82;126.50;6.59;273.70
AV101;Muñogalindo;2015-08-11;1900;0.00;27.41;19.56;52.79;6.29;265.90
AV101;Muñogalindo;2015-08-11;1930;0.00;25.64;20.91;10.34;4.74;258.60
AV101;Muñogalindo;2015-08-11;2000;0.00;23.45;22.90;0.05;3.43;238.20
AV101;Muñogalindo;2015-08-11;2030;0.00;22.23;26.02;0.00;3.26;241.10
AV101;Muñogalindo;2015-08-11;2100;0.00;20.19;28.26;0.00;2.55;282.10
AV101;Muñogalindo;2015-08-11;2130;0.00;19.67;30.07;0.00;1.89;263.20
AV101;Muñogalindo;2015-08-11;2200;0.00;18.95;30.14;0.00;1.75;7.18
AV101;Muñogalindo;2015-08-11;2230;0.00;18.48;30.10;0.00;1.89;356.10
AV101;Muñogalindo;2015-08-11;2300;0.00;17.12;31.66;0.00;1.16;200.30
AV101;Muñogalindo;2015-08-11;2330;0.00;15.89;34.83;0.00;2.55;279.70
AV101;Muñogalindo;2015-08-11;2400;0.00;14.62;36.81;0.00;2.41;246.70
BU02;Valle de Valdelucio;2015-08-11;0030;0.00;17.37;69.34;0.00;0.45;358.40
BU02;Valle de Valdelucio;2015-08-11;0100;0.00;17.40;69.36;0.00;0.58;273.80
BU02;Valle de Valdelucio;2015-08-11;0130;0.00;17.40;67.81;0.00;0.12;338.20
BU02;Valle de Valdelucio;2015-08-11;0200;0.00;17.25;67.06;0.00;0.36;59.98
BU02;Valle de Valdelucio;2015-08-11;0230;0.00;16.71;67.37;0.00;0.30;51.92
BU02;Valle de Valdelucio;2015-08-11;0300;0.00;16.47;67.22;0.00;0.42;58.05
BU02;Valle de Valdelucio;2015-08-11;0330;0.00;16.54;67.04;0.00;0.42;61.37
BU02;Valle de Valdelucio;2015-08-11;0400;0.00;16.05;68.42;0.00;0.28;328.80
BU02;Valle de Valdelucio;2015-08-11;0430;0.00;15.90;71.30;0.00;0.46;2.37
BU02;Valle de Valdelucio;2015-08-11;0500;0.00;15.39;73.40;0.00;0.26;331.20
BU02;Valle de Valdelucio;2015-08-11;0530;0.00;14.77;77.10;2.21;0.22;29.04
BU02;Valle de Valdelucio;2015-08-11;0600;0.00;14.35;80.00;16.46;0.17;33.20
BU02;Valle de Valdelucio;2015-08-11;0630;0.00;14.62;81.50;61.33;0.08;145.30
BU02;Valle de Valdelucio;2015-08-11;0700;0.00;15.24;79.10;141.80;0.55;237.50
BU02;Valle de Valdelucio;2015-08-11;0730;0.00;17.68;69.32;289.90;0.51;164.90
BU02;Valle de Valdelucio;2015-08-11;0800;0.00;19.94;60.92;380.80;0.95;144.00
BU02;Valle de Valdelucio;2015-08-11;0830;0.00;22.35;49.69;470.90;0.65;104.10
BU02;Valle de Valdelucio;2015-08-11;0900;0.00;23.89;44.42;400.00;0.58;100.00
BU02;Valle de Valdelucio;2015-08-11;0930;0.00;24.88;43.44;614.60;0.68;87.20
BU02;Valle de Valdelucio;2015-08-11;1000;0.00;27.65;37.91;698.20;0.68;98.90
BU02;Valle de Valdelucio;2015-08-11;1030;0.00;28.19;32.33;678.50;1.77;140.30
BU02;Valle de Valdelucio;2015-08-11;1100;0.00;28.72;30.16;718.00;1.79;151.60
BU02;Valle de Valdelucio;2015-08-11;1130;0.00;29.63;28.69;849.00;1.85;143.70
BU02;Valle de Valdelucio;2015-08-11;1200;0.00;30.12;27.89;867.00;2.13;157.40
BU02;Valle de Valdelucio;2015-08-11;1230;0.00;30.41;27.94;874.00;2.48;169.40
BU02;Valle de Valdelucio;2015-08-11;1300;0.00;30.74;27.20;736.00;2.52;193.90
BU02;Valle de Valdelucio;2015-08-11;1330;0.00;31.25;27.45;929.00;2.48;193.10
BU02;Valle de Valdelucio;2015-08-11;1400;0.00;31.18;26.38;903.00;3.61;220.30
BU02;Valle de Valdelucio;2015-08-11;1430;0.00;31.49;24.10;832.00;3.63;214.20
BU02;Valle de Valdelucio;2015-08-11;1500;0.00;31.32;24.39;698.20;3.03;207.90
BU02;Valle de Valdelucio;2015-08-11;1530;0.00;30.98;24.27;655.40;2.91;203.60
BU02;Valle de Valdelucio;2015-08-11;1600;0.00;31.43;23.23;590.90;2.66;216.90
BU02;Valle de Valdelucio;2015-08-11;1630;0.00;31.38;23.14;505.90;2.52;207.30
BU02;Valle de Valdelucio;2015-08-11;1700;0.00;28.63;38.08;399.20;3.47;27.47
BU02;Valle de Valdelucio;2015-08-11;1730;0.00;23.95;57.87;296.00;5.75;30.41
