Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-11-07;0030;0.00;9.82;100.00;0.00;0.94;140.61
AV01;Nava de Arevalo;2015-11-07;0100;0.00;7.61;99.20;0.00;0.61;143.18
AV01;Nava de Arevalo;2015-11-07;0130;0.00;8.22;100.00;0.00;0.70;138.22
AV01;Nava de Arevalo;2015-11-07;0200;0.20;7.51;100.00;0.00;0.55;132.83
AV01;Nava de Arevalo;2015-11-07;0230;0.00;6.84;100.00;0.00;0.75;212.84
AV01;Nava de Arevalo;2015-11-07;0300;0.00;8.27;100.00;0.00;1.55;194.99
AV01;Nava de Arevalo;2015-11-07;0330;0.00;8.33;100.00;0.00;1.29;193.80
AV01;Nava de Arevalo;2015-11-07;0400;0.00;7.93;100.00;0.00;1.15;147.80
AV01;Nava de Arevalo;2015-11-07;0430;0.00;7.24;100.00;0.00;0.84;155.65
AV01;Nava de Arevalo;2015-11-07;0500;0.00;7.42;100.00;0.00;1.59;181.97
AV01;Nava de Arevalo;2015-11-07;0530;0.00;6.93;100.00;0.00;1.43;171.52
AV01;Nava de Arevalo;2015-11-07;0600;0.00;6.73;100.00;0.00;1.60;175.03
AV01;Nava de Arevalo;2015-11-07;0630;0.00;7.08;99.90;0.00;1.67;184.60
AV01;Nava de Arevalo;2015-11-07;0700;0.00;6.71;100.00;2.05;1.56;173.20
AV01;Nava de Arevalo;2015-11-07;0730;0.00;7.06;99.60;35.09;1.80;171.25
AV01;Nava de Arevalo;2015-11-07;0800;0.00;8.49;96.40;108.30;1.22;196.10
AV01;Nava de Arevalo;2015-11-07;0830;0.00;10.43;92.30;171.00;1.50;153.02
AV01;Nava de Arevalo;2015-11-07;0900;0.00;12.40;87.10;231.50;1.35;97.42
AV01;Nava de Arevalo;2015-11-07;0930;0.00;15.23;77.50;296.00;1.74;111.98
AV01;Nava de Arevalo;2015-11-07;1000;0.00;17.40;69.08;332.70;1.74;108.48
AV01;Nava de Arevalo;2015-11-07;1030;0.00;18.48;64.43;417.10;1.41;45.74
AV01;Nava de Arevalo;2015-11-07;1100;0.00;19.63;61.39;443.90;0.67;113.05
AV01;Nava de Arevalo;2015-11-07;1130;0.00;20.36;55.10;461.70;1.24;127.24
AV01;Nava de Arevalo;2015-11-07;1200;0.00;20.85;50.06;470.10;1.51;128.98
AV01;Nava de Arevalo;2015-11-07;1230;0.00;21.15;48.90;469.50;2.04;147.42
AV01;Nava de Arevalo;2015-11-07;1300;0.00;21.24;48.21;458.50;1.97;105.23
AV01;Nava de Arevalo;2015-11-07;1330;0.00;21.44;48.94;435.80;2.25;147.70
AV01;Nava de Arevalo;2015-11-07;1400;0.00;21.40;49.64;406.40;2.52;89.17
AV01;Nava de Arevalo;2015-11-07;1430;0.00;21.36;52.20;375.30;2.73;37.28
AV01;Nava de Arevalo;2015-11-07;1500;0.00;21.18;51.58;329.00;2.73;41.80
AV01;Nava de Arevalo;2015-11-07;1530;0.00;21.20;50.55;259.40;2.81;38.19
AV01;Nava de Arevalo;2015-11-07;1600;0.00;21.10;52.45;184.20;2.48;36.18
AV01;Nava de Arevalo;2015-11-07;1630;0.00;20.63;54.70;110.90;2.09;104.26
AV01;Nava de Arevalo;2015-11-07;1700;0.00;19.00;63.19;36.26;1.27;29.91
AV01;Nava de Arevalo;2015-11-07;1730;0.00;16.11;74.40;3.53;0.43;29.64
AV01;Nava de Arevalo;2015-11-07;1800;0.00;14.61;80.60;0.00;0.36;27.45
AV01;Nava de Arevalo;2015-11-07;1830;0.00;13.41;84.20;0.00;0.39;43.01
AV01;Nava de Arevalo;2015-11-07;1900;0.00;13.26;85.20;0.00;0.39;58.01
AV01;Nava de Arevalo;2015-11-07;1930;0.00;12.89;87.00;0.00;1.24;129.91
AV01;Nava de Arevalo;2015-11-07;2000;0.00;13.91;81.00;0.00;1.20;145.71
AV01;Nava de Arevalo;2015-11-07;2030;0.00;11.73;90.70;0.00;0.94;90.12
AV01;Nava de Arevalo;2015-11-07;2100;0.00;11.40;94.20;0.00;0.45;94.14
AV01;Nava de Arevalo;2015-11-07;2130;0.00;10.69;95.80;0.00;0.28;87.89
AV01;Nava de Arevalo;2015-11-07;2200;0.00;9.77;98.90;0.00;0.14;120.37
AV01;Nava de Arevalo;2015-11-07;2230;0.00;10.51;100.00;0.00;0.64;126.02
AV01;Nava de Arevalo;2015-11-07;2300;0.00;11.72;95.90;0.00;1.24;87.94
AV01;Nava de Arevalo;2015-11-07;2330;0.00;14.50;82.30;0.00;3.42;100.53
AV01;Nava de Arevalo;2015-11-07;2400;0.00;14.86;78.10;0.00;2.51;103.10
AV101;Muñogalindo;2015-11-07;0030;0.00;8.22;99.40;0.00;0.56;309.50
AV101;Muñogalindo;2015-11-07;0100;0.00;7.63;100.00;0.00;0.81;242.10
AV101;Muñogalindo;2015-11-07;0130;0.00;6.81;99.90;0.00;1.74;287.20
AV101;Muñogalindo;2015-11-07;0200;0.00;6.11;100.00;0.00;2.07;270.30
AV101;Muñogalindo;2015-11-07;0230;0.00;5.57;100.00;0.00;1.92;269.50
AV101;Muñogalindo;2015-11-07;0300;0.00;5.49;100.00;0.00;2.16;273.60
AV101;Muñogalindo;2015-11-07;0330;0.00;5.50;100.00;0.00;2.01;255.00
AV101;Muñogalindo;2015-11-07;0400;0.00;5.46;99.30;0.00;1.48;269.70
AV101;Muñogalindo;2015-11-07;0430;0.00;5.43;100.00;0.00;0.77;177.20
AV101;Muñogalindo;2015-11-07;0500;0.00;5.05;97.10;0.00;2.05;307.40
AV101;Muñogalindo;2015-11-07;0530;0.00;4.60;99.60;0.00;2.19;257.40
AV101;Muñogalindo;2015-11-07;0600;0.00;4.32;99.10;0.00;1.81;271.00
AV101;Muñogalindo;2015-11-07;0630;0.00;3.53;99.50;0.00;2.40;302.50
AV101;Muñogalindo;2015-11-07;0700;0.00;3.84;100.00;1.65;1.83;284.10
AV101;Muñogalindo;2015-11-07;0730;0.00;4.00;99.70;80.40;2.50;278.40
AV101;Muñogalindo;2015-11-07;0800;0.00;5.26;97.50;145.30;2.29;271.10
AV101;Muñogalindo;2015-11-07;0830;0.00;7.19;95.80;239.80;2.38;238.10
AV101;Muñogalindo;2015-11-07;0900;0.00;9.86;87.50;283.50;1.01;33.12
AV101;Muñogalindo;2015-11-07;0930;0.00;11.10;84.10;370.10;1.65;44.06
AV101;Muñogalindo;2015-11-07;1000;0.00;13.13;76.06;467.50;1.63;74.47
AV101;Muñogalindo;2015-11-07;1030;0.00;15.25;68.30;515.00;1.19;2.56
AV101;Muñogalindo;2015-11-07;1100;0.00;16.69;60.65;553.50;1.36;41.19
AV101;Muñogalindo;2015-11-07;1130;0.00;17.73;58.05;578.40;1.34;81.30
AV101;Muñogalindo;2015-11-07;1200;0.00;18.96;56.17;585.90;1.48;69.79
AV101;Muñogalindo;2015-11-07;1230;0.00;19.40;54.21;584.20;2.12;94.40
AV101;Muñogalindo;2015-11-07;1300;0.00;19.73;53.11;564.90;2.86;114.00
AV101;Muñogalindo;2015-11-07;1330;0.00;20.33;52.26;532.10;2.38;113.70
AV101;Muñogalindo;2015-11-07;1400;0.00;20.61;50.73;486.00;2.63;88.80
AV101;Muñogalindo;2015-11-07;1430;0.00;21.00;50.40;428.50;3.56;69.16
AV101;Muñogalindo;2015-11-07;1500;0.00;20.75;56.10;358.00;4.87;56.32
AV101;Muñogalindo;2015-11-07;1530;0.00;20.64;54.57;281.40;4.96;59.44
AV101;Muñogalindo;2015-11-07;1600;0.00;20.08;58.60;196.50;4.94;55.94
AV101;Muñogalindo;2015-11-07;1630;0.00;19.85;58.60;113.90;2.97;135.10
AV101;Muñogalindo;2015-11-07;1700;0.00;18.98;62.08;38.74;2.25;76.14
AV101;Muñogalindo;2015-11-07;1730;0.00;16.41;72.21;2.82;2.45;39.19
AV101;Muñogalindo;2015-11-07;1800;0.00;14.63;79.88;0.00;2.91;40.04
AV101;Muñogalindo;2015-11-07;1830;0.00;13.66;83.00;0.00;2.63;39.24
AV101;Muñogalindo;2015-11-07;1900;0.00;12.97;85.00;0.00;2.53;35.56
