Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-02-10;0030;0.00;1.92;76.20;0.00;3.66;155.40
AV01;Nava de Arevalo;2015-02-10;0100;0.00;1.25;79.20;0.00;3.43;158.30
AV01;Nava de Arevalo;2015-02-10;0130;0.00;1.21;78.30;0.00;3.11;165.80
AV01;Nava de Arevalo;2015-02-10;0200;0.00;0.95;79.50;0.00;2.67;178.00
AV01;Nava de Arevalo;2015-02-10;0230;0.00;0.41;82.80;0.00;2.50;169.70
AV01;Nava de Arevalo;2015-02-10;0300;0.00;0.70;80.40;0.00;3.30;164.90
AV01;Nava de Arevalo;2015-02-10;0330;0.00;0.57;79.40;0.00;2.66;153.30
AV01;Nava de Arevalo;2015-02-10;0400;0.00;0.12;81.20;0.00;2.25;148.30
AV01;Nava de Arevalo;2015-02-10;0430;0.00;0.81;77.70;0.00;3.63;163.30
AV01;Nava de Arevalo;2015-02-10;0500;0.00;0.48;79.20;0.00;2.29;147.80
AV01;Nava de Arevalo;2015-02-10;0530;0.00;0.61;80.30;0.00;1.92;129.60
AV01;Nava de Arevalo;2015-02-10;0600;0.00;0.50;82.80;0.00;1.86;128.40
AV01;Nava de Arevalo;2015-02-10;0630;0.00;0.70;82.90;0.00;1.94;129.10
AV01;Nava de Arevalo;2015-02-10;0700;0.00;0.21;86.90;0.02;2.33;131.30
AV01;Nava de Arevalo;2015-02-10;0730;0.00;1.11;84.50;3.28;3.06;141.10
AV01;Nava de Arevalo;2015-02-10;0800;0.00;1.11;85.00;20.86;3.49;141.90
AV01;Nava de Arevalo;2015-02-10;0830;0.00;1.95;82.00;68.88;4.29;139.00
AV01;Nava de Arevalo;2015-02-10;0900;0.00;2.42;80.70;184.40;4.04;142.00
AV01;Nava de Arevalo;2015-02-10;0930;0.00;3.28;79.50;293.00;5.14;162.50
AV01;Nava de Arevalo;2015-02-10;1000;0.00;3.77;78.10;370.20;5.73;166.50
