Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2016-01-15;0030;0.00;4.93;89.20;0.00;3.63;45.50
AV01;Nava de Arevalo;2016-01-15;0100;0.00;4.60;88.30;0.00;3.36;48.11
AV01;Nava de Arevalo;2016-01-15;0130;0.00;4.18;90.30;0.00;2.99;43.08
AV01;Nava de Arevalo;2016-01-15;0200;0.00;3.79;90.70;0.00;2.42;38.53
AV01;Nava de Arevalo;2016-01-15;0230;0.00;3.37;92.30;0.00;2.35;27.66
AV01;Nava de Arevalo;2016-01-15;0300;0.00;3.29;92.70;0.00;2.39;22.40
AV01;Nava de Arevalo;2016-01-15;0330;0.00;3.11;92.60;0.00;1.63;32.60
AV01;Nava de Arevalo;2016-01-15;0400;0.00;2.95;92.90;0.00;1.26;26.94
AV01;Nava de Arevalo;2016-01-15;0430;0.00;2.92;93.20;0.00;2.59;5.70
AV01;Nava de Arevalo;2016-01-15;0500;0.00;2.95;91.00;0.00;2.75;14.94
AV01;Nava de Arevalo;2016-01-15;0530;0.00;3.08;88.80;0.00;2.69;21.41
AV01;Nava de Arevalo;2016-01-15;0600;0.00;3.00;89.10;0.00;2.40;19.00
AV01;Nava de Arevalo;2016-01-15;0630;0.00;2.89;89.60;0.00;2.32;28.12
AV01;Nava de Arevalo;2016-01-15;0700;0.00;2.83;89.00;0.00;2.63;15.05
AV01;Nava de Arevalo;2016-01-15;0730;0.00;2.60;89.80;0.11;2.19;16.04
AV01;Nava de Arevalo;2016-01-15;0800;0.00;2.05;91.90;5.39;1.56;349.50
AV01;Nava de Arevalo;2016-01-15;0830;0.00;1.08;94.60;49.79;0.93;345.70
AV01;Nava de Arevalo;2016-01-15;0900;0.00;2.54;90.40;151.30;1.80;26.05
AV01;Nava de Arevalo;2016-01-15;0930;0.00;3.17;83.60;110.10;3.40;36.22
AV01;Nava de Arevalo;2016-01-15;1000;0.00;3.22;83.70;168.70;3.90;35.30
AV01;Nava de Arevalo;2016-01-15;1030;0.00;3.34;83.00;256.90;4.38;44.67
AV01;Nava de Arevalo;2016-01-15;1100;0.00;4.08;81.40;352.70;4.26;35.26
AV01;Nava de Arevalo;2016-01-15;1130;0.00;4.63;79.71;392.40;4.38;34.96
AV01;Nava de Arevalo;2016-01-15;1200;0.00;4.98;76.84;466.60;4.03;43.42
AV01;Nava de Arevalo;2016-01-15;1230;0.00;5.34;74.21;429.70;3.96;36.16
AV01;Nava de Arevalo;2016-01-15;1300;0.00;5.33;74.72;283.30;3.61;36.86
AV01;Nava de Arevalo;2016-01-15;1330;0.00;5.51;72.97;391.10;3.33;26.65
AV01;Nava de Arevalo;2016-01-15;1400;0.00;6.00;70.82;339.80;4.36;30.07
AV01;Nava de Arevalo;2016-01-15;1430;0.00;5.73;68.09;147.30;4.74;38.96
AV01;Nava de Arevalo;2016-01-15;1500;0.00;5.39;69.32;131.30;4.38;37.63
AV01;Nava de Arevalo;2016-01-15;1530;0.00;5.32;67.11;131.20;3.99;46.12
AV01;Nava de Arevalo;2016-01-15;1600;0.00;4.83;72.02;47.73;3.33;49.44
AV01;Nava de Arevalo;2016-01-15;1630;0.00;4.42;74.81;109.50;2.52;68.28
AV01;Nava de Arevalo;2016-01-15;1700;0.00;4.25;74.85;52.17;2.18;65.00
AV01;Nava de Arevalo;2016-01-15;1730;0.00;3.14;79.66;5.84;1.19;50.24
AV01;Nava de Arevalo;2016-01-15;1800;0.00;1.67;85.90;0.22;0.58;84.70
AV01;Nava de Arevalo;2016-01-15;1830;0.00;1.68;82.20;0.00;1.65;51.37
AV01;Nava de Arevalo;2016-01-15;1900;0.00;0.82;83.90;0.00;1.02;50.69
AV01;Nava de Arevalo;2016-01-15;1930;0.00;0.90;83.90;0.00;1.54;63.32
AV01;Nava de Arevalo;2016-01-15;2000;0.00;0.63;85.00;0.00;1.18;35.78
AV01;Nava de Arevalo;2016-01-15;2030;0.00;0.23;87.70;0.00;1.08;28.46
AV01;Nava de Arevalo;2016-01-15;2100;0.00;0.53;88.10;0.00;1.55;50.41
AV01;Nava de Arevalo;2016-01-15;2130;0.00;0.64;87.90;0.00;2.01;52.09
AV01;Nava de Arevalo;2016-01-15;2200;0.00;1.03;85.90;0.00;1.82;53.53
AV01;Nava de Arevalo;2016-01-15;2230;0.00;0.71;87.20;0.00;0.83;58.99
AV01;Nava de Arevalo;2016-01-15;2300;0.00;-0.16;90.80;0.00;0.45;293.60
AV01;Nava de Arevalo;2016-01-15;2330;0.00;-0.87;91.80;0.00;0.73;335.90
AV01;Nava de Arevalo;2016-01-15;2400;0.00;-1.21;92.90;0.00;0.08;339.90
AV101;Muñogalindo;2016-01-15;0930;0.00;1.31;52.15;138.00;5.52;30.75
AV101;Muñogalindo;2016-01-15;1000;0.00;2.27;81.20;317.40;5.12;39.05
AV101;Muñogalindo;2016-01-15;1030;0.00;3.06;76.87;423.20;5.95;42.77
AV101;Muñogalindo;2016-01-15;1100;0.00;2.96;79.70;269.50;6.24;25.92
AV101;Muñogalindo;2016-01-15;1130;0.00;2.50;78.97;319.60;6.75;29.37
AV101;Muñogalindo;2016-01-15;1200;0.00;3.18;78.47;343.70;5.88;22.61
AV101;Muñogalindo;2016-01-15;1230;0.00;3.00;78.95;238.70;5.33;15.36
AV101;Muñogalindo;2016-01-15;1300;0.00;3.26;77.97;462.30;5.07;22.58
AV101;Muñogalindo;2016-01-15;1330;0.00;3.62;75.74;320.00;5.05;16.18
AV101;Muñogalindo;2016-01-15;1400;0.00;3.53;75.45;284.40;4.45;17.18
AV101;Muñogalindo;2016-01-15;1430;0.00;3.87;74.81;150.10;4.85;15.61
AV101;Muñogalindo;2016-01-15;1500;0.00;3.49;74.26;145.80;5.01;9.40
AV101;Muñogalindo;2016-01-15;1530;0.00;3.49;72.64;139.40;5.53;15.90
AV101;Muñogalindo;2016-01-15;1600;0.00;3.30;75.21;67.72;5.11;22.98
AV101;Muñogalindo;2016-01-15;1630;0.00;3.01;77.26;43.04;4.14;36.98
AV101;Muñogalindo;2016-01-15;1700;0.00;2.60;76.62;18.15;3.24;39.89
AV101;Muñogalindo;2016-01-15;1730;0.00;1.75;79.58;4.28;2.03;36.96
AV101;Muñogalindo;2016-01-15;1800;0.00;0.54;86.90;0.00;2.34;66.07
AV101;Muñogalindo;2016-01-15;1830;0.00;-0.37;91.40;0.00;1.96;160.00
AV101;Muñogalindo;2016-01-15;1900;0.00;-0.37;89.60;0.00;0.78;334.80
AV101;Muñogalindo;2016-01-15;1930;0.00;-0.76;92.20;0.00;0.74;179.00
AV101;Muñogalindo;2016-01-15;2000;0.00;-1.38;94.30;0.00;2.41;277.30
