Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-08-03;0030;0.00;15.31;71.20;0.00;1.40;227.40
AV01;Nava de Arevalo;2015-08-03;0100;0.00;16.16;65.73;0.00;1.41;220.10
AV01;Nava de Arevalo;2015-08-03;0130;0.00;15.49;69.30;0.00;1.49;233.40
AV01;Nava de Arevalo;2015-08-03;0200;0.00;15.90;67.18;0.00;1.65;247.50
AV01;Nava de Arevalo;2015-08-03;0230;0.00;16.28;66.09;0.00;1.64;251.70
AV01;Nava de Arevalo;2015-08-03;0300;0.00;15.21;72.80;0.00;1.02;221.00
AV01;Nava de Arevalo;2015-08-03;0330;0.00;13.93;78.60;0.00;1.13;212.90
AV01;Nava de Arevalo;2015-08-03;0400;0.00;13.36;81.60;0.00;0.92;194.90
AV01;Nava de Arevalo;2015-08-03;0430;0.00;12.80;84.60;0.00;0.81;197.90
AV01;Nava de Arevalo;2015-08-03;0500;0.00;12.76;83.60;0.13;0.79;198.50
AV01;Nava de Arevalo;2015-08-03;0530;0.00;12.27;83.40;5.02;0.94;195.40
AV01;Nava de Arevalo;2015-08-03;0600;0.00;12.87;82.50;40.10;0.59;191.80
AV01;Nava de Arevalo;2015-08-03;0630;0.00;14.72;76.90;108.50;1.01;182.40
AV01;Nava de Arevalo;2015-08-03;0700;0.00;16.75;68.74;204.60;0.88;183.50
AV01;Nava de Arevalo;2015-08-03;0730;0.00;19.59;58.85;260.90;1.11;182.90
AV01;Nava de Arevalo;2015-08-03;0800;0.00;22.01;49.80;339.80;0.79;160.10
AV01;Nava de Arevalo;2015-08-03;0830;0.00;24.03;37.98;405.50;1.36;68.64
AV01;Nava de Arevalo;2015-08-03;0900;0.00;25.73;35.25;525.70;1.56;44.98
AV01;Nava de Arevalo;2015-08-03;0930;0.00;26.40;31.46;444.90;1.72;49.88
AV01;Nava de Arevalo;2015-08-03;1000;0.00;28.06;30.21;720.00;1.62;43.67
AV01;Nava de Arevalo;2015-08-03;1030;0.00;29.68;28.25;686.60;1.18;56.99
AV01;Nava de Arevalo;2015-08-03;1100;0.00;30.48;27.87;633.40;2.18;334.00
