Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-01-01;0030;0.00;-3.37;84.60;0.00;1.82;178.00
AV01;Nava de Arevalo;2015-01-01;0100;0.00;-3.97;86.20;0.00;1.00;188.80
AV01;Nava de Arevalo;2015-01-01;0130;0.00;-3.82;85.40;0.00;1.53;194.20
AV01;Nava de Arevalo;2015-01-01;0200;0.00;-4.42;84.80;0.00;0.85;226.70
AV01;Nava de Arevalo;2015-01-01;0230;0.00;-4.91;85.20;0.00;0.43;160.70
AV01;Nava de Arevalo;2015-01-01;0300;0.00;-4.98;89.00;0.00;1.31;191.30
AV01;Nava de Arevalo;2015-01-01;0330;0.00;-4.51;87.40;0.00;1.51;183.60
AV01;Nava de Arevalo;2015-01-01;0400;0.00;-4.71;87.80;0.00;1.42;188.00
AV01;Nava de Arevalo;2015-01-01;0430;0.00;-5.69;88.90;0.00;0.95;219.20
AV01;Nava de Arevalo;2015-01-01;0500;0.00;-4.71;88.20;0.00;1.54;189.00
AV01;Nava de Arevalo;2015-01-01;0530;0.00;-6.27;88.40;0.00;0.84;236.10
AV01;Nava de Arevalo;2015-01-01;0600;0.00;-5.31;90.30;0.00;1.26;189.60
AV01;Nava de Arevalo;2015-01-01;0630;0.00;-5.48;90.60;0.00;1.13;194.20
AV01;Nava de Arevalo;2015-01-01;0700;0.00;-5.46;90.40;0.00;1.92;180.80
AV01;Nava de Arevalo;2015-01-01;0730;0.00;-5.44;89.50;0.30;2.00;185.10
AV01;Nava de Arevalo;2015-01-01;0800;0.00;-5.62;89.00;7.52;1.63;193.10
AV01;Nava de Arevalo;2015-01-01;0830;0.00;-4.80;86.70;62.35;1.26;199.40
AV01;Nava de Arevalo;2015-01-01;0900;0.00;-2.99;82.20;139.10;1.14;170.30
AV01;Nava de Arevalo;2015-01-01;0930;0.00;-1.43;77.70;196.90;1.29;170.50
AV01;Nava de Arevalo;2015-01-01;1000;0.00;0.50;73.70;229.50;0.74;178.20
AV01;Nava de Arevalo;2015-01-01;1030;0.00;4.00;68.63;312.60;0.21;360.00
AV01;Nava de Arevalo;2015-01-01;1100;0.00;4.88;65.29;368.30;0.55;48.57
AV01;Nava de Arevalo;2015-01-01;1130;0.00;6.63;56.93;401.30;0.39;124.90
AV01;Nava de Arevalo;2015-01-01;1200;0.00;7.98;49.79;423.50;0.44;126.10
AV01;Nava de Arevalo;2015-01-01;1230;0.00;9.07;40.80;437.10;0.37;142.00
AV01;Nava de Arevalo;2015-01-01;1300;0.00;8.80;42.91;436.60;0.58;43.92
AV01;Nava de Arevalo;2015-01-01;1330;0.00;9.64;38.16;420.30;0.91;14.06
AV01;Nava de Arevalo;2015-01-01;1400;0.00;9.39;35.13;390.50;1.32;26.83
AV01;Nava de Arevalo;2015-01-01;1430;0.00;9.59;35.42;346.80;1.32;19.39
AV01;Nava de Arevalo;2015-01-01;1500;0.00;9.15;47.36;293.10;1.85;341.40
AV01;Nava de Arevalo;2015-01-01;1530;0.00;8.84;47.10;227.90;1.75;352.30
AV01;Nava de Arevalo;2015-01-01;1600;0.00;8.31;51.65;157.80;1.34;353.30
AV01;Nava de Arevalo;2015-01-01;1630;0.00;7.28;56.27;84.50;0.74;313.90
AV01;Nava de Arevalo;2015-01-01;1700;0.00;4.83;67.15;18.97;1.20;323.90
AV01;Nava de Arevalo;2015-01-01;1730;0.00;2.21;75.50;1.95;0.38;240.70
AV01;Nava de Arevalo;2015-01-01;1800;0.00;-0.34;86.00;0.00;1.13;193.40
AV01;Nava de Arevalo;2015-01-01;1830;0.00;-1.25;90.50;0.00;1.15;195.40
AV01;Nava de Arevalo;2015-01-01;1900;0.00;-2.00;91.70;0.00;0.99;205.70
AV01;Nava de Arevalo;2015-01-01;1930;0.00;-3.29;92.90;0.00;0.58;244.60
AV01;Nava de Arevalo;2015-01-01;2000;0.00;-2.08;93.30;0.00;1.35;182.90
AV01;Nava de Arevalo;2015-01-01;2030;0.00;-2.05;92.90;0.00;1.35;186.90
AV01;Nava de Arevalo;2015-01-01;2100;0.00;-2.10;91.20;0.00;1.58;181.40
AV01;Nava de Arevalo;2015-01-01;2130;0.00;-2.37;90.40;0.00;2.11;186.00
AV01;Nava de Arevalo;2015-01-01;2200;0.00;-2.59;87.60;0.00;1.75;184.70
AV01;Nava de Arevalo;2015-01-01;2230;0.00;-2.88;87.50;0.00;1.99;187.70
AV01;Nava de Arevalo;2015-01-01;2300;0.00;-3.06;88.30;0.00;1.68;186.90
AV01;Nava de Arevalo;2015-01-01;2330;0.00;-3.30;88.80;0.00;1.20;178.20
AV01;Nava de Arevalo;2015-01-01;2400;0.00;-3.37;89.00;0.00;0.73;179.60
AV101;Mu̱ogalindo;2015-01-01;0800;0.00;-0.68;10.05;45.55;2.24;270.10
AV101;Mu̱ogalindo;2015-01-01;0830;0.00;-0.57;12.76;147.80;2.57;263.80
AV101;Mu̱ogalindo;2015-01-01;0900;0.00;-2.67;74.11;208.80;2.58;289.00
AV101;Mu̱ogalindo;2015-01-01;0930;0.00;-0.26;70.12;280.00;1.97;283.80
AV101;Mu̱ogalindo;2015-01-01;1000;0.00;2.73;63.58;355.40;2.04;258.50
AV101;Mu̱ogalindo;2015-01-01;1030;0.00;5.16;49.95;418.30;2.57;254.90
AV101;Mu̱ogalindo;2015-01-01;1100;0.00;6.90;42.27;468.30;2.09;242.70
AV101;Mu̱ogalindo;2015-01-01;1130;0.00;9.30;32.79;505.60;1.72;230.70
AV101;Mu̱ogalindo;2015-01-01;1200;0.00;10.26;22.13;531.70;1.99;218.60
AV101;Mu̱ogalindo;2015-01-01;1230;0.00;10.65;20.92;542.40;2.01;206.00
AV101;Mu̱ogalindo;2015-01-01;1300;0.00;10.62;23.04;536.90;1.94;125.30
AV101;Mu̱ogalindo;2015-01-01;1330;0.00;10.89;21.44;514.80;2.00;134.20
AV101;Mu̱ogalindo;2015-01-01;1400;0.00;11.17;20.60;473.60;1.55;147.90
AV101;Mu̱ogalindo;2015-01-01;1430;0.00;13.27;17.72;412.80;0.64;237.30
AV101;Mu̱ogalindo;2015-01-01;1500;0.00;12.68;18.27;342.40;1.37;249.50
AV101;Mu̱ogalindo;2015-01-01;1530;0.00;12.13;22.52;273.00;1.65;198.80
AV101;Mu̱ogalindo;2015-01-01;1600;0.00;12.03;26.48;197.00;0.65;198.20
AV101;Mu̱ogalindo;2015-01-01;1630;0.00;11.59;27.47;116.10;0.99;116.60
AV101;Mu̱ogalindo;2015-01-01;1700;0.00;8.97;29.92;13.79;1.68;73.33
AV101;Mu̱ogalindo;2015-01-01;1730;0.00;5.51;43.47;1.63;2.77;64.62
AV101;Mu̱ogalindo;2015-01-01;1800;0.00;2.22;56.85;0.00;2.35;58.46
AV101;Mu̱ogalindo;2015-01-01;1830;0.00;1.40;59.39;0.00;0.39;275.10
AV101;Mu̱ogalindo;2015-01-01;1900;0.00;-0.53;68.14;0.00;2.60;291.00
AV101;Mu̱ogalindo;2015-01-01;1930;0.00;-1.66;72.16;0.00;2.62;295.90
AV101;Mu̱ogalindo;2015-01-01;2000;0.00;-2.69;78.17;0.00;2.60;294.50
AV101;Mu̱ogalindo;2015-01-01;2030;0.00;-3.05;79.06;0.00;2.28;283.50
AV101;Mu̱ogalindo;2015-01-01;2100;0.00;-2.81;76.05;0.00;2.67;303.60
AV101;Mu̱ogalindo;2015-01-01;2130;0.00;-3.08;78.27;0.00;1.37;263.40
AV101;Mu̱ogalindo;2015-01-01;2200;0.00;-3.04;76.70;0.00;1.61;206.80
BU02;Valle de Valdelucio;2015-01-01;0030;0.00;0.02;76.70;0.00;0.70;320.00
BU02;Valle de Valdelucio;2015-01-01;0100;0.00;-0.20;75.50;0.00;0.78;305.70
BU02;Valle de Valdelucio;2015-01-01;0130;0.00;-1.60;84.90;0.00;0.74;320.40
BU02;Valle de Valdelucio;2015-01-01;0200;0.00;-1.85;84.20;0.00;0.45;62.75
BU02;Valle de Valdelucio;2015-01-01;0230;0.00;-1.60;82.40;0.00;0.41;82.30
