Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2013-05-25;0030;0.00;3.55;91.20;0.00;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;0100;0.00;3.35;91.70;0.00;0.00;280.70
AV01;Nava de Arevalo;2013-05-25;0130;0.00;2.01;90.50;0.00;0.00;320.50
AV01;Nava de Arevalo;2013-05-25;0200;0.00;2.28;90.10;0.00;0.00;334.30
AV01;Nava de Arevalo;2013-05-25;0230;0.00;2.21;93.20;0.00;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;0300;0.00;1.82;93.30;0.00;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;0330;0.00;1.04;94.70;0.00;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;0400;0.00;0.79;95.20;0.00;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;0430;0.00;-0.57;95.40;1.71;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;0500;0.00;0.61;97.40;24.65;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;0530;0.00;2.04;95.50;98.80;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;0600;0.00;4.05;86.20;179.40;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;0630;0.00;5.45;79.80;272.50;0.00;63.77
AV01;Nava de Arevalo;2013-05-25;0700;0.00;7.02;70.30;377.40;0.01;97.60
AV01;Nava de Arevalo;2013-05-25;0730;0.00;8.64;61.16;475.40;0.07;90.60
AV01;Nava de Arevalo;2013-05-25;0800;0.00;9.84;53.70;568.70;0.00;63.14
AV01;Nava de Arevalo;2013-05-25;0830;0.00;10.93;50.66;655.20;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;0900;0.00;11.97;48.16;732.00;0.00;25.17
AV01;Nava de Arevalo;2013-05-25;0930;0.00;12.90;43.65;801.00;0.05;18.76
AV01;Nava de Arevalo;2013-05-25;1000;0.00;13.74;39.32;859.00;0.10;25.47
AV01;Nava de Arevalo;2013-05-25;1030;0.00;14.81;33.34;903.00;0.28;27.67
AV01;Nava de Arevalo;2013-05-25;1100;0.00;15.41;32.01;935.00;0.10;47.18
AV01;Nava de Arevalo;2013-05-25;1130;0.00;15.90;32.39;954.00;0.11;12.04
AV01;Nava de Arevalo;2013-05-25;1200;0.00;16.50;34.50;962.00;0.14;359.70
AV01;Nava de Arevalo;2013-05-25;1230;0.00;17.12;32.54;958.00;0.23;8.38
AV01;Nava de Arevalo;2013-05-25;1300;0.00;17.67;32.20;942.00;0.05;359.60
AV01;Nava de Arevalo;2013-05-25;1330;0.00;18.31;31.06;915.00;0.08;348.90
AV01;Nava de Arevalo;2013-05-25;1400;0.00;18.40;32.26;873.00;0.05;339.10
AV01;Nava de Arevalo;2013-05-25;1430;0.00;18.58;32.02;820.00;0.03;4.07
AV01;Nava de Arevalo;2013-05-25;1500;0.00;19.25;29.90;756.00;0.04;2.64
AV01;Nava de Arevalo;2013-05-25;1530;0.00;19.47;29.55;682.60;0.10;345.50
AV01;Nava de Arevalo;2013-05-25;1600;0.00;20.09;27.76;599.90;0.14;341.00
AV01;Nava de Arevalo;2013-05-25;1630;0.00;19.89;29.26;509.80;0.08;341.60
AV01;Nava de Arevalo;2013-05-25;1700;0.00;19.65;29.99;415.80;0.10;348.50
AV01;Nava de Arevalo;2013-05-25;1730;0.00;19.20;30.50;319.70;0.08;343.20
AV01;Nava de Arevalo;2013-05-25;1800;0.00;18.60;30.77;221.40;0.00;336.20
AV01;Nava de Arevalo;2013-05-25;1830;0.00;17.69;34.92;128.60;0.00;359.20
AV01;Nava de Arevalo;2013-05-25;1900;0.00;15.76;41.54;47.73;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;1930;0.00;12.78;53.31;5.87;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;2000;0.00;11.61;58.69;0.13;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;2030;0.00;10.45;63.59;0.00;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;2100;0.00;10.19;61.63;0.00;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;2130;0.00;9.64;62.08;0.00;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;2200;0.00;9.17;62.93;0.00;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;2230;0.00;7.86;71.20;0.00;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;2300;0.00;6.68;78.40;0.00;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;2330;0.00;5.39;85.80;0.00;0.00;0.00
AV01;Nava de Arevalo;2013-05-25;2400;0.00;4.50;86.50;0.00;0.00;0.00
AV101;Mu̱ogalindo;2013-05-25;0030;0.00;3.58;89.10;0.00;1.76;259.60
AV101;Mu̱ogalindo;2013-05-25;0100;0.00;3.59;86.90;0.00;1.75;199.50
AV101;Mu̱ogalindo;2013-05-25;0130;0.00;4.20;79.78;0.00;1.97;231.50
AV101;Mu̱ogalindo;2013-05-25;0200;0.00;3.01;88.60;0.00;2.07;271.10
AV101;Mu̱ogalindo;2013-05-25;0230;0.00;2.44;92.00;0.00;2.26;268.60
AV101;Mu̱ogalindo;2013-05-25;0300;0.00;2.50;89.20;0.00;1.65;251.70
AV101;Mu̱ogalindo;2013-05-25;0330;0.00;2.19;89.10;0.00;1.46;263.80
AV101;Mu̱ogalindo;2013-05-25;0400;0.00;1.68;88.80;0.00;1.82;262.40
AV101;Mu̱ogalindo;2013-05-25;0430;0.00;1.34;88.90;0.00;1.52;244.50
AV101;Mu̱ogalindo;2013-05-25;0500;0.00;1.52;86.20;14.18;1.73;259.00
AV101;Mu̱ogalindo;2013-05-25;0530;0.00;1.94;87.80;82.70;2.04;267.30
AV101;Mu̱ogalindo;2013-05-25;0600;0.00;3.31;86.50;181.00;2.08;282.20
AV101;Mu̱ogalindo;2013-05-25;0630;0.00;5.76;72.92;291.20;1.86;265.20
AV101;Mu̱ogalindo;2013-05-25;0700;0.00;8.54;54.24;403.90;1.28;252.90
AV101;Mu̱ogalindo;2013-05-25;0730;0.00;11.10;46.53;515.00;1.31;194.00
AV101;Mu̱ogalindo;2013-05-25;0800;0.00;12.95;32.13;622.10;1.44;118.90
AV101;Mu̱ogalindo;2013-05-25;0830;0.00;13.98;30.10;720.20;1.76;137.60
AV101;Mu̱ogalindo;2013-05-25;0900;0.00;14.65;26.13;802.00;1.73;17.42
AV101;Mu̱ogalindo;2013-05-25;0930;0.00;15.25;25.49;883.00;1.89;106.10
AV101;Mu̱ogalindo;2013-05-25;1000;0.00;15.97;24.79;956.00;2.05;83.40
AV101;Mu̱ogalindo;2013-05-25;1030;0.00;16.36;29.15;1010.00;2.15;82.40
AV101;Mu̱ogalindo;2013-05-25;1100;0.00;16.70;32.30;1048.00;2.29;62.21
AV101;Mu̱ogalindo;2013-05-25;1130;0.00;17.13;32.35;1072.00;3.28;108.40
AV101;Mu̱ogalindo;2013-05-25;1200;0.00;17.74;31.78;1071.00;2.76;99.80
AV101;Mu̱ogalindo;2013-05-25;1230;0.00;17.74;36.68;1064.00;3.52;97.70
