Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-11-13;0030;0.00;1.77;95.40;0.00;1.20;188.50
AV01;Nava de Arevalo;2015-11-13;0100;0.00;1.82;94.20;0.00;1.17;180.50
AV01;Nava de Arevalo;2015-11-13;0130;0.00;1.64;92.80;0.00;1.03;184.30
AV01;Nava de Arevalo;2015-11-13;0200;0.00;1.28;93.10;0.00;0.88;186.80
AV01;Nava de Arevalo;2015-11-13;0230;0.00;1.46;92.40;0.00;0.84;183.40
AV01;Nava de Arevalo;2015-11-13;0300;0.00;0.95;93.70;0.00;0.42;184.10
AV01;Nava de Arevalo;2015-11-13;0330;0.00;0.86;93.20;0.00;0.58;183.40
AV01;Nava de Arevalo;2015-11-13;0400;0.00;0.39;93.10;0.00;0.17;197.70
AV01;Nava de Arevalo;2015-11-13;0430;0.00;-0.57;94.30;0.00;0.84;228.80
AV01;Nava de Arevalo;2015-11-13;0500;0.00;-0.26;95.70;0.00;0.81;201.40
AV01;Nava de Arevalo;2015-11-13;0530;0.00;-0.73;95.00;0.00;0.53;197.20
AV01;Nava de Arevalo;2015-11-13;0600;0.00;-1.66;95.60;0.00;0.25;1.56
AV01;Nava de Arevalo;2015-11-13;0630;0.00;-2.42;97.20;0.00;0.30;0.00
AV01;Nava de Arevalo;2015-11-13;0700;0.00;-1.30;98.90;1.02;0.01;0.00
AV01;Nava de Arevalo;2015-11-13;0730;0.00;-1.37;99.30;12.22;0.22;0.00
AV01;Nava de Arevalo;2015-11-13;0800;0.00;-1.26;99.80;47.29;0.11;0.00
AV01;Nava de Arevalo;2015-11-13;0830;0.00;-0.37;99.90;133.20;0.42;0.00
AV01;Nava de Arevalo;2015-11-13;0900;0.20;1.37;99.40;222.10;0.51;0.00
AV01;Nava de Arevalo;2015-11-13;0930;0.00;3.80;98.50;281.70;0.47;0.00
AV01;Nava de Arevalo;2015-11-13;1000;0.00;6.17;92.40;360.50;0.57;0.00
AV01;Nava de Arevalo;2015-11-13;1030;0.00;8.90;77.90;442.90;1.00;0.00
AV01;Nava de Arevalo;2015-11-13;1100;0.00;10.54;71.30;511.80;1.12;0.00
AV01;Nava de Arevalo;2015-11-13;1130;0.00;11.89;67.90;526.30;0.61;0.00
AV01;Nava de Arevalo;2015-11-13;1200;0.00;13.56;59.11;489.90;0.96;0.00
AV01;Nava de Arevalo;2015-11-13;1230;0.00;13.62;60.57;514.20;3.39;0.00
AV01;Nava de Arevalo;2015-11-13;1300;0.00;9.16;75.70;461.70;4.06;0.00
AV01;Nava de Arevalo;2015-11-13;1330;0.00;9.08;75.30;392.30;3.03;0.00
AV01;Nava de Arevalo;2015-11-13;1400;0.00;10.25;71.10;364.80;1.69;0.00
AV01;Nava de Arevalo;2015-11-13;1430;0.00;11.38;66.45;299.00;1.68;0.00
AV01;Nava de Arevalo;2015-11-13;1500;0.00;11.76;63.47;244.10;2.16;0.00
AV01;Nava de Arevalo;2015-11-13;1530;0.00;11.74;68.88;198.10;2.17;0.00
AV01;Nava de Arevalo;2015-11-13;1600;0.00;10.67;75.80;146.70;3.09;0.00
AV01;Nava de Arevalo;2015-11-13;1630;0.00;8.80;84.60;82.20;2.82;0.00
AV01;Nava de Arevalo;2015-11-13;1700;0.00;7.91;86.70;29.40;0.79;0.00
AV01;Nava de Arevalo;2015-11-13;1730;0.00;6.12;90.20;2.95;0.60;0.00
AV01;Nava de Arevalo;2015-11-13;1800;0.00;4.74;93.90;0.00;1.26;0.00
AV01;Nava de Arevalo;2015-11-13;1830;0.00;5.12;95.40;0.00;1.44;0.00
AV01;Nava de Arevalo;2015-11-13;1900;0.00;5.13;96.20;0.00;1.30;0.00
AV01;Nava de Arevalo;2015-11-13;1930;0.00;4.71;96.50;0.00;1.28;0.00
AV01;Nava de Arevalo;2015-11-13;2000;0.00;3.84;96.70;0.00;0.36;0.00
AV01;Nava de Arevalo;2015-11-13;2030;0.00;3.86;97.50;0.00;0.62;0.00
AV01;Nava de Arevalo;2015-11-13;2100;0.00;2.59;97.30;0.00;0.15;0.00
AV01;Nava de Arevalo;2015-11-13;2130;0.00;2.55;98.20;0.00;0.06;0.00
AV01;Nava de Arevalo;2015-11-13;2200;0.00;1.54;98.10;0.00;0.22;0.00
AV01;Nava de Arevalo;2015-11-13;2230;0.00;0.81;98.90;0.00;0.51;0.00
AV01;Nava de Arevalo;2015-11-13;2300;0.00;1.17;99.20;0.00;0.80;0.00
AV01;Nava de Arevalo;2015-11-13;2330;0.00;1.40;99.30;0.00;0.59;0.00
AV01;Nava de Arevalo;2015-11-13;2400;0.00;1.15;99.20;0.00;0.38;0.00
BU02;Valle de Valdelucio;2015-11-13;0030;0.00;7.37;91.40;0.00;0.19;289.20
BU02;Valle de Valdelucio;2015-11-13;0100;0.00;6.10;93.30;0.00;0.29;281.30
BU02;Valle de Valdelucio;2015-11-13;0130;0.00;5.46;95.80;0.00;0.07;291.00
BU02;Valle de Valdelucio;2015-11-13;0200;0.00;4.86;96.90;0.00;0.00;0.00
BU02;Valle de Valdelucio;2015-11-13;0230;0.00;4.58;97.70;0.00;0.02;20.65
BU02;Valle de Valdelucio;2015-11-13;0300;0.00;4.60;98.40;0.00;0.00;0.00
BU02;Valle de Valdelucio;2015-11-13;0330;0.00;3.94;98.70;0.00;0.09;13.67
BU02;Valle de Valdelucio;2015-11-13;0400;0.00;3.52;99.00;0.00;0.00;0.00
BU02;Valle de Valdelucio;2015-11-13;0430;0.00;3.50;99.30;0.00;0.00;0.00
BU02;Valle de Valdelucio;2015-11-13;0500;0.00;3.67;99.60;0.00;0.00;0.00
BU02;Valle de Valdelucio;2015-11-13;0530;0.00;3.96;99.90;0.00;0.36;270.80
BU02;Valle de Valdelucio;2015-11-13;0600;0.00;2.67;99.80;0.00;0.30;288.90
BU02;Valle de Valdelucio;2015-11-13;0630;0.00;2.92;100.00;0.00;0.15;68.14
BU02;Valle de Valdelucio;2015-11-13;0700;0.00;3.10;100.00;0.73;0.23;77.30
BU02;Valle de Valdelucio;2015-11-13;0730;0.00;4.67;100.00;9.31;0.53;147.50
BU02;Valle de Valdelucio;2015-11-13;0800;0.00;5.41;100.00;25.13;0.42;234.40
BU02;Valle de Valdelucio;2015-11-13;0830;0.00;6.76;100.00;50.63;0.51;270.50
BU02;Valle de Valdelucio;2015-11-13;0900;0.00;7.13;100.00;107.00;0.35;266.90
BU02;Valle de Valdelucio;2015-11-13;0930;0.00;8.46;100.00;134.60;0.22;182.20
BU02;Valle de Valdelucio;2015-11-13;1000;0.00;9.53;99.50;119.60;0.55;228.80
BU02;Valle de Valdelucio;2015-11-13;1030;0.00;10.70;96.20;132.50;0.45;136.00
BU02;Valle de Valdelucio;2015-11-13;1100;0.00;12.05;89.50;239.20;1.26;106.70
BU02;Valle de Valdelucio;2015-11-13;1130;0.00;14.20;81.80;453.80;1.34;86.60
BU02;Valle de Valdelucio;2015-11-13;1200;0.00;14.42;79.20;382.70;1.31;83.40
BU02;Valle de Valdelucio;2015-11-13;1230;0.00;14.25;76.70;408.90;2.43;45.99
BU02;Valle de Valdelucio;2015-11-13;1300;0.00;13.58;77.90;140.70;3.75;33.09
BU02;Valle de Valdelucio;2015-11-13;1330;0.00;14.53;73.30;457.80;2.68;40.68
BU02;Valle de Valdelucio;2015-11-13;1400;0.00;14.71;71.60;427.40;2.65;49.90
BU02;Valle de Valdelucio;2015-11-13;1430;0.00;14.29;75.10;370.20;4.29;35.34
BU02;Valle de Valdelucio;2015-11-13;1500;0.00;13.84;76.20;303.10;3.03;46.73
BU02;Valle de Valdelucio;2015-11-13;1530;0.00;13.53;77.40;227.60;2.41;49.01
BU02;Valle de Valdelucio;2015-11-13;1600;0.00;12.89;79.40;160.70;3.04;50.03
BU02;Valle de Valdelucio;2015-11-13;1630;0.00;11.80;84.90;62.95;3.52;47.87
BU02;Valle de Valdelucio;2015-11-13;1700;0.00;10.96;88.80;11.81;2.69;51.47
BU02;Valle de Valdelucio;2015-11-13;1730;0.00;10.66;90.90;0.84;2.69;50.73
BU02;Valle de Valdelucio;2015-11-13;1800;0.00;10.53;93.60;0.00;3.95;38.72
BU02;Valle de Valdelucio;2015-11-13;1830;0.00;10.46;93.80;0.00;4.81;35.54
BU02;Valle de Valdelucio;2015-11-13;1900;0.00;10.35;93.80;0.00;4.41;36.03
BU02;Valle de Valdelucio;2015-11-13;1930;0.00;10.24;94.30;0.00;3.99;39.92
BU02;Valle de Valdelucio;2015-11-13;2000;0.00;10.04;95.30;0.00;3.74;42.34
BU02;Valle de Valdelucio;2015-11-13;2030;0.00;9.86;96.10;0.00;2.37;54.09
BU02;Valle de Valdelucio;2015-11-13;2100;0.00;9.73;97.10;0.00;2.01;54.67
BU02;Valle de Valdelucio;2015-11-13;2130;0.00;9.60;97.30;0.00;2.16;50.41
BU02;Valle de Valdelucio;2015-11-13;2200;0.00;9.47;97.30;0.00;0.74;69.73
BU02;Valle de Valdelucio;2015-11-13;2230;0.00;9.61;98.10;0.00;0.47;66.80
BU02;Valle de Valdelucio;2015-11-13;2300;0.00;9.61;98.30;0.00;0.50;66.73
BU02;Valle de Valdelucio;2015-11-13;2330;0.00;9.63;97.40;0.00;0.32;71.30
BU02;Valle de Valdelucio;2015-11-13;2400;0.00;9.61;97.10;0.00;0.38;75.30
BU03;Lerma;2015-11-13;0030;0.00;1.48;100.00;0.00;0.04;296.00
BU03;Lerma;2015-11-13;0100;0.00;1.39;100.00;0.00;0.00;0.00
BU03;Lerma;2015-11-13;0130;0.00;1.13;100.00;0.00;0.00;0.00
BU03;Lerma;2015-11-13;0200;0.00;0.97;100.00;0.00;0.01;299.60
BU03;Lerma;2015-11-13;0230;0.00;0.70;99.90;0.00;0.04;299.60
BU03;Lerma;2015-11-13;0300;0.00;0.19;100.00;0.00;0.06;328.20
BU03;Lerma;2015-11-13;0330;0.00;0.28;100.00;0.00;0.06;330.00
BU03;Lerma;2015-11-13;0400;0.00;-0.35;100.00;0.00;0.31;314.10
BU03;Lerma;2015-11-13;0430;0.00;-0.46;100.00;0.00;0.23;294.80
BU03;Lerma;2015-11-13;0500;0.00;-0.57;100.00;0.00;0.14;310.00
BU03;Lerma;2015-11-13;0530;0.00;-0.77;99.90;0.00;0.09;306.80
BU03;Lerma;2015-11-13;0600;0.00;-0.59;100.00;0.00;0.00;0.00
BU03;Lerma;2015-11-13;0630;0.00;-0.64;100.00;0.00;0.10;317.70
BU03;Lerma;2015-11-13;0700;0.00;-0.57;99.90;1.64;0.18;333.80
BU03;Lerma;2015-11-13;0730;0.00;-0.75;99.90;14.03;0.23;125.70
BU03;Lerma;2015-11-13;0800;0.00;-0.43;99.90;52.75;0.04;123.30
BU03;Lerma;2015-11-13;0830;0.00;-0.04;99.90;125.60;0.10;287.50
BU03;Lerma;2015-11-13;0900;0.20;1.85;100.00;258.40;0.71;277.70
BU03;Lerma;2015-11-13;0930;0.00;3.65;100.00;353.60;0.61;190.60
BU03;Lerma;2015-11-13;1000;0.00;5.85;99.90;377.60;0.73;268.10
BU03;Lerma;2015-11-13;1030;0.00;8.31;89.90;390.80;0.67;245.40
BU03;Lerma;2015-11-13;1100;0.00;10.33;79.00;428.30;0.89;256.30
BU03;Lerma;2015-11-13;1130;0.00;12.08;76.00;415.70;0.85;226.80
BU03;Lerma;2015-11-13;1200;0.00;15.28;69.41;435.30;1.45;353.50
BU03;Lerma;2015-11-13;1230;0.00;15.65;68.69;367.10;1.19;6.82
BU03;Lerma;2015-11-13;1300;0.00;15.21;70.90;398.50;1.23;3.37
BU03;Lerma;2015-11-13;1330;0.00;15.52;69.00;386.90;0.94;8.28
BU03;Lerma;2015-11-13;1400;0.00;16.23;65.69;374.20;1.09;8.24
BU03;Lerma;2015-11-13;1430;0.00;16.11;64.75;339.60;1.23;11.60
BU03;Lerma;2015-11-13;1500;0.00;16.16;64.01;326.00;1.36;10.03
BU03;Lerma;2015-11-13;1530;0.00;15.51;65.34;211.40;1.14;12.90
BU03;Lerma;2015-11-13;1600;0.00;15.25;65.37;156.30;0.82;13.04
BU03;Lerma;2015-11-13;1630;0.00;14.76;67.18;87.50;0.70;10.99
BU03;Lerma;2015-11-13;1700;0.00;13.54;72.40;17.61;0.95;12.61
BU03;Lerma;2015-11-13;1730;0.00;12.25;80.50;1.11;0.72;16.29
BU03;Lerma;2015-11-13;1800;0.00;11.73;81.90;0.00;0.17;29.84
BU03;Lerma;2015-11-13;1830;0.00;10.86;84.60;0.00;0.05;60.99
BU03;Lerma;2015-11-13;1900;0.00;9.73;89.10;0.00;0.04;347.30
BU03;Lerma;2015-11-13;1930;0.00;9.96;91.50;0.00;0.26;4.84
BU03;Lerma;2015-11-13;2000;0.00;10.07;90.20;0.00;0.15;355.30
BU03;Lerma;2015-11-13;2030;0.00;9.25;92.60;0.00;0.05;319.80
BU03;Lerma;2015-11-13;2100;0.00;9.20;93.60;0.00;0.10;111.50
BU03;Lerma;2015-11-13;2130;0.00;7.96;95.10;0.00;0.16;336.20
BU03;Lerma;2015-11-13;2200;0.00;6.60;96.80;0.00;0.04;326.70
BU03;Lerma;2015-11-13;2230;0.00;6.34;98.30;0.00;0.06;52.32
BU03;Lerma;2015-11-13;2300;0.00;6.21;99.20;0.00;0.14;40.08
BU03;Lerma;2015-11-13;2330;0.00;5.41;99.60;0.00;0.32;135.60
BU03;Lerma;2015-11-13;2400;0.00;4.85;99.70;0.00;0.05;149.70
BU04;Tardajos;2015-11-13;0030;0.00;3.12;95.60;0.00;0.03;224.70
BU04;Tardajos;2015-11-13;0100;0.00;2.36;96.10;0.00;0.16;63.09
BU04;Tardajos;2015-11-13;0130;0.00;2.09;96.60;0.00;0.36;47.42
BU04;Tardajos;2015-11-13;0200;0.00;2.16;97.00;0.00;0.24;69.86
BU04;Tardajos;2015-11-13;0230;0.00;2.07;97.10;0.00;0.15;140.50
BU04;Tardajos;2015-11-13;0300;0.00;1.47;97.30;0.00;0.27;105.10
BU04;Tardajos;2015-11-13;0330;0.00;1.42;97.40;0.00;0.21;21.32
BU04;Tardajos;2015-11-13;0400;0.00;1.31;97.50;0.00;0.39;106.50
BU04;Tardajos;2015-11-13;0430;0.20;1.09;97.70;0.00;0.08;108.80
BU04;Tardajos;2015-11-13;0500;0.00;1.65;97.60;0.00;0.20;159.50
BU04;Tardajos;2015-11-13;0530;0.00;1.65;97.70;0.00;0.06;254.50
BU04;Tardajos;2015-11-13;0600;0.00;1.29;97.80;0.01;0.28;131.10
BU04;Tardajos;2015-11-13;0630;0.00;0.80;97.90;0.02;0.12;250.70
BU04;Tardajos;2015-11-13;0700;0.00;0.84;98.00;1.57;0.14;204.10
BU04;Tardajos;2015-11-13;0730;0.00;0.42;98.10;16.47;0.04;228.10
BU04;Tardajos;2015-11-13;0800;0.00;0.89;97.90;83.00;0.27;206.80
BU04;Tardajos;2015-11-13;0830;0.00;3.01;97.30;159.80;0.23;267.90
BU04;Tardajos;2015-11-13;0900;0.00;6.16;97.20;194.90;1.14;76.60
BU04;Tardajos;2015-11-13;0930;0.00;8.70;94.30;121.40;2.22;66.65
BU04;Tardajos;2015-11-13;1000;0.00;9.14;90.40;77.20;2.24;60.25
BU04;Tardajos;2015-11-13;1030;0.00;9.78;90.70;93.20;2.38;57.28
BU04;Tardajos;2015-11-13;1100;0.00;10.32;90.90;112.00;2.81;49.71
BU04;Tardajos;2015-11-13;1130;0.00;10.81;88.50;95.50;3.19;57.14
BU04;Tardajos;2015-11-13;1200;0.00;11.03;87.20;130.80;3.50;51.73
BU04;Tardajos;2015-11-13;1230;0.00;11.32;87.30;194.80;4.24;52.32
BU04;Tardajos;2015-11-13;1300;0.00;11.94;86.10;348.10;3.48;62.44
BU04;Tardajos;2015-11-13;1330;0.00;13.37;79.20;335.80;4.43;60.64
BU04;Tardajos;2015-11-13;1400;0.00;13.35;77.40;237.50;4.10;59.43
BU04;Tardajos;2015-11-13;1430;0.00;13.80;75.50;273.70;3.63;64.27
BU04;Tardajos;2015-11-13;1500;0.00;14.11;74.60;213.50;4.06;59.34
BU04;Tardajos;2015-11-13;1530;0.00;13.73;75.60;176.40;4.73;57.93
BU04;Tardajos;2015-11-13;1600;0.00;13.66;75.50;132.90;4.21;59.71
BU04;Tardajos;2015-11-13;1630;0.00;13.11;78.90;70.90;2.99;58.88
BU04;Tardajos;2015-11-13;1700;0.00;12.41;81.80;15.88;2.98;50.90
BU04;Tardajos;2015-11-13;1730;0.00;11.36;86.20;1.31;2.76;55.48
BU04;Tardajos;2015-11-13;1800;0.00;10.67;88.50;0.00;1.83;65.48
BU04;Tardajos;2015-11-13;1830;0.00;10.07;91.10;0.00;1.59;73.50
BU04;Tardajos;2015-11-13;1900;0.00;10.00;92.70;0.00;1.81;69.58
BU04;Tardajos;2015-11-13;1930;0.00;10.23;92.00;0.00;2.24;60.08
BU04;Tardajos;2015-11-13;2000;0.00;10.38;91.80;0.00;3.04;45.53
BU04;Tardajos;2015-11-13;2030;0.00;10.32;92.00;0.00;1.65;72.00
BU04;Tardajos;2015-11-13;2100;0.00;10.34;93.00;0.00;1.89;56.94
BU04;Tardajos;2015-11-13;2130;0.00;10.18;92.60;0.00;1.35;68.78
BU04;Tardajos;2015-11-13;2200;0.00;10.14;93.20;0.00;1.97;56.55
BU04;Tardajos;2015-11-13;2230;0.00;10.23;92.90;0.00;2.22;55.08
BU04;Tardajos;2015-11-13;2300;0.00;10.32;92.50;0.00;2.20;50.90
BU04;Tardajos;2015-11-13;2330;0.00;10.43;92.00;0.00;2.11;51.69
BU04;Tardajos;2015-11-13;2400;0.00;10.25;92.20;0.00;2.03;50.88
BU05;Vadocondes;2015-11-13;0030;0.00;1.64;95.80;0.00;0.29;68.29
BU05;Vadocondes;2015-11-13;0100;0.00;1.93;96.50;0.00;0.12;94.40
BU05;Vadocondes;2015-11-13;0130;0.00;1.48;96.80;0.00;0.13;136.40
BU05;Vadocondes;2015-11-13;0200;0.00;1.39;97.20;0.00;0.06;62.34
BU05;Vadocondes;2015-11-13;0230;0.00;0.67;97.40;0.00;0.00;0.00
BU05;Vadocondes;2015-11-13;0300;0.00;0.68;97.90;0.00;0.16;131.50
BU05;Vadocondes;2015-11-13;0330;0.00;0.61;98.00;0.00;0.25;134.30
BU05;Vadocondes;2015-11-13;0400;0.00;0.27;98.20;0.00;0.21;159.20
BU05;Vadocondes;2015-11-13;0430;0.00;-0.61;98.10;0.00;0.17;299.90
BU05;Vadocondes;2015-11-13;0500;0.00;-0.42;98.70;0.00;0.33;74.90
BU05;Vadocondes;2015-11-13;0530;0.00;-1.01;98.40;0.00;0.16;307.90
BU05;Vadocondes;2015-11-13;0600;0.00;-1.43;98.80;0.00;0.11;261.00
BU05;Vadocondes;2015-11-13;0630;0.00;-1.12;99.00;0.00;0.00;180.40
BU05;Vadocondes;2015-11-13;0700;0.00;-0.80;99.00;1.31;0.17;284.30
BU05;Vadocondes;2015-11-13;0730;0.00;-0.63;99.10;12.45;0.16;345.70
BU05;Vadocondes;2015-11-13;0800;0.00;-0.09;99.20;40.69;0.38;130.40
BU05;Vadocondes;2015-11-13;0830;0.00;0.41;99.10;87.60;0.67;41.63
BU05;Vadocondes;2015-11-13;0900;0.00;0.85;99.10;125.40;0.33;36.87
BU05;Vadocondes;2015-11-13;0930;0.00;1.93;98.90;183.50;0.43;164.20
BU05;Vadocondes;2015-11-13;1000;0.00;3.70;98.50;335.80;0.34;114.30
BU05;Vadocondes;2015-11-13;1030;0.00;5.80;97.90;425.70;0.58;350.60
BU05;Vadocondes;2015-11-13;1100;0.00;7.74;90.80;507.90;1.38;292.60
BU05;Vadocondes;2015-11-13;1130;0.00;9.00;83.40;524.60;1.60;273.20
BU05;Vadocondes;2015-11-13;1200;0.00;9.69;82.10;492.50;2.38;263.90
BU05;Vadocondes;2015-11-13;1230;0.00;9.80;83.10;438.30;2.51;263.60
BU05;Vadocondes;2015-11-13;1300;0.00;10.56;80.90;469.60;1.98;284.50
BU05;Vadocondes;2015-11-13;1330;0.00;11.48;77.70;434.40;1.69;240.60
BU05;Vadocondes;2015-11-13;1400;0.00;12.51;70.70;377.50;1.03;191.30
BU05;Vadocondes;2015-11-13;1430;0.00;14.17;61.73;283.10;0.82;223.60
BU05;Vadocondes;2015-11-13;1500;0.00;14.74;59.45;218.70;0.73;280.60
BU05;Vadocondes;2015-11-13;1530;0.00;14.70;60.31;197.60;1.01;280.40
BU05;Vadocondes;2015-11-13;1600;0.00;14.90;60.10;140.10;0.81;266.90
BU05;Vadocondes;2015-11-13;1630;0.00;14.59;61.63;68.05;0.57;236.00
BU05;Vadocondes;2015-11-13;1700;0.00;12.63;66.52;16.52;0.40;199.50
BU05;Vadocondes;2015-11-13;1730;0.00;9.60;77.00;1.31;0.66;130.60
BU05;Vadocondes;2015-11-13;1800;0.00;8.31;80.10;0.00;0.59;110.90
BU05;Vadocondes;2015-11-13;1830;0.00;7.35;83.40;0.00;0.37;84.90
BU05;Vadocondes;2015-11-13;1900;0.00;6.55;85.90;0.00;0.74;108.50
BU05;Vadocondes;2015-11-13;1930;0.00;5.88;87.90;0.00;0.55;88.50
BU05;Vadocondes;2015-11-13;2000;0.00;5.37;88.10;0.00;0.35;122.50
BU05;Vadocondes;2015-11-13;2030;0.00;4.47;90.30;0.00;0.50;135.00
BU05;Vadocondes;2015-11-13;2100;0.00;4.01;92.10;0.00;0.44;101.10
BU05;Vadocondes;2015-11-13;2130;0.00;3.36;93.20;0.00;0.12;136.50
BU05;Vadocondes;2015-11-13;2200;0.00;3.00;94.40;0.00;0.22;111.50
BU05;Vadocondes;2015-11-13;2230;0.00;3.07;95.10;0.00;0.34;137.50
BU05;Vadocondes;2015-11-13;2300;0.00;2.62;95.50;0.00;0.42;141.80
BU05;Vadocondes;2015-11-13;2330;0.00;2.20;95.50;0.00;0.24;147.80
BU05;Vadocondes;2015-11-13;2400;0.00;1.79;96.10;0.00;0.29;214.00
BU101;Valle de Losa;2015-11-13;0030;0.00;4.51;97.30;0.00;0.17;219.80
BU101;Valle de Losa;2015-11-13;0100;0.20;4.50;97.40;0.00;0.16;341.40
BU101;Valle de Losa;2015-11-13;0130;0.00;4.13;97.30;0.00;0.31;352.20
BU101;Valle de Losa;2015-11-13;0200;0.00;3.88;97.30;0.00;0.23;355.40
BU101;Valle de Losa;2015-11-13;0230;0.00;3.56;97.30;0.00;0.01;278.70
BU101;Valle de Losa;2015-11-13;0300;0.00;3.59;97.40;0.00;0.02;251.60
BU101;Valle de Losa;2015-11-13;0330;0.00;3.54;97.40;0.00;0.21;247.60
BU101;Valle de Losa;2015-11-13;0400;0.00;3.33;97.40;0.00;0.29;248.90
BU101;Valle de Losa;2015-11-13;0430;0.00;3.45;97.40;0.00;0.19;260.70
BU101;Valle de Losa;2015-11-13;0500;0.00;3.58;97.40;0.00;0.06;234.40
BU101;Valle de Losa;2015-11-13;0530;0.00;3.59;97.50;0.00;0.06;257.90
BU101;Valle de Losa;2015-11-13;0600;0.00;3.51;97.50;0.00;0.35;240.30
