Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-01-26;0030;0.00;-4.06;98.80;0.00;0.08;226.80
AV01;Nava de Arevalo;2015-01-26;0100;0.00;-3.41;100.00;0.00;0.91;189.50
AV01;Nava de Arevalo;2015-01-26;0130;0.00;-3.35;99.40;0.00;0.58;185.10
AV01;Nava de Arevalo;2015-01-26;0200;0.00;-3.88;98.50;0.00;1.19;194.50
AV01;Nava de Arevalo;2015-01-26;0230;0.00;-3.57;98.40;0.00;1.12;182.40
AV01;Nava de Arevalo;2015-01-26;0300;0.00;-3.66;98.20;0.00;1.09;186.00
AV01;Nava de Arevalo;2015-01-26;0330;0.00;-3.79;97.90;0.00;0.90;188.50
AV01;Nava de Arevalo;2015-01-26;0400;0.00;-4.80;97.20;0.00;0.46;211.10
AV01;Nava de Arevalo;2015-01-26;0430;0.00;-4.42;98.10;0.00;0.87;194.20
AV01;Nava de Arevalo;2015-01-26;0500;0.00;-4.35;97.80;0.00;0.82;198.20
AV01;Nava de Arevalo;2015-01-26;0530;0.00;-5.20;97.30;0.00;0.52;211.60
AV01;Nava de Arevalo;2015-01-26;0600;0.00;-4.86;97.70;0.00;0.62;189.30
AV01;Nava de Arevalo;2015-01-26;0630;0.00;-5.35;96.40;0.00;0.44;209.70
AV01;Nava de Arevalo;2015-01-26;0700;0.00;-4.82;97.00;0.00;1.03;185.90
AV01;Nava de Arevalo;2015-01-26;0730;0.00;-5.17;96.20;0.70;0.85;194.50
AV01;Nava de Arevalo;2015-01-26;0800;0.00;-4.89;95.90;13.30;1.35;181.20
AV01;Nava de Arevalo;2015-01-26;0830;0.00;-4.13;94.60;65.87;0.50;238.00
AV01;Nava de Arevalo;2015-01-26;0900;0.00;-2.59;93.30;147.80;0.81;209.70
AV01;Nava de Arevalo;2015-01-26;0930;0.00;-0.39;90.50;256.30;0.56;218.40
AV01;Nava de Arevalo;2015-01-26;1000;0.00;1.99;81.70;260.20;0.39;152.10
AV01;Nava de Arevalo;2015-01-26;1030;0.00;2.54;76.00;376.20;1.21;120.70
AV01;Nava de Arevalo;2015-01-26;1100;0.20;3.05;74.30;426.20;1.30;114.10
AV01;Nava de Arevalo;2015-01-26;1130;0.00;4.14;70.30;456.80;1.83;109.70
AV01;Nava de Arevalo;2015-01-26;1200;0.00;4.69;65.54;443.10;1.65;101.60
AV01;Nava de Arevalo;2015-01-26;1230;0.00;4.77;67.29;290.80;1.34;88.90
AV01;Nava de Arevalo;2015-01-26;1300;0.00;5.20;66.69;405.40;1.23;111.50
AV01;Nava de Arevalo;2015-01-26;1330;0.00;5.87;62.86;477.40;1.22;106.00
AV01;Nava de Arevalo;2015-01-26;1400;0.00;5.89;63.19;333.50;1.01;39.21
AV01;Nava de Arevalo;2015-01-26;1430;0.00;6.18;62.36;471.70;1.75;6.26
AV01;Nava de Arevalo;2015-01-26;1500;0.00;6.78;60.27;313.70;0.81;325.30
AV01;Nava de Arevalo;2015-01-26;1530;0.00;7.25;58.53;237.70;0.78;274.10
AV01;Nava de Arevalo;2015-01-26;1600;0.00;7.45;57.90;187.90;0.36;293.30
AV01;Nava de Arevalo;2015-01-26;1630;0.00;6.78;60.07;93.50;0.43;293.50
AV01;Nava de Arevalo;2015-01-26;1700;0.00;5.40;70.10;48.47;0.40;25.56
AV01;Nava de Arevalo;2015-01-26;1730;0.00;4.20;79.90;9.68;1.03;36.82
AV01;Nava de Arevalo;2015-01-26;1800;0.00;2.74;86.80;1.75;0.34;40.65
AV01;Nava de Arevalo;2015-01-26;1830;0.00;1.74;91.50;0.00;0.06;41.05
AV01;Nava de Arevalo;2015-01-26;1900;0.00;1.88;90.70;0.00;0.57;119.50
AV01;Nava de Arevalo;2015-01-26;1930;0.00;1.90;88.50;0.00;0.48;233.40
AV01;Nava de Arevalo;2015-01-26;2000;0.00;0.25;94.70;0.00;0.58;314.70
AV01;Nava de Arevalo;2015-01-26;2030;0.00;-0.17;98.40;0.00;0.37;200.30
AV01;Nava de Arevalo;2015-01-26;2100;0.00;-0.97;98.10;0.00;0.47;228.60
AV01;Nava de Arevalo;2015-01-26;2130;0.00;-1.33;99.50;0.00;0.50;238.00
AV01;Nava de Arevalo;2015-01-26;2200;0.00;-1.48;99.90;0.00;1.06;191.30
AV01;Nava de Arevalo;2015-01-26;2230;0.00;-1.41;99.10;0.00;1.14;184.70
AV01;Nava de Arevalo;2015-01-26;2300;0.00;-1.19;98.80;0.00;1.35;178.20
AV01;Nava de Arevalo;2015-01-26;2330;0.00;-1.32;98.20;0.00;0.98;194.50
AV01;Nava de Arevalo;2015-01-26;2400;0.00;-2.62;97.80;0.00;0.57;234.10
BU02;Valle de Valdelucio;2015-01-26;0030;0.00;-1.67;89.10;0.00;0.69;82.70
BU02;Valle de Valdelucio;2015-01-26;0100;0.00;-1.78;90.40;0.00;0.70;43.10
BU02;Valle de Valdelucio;2015-01-26;0130;0.00;-1.98;90.30;0.00;1.04;42.64
BU02;Valle de Valdelucio;2015-01-26;0200;0.00;-1.67;91.20;0.00;1.14;82.40
BU02;Valle de Valdelucio;2015-01-26;0230;0.00;-1.29;89.90;0.00;0.88;99.60
BU02;Valle de Valdelucio;2015-01-26;0300;0.00;-1.69;91.40;0.00;0.73;88.20
BU02;Valle de Valdelucio;2015-01-26;0330;0.00;-2.00;92.30;0.00;0.96;73.20
BU02;Valle de Valdelucio;2015-01-26;0400;0.00;-2.07;93.10;0.00;0.59;90.50
BU02;Valle de Valdelucio;2015-01-26;0430;0.00;-1.67;93.30;0.00;1.05;82.00
BU02;Valle de Valdelucio;2015-01-26;0500;0.00;-1.89;92.00;0.00;1.18;104.20
BU02;Valle de Valdelucio;2015-01-26;0530;0.00;-2.38;93.40;0.00;0.85;63.38
BU02;Valle de Valdelucio;2015-01-26;0600;0.00;-2.32;93.10;0.00;0.60;56.42
BU02;Valle de Valdelucio;2015-01-26;0630;0.00;-2.87;94.90;0.00;0.22;355.40
BU02;Valle de Valdelucio;2015-01-26;0700;0.00;-2.60;95.60;0.00;0.74;332.10
BU02;Valle de Valdelucio;2015-01-26;0730;0.00;-2.89;95.10;0.50;0.37;354.00
BU02;Valle de Valdelucio;2015-01-26;0800;0.00;-3.43;97.20;11.43;0.41;49.97
BU02;Valle de Valdelucio;2015-01-26;0830;0.00;-2.43;96.90;61.57;0.49;97.50
BU02;Valle de Valdelucio;2015-01-26;0900;0.00;-1.05;92.40;164.20;0.60;61.06
BU02;Valle de Valdelucio;2015-01-26;0930;0.00;-0.14;84.40;196.50;0.68;143.30
BU02;Valle de Valdelucio;2015-01-26;1000;0.00;0.53;84.70;276.20;0.86;77.70
BU02;Valle de Valdelucio;2015-01-26;1030;0.00;0.52;83.30;358.50;1.48;249.90
BU02;Valle de Valdelucio;2015-01-26;1100;0.00;1.51;81.10;426.40;0.71;218.40
BU02;Valle de Valdelucio;2015-01-26;1130;0.00;1.95;78.20;442.20;1.11;261.50
BU02;Valle de Valdelucio;2015-01-26;1200;0.00;1.84;79.20;517.80;1.19;264.20
BU02;Valle de Valdelucio;2015-01-26;1230;0.00;3.22;74.80;501.90;1.11;56.68
BU02;Valle de Valdelucio;2015-01-26;1300;0.00;3.90;73.30;380.80;1.25;78.80
BU02;Valle de Valdelucio;2015-01-26;1330;0.00;4.01;72.90;390.60;1.26;68.45
BU02;Valle de Valdelucio;2015-01-26;1400;0.00;4.12;72.20;367.30;1.72;78.60
BU02;Valle de Valdelucio;2015-01-26;1430;0.00;3.21;75.40;214.90;1.67;99.80
BU02;Valle de Valdelucio;2015-01-26;1500;0.00;3.08;74.90;155.60;1.56;111.70
BU02;Valle de Valdelucio;2015-01-26;1530;0.00;2.44;79.10;125.20;1.65;99.70
BU02;Valle de Valdelucio;2015-01-26;1600;0.00;2.62;76.90;73.10;1.53;44.48
BU02;Valle de Valdelucio;2015-01-26;1630;0.00;2.28;80.00;50.52;1.64;122.20
BU02;Valle de Valdelucio;2015-01-26;1700;0.00;1.93;83.30;25.52;1.30;121.90
BU02;Valle de Valdelucio;2015-01-26;1730;0.20;1.75;85.50;3.76;1.96;83.10
BU02;Valle de Valdelucio;2015-01-26;1800;0.00;2.07;83.60;0.20;2.52;32.15
BU02;Valle de Valdelucio;2015-01-26;1830;0.00;2.05;83.90;0.00;1.58;44.92
BU02;Valle de Valdelucio;2015-01-26;1900;0.00;1.98;83.90;0.00;2.81;15.91
BU02;Valle de Valdelucio;2015-01-26;1930;0.00;1.79;84.40;0.00;2.66;45.24
BU02;Valle de Valdelucio;2015-01-26;2000;0.00;1.32;87.70;0.00;0.79;121.30
BU02;Valle de Valdelucio;2015-01-26;2030;0.00;0.52;90.20;0.00;0.35;77.10
BU02;Valle de Valdelucio;2015-01-26;2100;0.00;-0.15;92.00;0.00;0.71;60.76
BU02;Valle de Valdelucio;2015-01-26;2130;0.00;-0.41;93.30;0.00;0.80;339.30
BU02;Valle de Valdelucio;2015-01-26;2200;0.00;-0.41;94.00;0.00;0.47;341.60
BU02;Valle de Valdelucio;2015-01-26;2230;0.00;-0.16;94.30;0.00;0.63;222.50
BU02;Valle de Valdelucio;2015-01-26;2300;0.00;-0.16;91.70;0.00;0.81;266.40
BU02;Valle de Valdelucio;2015-01-26;2330;0.00;-0.23;90.80;0.00;1.01;338.80
BU02;Valle de Valdelucio;2015-01-26;2400;0.00;-0.83;88.90;0.00;0.60;335.90
BU03;Lerma;2015-01-26;0030;0.00;-0.41;84.10;0.00;1.16;336.10
BU03;Lerma;2015-01-26;0100;0.00;0.23;79.50;0.00;1.51;353.70
BU03;Lerma;2015-01-26;0130;0.00;0.28;79.30;0.00;1.19;15.32
BU03;Lerma;2015-01-26;0200;0.00;0.03;80.50;0.00;0.46;357.50
BU03;Lerma;2015-01-26;0230;0.00;-0.37;81.20;0.00;0.99;356.10
BU03;Lerma;2015-01-26;0300;0.00;-0.03;79.80;0.00;0.73;13.46
BU03;Lerma;2015-01-26;0330;0.00;-0.35;79.60;0.00;0.81;356.40
BU03;Lerma;2015-01-26;0400;0.00;-0.32;79.00;0.00;0.91;348.90
BU03;Lerma;2015-01-26;0430;0.00;-0.50;79.60;0.00;1.14;345.30
BU03;Lerma;2015-01-26;0500;0.00;-1.08;81.90;0.00;1.01;341.40
BU03;Lerma;2015-01-26;0530;0.00;-1.97;86.70;0.00;0.53;333.70
