Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-10-05;0030;0.00;20.36;62.38;0.00;6.95;228.10
AV01;Nava de Arevalo;2015-10-05;0100;0.00;19.84;64.57;0.00;6.85;228.70
AV01;Nava de Arevalo;2015-10-05;0130;0.00;19.13;69.63;0.00;6.86;231.80
AV01;Nava de Arevalo;2015-10-05;0200;0.00;18.69;70.90;0.00;5.65;228.50
AV01;Nava de Arevalo;2015-10-05;0230;0.00;18.53;70.50;0.00;5.42;235.60
AV01;Nava de Arevalo;2015-10-05;0300;0.00;17.71;76.70;0.00;4.84;219.30
AV01;Nava de Arevalo;2015-10-05;0330;0.00;17.80;76.30;0.00;3.96;221.50
AV01;Nava de Arevalo;2015-10-05;0400;0.00;17.69;76.20;0.00;4.55;202.20
AV01;Nava de Arevalo;2015-10-05;0430;0.00;17.18;73.40;0.00;4.47;211.50
AV01;Nava de Arevalo;2015-10-05;0500;0.00;16.69;72.70;0.00;3.16;219.50
AV01;Nava de Arevalo;2015-10-05;0530;0.00;16.00;75.10;0.00;2.77;215.70
AV01;Nava de Arevalo;2015-10-05;0600;0.00;17.05;69.35;0.00;3.53;206.40
AV01;Nava de Arevalo;2015-10-05;0630;0.00;15.51;75.70;2.69;0.94;185.90
AV01;Nava de Arevalo;2015-10-05;0700;0.00;15.40;78.30;13.48;0.86;244.30
AV01;Nava de Arevalo;2015-10-05;0730;0.20;15.26;81.90;15.31;0.60;284.30
AV01;Nava de Arevalo;2015-10-05;0800;0.59;15.73;84.70;41.19;3.42;249.70
AV01;Nava de Arevalo;2015-10-05;0830;0.00;16.20;85.30;131.80;4.69;233.60
AV01;Nava de Arevalo;2015-10-05;0900;0.00;16.91;80.20;214.20;4.83;235.50
AV01;Nava de Arevalo;2015-10-05;0930;0.00;18.07;73.40;260.50;5.27;236.80
AV01;Nava de Arevalo;2015-10-05;1000;0.00;19.47;65.11;454.30;5.31;228.70
AV01;Nava de Arevalo;2015-10-05;1030;0.00;20.33;58.95;297.00;5.59;234.90
AV01;Nava de Arevalo;2015-10-05;1100;0.00;20.44;53.35;228.30;6.23;237.70
AV01;Nava de Arevalo;2015-10-05;1130;0.00;20.39;53.69;304.20;6.41;234.40
AV01;Nava de Arevalo;2015-10-05;1200;0.00;20.48;51.86;347.30;7.69;234.90
AV01;Nava de Arevalo;2015-10-05;1230;0.00;20.50;50.14;309.40;6.88;234.10
AV01;Nava de Arevalo;2015-10-05;1300;0.00;21.55;44.95;470.30;7.92;228.70
AV01;Nava de Arevalo;2015-10-05;1330;0.00;22.13;41.92;587.80;7.34;231.90
AV01;Nava de Arevalo;2015-10-05;1400;0.00;22.63;38.32;581.10;7.10;228.70
