Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-03-23;0030;0.00;2.70;89.30;0.00;0.84;8.66
AV01;Nava de Arevalo;2015-03-23;0100;0.00;2.63;88.90;0.00;1.61;358.10
AV01;Nava de Arevalo;2015-03-23;0130;0.00;2.86;86.50;0.00;1.42;4.07
AV01;Nava de Arevalo;2015-03-23;0200;0.20;2.75;87.50;0.00;1.30;9.93
AV01;Nava de Arevalo;2015-03-23;0230;0.00;2.62;90.90;0.00;1.35;19.63
AV01;Nava de Arevalo;2015-03-23;0300;0.00;2.46;91.00;0.00;1.51;28.90
AV01;Nava de Arevalo;2015-03-23;0330;0.00;2.44;92.20;0.00;1.06;26.22
AV01;Nava de Arevalo;2015-03-23;0400;0.00;2.19;92.90;0.00;0.38;9.11
AV01;Nava de Arevalo;2015-03-23;0430;0.00;2.15;92.50;0.00;0.30;50.72
AV01;Nava de Arevalo;2015-03-23;0500;0.00;2.06;93.90;0.00;0.60;30.21
AV01;Nava de Arevalo;2015-03-23;0530;0.00;1.83;95.60;0.00;0.48;359.90
AV01;Nava de Arevalo;2015-03-23;0600;0.00;1.81;97.20;0.00;0.31;351.60
AV01;Nava de Arevalo;2015-03-23;0630;0.00;2.08;96.30;2.83;0.83;354.60
AV01;Nava de Arevalo;2015-03-23;0700;0.00;1.90;94.70;28.35;0.99;323.30
AV01;Nava de Arevalo;2015-03-23;0730;0.00;2.24;97.60;56.77;1.66;317.60
AV01;Nava de Arevalo;2015-03-23;0800;0.00;2.41;96.20;49.36;1.46;313.70
AV01;Nava de Arevalo;2015-03-23;0830;0.00;2.66;93.80;67.03;1.47;308.40
AV01;Nava de Arevalo;2015-03-23;0900;0.00;2.79;93.20;83.00;1.25;304.60
AV01;Nava de Arevalo;2015-03-23;0930;0.00;3.12;88.60;159.70;0.44;21.46
AV01;Nava de Arevalo;2015-03-23;1000;0.00;3.68;86.30;180.70;0.62;284.70
AV01;Nava de Arevalo;2015-03-23;1030;0.00;4.19;84.70;268.30;0.89;297.90
AV01;Nava de Arevalo;2015-03-23;1100;0.00;4.27;82.80;183.90;1.09;298.70
AV01;Nava de Arevalo;2015-03-23;1130;0.00;4.47;84.50;138.90;1.69;303.40
AV01;Nava de Arevalo;2015-03-23;1200;0.00;4.43;86.60;94.00;1.62;285.10
AV01;Nava de Arevalo;2015-03-23;1230;0.98;4.18;90.40;80.10;2.07;269.20
AV01;Nava de Arevalo;2015-03-23;1300;1.76;3.16;93.00;65.57;2.12;293.60
AV01;Nava de Arevalo;2015-03-23;1330;0.39;2.88;95.30;117.50;0.98;311.20
AV01;Nava de Arevalo;2015-03-23;1400;0.59;2.92;95.70;50.04;1.40;253.80
AV01;Nava de Arevalo;2015-03-23;1430;1.37;2.41;95.90;37.17;0.79;204.90
AV01;Nava de Arevalo;2015-03-23;1500;0.59;1.78;96.70;64.06;1.51;112.80
AV01;Nava de Arevalo;2015-03-23;1530;0.00;1.76;98.50;97.00;1.53;97.70
AV01;Nava de Arevalo;2015-03-23;1600;0.20;2.23;98.50;106.20;1.20;100.90
AV01;Nava de Arevalo;2015-03-23;1630;0.00;2.66;97.60;149.60;1.62;103.80
AV01;Nava de Arevalo;2015-03-23;1700;0.00;3.37;96.70;119.10;1.91;103.30
AV01;Nava de Arevalo;2015-03-23;1730;0.00;3.84;95.90;35.99;3.00;87.60
AV01;Nava de Arevalo;2015-03-23;1800;0.00;2.88;95.30;18.64;3.20;114.80
AV01;Nava de Arevalo;2015-03-23;1830;0.00;2.54;96.60;9.17;3.14;92.80
AV01;Nava de Arevalo;2015-03-23;1900;0.00;2.41;96.90;0.43;2.90;93.20
AV01;Nava de Arevalo;2015-03-23;1930;0.00;2.16;97.10;0.00;2.68;74.00
AV01;Nava de Arevalo;2015-03-23;2000;0.39;2.10;98.40;0.00;2.37;71.30
AV01;Nava de Arevalo;2015-03-23;2030;0.20;2.15;99.80;0.00;1.65;61.57
AV01;Nava de Arevalo;2015-03-23;2100;0.00;2.26;100.00;0.00;1.08;12.36
AV01;Nava de Arevalo;2015-03-23;2130;0.00;2.59;99.60;0.00;2.48;33.84
AV01;Nava de Arevalo;2015-03-23;2200;0.00;2.53;99.20;0.00;1.95;42.95
AV01;Nava de Arevalo;2015-03-23;2230;0.00;2.53;99.80;0.00;1.78;53.99
AV01;Nava de Arevalo;2015-03-23;2300;0.00;2.57;100.00;0.00;1.72;68.91
AV01;Nava de Arevalo;2015-03-23;2330;0.00;2.50;100.00;0.00;1.62;55.17
AV01;Nava de Arevalo;2015-03-23;2400;0.20;2.59;100.00;0.00;1.81;38.08
BU02;Valle de Valdelucio;2015-03-23;0030;0.00;0.38;90.30;0.00;1.36;71.20
BU02;Valle de Valdelucio;2015-03-23;0100;0.00;0.54;89.90;0.00;1.22;74.50
BU02;Valle de Valdelucio;2015-03-23;0130;0.00;0.59;90.20;0.00;1.07;77.40
BU02;Valle de Valdelucio;2015-03-23;0200;0.00;0.50;89.90;0.00;1.28;61.65
BU02;Valle de Valdelucio;2015-03-23;0230;0.00;-0.02;91.60;0.00;1.41;64.07
BU02;Valle de Valdelucio;2015-03-23;0300;0.00;-0.10;91.10;0.00;1.86;55.38
BU02;Valle de Valdelucio;2015-03-23;0330;0.00;0.03;91.50;0.00;2.69;51.02
BU02;Valle de Valdelucio;2015-03-23;0400;0.00;0.21;89.00;0.00;3.43;38.83
BU02;Valle de Valdelucio;2015-03-23;0430;0.00;0.27;89.90;0.00;3.05;41.65
BU02;Valle de Valdelucio;2015-03-23;0500;0.00;0.27;90.20;0.00;3.65;36.10
BU02;Valle de Valdelucio;2015-03-23;0530;0.00;0.23;89.70;0.00;3.97;38.41
BU02;Valle de Valdelucio;2015-03-23;0600;0.00;0.36;89.50;0.01;5.09;33.78
BU02;Valle de Valdelucio;2015-03-23;0630;0.00;0.34;88.70;0.98;4.22;32.50
BU02;Valle de Valdelucio;2015-03-23;0700;0.00;0.41;88.70;9.28;4.37;35.13
BU02;Valle de Valdelucio;2015-03-23;0730;0.00;0.67;86.80;42.65;5.22;31.30
BU02;Valle de Valdelucio;2015-03-23;0800;0.00;0.74;88.10;70.70;4.71;37.61
BU02;Valle de Valdelucio;2015-03-23;0830;0.00;0.90;89.30;83.70;4.57;27.57
BU02;Valle de Valdelucio;2015-03-23;0900;0.00;0.90;89.20;114.90;5.11;28.15
BU02;Valle de Valdelucio;2015-03-23;0930;0.00;0.87;87.80;149.30;5.47;31.16
BU02;Valle de Valdelucio;2015-03-23;1000;0.00;0.67;91.00;101.90;4.85;35.36
BU02;Valle de Valdelucio;2015-03-23;1030;0.00;0.81;92.20;100.50;5.19;22.61
BU02;Valle de Valdelucio;2015-03-23;1100;0.20;0.87;93.00;170.40;5.51;25.87
BU02;Valle de Valdelucio;2015-03-23;1130;0.20;1.25;93.20;292.50;7.21;30.18
BU02;Valle de Valdelucio;2015-03-23;1200;0.00;1.61;93.30;380.00;6.45;35.05
BU02;Valle de Valdelucio;2015-03-23;1230;0.00;2.32;92.10;273.20;3.57;42.37
BU02;Valle de Valdelucio;2015-03-23;1300;0.00;2.61;90.30;199.80;1.62;59.58
BU02;Valle de Valdelucio;2015-03-23;1330;0.00;2.54;88.40;192.00;2.07;67.01
BU02;Valle de Valdelucio;2015-03-23;1400;0.00;2.67;88.60;252.20;2.72;42.64
BU02;Valle de Valdelucio;2015-03-23;1430;0.00;2.42;88.20;237.70;4.13;35.19
BU02;Valle de Valdelucio;2015-03-23;1500;0.00;2.77;86.50;306.70;3.48;31.99
BU02;Valle de Valdelucio;2015-03-23;1530;0.00;2.73;85.70;241.90;5.48;32.73
BU02;Valle de Valdelucio;2015-03-23;1600;0.00;2.53;86.90;152.50;5.87;32.30
