Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-05-24;0030;0.00;7.28;80.80;0.00;0.79;82.50
AV01;Nava de Arevalo;2015-05-24;0100;0.00;6.24;82.60;0.00;0.63;28.29
AV01;Nava de Arevalo;2015-05-24;0130;0.00;4.86;88.30;0.00;0.75;345.90
AV01;Nava de Arevalo;2015-05-24;0200;0.00;4.13;90.60;0.00;0.81;242.50
AV01;Nava de Arevalo;2015-05-24;0230;0.00;3.84;90.80;0.00;0.68;194.70
AV01;Nava de Arevalo;2015-05-24;0300;0.00;2.93;93.70;0.00;0.46;229.90
AV01;Nava de Arevalo;2015-05-24;0330;0.00;2.86;94.80;0.00;0.60;313.60
AV01;Nava de Arevalo;2015-05-24;0400;0.00;2.06;94.10;0.00;0.68;235.50
AV01;Nava de Arevalo;2015-05-24;0430;0.00;1.71;95.50;0.00;0.56;281.40
AV01;Nava de Arevalo;2015-05-24;0500;0.00;1.46;96.90;2.95;0.33;273.70
AV01;Nava de Arevalo;2015-05-24;0530;0.00;1.53;97.30;31.24;0.61;301.20
AV01;Nava de Arevalo;2015-05-24;0600;0.00;3.69;97.90;102.50;0.92;332.90
AV01;Nava de Arevalo;2015-05-24;0630;0.00;6.41;93.90;184.80;1.53;359.90
AV01;Nava de Arevalo;2015-05-24;0700;0.00;7.81;84.50;283.30;2.15;32.99
AV01;Nava de Arevalo;2015-05-24;0730;0.00;8.87;77.80;378.10;2.45;40.39
AV01;Nava de Arevalo;2015-05-24;0800;0.00;9.73;72.50;475.70;2.57;34.81
AV01;Nava de Arevalo;2015-05-24;0830;0.00;11.67;64.89;568.10;2.74;42.61
AV01;Nava de Arevalo;2015-05-24;0900;0.00;13.27;57.77;653.80;3.37;59.44
AV01;Nava de Arevalo;2015-05-24;0930;0.00;14.53;54.17;731.00;3.08;55.15
AV01;Nava de Arevalo;2015-05-24;1000;0.00;15.53;50.18;799.00;2.71;40.44
AV01;Nava de Arevalo;2015-05-24;1030;0.00;16.57;46.63;856.00;2.85;46.19
AV01;Nava de Arevalo;2015-05-24;1100;0.00;17.60;43.02;902.00;3.06;54.55
AV01;Nava de Arevalo;2015-05-24;1130;0.00;18.19;40.19;945.00;3.05;48.41
AV01;Nava de Arevalo;2015-05-24;1200;0.00;19.24;36.82;974.00;2.69;41.84
AV01;Nava de Arevalo;2015-05-24;1230;0.00;19.99;34.54;1001.00;2.82;26.79
AV01;Nava de Arevalo;2015-05-24;1300;0.00;19.89;33.45;651.30;2.99;32.77
AV01;Nava de Arevalo;2015-05-24;1330;0.00;20.94;31.08;767.00;2.84;44.32
AV01;Nava de Arevalo;2015-05-24;1400;0.00;21.76;28.03;975.00;3.05;30.36
AV01;Nava de Arevalo;2015-05-24;1430;0.00;22.17;26.52;873.00;3.46;29.97
AV01;Nava de Arevalo;2015-05-24;1500;0.00;21.81;26.11;680.80;2.90;43.94
AV01;Nava de Arevalo;2015-05-24;1530;0.00;22.57;25.20;788.00;3.32;29.71
AV01;Nava de Arevalo;2015-05-24;1600;0.00;22.68;24.96;593.70;3.22;44.10
AV01;Nava de Arevalo;2015-05-24;1630;0.00;21.85;26.87;477.40;3.52;28.36
AV01;Nava de Arevalo;2015-05-24;1700;0.00;21.85;26.74;423.80;4.13;26.24
AV01;Nava de Arevalo;2015-05-24;1730;0.00;21.81;27.09;418.30;4.07;34.26
AV01;Nava de Arevalo;2015-05-24;1800;0.00;21.41;28.45;253.20;4.13;39.78
AV01;Nava de Arevalo;2015-05-24;1830;0.00;20.27;33.33;231.10;5.67;37.60
AV01;Nava de Arevalo;2015-05-24;1900;0.00;18.41;39.67;107.60;6.26;34.41
AV01;Nava de Arevalo;2015-05-24;1930;0.00;16.86;44.51;32.57;6.22;34.97
AV01;Nava de Arevalo;2015-05-24;2000;0.00;15.43;49.48;3.11;5.53;35.74
AV01;Nava de Arevalo;2015-05-24;2030;0.00;14.48;52.77;0.00;4.99;37.00
AV01;Nava de Arevalo;2015-05-24;2100;0.00;13.62;56.27;0.00;4.64;37.33
AV01;Nava de Arevalo;2015-05-24;2130;0.00;12.91;59.42;0.00;4.04;41.79
AV01;Nava de Arevalo;2015-05-24;2200;0.00;12.06;63.99;0.00;3.24;44.43
AV01;Nava de Arevalo;2015-05-24;2230;0.00;11.55;66.89;0.00;2.93;41.24
AV01;Nava de Arevalo;2015-05-24;2300;0.00;10.82;70.60;0.00;2.44;41.19
AV01;Nava de Arevalo;2015-05-24;2330;0.00;10.11;74.80;0.00;1.54;38.18
AV01;Nava de Arevalo;2015-05-24;2400;0.00;9.06;78.90;0.00;0.37;338.60
AV101;Mu̱ogalindo;2015-05-24;0030;0.00;7.09;71.72;0.00;1.06;198.30
AV101;Mu̱ogalindo;2015-05-24;0100;0.00;5.80;77.48;0.00;1.44;273.00
AV101;Mu̱ogalindo;2015-05-24;0130;0.00;5.17;79.76;0.00;2.06;311.80
AV101;Mu̱ogalindo;2015-05-24;0200;0.00;4.28;83.20;0.00;1.04;292.30
AV101;Mu̱ogalindo;2015-05-24;0230;0.00;3.23;85.00;0.00;1.24;80.30
AV101;Mu̱ogalindo;2015-05-24;0300;0.00;3.23;86.30;0.00;1.44;301.60
AV101;Mu̱ogalindo;2015-05-24;0330;0.00;2.46;88.40;0.00;1.70;265.40
AV101;Mu̱ogalindo;2015-05-24;0400;0.00;1.64;90.30;0.00;2.35;287.20
AV101;Mu̱ogalindo;2015-05-24;0430;0.00;1.48;91.70;0.00;2.38;292.20
