Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-04-23;0030;0.00;6.24;96.90;0.00;1.56;234.60
AV01;Nava de Arevalo;2015-04-23;0100;0.00;5.35;97.30;0.00;1.43;197.40
AV01;Nava de Arevalo;2015-04-23;0130;0.00;5.33;98.40;0.00;1.33;191.00
AV01;Nava de Arevalo;2015-04-23;0200;0.00;4.93;98.20;0.00;1.45;189.30
AV01;Nava de Arevalo;2015-04-23;0230;0.00;4.04;99.00;0.00;1.20;186.70
AV01;Nava de Arevalo;2015-04-23;0300;0.00;3.92;99.70;0.00;1.03;201.70
AV01;Nava de Arevalo;2015-04-23;0330;0.00;3.37;100.00;0.00;1.07;205.30
AV01;Nava de Arevalo;2015-04-23;0400;0.00;3.13;100.00;0.00;1.43;185.40
AV01;Nava de Arevalo;2015-04-23;0430;0.00;3.04;100.00;0.00;1.06;189.30
AV01;Nava de Arevalo;2015-04-23;0500;0.00;2.84;100.00;0.00;1.34;186.10
AV01;Nava de Arevalo;2015-04-23;0530;0.00;2.75;100.00;1.52;1.52;183.90
AV01;Nava de Arevalo;2015-04-23;0600;0.00;2.68;100.00;23.98;1.30;187.00
AV01;Nava de Arevalo;2015-04-23;0630;0.20;3.55;100.00;90.80;0.90;191.40
AV01;Nava de Arevalo;2015-04-23;0700;0.00;5.56;100.00;165.20;1.07;175.20
AV01;Nava de Arevalo;2015-04-23;0730;0.00;7.16;95.50;229.60;0.95;168.00
AV01;Nava de Arevalo;2015-04-23;0800;0.00;9.36;86.70;340.20;0.61;140.30
AV01;Nava de Arevalo;2015-04-23;0830;0.00;11.58;78.50;447.50;0.67;53.01
AV01;Nava de Arevalo;2015-04-23;0900;0.00;12.47;72.60;569.10;0.78;58.37
AV01;Nava de Arevalo;2015-04-23;0930;0.00;12.88;71.90;593.70;1.05;52.73
AV01;Nava de Arevalo;2015-04-23;1000;0.00;14.17;64.62;699.50;0.68;259.60
AV01;Nava de Arevalo;2015-04-23;1030;0.00;14.72;58.80;652.70;1.22;324.10
AV01;Nava de Arevalo;2015-04-23;1100;0.00;15.66;51.87;825.00;1.71;258.10
AV01;Nava de Arevalo;2015-04-23;1130;0.00;16.48;48.63;894.00;2.12;251.10
AV01;Nava de Arevalo;2015-04-23;1200;0.00;17.19;43.35;929.00;2.00;264.40
AV01;Nava de Arevalo;2015-04-23;1230;0.00;17.85;41.65;923.00;1.83;293.20
AV01;Nava de Arevalo;2015-04-23;1300;0.00;18.81;37.91;924.00;2.54;266.00
AV01;Nava de Arevalo;2015-04-23;1330;0.00;19.88;30.31;905.00;3.04;262.80
AV01;Nava de Arevalo;2015-04-23;1400;0.00;20.05;34.27;849.00;2.63;285.30
AV01;Nava de Arevalo;2015-04-23;1430;0.00;19.85;34.96;821.00;2.14;314.90
AV01;Nava de Arevalo;2015-04-23;1500;0.00;20.36;35.12;749.00;2.52;303.70
AV01;Nava de Arevalo;2015-04-23;1530;0.00;19.74;33.27;532.70;2.15;348.60
AV01;Nava de Arevalo;2015-04-23;1600;0.00;20.16;34.92;600.40;2.69;310.50
AV01;Nava de Arevalo;2015-04-23;1630;0.00;20.52;31.71;516.60;2.30;336.80
AV01;Nava de Arevalo;2015-04-23;1700;0.00;20.49;32.58;411.20;2.77;322.40
AV01;Nava de Arevalo;2015-04-23;1730;0.00;20.12;32.29;268.40;2.72;323.40
AV01;Nava de Arevalo;2015-04-23;1800;0.00;18.23;34.61;106.40;2.09;327.00
AV01;Nava de Arevalo;2015-04-23;1830;0.00;17.57;43.06;132.60;1.47;312.00
AV01;Nava de Arevalo;2015-04-23;1900;0.00;15.95;48.97;22.09;0.86;313.70
AV01;Nava de Arevalo;2015-04-23;1930;0.00;14.86;50.69;1.49;0.56;84.70
AV01;Nava de Arevalo;2015-04-23;2000;0.00;13.08;64.61;0.00;0.48;241.80
AV01;Nava de Arevalo;2015-04-23;2030;0.00;10.88;73.80;0.00;0.96;175.80
AV01;Nava de Arevalo;2015-04-23;2100;0.00;9.06;80.10;0.00;1.50;209.20
AV01;Nava de Arevalo;2015-04-23;2130;0.00;9.58;74.90;0.00;1.22;220.80
AV01;Nava de Arevalo;2015-04-23;2200;0.00;8.96;77.30;0.00;1.35;189.00
