Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-03-06;0030;0.00;-4.35;84.40;0.00;0.61;235.00
AV01;Nava de Arevalo;2015-03-06;0100;0.00;-4.08;86.30;0.00;0.42;199.40
AV01;Nava de Arevalo;2015-03-06;0130;0.00;-4.42;87.30;0.00;0.69;207.70
AV01;Nava de Arevalo;2015-03-06;0200;0.00;-4.91;87.10;0.00;0.76;211.20
AV01;Nava de Arevalo;2015-03-06;0230;0.00;-5.51;88.90;0.00;0.02;333.20
AV01;Nava de Arevalo;2015-03-06;0300;0.00;-5.19;90.50;0.00;0.54;200.40
AV01;Nava de Arevalo;2015-03-06;0330;0.00;-5.53;88.80;0.00;0.69;205.60
AV01;Nava de Arevalo;2015-03-06;0400;0.00;-5.64;89.50;0.00;0.02;167.30
AV01;Nava de Arevalo;2015-03-06;0430;0.00;-6.22;90.50;0.00;0.26;251.40
AV01;Nava de Arevalo;2015-03-06;0500;0.00;-5.68;91.80;0.00;0.79;198.30
AV01;Nava de Arevalo;2015-03-06;0530;0.00;-4.72;87.40;0.00;0.75;153.10
AV01;Nava de Arevalo;2015-03-06;0600;0.00;-6.46;87.40;0.00;0.59;242.50
AV01;Nava de Arevalo;2015-03-06;0630;0.00;-6.58;91.50;0.13;0.31;222.00
AV01;Nava de Arevalo;2015-03-06;0700;0.00;-6.68;91.20;6.41;0.58;215.90
AV01;Nava de Arevalo;2015-03-06;0730;0.00;-5.59;88.60;65.92;0.24;55.59
AV01;Nava de Arevalo;2015-03-06;0800;0.00;-3.52;82.50;167.80;0.08;216.30
AV01;Nava de Arevalo;2015-03-06;0830;0.00;-0.33;75.90;245.90;0.55;201.00
AV01;Nava de Arevalo;2015-03-06;0900;0.00;0.89;75.00;332.20;1.59;251.80
AV01;Nava de Arevalo;2015-03-06;0930;0.00;3.02;67.45;428.20;1.39;249.90
AV01;Nava de Arevalo;2015-03-06;1000;0.00;4.75;58.22;494.10;0.93;288.40
AV01;Nava de Arevalo;2015-03-06;1030;0.00;6.50;51.94;587.10;0.77;95.90
AV01;Nava de Arevalo;2015-03-06;1100;0.00;8.08;50.28;647.60;0.76;338.20
AV01;Nava de Arevalo;2015-03-06;1130;0.00;8.96;48.63;693.10;1.07;351.70
AV01;Nava de Arevalo;2015-03-06;1200;0.00;10.25;40.97;724.00;1.20;353.10
AV01;Nava de Arevalo;2015-03-06;1230;0.00;11.98;39.65;739.00;1.34;352.40
AV01;Nava de Arevalo;2015-03-06;1300;0.00;13.40;39.38;735.00;1.99;349.50
AV01;Nava de Arevalo;2015-03-06;1330;0.00;13.69;37.62;718.00;2.04;2.97
AV01;Nava de Arevalo;2015-03-06;1400;0.00;14.05;38.33;687.90;1.84;353.70
AV01;Nava de Arevalo;2015-03-06;1430;0.00;14.73;40.29;642.90;1.81;354.00
AV01;Nava de Arevalo;2015-03-06;1500;0.00;15.27;37.84;583.00;2.06;356.70
AV01;Nava de Arevalo;2015-03-06;1530;0.00;15.58;37.97;512.20;2.03;354.70
AV01;Nava de Arevalo;2015-03-06;1600;0.00;15.94;39.09;429.80;2.38;346.90
AV01;Nava de Arevalo;2015-03-06;1630;0.00;16.03;37.35;339.50;2.42;343.60
AV01;Nava de Arevalo;2015-03-06;1700;0.00;15.63;34.10;244.80;2.27;334.20
AV01;Nava de Arevalo;2015-03-06;1730;0.00;14.81;36.29;149.90;1.96;329.20
AV01;Nava de Arevalo;2015-03-06;1800;0.00;12.76;46.41;56.67;1.20;302.60
AV01;Nava de Arevalo;2015-03-06;1830;0.00;10.13;55.01;6.27;1.13;261.10
AV01;Nava de Arevalo;2015-03-06;1900;0.00;6.64;66.06;0.12;0.87;223.80
AV01;Nava de Arevalo;2015-03-06;1930;0.00;5.56;69.40;0.00;1.19;209.80
AV01;Nava de Arevalo;2015-03-06;2000;0.00;4.14;78.00;0.00;1.44;193.70
AV01;Nava de Arevalo;2015-03-06;2030;0.00;3.52;79.30;0.00;1.48;185.10
AV01;Nava de Arevalo;2015-03-06;2100;0.00;3.75;78.40;0.00;1.70;189.50
AV01;Nava de Arevalo;2015-03-06;2130;0.00;3.51;81.80;0.00;1.58;188.60
AV01;Nava de Arevalo;2015-03-06;2200;0.00;3.57;80.50;0.00;1.86;188.00
AV01;Nava de Arevalo;2015-03-06;2230;0.00;1.99;86.60;0.00;1.33;198.00
AV01;Nava de Arevalo;2015-03-06;2300;0.00;2.68;83.70;0.00;1.74;184.70
AV01;Nava de Arevalo;2015-03-06;2330;0.00;1.57;86.80;0.00;0.92;193.80
AV01;Nava de Arevalo;2015-03-06;2400;0.00;1.13;88.40;0.00;1.76;178.30
AV101;Mu̱ogalindo;2015-03-06;0030;0.00;-2.28;89.00;0.00;2.46;275.80
AV101;Mu̱ogalindo;2015-03-06;0100;0.00;-3.06;92.00;0.00;2.23;261.50
AV101;Mu̱ogalindo;2015-03-06;0130;0.00;-2.81;90.40;0.00;2.40;290.30
AV101;Mu̱ogalindo;2015-03-06;0200;0.00;-3.41;91.20;0.00;2.66;292.60
AV101;Mu̱ogalindo;2015-03-06;0230;0.00;-3.33;90.50;0.00;2.12;249.90
AV101;Mu̱ogalindo;2015-03-06;0300;0.00;-3.50;90.10;0.00;2.18;306.30
AV101;Mu̱ogalindo;2015-03-06;0330;0.00;-3.72;91.40;0.00;1.84;275.40
AV101;Mu̱ogalindo;2015-03-06;0400;0.00;-4.08;90.60;0.00;2.27;291.60
AV101;Mu̱ogalindo;2015-03-06;0430;0.00;-4.04;89.60;0.00;1.95;235.70
AV101;Mu̱ogalindo;2015-03-06;0500;0.00;-3.95;87.80;0.00;1.77;300.50
AV101;Mu̱ogalindo;2015-03-06;0530;0.00;-4.41;91.70;0.00;1.24;101.40
AV101;Mu̱ogalindo;2015-03-06;0600;0.00;-4.01;87.60;0.00;2.62;287.90
AV101;Mu̱ogalindo;2015-03-06;0630;0.00;-4.63;89.90;0.00;2.40;253.40
AV101;Mu̱ogalindo;2015-03-06;0700;0.00;-4.21;89.10;7.69;1.51;262.60
AV101;Mu̱ogalindo;2015-03-06;0730;0.00;-3.19;85.90;106.80;1.60;304.30
AV101;Mu̱ogalindo;2015-03-06;0800;0.00;-2.08;85.50;223.90;2.53;287.80
AV101;Mu̱ogalindo;2015-03-06;0830;0.00;0.26;76.11;325.60;1.32;238.80
AV101;Mu̱ogalindo;2015-03-06;0900;0.00;2.60;67.21;422.40;2.65;107.50
AV101;Mu̱ogalindo;2015-03-06;0930;0.00;4.04;63.65;518.20;1.89;23.48
AV101;Mu̱ogalindo;2015-03-06;1000;0.00;7.56;49.62;603.50;1.49;320.40
AV101;Mu̱ogalindo;2015-03-06;1030;0.00;10.50;34.65;674.30;1.65;112.00
AV101;Mu̱ogalindo;2015-03-06;1100;0.00;10.89;34.07;734.30;2.63;82.50
AV101;Mu̱ogalindo;2015-03-06;1130;0.00;11.95;34.52;775.10;3.14;111.40
AV101;Mu̱ogalindo;2015-03-06;1200;0.00;13.95;29.73;801.00;2.69;128.80
AV101;Mu̱ogalindo;2015-03-06;1230;0.00;16.36;19.01;814.00;4.21;90.90
AV101;Mu̱ogalindo;2015-03-06;1300;0.00;17.40;20.24;808.00;2.51;99.70
AV101;Mu̱ogalindo;2015-03-06;1330;0.00;17.40;17.32;788.70;4.03;42.81
AV101;Mu̱ogalindo;2015-03-06;1400;0.00;18.01;15.25;746.00;2.61;30.42
AV101;Mu̱ogalindo;2015-03-06;1430;0.00;17.86;19.89;696.90;5.62;84.70
AV101;Mu̱ogalindo;2015-03-06;1500;0.00;17.64;18.54;624.20;5.56;92.10
AV101;Mu̱ogalindo;2015-03-06;1530;0.00;17.71;21.02;541.60;5.55;86.70
AV101;Mu̱ogalindo;2015-03-06;1600;0.00;17.34;17.99;453.40;5.92;84.70
