Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-04-11;0030;0.00;6.26;100.00;0.00;0.88;199.40
AV01;Nava de Arevalo;2015-04-11;0100;0.00;4.82;100.00;0.00;0.65;227.20
AV01;Nava de Arevalo;2015-04-11;0130;0.00;4.95;99.90;0.00;0.93;200.00
AV01;Nava de Arevalo;2015-04-11;0200;0.00;4.17;99.90;0.00;1.18;177.20
AV01;Nava de Arevalo;2015-04-11;0230;0.00;3.88;100.00;0.00;0.76;219.00
AV01;Nava de Arevalo;2015-04-11;0300;0.00;3.42;100.00;0.00;0.41;233.60
AV01;Nava de Arevalo;2015-04-11;0330;0.00;2.91;100.00;0.00;0.64;202.20
AV01;Nava de Arevalo;2015-04-11;0400;0.00;3.17;100.00;0.00;0.41;47.92
AV01;Nava de Arevalo;2015-04-11;0430;0.00;2.39;100.00;0.00;0.37;249.40
AV01;Nava de Arevalo;2015-04-11;0500;0.00;1.79;100.00;0.00;1.14;191.50
AV01;Nava de Arevalo;2015-04-11;0530;0.00;2.17;100.00;0.01;1.18;170.10
AV01;Nava de Arevalo;2015-04-11;0600;0.00;2.71;100.00;3.75;1.29;174.40
AV01;Nava de Arevalo;2015-04-11;0630;0.00;3.31;100.00;25.28;0.99;171.20
AV01;Nava de Arevalo;2015-04-11;0700;0.00;4.18;100.00;63.31;1.21;170.00
AV01;Nava de Arevalo;2015-04-11;0730;0.00;5.67;100.00;118.60;1.53;156.30
AV01;Nava de Arevalo;2015-04-11;0800;0.00;6.82;100.00;285.50;1.76;157.90
AV01;Nava de Arevalo;2015-04-11;0830;0.00;8.15;100.00;263.80;1.76;159.90
AV01;Nava de Arevalo;2015-04-11;0900;0.00;9.08;98.50;334.80;1.00;150.90
AV01;Nava de Arevalo;2015-04-11;0930;0.00;11.06;84.80;559.40;0.77;92.70
AV01;Nava de Arevalo;2015-04-11;1000;0.00;11.66;83.10;313.60;1.16;22.20
AV01;Nava de Arevalo;2015-04-11;1030;0.00;12.03;78.60;561.90;1.60;20.02
AV01;Nava de Arevalo;2015-04-11;1100;0.00;12.97;74.20;674.30;2.01;11.97
