Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-02-12;0030;0.00;0.70;95.90;0.00;0.39;90.80
AV01;Nava de Arevalo;2015-02-12;0100;0.00;1.64;95.00;0.00;0.63;168.50
AV01;Nava de Arevalo;2015-02-12;0130;0.00;1.57;93.00;0.00;1.08;146.90
AV01;Nava de Arevalo;2015-02-12;0200;0.00;0.39;94.70;0.00;0.91;41.27
AV01;Nava de Arevalo;2015-02-12;0230;0.00;-0.35;98.90;0.00;0.50;138.60
AV01;Nava de Arevalo;2015-02-12;0300;0.00;-0.70;99.00;0.00;0.57;150.00
AV01;Nava de Arevalo;2015-02-12;0330;0.00;-1.17;98.90;0.00;0.23;197.70
AV01;Nava de Arevalo;2015-02-12;0400;0.00;-0.52;100.00;0.00;0.93;177.40
AV01;Nava de Arevalo;2015-02-12;0430;0.00;-0.32;97.50;0.00;1.32;156.40
AV01;Nava de Arevalo;2015-02-12;0500;0.00;-0.73;97.90;0.00;1.85;181.20
AV01;Nava de Arevalo;2015-02-12;0530;0.00;-0.99;98.10;0.00;1.66;186.50
AV01;Nava de Arevalo;2015-02-12;0600;0.00;-1.53;97.70;0.00;0.82;182.90
AV01;Nava de Arevalo;2015-02-12;0630;0.00;-1.46;98.40;0.00;0.99;179.80
AV01;Nava de Arevalo;2015-02-12;0700;0.00;-1.32;96.90;0.02;0.49;197.50
AV01;Nava de Arevalo;2015-02-12;0730;0.00;-1.86;96.40;6.77;0.75;158.60
AV01;Nava de Arevalo;2015-02-12;0800;0.00;-1.08;97.90;56.00;0.92;179.60
AV01;Nava de Arevalo;2015-02-12;0830;0.00;-0.16;95.60;76.90;1.26;172.20
AV01;Nava de Arevalo;2015-02-12;0900;0.00;0.48;95.00;124.40;1.96;176.90
AV01;Nava de Arevalo;2015-02-12;0930;0.00;1.82;90.50;298.20;2.36;180.30
AV01;Nava de Arevalo;2015-02-12;1000;0.00;4.53;79.30;371.60;2.42;185.20
AV01;Nava de Arevalo;2015-02-12;1030;0.00;6.29;70.40;370.10;2.28;185.70
AV01;Nava de Arevalo;2015-02-12;1100;0.00;7.68;67.91;484.70;1.68;200.00
AV01;Nava de Arevalo;2015-02-12;1130;0.00;8.12;61.21;514.10;1.76;235.20
AV01;Nava de Arevalo;2015-02-12;1200;0.00;9.01;56.36;592.40;1.84;252.90
AV01;Nava de Arevalo;2015-02-12;1230;0.00;9.49;55.80;607.20;2.00;245.30
AV01;Nava de Arevalo;2015-02-12;1300;0.00;9.76;56.11;607.00;2.06;237.90
AV01;Nava de Arevalo;2015-02-12;1330;0.00;10.38;53.28;652.10;2.36;251.40
AV01;Nava de Arevalo;2015-02-12;1400;0.00;10.20;52.54;583.40;2.54;269.70
AV01;Nava de Arevalo;2015-02-12;1430;0.00;11.02;51.11;559.10;2.99;279.30
AV01;Nava de Arevalo;2015-02-12;1500;0.00;10.02;54.19;481.30;3.09;310.30
AV01;Nava de Arevalo;2015-02-12;1530;0.00;10.38;53.03;387.50;2.64;294.80
AV01;Nava de Arevalo;2015-02-12;1600;0.00;9.40;55.71;153.20;2.71;292.90
AV01;Nava de Arevalo;2015-02-12;1630;0.00;9.09;56.98;100.00;1.95;301.30
AV01;Nava de Arevalo;2015-02-12;1700;0.00;8.70;59.35;53.97;1.73;319.20
AV01;Nava de Arevalo;2015-02-12;1730;0.00;7.92;67.61;18.08;1.00;322.40
AV01;Nava de Arevalo;2015-02-12;1800;0.00;7.03;74.40;5.89;0.65;12.42
AV01;Nava de Arevalo;2015-02-12;1830;0.00;6.43;79.40;0.14;0.00;0.00
AV01;Nava de Arevalo;2015-02-12;1900;0.00;5.90;82.80;0.00;0.74;178.80
AV01;Nava de Arevalo;2015-02-12;1930;0.00;4.65;90.30;0.00;0.78;198.30
AV01;Nava de Arevalo;2015-02-12;2000;0.00;4.66;93.10;0.00;0.95;184.10
AV01;Nava de Arevalo;2015-02-12;2030;0.00;4.86;88.10;0.00;1.07;184.80
AV01;Nava de Arevalo;2015-02-12;2100;0.00;4.71;88.90;0.00;1.06;195.10
AV01;Nava de Arevalo;2015-02-12;2130;0.00;4.55;90.00;0.00;1.13;229.40
AV01;Nava de Arevalo;2015-02-12;2200;0.00;4.55;90.70;0.00;1.23;230.40
AV01;Nava de Arevalo;2015-02-12;2230;0.00;4.68;88.90;0.00;1.60;228.00
AV01;Nava de Arevalo;2015-02-12;2300;0.00;4.48;88.50;0.00;1.20;230.20
AV01;Nava de Arevalo;2015-02-12;2330;0.00;4.35;89.20;0.00;1.22;217.60
AV01;Nava de Arevalo;2015-02-12;2400;0.00;4.28;90.00;0.00;1.22;215.10
AV101;Mu̱ogalindo;2015-02-12;0830;0.00;-0.73;77.68;189.30;1.31;306.80
AV101;Mu̱ogalindo;2015-02-12;0900;0.00;0.91;91.60;254.60;0.39;187.00
