Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-04-20;0030;0.00;2.82;94.60;0.00;1.87;182.00
AV01;Nava de Arevalo;2015-04-20;0100;0.00;2.62;94.80;0.00;1.86;181.30
AV01;Nava de Arevalo;2015-04-20;0130;0.00;2.44;94.80;0.00;1.78;181.20
AV01;Nava de Arevalo;2015-04-20;0200;0.00;2.19;94.10;0.00;1.67;185.70
AV01;Nava de Arevalo;2015-04-20;0230;0.00;1.90;94.80;0.00;1.38;182.50
AV01;Nava de Arevalo;2015-04-20;0300;0.00;1.37;96.10;0.00;1.40;184.50
AV01;Nava de Arevalo;2015-04-20;0330;0.00;1.33;96.00;0.00;1.28;174.90
AV01;Nava de Arevalo;2015-04-20;0400;0.00;1.42;95.30;0.00;1.00;171.80
AV01;Nava de Arevalo;2015-04-20;0430;0.00;1.11;95.80;0.00;1.08;166.10
AV01;Nava de Arevalo;2015-04-20;0500;0.00;0.77;96.40;0.00;0.57;183.50
AV01;Nava de Arevalo;2015-04-20;0530;0.20;0.57;97.00;0.90;0.53;187.70
AV01;Nava de Arevalo;2015-04-20;0600;0.00;0.41;97.40;18.50;0.47;239.90
AV01;Nava de Arevalo;2015-04-20;0630;0.00;1.08;96.20;84.60;0.57;257.10
AV01;Nava de Arevalo;2015-04-20;0700;0.00;3.13;91.70;163.40;0.73;181.10
AV01;Nava de Arevalo;2015-04-20;0730;0.00;5.11;85.40;252.70;0.80;164.00
AV01;Nava de Arevalo;2015-04-20;0800;0.00;7.76;77.90;357.10;1.32;153.60
AV01;Nava de Arevalo;2015-04-20;0830;0.00;10.52;71.70;471.00;1.35;123.50
AV01;Nava de Arevalo;2015-04-20;0900;0.00;12.36;62.06;566.60;1.29;121.90
AV01;Nava de Arevalo;2015-04-20;0930;0.00;13.51;53.76;652.70;1.83;116.90
AV01;Nava de Arevalo;2015-04-20;1000;0.00;14.53;52.34;726.00;1.97;148.40
AV01;Nava de Arevalo;2015-04-20;1030;0.00;15.28;45.58;797.00;2.20;153.60
AV01;Nava de Arevalo;2015-04-20;1100;0.00;16.01;45.40;847.00;2.12;146.30
AV01;Nava de Arevalo;2015-04-20;1130;0.00;16.55;39.79;888.00;2.14;170.20
AV01;Nava de Arevalo;2015-04-20;1200;0.00;17.14;36.88;914.00;1.94;171.50
AV01;Nava de Arevalo;2015-04-20;1230;0.00;17.32;33.81;920.00;1.95;156.60
AV01;Nava de Arevalo;2015-04-20;1300;0.00;18.25;34.21;913.00;2.08;166.00
AV01;Nava de Arevalo;2015-04-20;1330;0.00;18.79;33.76;891.00;2.00;170.30
AV01;Nava de Arevalo;2015-04-20;1400;0.00;19.01;33.56;860.00;2.15;178.20
AV01;Nava de Arevalo;2015-04-20;1430;0.00;19.34;32.75;814.00;2.06;182.60
AV01;Nava de Arevalo;2015-04-20;1500;0.00;19.51;31.93;745.00;2.10;186.30
AV01;Nava de Arevalo;2015-04-20;1530;0.00;19.69;32.95;655.60;2.86;173.50
AV01;Nava de Arevalo;2015-04-20;1600;0.00;19.43;34.74;466.90;1.70;161.50
AV01;Nava de Arevalo;2015-04-20;1630;0.00;18.89;36.88;378.20;2.56;162.80
AV01;Nava de Arevalo;2015-04-20;1700;0.00;18.72;38.57;267.50;2.80;160.30
AV01;Nava de Arevalo;2015-04-20;1730;0.00;18.59;38.00;222.70;2.20;152.60
AV01;Nava de Arevalo;2015-04-20;1800;0.00;18.06;39.56;110.30;1.33;139.60
AV01;Nava de Arevalo;2015-04-20;1830;0.00;16.17;48.32;64.60;1.92;160.50
AV01;Nava de Arevalo;2015-04-20;1900;0.00;16.17;44.80;27.63;1.82;141.30
AV01;Nava de Arevalo;2015-04-20;1930;0.00;15.17;46.68;2.00;1.59;139.30
AV01;Nava de Arevalo;2015-04-20;2000;0.00;14.26;48.89;0.00;1.56;125.70
AV01;Nava de Arevalo;2015-04-20;2030;0.00;13.67;51.64;0.00;1.43;143.00
AV01;Nava de Arevalo;2015-04-20;2100;0.00;11.66;60.89;0.00;0.97;163.10
AV01;Nava de Arevalo;2015-04-20;2130;0.00;9.01;73.80;0.00;0.86;162.40
AV01;Nava de Arevalo;2015-04-20;2200;0.00;8.22;76.40;0.00;0.82;64.07
AV01;Nava de Arevalo;2015-04-20;2230;0.00;7.82;77.60;0.00;0.87;105.40
AV01;Nava de Arevalo;2015-04-20;2300;0.00;7.38;76.30;0.00;1.03;152.30
AV01;Nava de Arevalo;2015-04-20;2330;0.00;6.42;80.40;0.00;0.43;348.00
AV01;Nava de Arevalo;2015-04-20;2400;0.00;6.13;83.80;0.00;0.52;219.90
AV101;Mu̱ogalindo;2015-04-20;0030;0.00;1.00;96.10;0.00;1.56;220.90
AV101;Mu̱ogalindo;2015-04-20;0100;0.00;1.26;95.80;0.00;2.10;283.70
AV101;Mu̱ogalindo;2015-04-20;0130;0.00;0.52;96.20;0.00;1.96;274.50
AV101;Mu̱ogalindo;2015-04-20;0200;0.00;0.17;97.30;0.00;1.77;283.40
AV101;Mu̱ogalindo;2015-04-20;0230;0.00;0.03;97.20;0.00;1.77;267.20
AV101;Mu̱ogalindo;2015-04-20;0300;0.00;-0.59;97.60;0.00;1.98;287.00
AV101;Mu̱ogalindo;2015-04-20;0330;0.00;-0.64;98.10;0.00;2.11;280.00
AV101;Mu̱ogalindo;2015-04-20;0400;0.00;-0.88;98.20;0.00;1.71;306.00
AV101;Mu̱ogalindo;2015-04-20;0430;0.00;-0.98;98.90;0.00;1.64;228.50
AV101;Mu̱ogalindo;2015-04-20;0500;0.00;-0.92;98.70;0.00;1.98;226.30
AV101;Mu̱ogalindo;2015-04-20;0530;0.00;-0.78;98.20;0.16;1.74;328.20
AV101;Mu̱ogalindo;2015-04-20;0600;0.00;-1.12;97.90;34.63;0.57;213.20
AV101;Mu̱ogalindo;2015-04-20;0630;0.00;-0.17;97.00;121.60;0.72;236.20
AV101;Mu̱ogalindo;2015-04-20;0700;0.00;1.57;94.90;211.50;1.64;248.50
AV101;Mu̱ogalindo;2015-04-20;0730;0.00;3.51;90.20;342.30;2.51;284.60
AV101;Mu̱ogalindo;2015-04-20;0800;0.00;5.57;83.00;436.90;2.51;296.10
AV101;Mu̱ogalindo;2015-04-20;0830;0.00;7.72;72.40;530.80;1.83;257.20
AV101;Mu̱ogalindo;2015-04-20;0900;0.00;10.40;61.97;624.40;1.20;321.50
AV101;Mu̱ogalindo;2015-04-20;0930;0.00;11.82;58.48;717.80;2.46;62.11
AV101;Mu̱ogalindo;2015-04-20;1000;0.00;12.68;57.55;796.90;2.99;76.28
AV101;Mu̱ogalindo;2015-04-20;1030;0.00;13.50;50.96;857.00;2.40;21.81
