Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-03-04;0030;0.00;3.49;96.80;0.00;1.62;197.10
AV01;Nava de Arevalo;2015-03-04;0100;0.00;3.28;99.10;0.00;1.02;209.00
AV01;Nava de Arevalo;2015-03-04;0130;0.00;5.25;98.90;0.00;1.62;233.30
AV01;Nava de Arevalo;2015-03-04;0200;0.00;5.98;97.90;0.00;1.75;245.90
AV01;Nava de Arevalo;2015-03-04;0230;0.00;6.65;98.90;0.00;1.53;251.30
AV01;Nava de Arevalo;2015-03-04;0300;0.00;7.24;99.20;0.00;1.96;274.80
AV01;Nava de Arevalo;2015-03-04;0330;0.00;7.46;98.20;0.00;2.77;290.90
AV01;Nava de Arevalo;2015-03-04;0400;0.00;7.31;98.20;0.00;2.80;294.70
AV01;Nava de Arevalo;2015-03-04;0430;0.00;6.97;98.80;0.00;3.01;303.40
AV01;Nava de Arevalo;2015-03-04;0500;0.00;7.02;98.20;0.00;3.29;314.60
AV01;Nava de Arevalo;2015-03-04;0530;0.00;6.64;99.10;0.00;3.60;326.00
AV01;Nava de Arevalo;2015-03-04;0600;0.00;6.44;99.60;0.00;3.75;352.20
AV01;Nava de Arevalo;2015-03-04;0630;0.00;6.42;99.80;0.00;3.19;16.56
AV01;Nava de Arevalo;2015-03-04;0700;0.00;5.88;92.90;2.08;3.58;39.55
AV01;Nava de Arevalo;2015-03-04;0730;0.00;5.59;91.50;19.15;3.23;43.54
AV01;Nava de Arevalo;2015-03-04;0800;0.00;5.72;89.10;75.40;2.93;52.05
AV01;Nava de Arevalo;2015-03-04;0830;0.00;6.13;83.00;188.00;3.43;45.52
AV01;Nava de Arevalo;2015-03-04;0900;0.00;6.97;76.50;302.40;4.31;45.24
AV01;Nava de Arevalo;2015-03-04;0930;0.00;6.82;74.00;392.00;5.08;32.83
AV01;Nava de Arevalo;2015-03-04;1000;0.00;7.68;70.20;451.50;5.33;32.33
AV01;Nava de Arevalo;2015-03-04;1030;0.00;7.74;66.63;569.70;5.66;38.49
AV01;Nava de Arevalo;2015-03-04;1100;0.00;8.39;64.04;630.50;5.19;46.31
AV01;Nava de Arevalo;2015-03-04;1130;0.00;8.67;59.73;640.40;5.25;48.17
AV01;Nava de Arevalo;2015-03-04;1200;0.00;9.57;58.15;702.00;4.75;38.39
AV01;Nava de Arevalo;2015-03-04;1230;0.00;9.83;54.40;705.00;4.46;31.72
AV01;Nava de Arevalo;2015-03-04;1300;0.00;10.40;50.85;723.00;4.67;39.00
AV01;Nava de Arevalo;2015-03-04;1330;0.00;10.49;49.67;708.00;4.66;40.95
AV01;Nava de Arevalo;2015-03-04;1400;0.00;10.72;49.60;694.20;4.65;43.04
AV01;Nava de Arevalo;2015-03-04;1430;0.00;10.63;47.08;638.10;4.37;45.75
AV01;Nava de Arevalo;2015-03-04;1500;0.00;11.12;42.35;572.40;4.21;45.29
AV01;Nava de Arevalo;2015-03-04;1530;0.00;10.72;39.19;502.40;5.40;50.65
AV01;Nava de Arevalo;2015-03-04;1600;0.00;10.43;40.84;420.70;4.75;51.45
