Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-12-19;0030;0.00;5.49;85.10;0.00;0.87;183.70
AV01;Nava de Arevalo;2015-12-19;0100;0.00;5.18;87.40;0.00;0.57;175.80
AV01;Nava de Arevalo;2015-12-19;0130;0.00;4.96;87.40;0.00;0.96;190.00
AV01;Nava de Arevalo;2015-12-19;0200;0.00;4.27;90.40;0.00;0.93;192.60
AV01;Nava de Arevalo;2015-12-19;0230;0.00;4.21;88.50;0.00;0.75;190.50
AV01;Nava de Arevalo;2015-12-19;0300;0.00;3.37;92.30;0.00;0.82;207.00
AV01;Nava de Arevalo;2015-12-19;0330;0.00;2.78;94.00;0.00;0.57;201.80
AV01;Nava de Arevalo;2015-12-19;0400;0.00;2.02;94.80;0.00;0.69;246.20
AV01;Nava de Arevalo;2015-12-19;0430;0.00;1.79;97.20;0.00;0.57;219.40
AV01;Nava de Arevalo;2015-12-19;0500;0.00;2.16;97.50;0.00;0.60;219.10
AV01;Nava de Arevalo;2015-12-19;0530;0.00;2.36;97.30;0.00;0.36;176.40
AV01;Nava de Arevalo;2015-12-19;0600;0.00;1.69;96.50;0.00;0.31;57.00
AV01;Nava de Arevalo;2015-12-19;0630;0.00;2.28;95.30;0.00;0.62;220.30
AV01;Nava de Arevalo;2015-12-19;0700;0.00;2.22;92.30;0.00;0.78;210.10
AV01;Nava de Arevalo;2015-12-19;0730;0.00;1.81;94.60;0.80;1.02;204.40
AV01;Nava de Arevalo;2015-12-19;0800;0.00;1.11;95.70;12.76;1.58;189.70
AV01;Nava de Arevalo;2015-12-19;0830;0.00;2.82;93.90;72.27;1.59;184.30
AV01;Nava de Arevalo;2015-12-19;0900;0.00;4.11;89.10;102.00;1.73;179.60
