Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-01-02;0030;0.00;-3.26;87.40;0.00;1.12;175.90
AV01;Nava de Arevalo;2015-01-02;0100;0.00;-3.41;85.00;0.00;0.43;183.60
AV01;Nava de Arevalo;2015-01-02;0130;0.00;-3.32;85.80;0.00;0.59;169.50
AV01;Nava de Arevalo;2015-01-02;0200;0.00;-3.79;84.90;0.00;0.74;164.20
AV01;Nava de Arevalo;2015-01-02;0230;0.00;-3.32;84.50;0.00;0.59;160.10
AV01;Nava de Arevalo;2015-01-02;0300;0.00;-3.61;84.60;0.00;1.04;178.30
AV01;Nava de Arevalo;2015-01-02;0330;0.00;-3.73;84.30;0.00;0.66;167.80
AV01;Nava de Arevalo;2015-01-02;0400;0.00;-3.93;84.10;0.00;0.81;175.10
AV01;Nava de Arevalo;2015-01-02;0430;0.00;-4.46;86.70;0.00;0.39;175.30
AV01;Nava de Arevalo;2015-01-02;0500;0.00;-4.98;90.10;0.00;0.58;193.90
AV01;Nava de Arevalo;2015-01-02;0530;0.00;-4.71;88.20;0.00;0.54;176.60
AV01;Nava de Arevalo;2015-01-02;0600;0.00;-4.84;87.80;0.00;0.67;157.00
AV01;Nava de Arevalo;2015-01-02;0630;0.00;-4.70;85.30;0.00;0.83;183.30
AV01;Nava de Arevalo;2015-01-02;0700;0.00;-4.48;86.30;0.00;1.53;184.60
AV01;Nava de Arevalo;2015-01-02;0730;0.00;-4.24;84.90;0.45;1.78;185.30
AV01;Nava de Arevalo;2015-01-02;0800;0.00;-4.04;83.60;11.42;1.72;188.30
AV01;Nava de Arevalo;2015-01-02;0830;0.00;-3.35;82.40;90.40;1.71;185.80
AV01;Nava de Arevalo;2015-01-02;0900;0.00;-1.90;79.50;124.30;2.05;183.70
AV01;Nava de Arevalo;2015-01-02;0930;0.00;-0.88;76.90;113.90;1.45;180.60
AV01;Nava de Arevalo;2015-01-02;1000;0.00;-0.23;76.80;126.80;0.77;174.50
AV01;Nava de Arevalo;2015-01-02;1030;0.00;2.09;70.60;295.00;1.10;172.50
AV01;Nava de Arevalo;2015-01-02;1100;0.00;6.03;55.80;335.30;0.47;142.50
AV01;Nava de Arevalo;2015-01-02;1130;0.00;7.82;57.86;397.80;0.74;88.20
AV01;Nava de Arevalo;2015-01-02;1200;0.00;8.92;48.52;445.20;0.69;71.30
AV01;Nava de Arevalo;2015-01-02;1230;0.00;10.94;38.01;437.20;0.90;194.30
AV01;Nava de Arevalo;2015-01-02;1300;0.00;12.45;35.24;378.30;0.49;224.50
AV01;Nava de Arevalo;2015-01-02;1330;0.00;12.09;33.21;373.60;0.39;58.42
AV01;Nava de Arevalo;2015-01-02;1400;0.00;12.56;36.02;289.40;0.60;76.90
AV01;Nava de Arevalo;2015-01-02;1430;0.00;12.00;36.20;312.10;1.35;30.55
AV01;Nava de Arevalo;2015-01-02;1500;0.00;9.93;51.76;213.10;3.50;4.77
AV01;Nava de Arevalo;2015-01-02;1530;0.00;8.17;58.23;159.40;2.66;15.71
AV01;Nava de Arevalo;2015-01-02;1600;0.00;7.11;61.80;98.00;1.34;25.55
AV01;Nava de Arevalo;2015-01-02;1630;0.00;5.24;73.40;54.44;1.02;33.50
AV01;Nava de Arevalo;2015-01-02;1700;0.00;3.64;76.00;14.57;0.52;77.70
AV01;Nava de Arevalo;2015-01-02;1730;0.00;1.82;80.70;1.13;1.27;194.30
AV01;Nava de Arevalo;2015-01-02;1800;0.00;0.74;85.70;0.00;1.46;189.40
AV01;Nava de Arevalo;2015-01-02;1830;0.00;0.05;89.60;0.00;1.51;191.80
AV01;Nava de Arevalo;2015-01-02;1900;0.00;0.05;88.90;0.00;1.46;182.80
AV01;Nava de Arevalo;2015-01-02;1930;0.00;0.23;86.30;0.00;0.73;201.20
AV01;Nava de Arevalo;2015-01-02;2000;0.00;-0.48;89.90;0.00;0.68;211.10
AV01;Nava de Arevalo;2015-01-02;2030;0.00;-1.86;92.70;0.00;0.84;93.60
AV01;Nava de Arevalo;2015-01-02;2100;0.00;-1.97;92.40;0.00;0.67;38.40
AV01;Nava de Arevalo;2015-01-02;2130;0.00;-2.91;95.90;0.00;0.36;161.10
AV01;Nava de Arevalo;2015-01-02;2200;0.00;-1.61;95.00;0.00;0.78;166.20
AV01;Nava de Arevalo;2015-01-02;2230;0.00;-2.86;91.60;0.00;0.54;347.30
AV01;Nava de Arevalo;2015-01-02;2300;0.00;-3.03;94.00;0.00;0.34;19.44
