Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-05-10;0030;0.00;11.74;76.40;0.00;0.38;216.90
AV01;Nava de Arevalo;2015-05-10;0100;0.00;10.38;83.80;0.00;0.50;206.30
AV01;Nava de Arevalo;2015-05-10;0130;0.00;10.05;82.00;0.00;0.62;159.60
AV01;Nava de Arevalo;2015-05-10;0200;0.00;10.38;78.10;0.00;1.22;180.30
AV01;Nava de Arevalo;2015-05-10;0230;0.00;9.34;81.60;0.00;0.74;179.90
AV01;Nava de Arevalo;2015-05-10;0300;0.00;8.04;86.00;0.00;1.28;183.20
AV01;Nava de Arevalo;2015-05-10;0330;0.00;8.62;86.00;0.00;1.65;174.00
AV01;Nava de Arevalo;2015-05-10;0400;0.00;9.47;83.60;0.00;1.67;173.80
AV01;Nava de Arevalo;2015-05-10;0430;0.00;9.11;84.90;0.00;1.75;182.40
AV01;Nava de Arevalo;2015-05-10;0500;0.00;9.27;83.80;0.38;1.85;181.40
AV01;Nava de Arevalo;2015-05-10;0530;0.00;8.47;86.50;15.62;1.06;190.20
AV01;Nava de Arevalo;2015-05-10;0600;0.00;9.29;83.00;80.60;0.89;212.20
AV01;Nava de Arevalo;2015-05-10;0630;0.00;11.61;81.00;140.20;0.68;169.10
AV01;Nava de Arevalo;2015-05-10;0700;0.00;15.22;64.38;253.50;0.56;173.20
AV01;Nava de Arevalo;2015-05-10;0730;0.00;17.82;54.92;354.90;1.31;172.10
AV01;Nava de Arevalo;2015-05-10;0800;0.00;19.94;47.17;461.50;2.24;175.30
AV01;Nava de Arevalo;2015-05-10;0830;0.00;21.94;42.06;559.60;3.05;187.40
AV01;Nava de Arevalo;2015-05-10;0900;0.00;23.36;38.93;627.70;3.15;185.70
AV01;Nava de Arevalo;2015-05-10;0930;0.00;24.35;34.25;719.00;2.75;194.60
AV01;Nava de Arevalo;2015-05-10;1000;0.00;25.26;32.24;754.00;2.53;173.90
AV01;Nava de Arevalo;2015-05-10;1030;0.00;26.02;29.72;829.00;2.97;183.20
AV01;Nava de Arevalo;2015-05-10;1100;0.00;26.42;27.18;784.00;3.43;188.50
