Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-07-28;0030;0.00;17.64;59.65;0.00;1.24;257.70
AV01;Nava de Arevalo;2015-07-28;0100;0.00;15.60;72.30;0.00;1.24;246.80
AV01;Nava de Arevalo;2015-07-28;0130;0.00;14.86;73.80;0.00;1.53;252.00
AV01;Nava de Arevalo;2015-07-28;0200;0.00;14.51;71.90;0.00;1.06;275.00
AV01;Nava de Arevalo;2015-07-28;0230;0.00;13.53;81.20;0.00;0.94;215.80
AV01;Nava de Arevalo;2015-07-28;0300;0.00;12.98;82.80;0.00;0.82;237.20
AV01;Nava de Arevalo;2015-07-28;0330;0.00;12.62;84.10;0.00;0.38;246.40
AV01;Nava de Arevalo;2015-07-28;0400;0.00;11.80;83.30;0.00;0.80;289.60
AV01;Nava de Arevalo;2015-07-28;0430;0.00;12.43;84.10;0.00;0.87;170.30
AV01;Nava de Arevalo;2015-07-28;0500;0.00;12.18;86.40;0.43;0.74;218.90
AV01;Nava de Arevalo;2015-07-28;0530;0.00;11.60;91.50;10.05;0.81;195.80
AV01;Nava de Arevalo;2015-07-28;0600;0.00;12.05;91.60;72.00;0.66;213.00
AV01;Nava de Arevalo;2015-07-28;0630;0.00;14.21;83.90;151.00;0.78;207.70
AV01;Nava de Arevalo;2015-07-28;0700;0.00;16.61;74.80;243.00;0.88;188.40
AV01;Nava de Arevalo;2015-07-28;0730;0.00;19.30;58.21;339.60;0.96;268.80
AV01;Nava de Arevalo;2015-07-28;0800;0.00;20.76;54.01;435.90;2.12;321.40
AV01;Nava de Arevalo;2015-07-28;0830;0.00;21.57;50.99;528.30;2.23;329.10
AV01;Nava de Arevalo;2015-07-28;0900;0.00;22.90;47.80;616.20;2.45;344.10
AV01;Nava de Arevalo;2015-07-28;0930;0.00;23.75;45.14;695.90;2.61;348.50
AV01;Nava de Arevalo;2015-07-28;1000;0.00;24.70;41.40;767.00;2.41;358.80
AV01;Nava de Arevalo;2015-07-28;1030;0.00;25.72;39.41;827.00;1.78;357.70
AV01;Nava de Arevalo;2015-07-28;1100;0.00;26.61;37.52;878.00;2.08;25.89
AV01;Nava de Arevalo;2015-07-28;1130;0.00;26.79;36.82;914.00;1.51;11.34
AV01;Nava de Arevalo;2015-07-28;1200;0.00;27.89;33.92;939.00;1.11;22.80
AV01;Nava de Arevalo;2015-07-28;1230;0.00;29.07;32.59;948.00;1.18;304.80
AV01;Nava de Arevalo;2015-07-28;1300;0.00;29.76;30.81;948.00;1.90;316.10
AV01;Nava de Arevalo;2015-07-28;1330;0.00;30.61;27.80;930.00;1.98;340.10
AV01;Nava de Arevalo;2015-07-28;1400;0.00;30.70;28.33;901.00;2.56;352.40
AV01;Nava de Arevalo;2015-07-28;1430;0.00;31.43;27.17;861.00;3.13;345.60
AV01;Nava de Arevalo;2015-07-28;1500;0.00;32.37;25.21;806.00;3.36;327.50
AV01;Nava de Arevalo;2015-07-28;1530;0.00;32.01;25.30;740.00;3.15;332.40
AV01;Nava de Arevalo;2015-07-28;1600;0.00;31.88;25.04;665.20;2.93;339.10
AV01;Nava de Arevalo;2015-07-28;1630;0.00;32.61;23.57;582.40;2.90;319.70
AV01;Nava de Arevalo;2015-07-28;1700;0.00;32.99;23.01;489.90;3.44;310.80
AV01;Nava de Arevalo;2015-07-28;1730;0.00;32.39;22.74;397.80;3.77;296.70
AV01;Nava de Arevalo;2015-07-28;1800;0.00;32.01;23.32;301.90;3.18;315.70
AV01;Nava de Arevalo;2015-07-28;1830;0.00;31.21;24.28;206.00;3.32;311.60
AV01;Nava de Arevalo;2015-07-28;1900;0.00;30.01;24.86;117.30;2.72;305.40
AV01;Nava de Arevalo;2015-07-28;1930;0.00;27.66;27.69;38.50;2.48;298.40
AV01;Nava de Arevalo;2015-07-28;2000;0.00;24.59;32.31;4.10;1.53;281.10
AV01;Nava de Arevalo;2015-07-28;2030;0.00;22.52;36.99;0.03;1.78;280.20
AV01;Nava de Arevalo;2015-07-28;2100;0.00;21.75;40.11;0.00;1.43;272.70
AV01;Nava de Arevalo;2015-07-28;2130;0.00;20.42;48.41;0.00;1.19;260.20
AV01;Nava de Arevalo;2015-07-28;2200;0.00;19.62;50.89;0.00;1.28;257.30
AV01;Nava de Arevalo;2015-07-28;2230;0.00;18.58;53.25;0.00;1.47;269.20
AV01;Nava de Arevalo;2015-07-28;2300;0.00;18.72;51.45;0.00;1.38;248.00
AV01;Nava de Arevalo;2015-07-28;2330;0.00;16.94;57.69;0.00;1.27;245.40
AV01;Nava de Arevalo;2015-07-28;2400;0.00;16.53;59.43;0.00;1.62;246.70
AV101;Mu̱ogalindo;2015-07-28;0030;0.00;19.36;47.75;0.00;2.21;270.70
AV101;Mu̱ogalindo;2015-07-28;0100;0.00;18.44;50.45;0.00;2.45;221.60
AV101;Mu̱ogalindo;2015-07-28;0130;0.00;17.85;54.02;0.00;2.24;256.70
AV101;Mu̱ogalindo;2015-07-28;0200;0.00;16.36;58.16;0.00;1.19;262.30
AV101;Mu̱ogalindo;2015-07-28;0230;0.00;16.34;59.46;0.00;1.38;280.70
AV101;Mu̱ogalindo;2015-07-28;0300;0.00;15.44;62.31;0.00;2.07;289.50
AV101;Mu̱ogalindo;2015-07-28;0330;0.00;15.18;64.24;0.00;1.50;302.10
AV101;Mu̱ogalindo;2015-07-28;0400;0.00;15.25;64.67;0.00;0.76;188.50
