Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-07-15;0030;0.00;17.31;65.74;0.00;1.10;162.50
AV01;Nava de Arevalo;2015-07-15;0100;0.00;17.14;64.36;0.00;0.84;171.30
AV01;Nava de Arevalo;2015-07-15;0130;0.00;17.08;63.30;0.00;0.66;220.20
AV01;Nava de Arevalo;2015-07-15;0200;0.00;14.87;71.50;0.00;0.75;128.50
AV01;Nava de Arevalo;2015-07-15;0230;0.00;16.77;63.25;0.00;1.32;232.10
AV01;Nava de Arevalo;2015-07-15;0300;0.00;17.77;63.01;0.00;1.94;243.10
AV01;Nava de Arevalo;2015-07-15;0330;0.00;18.22;63.83;0.00;1.62;250.90
AV01;Nava de Arevalo;2015-07-15;0400;0.00;17.90;66.39;0.00;0.99;224.50
AV01;Nava de Arevalo;2015-07-15;0430;0.00;17.79;67.44;0.00;0.93;250.90
AV01;Nava de Arevalo;2015-07-15;0500;0.00;17.74;70.20;1.26;1.15;219.40
AV01;Nava de Arevalo;2015-07-15;0530;0.00;16.94;73.40;17.79;0.82;244.30
AV01;Nava de Arevalo;2015-07-15;0600;0.00;16.34;80.00;75.70;0.21;171.70
AV01;Nava de Arevalo;2015-07-15;0630;0.00;18.28;75.80;157.30;0.80;194.20
AV01;Nava de Arevalo;2015-07-15;0700;0.00;21.28;62.64;248.60;0.75;219.70
AV01;Nava de Arevalo;2015-07-15;0730;0.00;23.28;53.38;342.20;1.62;250.20
AV01;Nava de Arevalo;2015-07-15;0800;0.00;24.94;47.09;437.80;1.63;253.40
AV01;Nava de Arevalo;2015-07-15;0830;0.00;26.67;41.53;531.20;1.54;280.50
AV01;Nava de Arevalo;2015-07-15;0900;0.00;27.60;40.97;620.20;1.60;242.70
AV01;Nava de Arevalo;2015-07-15;0930;0.00;29.31;35.56;703.00;2.01;285.80
AV01;Nava de Arevalo;2015-07-15;1000;0.00;30.29;32.75;773.00;2.26;314.40
AV01;Nava de Arevalo;2015-07-15;1030;0.00;31.19;29.94;830.00;2.42;314.70
AV01;Nava de Arevalo;2015-07-15;1100;0.00;32.35;26.84;877.00;2.72;310.20
AV01;Nava de Arevalo;2015-07-15;1130;0.00;32.84;25.01;913.00;2.18;325.90
AV01;Nava de Arevalo;2015-07-15;1200;0.00;33.55;23.14;942.00;2.11;324.70
AV01;Nava de Arevalo;2015-07-15;1230;0.00;34.60;19.71;946.00;1.86;327.00
AV01;Nava de Arevalo;2015-07-15;1300;0.00;34.82;17.44;942.00;1.75;327.60
AV01;Nava de Arevalo;2015-07-15;1330;0.00;35.49;14.43;930.00;1.70;331.70
AV01;Nava de Arevalo;2015-07-15;1400;0.00;36.45;11.20;909.00;1.93;348.30
AV01;Nava de Arevalo;2015-07-15;1430;0.00;36.18;10.40;868.00;2.18;17.06
AV01;Nava de Arevalo;2015-07-15;1500;0.00;36.91;10.36;813.00;2.07;344.40
AV01;Nava de Arevalo;2015-07-15;1530;0.00;36.87;10.11;750.00;2.00;335.70
AV01;Nava de Arevalo;2015-07-15;1600;0.00;36.40;10.18;613.60;2.18;340.20
AV01;Nava de Arevalo;2015-07-15;1630;0.00;36.38;9.80;597.60;2.09;21.03
AV01;Nava de Arevalo;2015-07-15;1700;0.00;36.42;9.71;414.30;1.95;335.10
AV01;Nava de Arevalo;2015-07-15;1730;0.00;34.48;13.12;119.30;1.55;312.00
AV01;Nava de Arevalo;2015-07-15;1800;0.00;32.86;14.77;63.34;3.23;296.30
AV01;Nava de Arevalo;2015-07-15;1830;0.00;31.79;16.53;73.60;3.11;299.20
AV01;Nava de Arevalo;2015-07-15;1900;0.00;29.93;21.90;73.60;1.01;294.30
AV01;Nava de Arevalo;2015-07-15;1930;0.00;27.75;39.64;74.20;0.83;211.10
AV01;Nava de Arevalo;2015-07-15;2000;0.00;26.80;39.08;28.67;1.26;212.30
AV01;Nava de Arevalo;2015-07-15;2030;0.00;25.86;34.89;0.28;0.87;222.80
