Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-04-25;0030;0.00;10.11;76.00;0.00;1.92;282.00
AV01;Nava de Arevalo;2015-04-25;0100;0.00;9.82;83.30;0.00;1.72;282.30
AV01;Nava de Arevalo;2015-04-25;0130;0.00;8.84;91.20;0.00;0.90;249.80
AV01;Nava de Arevalo;2015-04-25;0200;0.00;9.19;92.70;0.00;1.10;259.60
AV01;Nava de Arevalo;2015-04-25;0230;0.00;9.17;93.20;0.00;1.09;252.80
AV01;Nava de Arevalo;2015-04-25;0300;0.00;9.44;93.30;0.00;1.12;252.10
AV01;Nava de Arevalo;2015-04-25;0330;0.00;9.22;93.50;0.00;1.06;201.60
AV01;Nava de Arevalo;2015-04-25;0400;0.00;8.21;96.90;0.00;1.25;192.70
AV01;Nava de Arevalo;2015-04-25;0430;0.00;9.29;96.90;0.00;1.30;195.40
AV01;Nava de Arevalo;2015-04-25;0500;0.00;9.44;96.80;0.00;0.69;191.90
AV01;Nava de Arevalo;2015-04-25;0530;0.00;8.77;97.70;1.20;0.64;245.30
AV01;Nava de Arevalo;2015-04-25;0600;0.00;8.44;98.30;20.66;1.83;236.30
AV01;Nava de Arevalo;2015-04-25;0630;0.00;9.07;95.80;58.15;2.71;237.90
AV01;Nava de Arevalo;2015-04-25;0700;0.00;9.34;91.40;121.80;2.89;228.80
AV01;Nava de Arevalo;2015-04-25;0730;0.00;10.13;85.20;156.90;2.84;232.00
AV01;Nava de Arevalo;2015-04-25;0800;0.00;10.91;81.20;238.60;3.09;222.00
AV01;Nava de Arevalo;2015-04-25;0830;0.00;12.36;73.70;371.50;2.81;234.30
AV01;Nava de Arevalo;2015-04-25;0900;0.00;13.27;68.27;450.00;3.03;228.00
AV01;Nava de Arevalo;2015-04-25;0930;0.00;14.15;64.30;525.70;2.55;249.20
AV01;Nava de Arevalo;2015-04-25;1000;0.00;15.06;57.92;414.30;3.49;244.30
AV01;Nava de Arevalo;2015-04-25;1030;0.00;14.45;60.81;309.90;3.39;256.80
AV01;Nava de Arevalo;2015-04-25;1100;0.00;15.08;61.65;497.40;3.41;279.10
AV01;Nava de Arevalo;2015-04-25;1130;0.00;15.12;63.64;444.70;2.36;268.40
AV01;Nava de Arevalo;2015-04-25;1200;0.00;15.32;61.18;345.80;2.39;255.70
AV01;Nava de Arevalo;2015-04-25;1230;0.00;15.72;62.10;305.80;3.28;267.70
AV01;Nava de Arevalo;2015-04-25;1300;0.00;15.48;60.40;169.80;3.42;268.30
AV01;Nava de Arevalo;2015-04-25;1330;0.00;15.41;61.97;236.80;3.60;261.60
AV01;Nava de Arevalo;2015-04-25;1400;0.00;15.68;61.21;322.40;4.69;264.80
AV01;Nava de Arevalo;2015-04-25;1430;0.00;14.88;68.01;275.30;4.92;262.50
AV01;Nava de Arevalo;2015-04-25;1500;0.00;14.06;72.30;250.60;4.37;260.20
AV01;Nava de Arevalo;2015-04-25;1530;0.00;15.20;66.19;263.60;5.52;255.90
AV01;Nava de Arevalo;2015-04-25;1600;0.00;13.55;71.80;252.50;4.94;246.10
