Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-07-19;0030;0.00;16.36;79.10;0.00;0.91;222.70
AV01;Nava de Arevalo;2015-07-19;0100;0.00;15.85;79.70;0.00;0.93;221.20
AV01;Nava de Arevalo;2015-07-19;0130;0.00;16.09;81.10;0.00;0.92;197.30
AV01;Nava de Arevalo;2015-07-19;0200;0.00;16.16;81.90;0.00;0.64;196.00
AV01;Nava de Arevalo;2015-07-19;0230;0.00;16.63;79.50;0.00;0.99;233.90
AV01;Nava de Arevalo;2015-07-19;0300;0.00;17.99;72.70;0.00;1.82;296.80
AV01;Nava de Arevalo;2015-07-19;0330;0.00;18.07;71.20;0.00;1.45;287.90
AV01;Nava de Arevalo;2015-07-19;0400;0.00;17.38;75.00;0.00;0.39;271.00
AV01;Nava de Arevalo;2015-07-19;0430;0.00;16.74;79.50;0.00;0.71;249.50
AV01;Nava de Arevalo;2015-07-19;0500;0.00;15.84;81.10;0.80;0.59;279.00
AV01;Nava de Arevalo;2015-07-19;0530;0.00;14.73;86.50;10.79;0.84;262.20
AV01;Nava de Arevalo;2015-07-19;0600;0.00;14.87;84.50;78.00;0.36;213.50
AV01;Nava de Arevalo;2015-07-19;0630;0.00;16.97;76.70;147.00;1.50;267.30
AV01;Nava de Arevalo;2015-07-19;0700;0.00;18.52;69.07;250.00;2.03;285.00
AV01;Nava de Arevalo;2015-07-19;0730;0.00;19.61;62.93;346.00;2.73;296.90
AV01;Nava de Arevalo;2015-07-19;0800;0.00;20.25;58.44;439.70;2.18;300.50
AV01;Nava de Arevalo;2015-07-19;0830;0.00;21.24;48.90;530.60;1.75;287.80
AV01;Nava de Arevalo;2015-07-19;0900;0.00;22.80;34.14;621.40;2.27;291.00
AV01;Nava de Arevalo;2015-07-19;0930;0.00;23.53;33.13;701.00;2.03;288.10
AV01;Nava de Arevalo;2015-07-19;1000;0.00;23.75;32.53;770.00;1.92;303.10
AV01;Nava de Arevalo;2015-07-19;1030;0.00;24.75;31.26;830.00;1.66;295.90
AV01;Nava de Arevalo;2015-07-19;1100;0.00;25.26;30.81;877.00;1.73;304.50
