radiacion
796.0
854.0
903.0
861.0
946.0
984.0
914.0
889.0
892.0
690.9
655.5
599.1
392.1
437.8
432.7
340.3
137.6
191.0
85.5
41.6
6.01
473.5
565.9
650.0
729.0
797.0
856.0
901.0
932.0
788.0
757.0
855.0
877.0
857.0
725.0
765.0
741.0
760.0
768.0
518.5
397.6
301.0
207.4
121.3
46.22
5.81
479.1
569.9
653.1
731.0
788.0
847.0
902.0
946.0
1015.0
460.5
306.4
241.9
194.2
144.1
75.2
55.19
62.02
69.63
81.6
110.9
157.4
95.9
57.92
32.62
3.55
467.7
560.1
643.9
721.0
788.0
843.0
887.0
918.0
941.0
950.0
948.0
936.0
897.0
778.0
756.0
526.3
489.4
539.5
548.1
390.9
297.6
211.3
92.1
16.46
2.8
523.4
594.5
657.9
711.0
613.6
833.0
967.0
985.0
986.0
992.0
989.0
967.0
777.0
918.0
722.0
384.9
459.8
454.7
307.8
258.1
166.0
79.6
21.28
4.42
0.54
372.9
638.6
477.3
522.5
267.4
391.2
756.0
974.0
1009.0
905.0
1008.0
1008.0
694.8
626.8
334.5
243.2
311.3
332.0
578.1
332.2
282.6
188.1
102.9
32.27
5.92
87.0
96.1
92.6
163.1
789.0
845.0
894.0
899.0
556.8
235.3
784.0
613.9
542.4
352.1
318.4
531.5
325.7
426.3
569.9
368.8
159.3
88.4
43.32
15.55
2.84
468.7
555.9
646.6
725.0
574.3
794.0
839.0
942.0
920.0
1020.0
967.0
1016.0
966.0
928.0
678.4
750.0
500.8
588.9
520.3
431.2
306.6
235.6
145.8
67.02
12.63
165.2
160.7
297.8
368.8
832.0
854.0
891.0
929.0
967.0
787.0
86.9
96.6
132.7
90.7
53.28
40.44
60.49
85.7
77.6
114.0
79.8
38.09
14.61
6.9
1.25
469.0
564.5
652.6
773.0
809.0
844.0
624.9
842.0
994.0
906.0
398.1
889.0
475.3
647.3
454.3
721.0
415.2
208.4
294.2
357.5
206.1
145.4
52.05
10.14
14.65
490.9
537.8
651.2
717.0
322.7
432.1
636.7
746.0
782.0
522.1
675.7
744.0
744.0
608.4
566.4
751.0
449.5
251.3
192.7
360.4
170.4
165.4
60.54
28.15
5.97
24.16
53.09
94.9
131.0
593.5
368.6
598.1
540.6
743.0
448.6
685.7
447.9
488.0
429.0
398.9
312.9
332.5
441.1
141.5
296.2
160.1
122.9
40.12
24.61
6.66
160.7
429.6
275.3
462.0
639.2
669.4
698.3
466.3
445.3
246.2
372.3
404.4
442.1
214.5
225.3
413.4
279.6
368.6
430.5
426.6
326.3
236.3
141.0
56.67
7.79
174.0
278.0
333.5
603.1
436.7
541.7
389.1
321.4
316.5
328.8
473.9
641.8
887.0
627.7
168.6
63.73
34.93
26.47
56.71
171.0
190.1
103.5
55.49
20.73
1.6
267.0
315.2
469.3
456.6
485.9
602.2
792.0
554.7
474.7
536.1
223.6
311.7
386.4
611.6
503.5
597.3
264.4
363.6
301.7
333.6
150.1
140.6
169.0
80.6
12.41
268.4
310.7
443.9
308.8
712.0
760.0
800.0
835.0
865.0
891.0
913.0
943.0
946.0
957.0
781.0
464.8
380.2
324.2
240.8
413.8
327.5
238.3
149.6
66.68
10.57
455.6
506.9
583.5
650.5
733.0
787.0
846.0
929.0
980.0
990.0
982.0
969.0
945.0
903.0
848.0
784.0
707.0
621.8
522.8
434.5
337.3
242.1
150.7
69.44
11.51
477.9
551.4
616.5
676.7
828.0
890.0
939.0
979.0
1004.0
1004.0
1002.0
986.0
953.0
909.0
855.0
790.0
714.0
629.6
540.9
444.5
346.2
247.1
151.2
68.69
11.75
497.9
588.7
675.4
759.0
838.0
897.0
945.0
977.0
995.0
1004.0
999.0
978.0
945.0
905.0
849.0
785.0
711.0
627.6
537.9
442.9
345.4
248.2
156.3
72.7
12.56
503.1
595.0
683.7
765.0
837.0
900.0
949.0
984.0
1005.0
1012.0
1010.0
993.0
963.0
919.0
867.0
803.0
726.0
640.3
550.7
454.0
353.4
254.9
161.6
75.8
13.64
505.7
599.2
686.1
766.0
836.0
896.0
943.0
978.0
1002.0
1007.0
1004.0
988.0
955.0
910.0
854.0
787.0
711.0
627.4
537.1
440.8
339.9
239.8
148.6
67.18
11.88
507.2
600.5
688.8
768.0
814.0
551.6
850.0
753.0
590.2
850.0
345.7
400.7
176.7
146.2
236.0
266.8
255.0
247.4
227.8
174.5
165.7
94.6
61.15
27.03
6.16
423.0
591.6
509.7
742.0
711.0
857.0
912.0
941.0
1001.0
812.0
921.0
933.0
704.0
658.2
646.2
744.0
680.8
662.3
488.2
208.6
329.7
29.37
4.57
3.33
0.46
222.5
221.5
561.5
649.1
682.1
732.0
766.0
799.0
845.0
891.0
938.0
964.0
727.0
428.4
547.6
788.0
471.3
517.0
486.0
419.9
317.7
207.9
150.4
74.9
11.73
308.6
374.6
447.1
512.3
807.0
868.0
924.0
1001.0
1033.0
852.0
753.0
946.0
888.0
864.0
514.9
627.5
702.0
505.6
425.7
404.2
305.2
211.2
95.0
55.49
9.36
478.1
570.4
654.9
735.0
811.0
868.0
915.0
950.0
974.0
981.0
981.0
962.0
937.0
893.0
835.0
763.0
695.1
615.4
507.5
414.2
329.0
232.0
141.6
67.65
13.9
485.3
577.5
664.5
742.0
815.0
874.0
923.0
956.0
975.0
981.0
977.0
960.0
924.0
881.0
826.0
763.0
688.0
605.7
518.7
426.8
330.3
233.1
142.8
66.77
14.09
490.3
584.0
670.6
746.0
819.0
878.0
920.0
948.0
970.0
985.0
974.0
958.0
923.0
881.0
825.0
760.0
687.8
606.7
517.0
425.2
330.2
235.6
141.3
64.38
14.08
492.7
584.4
671.6
748.0
801.0
860.0
819.0
782.0
1000.0
828.0
1009.0
1024.0
581.8
694.3
334.3
628.0
734.0
444.8
278.3
377.6
325.1
231.5
134.9
58.54
11.47
478.1
569.1
655.5
730.0
805.0
862.0
902.0
932.0
962.0
967.0
954.0
947.0
921.0
885.0
819.0
759.0
684.9
598.8
503.5
415.9
327.4
234.3
144.3
63.99
11.85
476.4
568.1
655.0
736.0
819.0
875.0
917.0
968.0
985.0
990.0
989.0
990.0
791.0
606.0
471.2
574.6
550.1
305.2
206.8
272.9
159.1
97.9
47.54
26.93
4.75
488.5
577.6
657.1
746.0
798.0
856.0
904.0
938.0
961.0
964.0
946.0
904.0
916.0
880.0
590.1
721.0
569.3
567.2
542.0
425.7
333.8
213.8
106.3
29.45
6.81
280.6
286.3
754.0
733.0
801.0
858.0
901.0
940.0
966.0
976.0
972.0
953.0
922.0
880.0
825.0
761.0
688.1
605.6
515.8
427.7
332.6
236.6
146.3
67.48
11.93
475.9
572.2
656.4
732.0
802.0
857.0
900.0
933.0
951.0
956.0
907.0
937.0
912.0
862.0
812.0
757.0
683.6
597.2
521.7
366.9
269.1
159.9
152.7
47.91
5.53
477.2
569.3
654.3
734.0
816.0
649.1
711.0
502.2
862.0
587.8
933.0
935.0
882.0
785.0
734.0
725.0
555.4
472.3
357.4
335.0
250.9
234.5
156.8
69.84
16.55
390.8
525.8
614.0
697.6
782.0
838.0
885.0
918.0
939.0
948.0
957.0
945.0
895.0
862.0
812.0
752.0
685.5
597.5
508.1
395.5
302.6
199.3
96.6
53.4
11.35
456.5
550.6
636.7
716.0
791.0
821.0
889.0
938.0
966.0
965.0
974.0
946.0
912.0
886.0
827.0
768.0
692.6
610.7
525.9
427.2
328.7
241.6
150.3
68.57
11.2
457.8
563.0
647.5
721.0
802.0
861.0
909.0
941.0
967.0
979.0
974.0
958.0
927.0
885.0
832.0
766.0
692.3
608.3
518.6
424.3
328.6
234.3
142.8
66.88
12.11
475.1
566.9
652.7
732.0
803.0
862.0
909.0
944.0
964.0
971.0
967.0
952.0
921.0
880.0
828.0
764.0
687.7
606.0
518.9
425.2
326.8
232.2
141.7
62.82
11.1
477.4
569.6
656.2
735.0
