SVR;3;4;0.776066;0.014992;{u'kernel': u'linear', u'C': 100};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;4;0.776008;0.012474;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;4;0.775896;0.015275;{u'kernel': u'linear', u'C': 1000};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;5;0.775823;0.003254;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;4;0.771994;0.016167;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;3;0.766706;0.007875;{u'kernel': u'rbf', u'C': 1, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;3;0.765575;0.008212;{u'kernel': u'rbf', u'C': 10, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;7;0.762625;0.014853;{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;5;0.760253;0.016821;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;3;0.757681;0.008249;{u'kernel': u'rbf', u'C': 1, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;5;0.757359;0.000520;{u'kernel': u'rbf', u'C': 10, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;3;0.756972;0.008178;{u'kernel': u'rbf', u'C': 10, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;5;0.756007;0.003754;{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;5;0.753530;0.000600;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;4;0.752043;0.017574;{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;5;0.751356;0.005479;{u'kernel': u'linear', u'C': 1};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;5;0.751260;0.005834;{u'kernel': u'linear', u'C': 10};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;5;0.751197;0.005823;{u'kernel': u'linear', u'C': 100};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;5;0.751011;0.006221;{u'kernel': u'linear', u'C': 1000};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;6;0.749106;0.014430;{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;4;0.745814;0.019519;{u'kernel': u'linear', u'C': 1};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;4;0.745181;0.020302;{u'kernel': u'linear', u'C': 10};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;4;0.745165;0.020132;{u'kernel': u'linear', u'C': 100};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;4;0.745071;0.020106;{u'kernel': u'linear', u'C': 1000};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;7;0.743595;0.007761;{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;4;0.742762;0.007262;{u'kernel': u'rbf', u'C': 1, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;4;0.741596;0.007163;{u'kernel': u'rbf', u'C': 10, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;5;0.741011;0.015231;{u'kernel': u'rbf', u'C': 10, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;5;0.737932;0.016850;{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;4;0.737846;0.009983;{u'kernel': u'rbf', u'C': 10, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;5;0.737746;0.017209;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;5;0.736295;0.015753;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;5;0.732945;0.015913;{u'kernel': u'linear', u'C': 1000};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;5;0.732933;0.015782;{u'kernel': u'linear', u'C': 100};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;5;0.732882;0.015671;{u'kernel': u'linear', u'C': 10};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;5;0.732811;0.016179;{u'kernel': u'linear', u'C': 1};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;4;0.732502;0.009729;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;6;0.731582;0.008474;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;6;0.712513;0.007968;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;5;0.712080;0.019161;{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;5;0.710886;0.010454;{u'kernel': u'rbf', u'C': 10, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;6;0.710496;0.010106;{u'kernel': u'rbf', u'C': 10, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;6;0.708803;0.008619;{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;4;0.706782;0.006311;{u'kernel': u'rbf', u'C': 1, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;6;0.706424;0.010620;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;4;0.705403;0.006374;{u'kernel': u'rbf', u'C': 10, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;5;0.705128;0.010563;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;7;0.704988;0.019544;{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;5;0.704907;0.021454;{u'kernel': u'linear', u'C': 1};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;6;0.704090;0.009096;{u'kernel': u'linear', u'C': 1};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;5;0.704010;0.021429;{u'kernel': u'linear', u'C': 1000};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;5;0.703970;0.021843;{u'kernel': u'linear', u'C': 10};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;3;5;0.703937;0.021430;{u'kernel': u'linear', u'C': 100};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;6;0.703761;0.009483;{u'kernel': u'linear', u'C': 10};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;6;0.703732;0.009567;{u'kernel': u'linear', u'C': 100};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;6;0.703659;0.009510;{u'kernel': u'linear', u'C': 1000};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;2;5;0.700503;0.018669;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;5;7;0.695291;0.000742;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;6;0.689080;0.007538;{u'kernel': u'rbf', u'C': 10, u'gamma': 0.001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;6;0.687220;0.008103;{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;6;0.684026;0.007263;{u'kernel': u'rbf', u'C': 100, u'gamma': 0.0001};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
SVR;4;6;0.681686;0.007773;{u'kernel': u'linear', u'C': 1};{u'kernel': u'rbf', u'C': 1000, u'gamma': 0.001}
