1;0.676695;0.005435;{u'copy_X': True, u'fit_intercept': True};{u'copy_X': True, u'fit_intercept': True}
1;0.671474;0.005492;{u'copy_X': True, u'fit_intercept': False};{u'copy_X': True, u'fit_intercept': True}
1;0.676695;0.005435;{u'copy_X': False, u'fit_intercept': True};{u'copy_X': True, u'fit_intercept': True}
1;0.671474;0.005492;{u'copy_X': False, u'fit_intercept': False};{u'copy_X': True, u'fit_intercept': True}
