Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-09-10;0030;0.00;9.52;75.90;0.00;0.46;300.30
AV01;Nava de Arévalo;2001-09-10;0100;0.00;9.61;76.00;0.00;1.03;14.78
AV01;Nava de Arévalo;2001-09-10;0130;0.00;9.72;77.10;0.00;0.89;22.44
AV01;Nava de Arévalo;2001-09-10;0200;0.00;9.95;79.30;0.00;1.18;46.90
AV01;Nava de Arévalo;2001-09-10;0230;0.00;9.23;79.80;0.00;0.43;37.50
AV01;Nava de Arévalo;2001-09-10;0300;0.00;8.01;85.00;0.00;0.29;148.30
AV01;Nava de Arévalo;2001-09-10;0330;0.00;7.38;84.70;0.00;0.37;213.00
AV01;Nava de Arévalo;2001-09-10;0400;0.00;7.22;88.30;0.00;0.40;53.66
AV01;Nava de Arévalo;2001-09-10;0430;0.00;7.65;87.40;0.00;0.33;337.90
AV01;Nava de Arévalo;2001-09-10;0500;0.00;6.50;90.20;0.00;0.46;305.50
AV01;Nava de Arévalo;2001-09-10;0530;0.00;6.82;91.50;0.71;0.26;304.00
AV01;Nava de Arévalo;2001-09-10;0600;0.00;5.53;90.80;17.63;0.57;217.30
AV01;Nava de Arévalo;2001-09-10;0630;0.00;6.91;91.80;91.20;0.16;214.60
AV01;Nava de Arévalo;2001-09-10;0700;0.00;9.77;86.10;179.30;0.47;26.07
AV01;Nava de Arévalo;2001-09-10;0730;0.00;11.72;76.40;280.00;1.05;35.19
AV01;Nava de Arévalo;2001-09-10;0800;0.00;13.23;69.97;376.50;1.20;48.91
AV01;Nava de Arévalo;2001-09-10;0830;0.00;14.22;65.78;470.60;1.35;15.45
AV01;Nava de Arévalo;2001-09-10;0900;0.00;15.30;61.70;554.10;1.54;9.68
AV01;Nava de Arévalo;2001-09-10;0930;0.00;16.88;54.00;630.60;1.79;11.13
AV01;Nava de Arévalo;2001-09-10;1000;0.00;18.59;48.09;696.80;2.39;355.80
AV01;Nava de Arévalo;2001-09-10;1030;0.00;19.89;39.19;753.00;2.47;10.27
AV01;Nava de Arévalo;2001-09-10;1100;0.00;21.07;32.21;797.00;2.71;11.98
AV01;Nava de Arévalo;2001-09-10;1130;0.00;22.25;29.18;825.00;2.94;15.94
AV01;Nava de Arévalo;2001-09-10;1200;0.00;23.41;25.61;834.00;2.32;13.40
AV01;Nava de Arévalo;2001-09-10;1230;0.00;24.17;23.05;834.00;2.29;27.77
AV01;Nava de Arévalo;2001-09-10;1300;0.00;24.95;21.33;816.00;1.77;11.33
AV01;Nava de Arévalo;2001-09-10;1330;0.00;25.53;21.36;785.00;1.93;1.97
AV01;Nava de Arévalo;2001-09-10;1400;0.00;26.45;20.60;741.00;2.35;305.60
AV01;Nava de Arévalo;2001-09-10;1430;0.00;26.20;21.56;676.20;2.47;306.60
AV01;Nava de Arévalo;2001-09-10;1500;0.00;26.02;21.60;603.60;2.44;324.10
AV01;Nava de Arévalo;2001-09-10;1530;0.00;26.00;22.77;525.60;2.47;307.80
AV01;Nava de Arévalo;2001-09-10;1600;0.00;26.17;22.50;438.20;2.82;302.20
AV01;Nava de Arévalo;2001-09-10;1630;0.00;25.82;22.84;347.00;3.21;300.50
AV01;Nava de Arévalo;2001-09-10;1700;0.00;25.31;23.78;248.00;2.92;305.50
AV01;Nava de Arévalo;2001-09-10;1730;0.00;24.56;25.23;142.80;2.31;307.30
AV01;Nava de Arévalo;2001-09-10;1800;0.00;22.92;28.24;52.35;1.46;310.90
AV01;Nava de Arévalo;2001-09-10;1830;0.00;19.68;35.27;6.88;1.16;310.30
AV01;Nava de Arévalo;2001-09-10;1900;0.00;17.18;42.23;0.14;0.32;334.50
AV01;Nava de Arévalo;2001-09-10;1930;0.00;16.30;44.56;0.00;0.38;219.80
AV01;Nava de Arévalo;2001-09-10;2000;0.00;14.38;50.87;0.00;0.70;177.80
AV01;Nava de Arévalo;2001-09-10;2030;0.00;14.27;49.29;0.00;0.08;20.46
AV01;Nava de Arévalo;2001-09-10;2100;0.00;14.44;46.29;0.00;0.42;26.52
AV01;Nava de Arévalo;2001-09-10;2130;0.00;14.10;44.93;0.00;0.76;40.92
AV01;Nava de Arévalo;2001-09-10;2200;0.00;14.04;44.89;0.00;0.80;52.93
AV01;Nava de Arévalo;2001-09-10;2230;0.00;13.64;44.94;0.00;1.14;84.90
AV01;Nava de Arévalo;2001-09-10;2300;0.00;13.17;45.59;0.00;0.88;122.80
AV01;Nava de Arévalo;2001-09-10;2330;0.00;11.40;52.03;0.00;0.28;138.90
AV01;Nava de Arévalo;2001-09-10;2400;0.00;9.97;57.11;0.00;0.55;140.70
BU01;Miranda de Ebro;2001-09-10;0030;0.00;13.38;80.90;0.00;1.07;40.38
BU01;Miranda de Ebro;2001-09-10;0100;0.00;13.04;82.50;0.00;1.02;27.32
BU01;Miranda de Ebro;2001-09-10;0130;0.00;13.04;82.80;0.00;0.99;20.02
BU01;Miranda de Ebro;2001-09-10;0200;0.00;13.13;81.60;0.00;0.89;22.03
BU01;Miranda de Ebro;2001-09-10;0230;0.00;13.13;80.50;0.00;1.28;20.25
BU01;Miranda de Ebro;2001-09-10;0300;0.00;13.06;79.20;0.00;1.18;15.09
BU01;Miranda de Ebro;2001-09-10;0330;0.00;12.71;78.20;0.00;1.41;13.27
BU01;Miranda de Ebro;2001-09-10;0400;0.00;12.10;80.10;0.00;1.36;12.14
BU01;Miranda de Ebro;2001-09-10;0430;0.00;11.57;82.40;0.00;0.94;352.50
BU01;Miranda de Ebro;2001-09-10;0500;0.00;11.87;81.70;0.00;1.04;353.80
BU01;Miranda de Ebro;2001-09-10;0530;0.00;11.99;79.30;0.65;1.13;10.63
BU01;Miranda de Ebro;2001-09-10;0600;0.00;11.92;78.10;15.47;1.15;337.90
BU01;Miranda de Ebro;2001-09-10;0630;0.00;11.79;78.70;85.40;1.15;358.30
BU01;Miranda de Ebro;2001-09-10;0700;0.00;12.51;75.30;176.10;1.00;7.35
BU01;Miranda de Ebro;2001-09-10;0730;0.00;13.51;69.46;194.50;1.02;340.10
BU01;Miranda de Ebro;2001-09-10;0800;0.00;13.36;67.69;115.00;0.71;300.80
BU01;Miranda de Ebro;2001-09-10;0830;0.00;14.06;63.03;330.80;0.91;319.40
BU01;Miranda de Ebro;2001-09-10;0900;0.00;15.04;56.85;317.00;1.74;345.00
BU01;Miranda de Ebro;2001-09-10;0930;0.00;16.65;52.11;722.00;3.05;20.89
BU01;Miranda de Ebro;2001-09-10;1000;0.00;16.75;50.06;589.00;2.38;26.81
BU01;Miranda de Ebro;2001-09-10;1030;0.00;17.99;45.37;831.00;2.75;55.02
BU01;Miranda de Ebro;2001-09-10;1100;0.00;17.96;44.94;495.80;2.57;17.69
BU01;Miranda de Ebro;2001-09-10;1130;0.00;18.01;46.45;533.10;3.06;24.48
BU01;Miranda de Ebro;2001-09-10;1200;0.00;18.04;45.86;562.40;2.77;9.17
BU01;Miranda de Ebro;2001-09-10;1230;0.00;18.53;44.85;706.00;2.72;14.70
BU01;Miranda de Ebro;2001-09-10;1300;0.00;19.73;41.09;706.00;2.86;21.16
BU01;Miranda de Ebro;2001-09-10;1330;0.00;20.02;40.11;774.00;3.01;17.14
BU01;Miranda de Ebro;2001-09-10;1400;0.00;20.30;39.51;713.00;2.99;8.93
BU01;Miranda de Ebro;2001-09-10;1430;0.00;20.66;37.25;662.80;2.21;348.80
BU01;Miranda de Ebro;2001-09-10;1500;0.00;20.90;37.42;576.70;3.07;18.46
BU01;Miranda de Ebro;2001-09-10;1530;0.00;20.34;39.14;497.60;2.50;347.20
BU01;Miranda de Ebro;2001-09-10;1600;0.00;20.29;41.57;417.20;3.13;349.70
BU01;Miranda de Ebro;2001-09-10;1630;0.00;19.55;44.84;323.40;3.33;359.60
