Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-07-25;0030;0.00;16.14;74.10;0.00;0.48;257.10
AV01;Nava de Arévalo;2001-07-25;0100;0.00;16.78;70.00;0.00;1.77;227.00
AV01;Nava de Arévalo;2001-07-25;0130;0.00;17.60;66.15;0.00;1.65;246.30
AV01;Nava de Arévalo;2001-07-25;0200;0.00;17.01;71.30;0.00;2.05;258.30
AV01;Nava de Arévalo;2001-07-25;0230;0.00;15.98;75.90;0.00;0.54;299.70
AV01;Nava de Arévalo;2001-07-25;0300;0.00;15.13;80.20;0.00;0.24;280.20
AV01;Nava de Arévalo;2001-07-25;0330;0.00;14.23;84.80;0.00;0.18;266.20
AV01;Nava de Arévalo;2001-07-25;0400;0.00;14.00;83.60;0.00;0.24;171.50
AV01;Nava de Arévalo;2001-07-25;0430;0.00;13.37;86.00;0.07;0.82;176.80
AV01;Nava de Arévalo;2001-07-25;0500;0.00;13.73;88.70;3.86;0.48;201.60
AV01;Nava de Arévalo;2001-07-25;0530;0.00;14.04;89.60;30.90;0.47;138.20
AV01;Nava de Arévalo;2001-07-25;0600;0.00;14.60;89.00;94.40;0.88;192.80
AV01;Nava de Arévalo;2001-07-25;0630;0.00;16.34;86.60;176.30;1.01;215.50
AV01;Nava de Arévalo;2001-07-25;0700;0.00;18.02;80.30;263.10;1.63;234.20
AV01;Nava de Arévalo;2001-07-25;0730;0.00;19.28;74.70;360.40;2.16;239.10
AV01;Nava de Arévalo;2001-07-25;0800;0.00;20.21;71.50;455.30;1.74;233.60
AV01;Nava de Arévalo;2001-07-25;0830;0.00;21.27;68.22;545.60;1.92;240.90
AV01;Nava de Arévalo;2001-07-25;0900;0.00;22.31;63.83;634.20;1.76;250.90
AV01;Nava de Arévalo;2001-07-25;0930;0.00;23.29;60.56;714.00;1.51;240.00
AV01;Nava de Arévalo;2001-07-25;1000;0.00;24.31;56.06;780.00;1.47;230.90
AV01;Nava de Arévalo;2001-07-25;1030;0.00;26.02;48.06;838.00;1.55;274.60
