Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-12-22;0030;0.00;-9.80;89.40;0.00;0.14;271.40
AV01;Nava de Arévalo;2001-12-22;0100;0.00;-10.67;88.20;0.00;0.44;55.56
AV01;Nava de Arévalo;2001-12-22;0130;0.00;-10.87;89.00;0.00;0.62;188.10
AV01;Nava de Arévalo;2001-12-22;0200;0.00;-10.60;90.40;0.00;0.98;190.40
AV01;Nava de Arévalo;2001-12-22;0230;0.00;-10.30;89.60;0.00;1.42;178.70
AV01;Nava de Arévalo;2001-12-22;0300;0.00;-9.78;89.40;0.00;1.08;175.60
AV01;Nava de Arévalo;2001-12-22;0330;0.00;-10.09;89.60;0.00;1.01;169.50
AV01;Nava de Arévalo;2001-12-22;0400;0.00;-10.00;88.90;0.00;1.39;172.70
AV01;Nava de Arévalo;2001-12-22;0430;0.00;-9.55;88.60;0.00;1.95;169.40
AV01;Nava de Arévalo;2001-12-22;0500;0.00;-9.64;87.80;0.00;1.68;169.70
AV01;Nava de Arévalo;2001-12-22;0530;0.00;-10.11;87.90;0.00;1.11;170.00
AV01;Nava de Arévalo;2001-12-22;0600;0.00;-9.66;87.20;0.00;0.65;145.60
AV01;Nava de Arévalo;2001-12-22;0630;0.00;-9.98;87.70;0.00;0.51;171.50
AV01;Nava de Arévalo;2001-12-22;0700;0.00;-10.29;87.00;0.01;1.18;164.00
AV01;Nava de Arévalo;2001-12-22;0730;0.00;-9.59;85.80;2.46;1.62;186.40
AV01;Nava de Arévalo;2001-12-22;0800;0.00;-9.89;85.00;28.60;0.20;59.61
AV01;Nava de Arévalo;2001-12-22;0830;0.00;-8.35;84.00;130.90;0.42;179.50
AV01;Nava de Arévalo;2001-12-22;0900;0.00;-5.08;76.90;184.30;1.35;172.80
AV01;Nava de Arévalo;2001-12-22;0930;0.00;-3.01;70.20;220.70;1.52;149.70
AV01;Nava de Arévalo;2001-12-22;1000;0.00;-1.12;66.43;324.30;1.55;144.50
AV01;Nava de Arévalo;2001-12-22;1030;0.00;1.48;58.63;377.00;1.22;121.70
AV01;Nava de Arévalo;2001-12-22;1100;0.00;3.72;48.23;416.80;1.39;117.60
AV01;Nava de Arévalo;2001-12-22;1130;0.00;5.55;39.80;443.80;1.33;119.60
AV01;Nava de Arévalo;2001-12-22;1200;0.00;6.84;32.69;456.90;1.09;156.80
AV01;Nava de Arévalo;2001-12-22;1230;0.00;7.69;30.26;453.40;0.74;118.70
AV01;Nava de Arévalo;2001-12-22;1300;0.00;7.73;34.89;436.00;1.36;291.00
AV01;Nava de Arévalo;2001-12-22;1330;0.00;7.57;38.01;385.50;1.41;311.60
AV01;Nava de Arévalo;2001-12-22;1400;0.00;7.79;39.07;286.80;1.26;308.20
AV01;Nava de Arévalo;2001-12-22;1430;0.00;6.55;44.89;163.60;1.44;321.30
AV01;Nava de Arévalo;2001-12-22;1500;0.00;6.58;45.53;138.50;1.63;327.00
AV01;Nava de Arévalo;2001-12-22;1530;0.00;5.19;51.45;69.66;0.60;310.60
AV01;Nava de Arévalo;2001-12-22;1600;0.00;4.34;54.58;36.93;0.55;317.00
AV01;Nava de Arévalo;2001-12-22;1630;0.00;2.01;61.24;9.88;0.11;327.10
AV01;Nava de Arévalo;2001-12-22;1700;0.00;1.41;64.28;1.05;0.16;94.60
AV01;Nava de Arévalo;2001-12-22;1730;0.00;-0.16;68.33;0.00;0.36;134.80
AV01;Nava de Arévalo;2001-12-22;1800;0.00;-0.17;70.80;0.00;0.62;118.00
AV01;Nava de Arévalo;2001-12-22;1830;0.00;-0.83;73.70;0.00;0.73;161.60
AV01;Nava de Arévalo;2001-12-22;1900;0.00;-1.74;77.10;0.00;0.59;136.00
AV01;Nava de Arévalo;2001-12-22;1930;0.00;-0.60;73.40;0.00;0.87;172.40
AV01;Nava de Arévalo;2001-12-22;2000;0.00;-0.83;75.80;0.00;0.82;166.30
AV01;Nava de Arévalo;2001-12-22;2030;0.00;-0.44;75.40;0.00;0.01;125.80
AV01;Nava de Arévalo;2001-12-22;2100;0.00;-1.00;76.00;0.00;0.01;126.00
AV01;Nava de Arévalo;2001-12-22;2130;0.00;-0.93;76.00;0.00;0.21;12.86
AV01;Nava de Arévalo;2001-12-22;2200;0.00;-0.95;76.80;0.00;0.44;15.94
AV01;Nava de Arévalo;2001-12-22;2230;0.00;-1.19;76.70;0.00;0.49;54.83
AV01;Nava de Arévalo;2001-12-22;2300;0.00;-0.68;75.50;0.00;0.42;53.30
AV01;Nava de Arévalo;2001-12-22;2330;0.00;-0.19;72.00;0.00;0.92;73.30
AV01;Nava de Arévalo;2001-12-22;2400;0.00;0.59;65.48;0.00;1.77;47.12
BU01;Miranda de Ebro;2001-12-22;0030;0.00;-6.07;89.30;0.00;0.42;254.00
BU01;Miranda de Ebro;2001-12-22;0100;0.00;-6.32;89.60;0.00;0.31;242.00
BU01;Miranda de Ebro;2001-12-22;0130;0.00;-6.75;89.90;0.00;0.31;218.20
BU01;Miranda de Ebro;2001-12-22;0200;0.00;-7.17;89.90;0.00;0.37;219.70
BU01;Miranda de Ebro;2001-12-22;0230;0.00;-6.90;90.20;0.00;0.21;295.80
BU01;Miranda de Ebro;2001-12-22;0300;0.00;-7.75;89.80;0.00;0.16;226.30
BU01;Miranda de Ebro;2001-12-22;0330;0.00;-7.41;90.40;0.00;0.18;304.00
BU01;Miranda de Ebro;2001-12-22;0400;0.00;-7.85;90.20;0.00;0.34;222.80
BU01;Miranda de Ebro;2001-12-22;0430;0.00;-7.40;90.60;0.00;0.46;267.60
BU01;Miranda de Ebro;2001-12-22;0500;0.00;-7.61;90.50;0.00;0.29;327.70
BU01;Miranda de Ebro;2001-12-22;0530;0.00;-7.97;90.00;0.00;0.20;167.60
BU01;Miranda de Ebro;2001-12-22;0600;0.00;-7.70;91.20;0.00;0.35;119.10
BU01;Miranda de Ebro;2001-12-22;0630;0.00;-7.90;91.10;0.00;0.14;164.40
BU01;Miranda de Ebro;2001-12-22;0700;0.00;-7.61;91.40;0.00;0.28;11.81
BU01;Miranda de Ebro;2001-12-22;0730;0.00;-7.17;91.40;1.52;0.53;286.20
BU01;Miranda de Ebro;2001-12-22;0800;0.00;-7.06;91.70;10.30;0.56;225.30
BU01;Miranda de Ebro;2001-12-22;0830;0.00;-7.22;91.50;38.85;0.73;271.40
BU01;Miranda de Ebro;2001-12-22;0900;0.00;-6.90;91.60;63.50;0.58;52.72
BU01;Miranda de Ebro;2001-12-22;0930;0.00;-6.29;91.90;92.00;0.47;69.71
BU01;Miranda de Ebro;2001-12-22;1000;0.00;-5.87;92.10;104.90;0.34;102.30
BU01;Miranda de Ebro;2001-12-22;1030;0.00;-5.18;92.40;129.20;0.31;142.00
BU01;Miranda de Ebro;2001-12-22;1100;0.00;-4.85;92.70;142.20;0.33;352.20
BU01;Miranda de Ebro;2001-12-22;1130;0.00;-4.31;93.10;257.80;0.21;160.30
BU01;Miranda de Ebro;2001-12-22;1200;0.00;-2.49;93.60;425.80;0.32;135.60
BU01;Miranda de Ebro;2001-12-22;1230;0.00;-1.87;93.20;382.90;0.59;62.71
BU01;Miranda de Ebro;2001-12-22;1300;0.00;-0.99;90.60;364.50;0.84;85.80
BU01;Miranda de Ebro;2001-12-22;1330;0.00;0.29;80.50;341.70;0.66;73.00
BU01;Miranda de Ebro;2001-12-22;1400;0.00;1.77;70.20;304.90;0.61;120.10
BU01;Miranda de Ebro;2001-12-22;1430;0.00;3.19;62.96;258.80;0.33;88.40
BU01;Miranda de Ebro;2001-12-22;1500;0.00;3.94;57.11;200.00;0.32;5.78
BU01;Miranda de Ebro;2001-12-22;1530;0.00;3.63;58.69;134.50;0.37;39.59
BU01;Miranda de Ebro;2001-12-22;1600;0.00;3.68;60.14;68.57;0.14;97.40
BU01;Miranda de Ebro;2001-12-22;1630;0.00;3.16;61.13;13.49;0.25;184.10
BU01;Miranda de Ebro;2001-12-22;1700;0.00;-0.50;74.40;0.88;0.80;227.40
BU01;Miranda de Ebro;2001-12-22;1730;0.00;-1.78;78.80;0.00;0.70;256.30
BU01;Miranda de Ebro;2001-12-22;1800;0.00;-1.94;78.90;0.00;0.75;221.20
BU01;Miranda de Ebro;2001-12-22;1830;0.00;-3.28;82.30;0.00;0.62;232.20
BU01;Miranda de Ebro;2001-12-22;1900;0.00;-3.04;82.70;0.00;0.58;261.20
BU01;Miranda de Ebro;2001-12-22;1930;0.00;-3.91;84.60;0.00;0.22;120.60
BU01;Miranda de Ebro;2001-12-22;2000;0.00;-3.75;86.30;0.00;0.42;340.20
BU01;Miranda de Ebro;2001-12-22;2030;0.00;-4.63;86.40;0.00;0.47;209.30
BU01;Miranda de Ebro;2001-12-22;2100;0.00;-5.09;87.50;0.00;1.05;217.70
BU01;Miranda de Ebro;2001-12-22;2130;0.00;-5.02;87.60;0.00;0.20;46.84
BU01;Miranda de Ebro;2001-12-22;2200;0.00;-5.11;88.70;0.00;0.46;44.23
BU01;Miranda de Ebro;2001-12-22;2230;0.00;-4.57;89.50;0.00;0.26;22.88
BU01;Miranda de Ebro;2001-12-22;2300;0.00;-4.89;89.90;0.00;0.68;228.90
BU01;Miranda de Ebro;2001-12-22;2330;0.00;-5.85;89.20;0.00;1.12;226.40
BU01;Miranda de Ebro;2001-12-22;2400;0.00;-5.25;88.30;0.00;0.66;4.94
BU02;Valle de Valdelucio;2001-12-22;0030;0.00;-7.02;91.30;0.00;0.24;48.06
BU02;Valle de Valdelucio;2001-12-22;0100;0.00;-7.15;92.10;0.00;0.26;53.38
BU02;Valle de Valdelucio;2001-12-22;0130;0.00;-7.10;92.00;0.00;0.28;54.77
BU02;Valle de Valdelucio;2001-12-22;0200;0.00;-7.06;92.20;0.00;0.46;74.50
BU02;Valle de Valdelucio;2001-12-22;0230;0.00;-7.35;91.90;0.00;0.35;319.60
BU02;Valle de Valdelucio;2001-12-22;0300;0.00;-7.66;91.30;0.00;0.20;310.70
BU02;Valle de Valdelucio;2001-12-22;0330;0.00;-8.87;90.20;0.00;0.35;69.25
BU02;Valle de Valdelucio;2001-12-22;0400;0.00;-8.55;90.90;0.00;0.31;55.72
BU02;Valle de Valdelucio;2001-12-22;0430;0.00;-9.40;89.50;0.00;0.41;15.96
BU02;Valle de Valdelucio;2001-12-22;0500;0.00;-9.85;89.40;0.00;0.27;316.30
BU02;Valle de Valdelucio;2001-12-22;0530;0.00;-10.41;88.90;0.00;0.32;59.56
BU02;Valle de Valdelucio;2001-12-22;0600;0.00;-9.57;89.30;0.00;0.33;88.00
BU02;Valle de Valdelucio;2001-12-22;0630;0.00;-9.45;89.60;0.00;0.46;72.90
BU02;Valle de Valdelucio;2001-12-22;0700;0.00;-9.46;89.10;0.00;0.25;314.20
BU02;Valle de Valdelucio;2001-12-22;0730;0.00;-9.72;89.40;1.76;0.35;320.00
BU02;Valle de Valdelucio;2001-12-22;0800;0.00;-10.34;88.70;17.07;0.30;103.40
BU02;Valle de Valdelucio;2001-12-22;0830;0.00;-9.64;89.20;68.29;0.47;62.08
BU02;Valle de Valdelucio;2001-12-22;0900;0.00;-7.19;90.40;133.40;0.52;237.00
BU02;Valle de Valdelucio;2001-12-22;0930;0.00;-7.58;89.70;187.30;0.94;234.90
BU02;Valle de Valdelucio;2001-12-22;1000;0.00;-6.08;90.90;236.10;0.90;234.60
BU02;Valle de Valdelucio;2001-12-22;1030;0.00;-4.35;88.00;312.30;1.00;225.50
BU02;Valle de Valdelucio;2001-12-22;1100;0.00;-2.96;81.10;386.30;0.73;224.20
BU02;Valle de Valdelucio;2001-12-22;1130;0.00;-1.24;74.40;395.10;0.80;210.20
BU02;Valle de Valdelucio;2001-12-22;1200;0.00;0.18;66.86;410.00;0.87;225.00
BU02;Valle de Valdelucio;2001-12-22;1230;0.00;1.31;60.57;414.00;0.97;200.60
BU02;Valle de Valdelucio;2001-12-22;1300;0.00;2.14;56.52;402.40;0.99;221.60
BU02;Valle de Valdelucio;2001-12-22;1330;0.00;2.52;53.83;375.70;1.09;238.00
BU02;Valle de Valdelucio;2001-12-22;1400;0.00;2.97;51.84;335.00;1.13;208.80
BU02;Valle de Valdelucio;2001-12-22;1430;0.00;3.40;50.45;284.00;1.15;197.90
BU02;Valle de Valdelucio;2001-12-22;1500;0.00;3.48;44.62;224.50;1.28;117.80
BU02;Valle de Valdelucio;2001-12-22;1530;0.00;3.29;48.08;155.00;1.05;141.90
BU02;Valle de Valdelucio;2001-12-22;1600;0.00;2.84;46.95;83.70;0.86;93.50
BU02;Valle de Valdelucio;2001-12-22;1630;0.00;1.77;48.12;17.92;1.86;43.27
BU02;Valle de Valdelucio;2001-12-22;1700;0.00;0.22;56.09;0.69;3.06;35.36
BU02;Valle de Valdelucio;2001-12-22;1730;0.00;-0.32;59.23;0.00;1.15;66.77
BU02;Valle de Valdelucio;2001-12-22;1800;0.00;-1.31;63.43;0.00;0.58;58.51
