Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-06-10;0030;0.40;11.85;93.60;0.00;1.56;214.40
AV01;Nava de Arévalo;2001-06-10;0100;0.60;11.92;93.70;0.00;1.76;175.70
AV01;Nava de Arévalo;2001-06-10;0130;0.00;11.70;93.80;0.00;1.40;178.00
AV01;Nava de Arévalo;2001-06-10;0200;0.00;11.66;93.70;0.00;1.35;204.70
AV01;Nava de Arévalo;2001-06-10;0230;0.00;11.68;93.60;0.00;2.00;218.00
AV01;Nava de Arévalo;2001-06-10;0300;0.00;11.43;93.40;0.00;2.25;226.50
AV01;Nava de Arévalo;2001-06-10;0330;0.00;11.10;92.20;0.00;2.34;219.60
AV01;Nava de Arévalo;2001-06-10;0400;0.00;10.36;91.40;0.00;2.01;222.70
AV01;Nava de Arévalo;2001-06-10;0430;0.00;10.00;90.60;1.20;2.28;216.10
AV01;Nava de Arévalo;2001-06-10;0500;0.00;9.07;91.20;8.32;1.95;221.10
AV01;Nava de Arévalo;2001-06-10;0530;0.00;9.10;91.70;30.66;3.19;229.10
AV01;Nava de Arévalo;2001-06-10;0600;0.00;9.60;91.30;57.99;3.27;238.40
AV01;Nava de Arévalo;2001-06-10;0630;0.00;10.15;91.00;81.80;3.61;246.20
AV01;Nava de Arévalo;2001-06-10;0700;0.00;10.50;91.30;98.50;2.90;260.30
AV01;Nava de Arévalo;2001-06-10;0730;0.00;11.37;89.50;192.10;2.29;270.70
AV01;Nava de Arévalo;2001-06-10;0800;0.00;12.24;86.70;259.10;2.50;299.50
AV01;Nava de Arévalo;2001-06-10;0830;0.00;12.75;84.00;440.60;2.50;337.80
AV01;Nava de Arévalo;2001-06-10;0900;0.00;12.92;81.40;241.10;2.43;7.50
AV01;Nava de Arévalo;2001-06-10;0930;0.00;13.57;79.20;550.70;2.45;29.93
AV01;Nava de Arévalo;2001-06-10;1000;0.00;15.34;70.30;659.80;2.22;33.82
AV01;Nava de Arévalo;2001-06-10;1030;0.00;15.06;68.96;421.50;2.00;0.50
AV01;Nava de Arévalo;2001-06-10;1100;0.00;16.45;62.40;536.80;2.14;19.76
AV01;Nava de Arévalo;2001-06-10;1130;0.00;16.74;59.15;416.30;2.35;9.69
AV01;Nava de Arévalo;2001-06-10;1200;0.00;16.80;56.67;302.50;3.22;20.41
AV01;Nava de Arévalo;2001-06-10;1230;0.00;17.07;53.89;359.50;3.96;357.40
AV01;Nava de Arévalo;2001-06-10;1300;0.00;17.00;55.17;397.00;4.81;343.10
AV01;Nava de Arévalo;2001-06-10;1330;0.00;17.40;53.20;438.40;4.39;348.30
AV01;Nava de Arévalo;2001-06-10;1400;0.00;18.70;47.06;862.00;4.82;343.20
AV01;Nava de Arévalo;2001-06-10;1430;0.00;19.75;44.09;790.00;4.15;356.90
AV01;Nava de Arévalo;2001-06-10;1500;0.00;18.79;46.81;527.80;3.48;10.52
AV01;Nava de Arévalo;2001-06-10;1530;0.00;16.11;66.49;137.50;2.91;205.80
AV01;Nava de Arévalo;2001-06-10;1600;0.00;15.22;70.50;88.40;0.80;203.60
AV01;Nava de Arévalo;2001-06-10;1630;0.00;15.86;63.76;115.20;2.80;347.40
AV01;Nava de Arévalo;2001-06-10;1700;0.00;15.70;62.30;109.00;3.19;12.31
AV01;Nava de Arévalo;2001-06-10;1730;0.00;16.43;56.63;95.50;3.76;18.35
AV01;Nava de Arévalo;2001-06-10;1800;0.00;16.23;54.37;181.00;4.24;20.29
AV01;Nava de Arévalo;2001-06-10;1830;0.00;16.18;54.59;157.50;4.14;21.13
AV01;Nava de Arévalo;2001-06-10;1900;0.00;15.02;57.90;75.40;3.88;21.44
AV01;Nava de Arévalo;2001-06-10;1930;0.00;13.84;61.45;18.92;3.69;16.11
AV01;Nava de Arévalo;2001-06-10;2000;0.00;12.53;63.12;1.85;2.79;18.18
AV01;Nava de Arévalo;2001-06-10;2030;0.00;11.60;67.02;0.00;2.74;21.56
AV01;Nava de Arévalo;2001-06-10;2100;0.00;11.20;66.13;0.00;2.40;37.10
AV01;Nava de Arévalo;2001-06-10;2130;0.00;10.54;68.40;0.00;2.29;30.30
AV01;Nava de Arévalo;2001-06-10;2200;0.00;9.42;75.50;0.00;1.88;15.66
AV01;Nava de Arévalo;2001-06-10;2230;0.00;8.58;80.40;0.00;1.49;357.10
AV01;Nava de Arévalo;2001-06-10;2300;0.00;7.92;83.50;0.00;1.65;16.89
AV01;Nava de Arévalo;2001-06-10;2330;0.00;7.97;80.60;0.00;1.72;28.76
AV01;Nava de Arévalo;2001-06-10;2400;0.00;7.08;85.10;0.00;0.99;32.17
BU01;Miranda de Ebro;2001-06-10;0030;0.20;12.02;89.00;0.00;0.45;316.90
BU01;Miranda de Ebro;2001-06-10;0100;0.00;11.58;90.70;0.00;0.47;202.80
BU01;Miranda de Ebro;2001-06-10;0130;0.00;11.25;92.20;0.00;0.85;222.80
BU01;Miranda de Ebro;2001-06-10;0200;0.00;11.32;93.10;0.00;0.38;200.90
BU01;Miranda de Ebro;2001-06-10;0230;0.00;11.85;93.30;0.00;0.59;275.80
BU01;Miranda de Ebro;2001-06-10;0300;0.00;11.89;92.60;0.00;0.29;194.90
BU01;Miranda de Ebro;2001-06-10;0330;0.00;12.03;92.80;0.00;0.31;179.30
BU01;Miranda de Ebro;2001-06-10;0400;0.00;12.07;92.70;0.00;0.18;196.70
BU01;Miranda de Ebro;2001-06-10;0430;0.00;12.45;91.60;0.28;0.34;338.70
BU01;Miranda de Ebro;2001-06-10;0500;0.00;12.76;90.50;3.44;0.40;248.10
BU01;Miranda de Ebro;2001-06-10;0530;0.00;12.90;88.30;23.67;1.28;331.80
BU01;Miranda de Ebro;2001-06-10;0600;0.00;13.34;84.40;30.63;1.10;313.20
BU01;Miranda de Ebro;2001-06-10;0630;0.00;13.36;81.80;27.97;1.35;314.50
BU01;Miranda de Ebro;2001-06-10;0700;0.20;13.25;84.80;77.30;1.80;324.20
BU01;Miranda de Ebro;2001-06-10;0730;0.20;13.47;86.00;134.10;1.21;324.20
BU01;Miranda de Ebro;2001-06-10;0800;0.00;13.96;80.70;141.20;1.37;342.90
BU01;Miranda de Ebro;2001-06-10;0830;0.00;14.21;78.10;158.20;2.28;328.40
BU01;Miranda de Ebro;2001-06-10;0900;0.00;15.06;72.30;209.70;2.41;319.80
BU01;Miranda de Ebro;2001-06-10;0930;0.00;14.94;72.00;102.00;2.22;319.80
BU01;Miranda de Ebro;2001-06-10;1000;0.00;14.83;74.20;126.70;2.18;337.70
BU01;Miranda de Ebro;2001-06-10;1030;0.00;14.70;73.60;104.60;2.95;330.70
BU01;Miranda de Ebro;2001-06-10;1100;0.00;14.52;72.50;126.80;2.86;340.30
BU01;Miranda de Ebro;2001-06-10;1130;0.00;14.81;71.10;191.40;2.33;344.60
BU01;Miranda de Ebro;2001-06-10;1200;0.00;14.94;68.43;142.80;4.27;328.50
BU01;Miranda de Ebro;2001-06-10;1230;0.00;14.50;71.00;293.00;3.96;330.80
