Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-02-28;0030;0.00;-0.22;83.30;0.00;7.81;237.10
AV01;Nava de Arévalo;2001-02-28;0100;0.00;-0.46;82.90;0.00;6.95;235.80
AV01;Nava de Arévalo;2001-02-28;0130;0.00;-0.06;82.10;0.00;7.71;232.90
AV01;Nava de Arévalo;2001-02-28;0200;0.00;-0.31;82.40;0.00;7.20;235.10
AV01;Nava de Arévalo;2001-02-28;0230;0.00;-0.91;84.50;0.00;6.53;233.40
AV01;Nava de Arévalo;2001-02-28;0300;0.00;-1.02;85.50;0.00;7.10;231.70
AV01;Nava de Arévalo;2001-02-28;0330;0.00;-1.02;85.70;0.00;7.53;230.50
AV01;Nava de Arévalo;2001-02-28;0400;0.00;-1.07;84.90;0.00;6.50;231.30
AV01;Nava de Arévalo;2001-02-28;0430;0.00;-1.53;86.10;0.00;6.88;232.60
AV01;Nava de Arévalo;2001-02-28;0500;0.00;-1.42;86.30;0.00;7.35;233.60
AV01;Nava de Arévalo;2001-02-28;0530;0.00;-0.75;83.70;0.00;7.18;234.30
AV01;Nava de Arévalo;2001-02-28;0600;0.00;-1.07;83.70;0.00;7.30;233.90
AV01;Nava de Arévalo;2001-02-28;0630;0.00;-1.44;85.80;0.62;6.83;232.10
AV01;Nava de Arévalo;2001-02-28;0700;0.00;-1.46;86.00;13.72;7.02;233.60
AV01;Nava de Arévalo;2001-02-28;0730;0.00;-1.28;85.10;79.00;6.85;229.40
AV01;Nava de Arévalo;2001-02-28;0800;0.00;-0.50;82.30;178.80;7.32;227.80
AV01;Nava de Arévalo;2001-02-28;0830;0.00;0.21;77.70;278.70;8.03;233.40
AV01;Nava de Arévalo;2001-02-28;0900;0.00;0.81;73.90;343.90;8.54;244.90
AV01;Nava de Arévalo;2001-02-28;0930;0.00;1.39;71.30;384.50;9.16;242.70
AV01;Nava de Arévalo;2001-02-28;1000;0.00;2.06;67.94;483.80;8.40;242.00
AV01;Nava de Arévalo;2001-02-28;1030;0.00;2.40;64.60;459.50;8.32;238.00
AV01;Nava de Arévalo;2001-02-28;1100;0.00;3.05;61.11;592.40;7.74;241.70
AV01;Nava de Arévalo;2001-02-28;1130;0.00;3.69;54.76;525.20;7.65;248.70
AV01;Nava de Arévalo;2001-02-28;1200;0.00;3.97;51.69;554.30;6.95;248.00
AV01;Nava de Arévalo;2001-02-28;1230;0.00;4.32;52.64;397.30;7.93;254.90
AV01;Nava de Arévalo;2001-02-28;1300;0.00;4.10;56.13;358.90;8.66;252.20
AV01;Nava de Arévalo;2001-02-28;1330;0.00;4.10;55.50;384.40;8.71;249.60
AV01;Nava de Arévalo;2001-02-28;1400;0.00;5.41;48.96;614.20;8.95;245.20
AV01;Nava de Arévalo;2001-02-28;1430;0.00;4.87;49.30;327.70;8.13;250.70
AV01;Nava de Arévalo;2001-02-28;1500;0.00;4.61;49.78;281.30;8.27;241.90
AV01;Nava de Arévalo;2001-02-28;1530;0.00;5.16;48.16;274.70;8.63;241.90
AV01;Nava de Arévalo;2001-02-28;1600;0.00;4.56;46.09;114.40;8.13;255.50
AV01;Nava de Arévalo;2001-02-28;1630;0.00;4.68;45.78;130.30;8.51;255.10
AV01;Nava de Arévalo;2001-02-28;1700;0.00;4.29;48.51;58.95;7.16;249.80
AV01;Nava de Arévalo;2001-02-28;1730;0.00;3.76;51.25;26.46;6.18;247.60
AV01;Nava de Arévalo;2001-02-28;1800;0.00;3.36;54.78;2.30;6.43;240.90
AV01;Nava de Arévalo;2001-02-28;1830;0.00;2.87;59.92;0.11;5.40;240.30
AV01;Nava de Arévalo;2001-02-28;1900;0.00;2.44;66.67;0.00;5.58;238.70
AV01;Nava de Arévalo;2001-02-28;1930;0.00;1.84;74.10;0.00;4.84;231.10
AV01;Nava de Arévalo;2001-02-28;2000;0.00;1.69;75.10;0.00;3.71;221.50
AV01;Nava de Arévalo;2001-02-28;2030;0.00;1.92;75.30;0.00;5.05;221.50
AV01;Nava de Arévalo;2001-02-28;2100;0.00;1.87;77.00;0.00;4.85;222.60
AV01;Nava de Arévalo;2001-02-28;2130;0.00;1.43;80.10;0.00;4.07;221.40
AV01;Nava de Arévalo;2001-02-28;2200;0.00;1.78;80.80;0.00;5.68;224.50
AV01;Nava de Arévalo;2001-02-28;2230;0.00;0.75;83.00;0.00;4.47;223.40
AV01;Nava de Arévalo;2001-02-28;2300;0.00;0.09;84.10;0.00;3.98;222.30
AV01;Nava de Arévalo;2001-02-28;2330;0.00;-0.39;86.40;0.00;3.29;223.90
AV01;Nava de Arévalo;2001-02-28;2400;0.00;0.48;83.80;0.00;4.43;229.70
BU01;Miranda de Ebro;2001-02-28;0030;0.00;1.18;81.20;0.00;1.88;228.00
BU01;Miranda de Ebro;2001-02-28;0100;0.00;1.47;77.80;0.00;2.55;251.30
BU01;Miranda de Ebro;2001-02-28;0130;0.00;1.11;81.30;0.00;2.28;242.10
BU01;Miranda de Ebro;2001-02-28;0200;0.00;1.25;76.50;0.00;3.75;242.70
BU01;Miranda de Ebro;2001-02-28;0230;0.00;1.43;74.00;0.00;3.73;244.20
BU01;Miranda de Ebro;2001-02-28;0300;0.00;1.31;76.40;0.00;4.12;236.80
BU01;Miranda de Ebro;2001-02-28;0330;0.00;0.98;77.60;0.00;3.61;237.80
BU01;Miranda de Ebro;2001-02-28;0400;0.00;1.22;77.30;0.00;3.64;241.20
