Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-05-30;0030;0.00;20.42;48.16;0.00;1.70;181.80
AV01;Nava de Arévalo;2001-05-30;0100;0.00;19.69;49.72;0.00;0.76;115.00
AV01;Nava de Arévalo;2001-05-30;0130;0.00;17.89;55.25;0.00;1.41;131.40
AV01;Nava de Arévalo;2001-05-30;0200;0.00;16.77;59.11;0.00;1.76;133.50
AV01;Nava de Arévalo;2001-05-30;0230;0.00;17.23;56.10;0.00;1.54;138.20
AV01;Nava de Arévalo;2001-05-30;0300;0.00;16.67;58.95;0.00;1.37;157.80
AV01;Nava de Arévalo;2001-05-30;0330;0.00;15.88;62.44;0.00;1.37;147.50
AV01;Nava de Arévalo;2001-05-30;0400;0.00;16.13;60.47;0.00;1.48;149.10
AV01;Nava de Arévalo;2001-05-30;0430;0.00;16.46;57.83;1.29;1.26;164.50
AV01;Nava de Arévalo;2001-05-30;0500;0.00;15.86;59.35;14.50;1.39;158.30
AV01;Nava de Arévalo;2001-05-30;0530;0.00;16.31;57.97;58.96;1.14;162.40
AV01;Nava de Arévalo;2001-05-30;0600;0.00;18.23;52.75;148.70;1.11;157.50
AV01;Nava de Arévalo;2001-05-30;0630;0.00;20.48;46.13;245.60;1.47;153.30
AV01;Nava de Arévalo;2001-05-30;0700;0.00;22.79;43.81;335.60;1.66;165.40
AV01;Nava de Arévalo;2001-05-30;0730;0.00;24.15;43.18;435.20;2.17;207.10
AV01;Nava de Arévalo;2001-05-30;0800;0.00;25.29;42.12;534.50;2.29;198.40
AV01;Nava de Arévalo;2001-05-30;0830;0.00;26.92;38.32;556.60;2.43;213.70
AV01;Nava de Arévalo;2001-05-30;0900;0.00;27.88;36.06;610.10;2.89;247.20
AV01;Nava de Arévalo;2001-05-30;0930;0.00;28.41;34.86;598.30;2.96;258.80
AV01;Nava de Arévalo;2001-05-30;1000;0.00;30.38;30.00;846.00;2.80;277.10
AV01;Nava de Arévalo;2001-05-30;1030;0.00;30.86;28.78;895.00;2.83;281.70
AV01;Nava de Arévalo;2001-05-30;1100;0.00;31.30;26.84;916.00;2.64;288.70
AV01;Nava de Arévalo;2001-05-30;1130;0.00;31.68;25.46;940.00;2.61;298.10
AV01;Nava de Arévalo;2001-05-30;1200;0.00;31.90;24.37;952.00;3.14;299.00
AV01;Nava de Arévalo;2001-05-30;1230;0.00;32.30;23.17;972.00;2.74;294.50
AV01;Nava de Arévalo;2001-05-30;1300;0.00;32.99;22.72;969.00;3.01;320.40
AV01;Nava de Arévalo;2001-05-30;1330;0.00;32.71;22.22;911.00;2.03;285.60
AV01;Nava de Arévalo;2001-05-30;1400;0.00;33.61;19.77;868.00;2.22;308.60
AV01;Nava de Arévalo;2001-05-30;1430;0.00;33.61;18.83;882.00;2.21;10.15
AV01;Nava de Arévalo;2001-05-30;1500;0.00;33.79;19.53;833.00;2.77;308.00
AV01;Nava de Arévalo;2001-05-30;1530;0.00;33.52;20.15;758.00;3.06;315.10
AV01;Nava de Arévalo;2001-05-30;1600;0.00;33.85;18.39;639.30;2.16;275.90
AV01;Nava de Arévalo;2001-05-30;1630;0.00;33.32;18.23;518.60;2.70;293.50
AV01;Nava de Arévalo;2001-05-30;1700;0.00;33.14;18.75;427.60;1.87;284.70
AV01;Nava de Arévalo;2001-05-30;1730;0.00;32.58;20.42;329.90;2.07;309.80
AV01;Nava de Arévalo;2001-05-30;1800;0.00;31.16;22.71;179.80;2.54;314.90
AV01;Nava de Arévalo;2001-05-30;1830;0.00;30.85;24.84;137.70;2.82;312.80
AV01;Nava de Arévalo;2001-05-30;1900;0.00;28.89;27.48;17.48;1.65;332.30
AV01;Nava de Arévalo;2001-05-30;1930;0.00;27.71;30.14;3.86;1.96;103.60
AV01;Nava de Arévalo;2001-05-30;2000;0.00;27.33;31.24;0.20;1.58;122.70
AV01;Nava de Arévalo;2001-05-30;2030;0.00;26.06;34.99;0.00;1.00;144.10
AV01;Nava de Arévalo;2001-05-30;2100;0.00;24.75;40.71;0.00;0.48;220.10
AV01;Nava de Arévalo;2001-05-30;2130;0.00;24.33;42.19;0.00;0.92;85.20
AV01;Nava de Arévalo;2001-05-30;2200;0.00;22.01;51.82;0.00;0.81;180.10
AV01;Nava de Arévalo;2001-05-30;2230;0.00;21.18;55.91;0.00;1.03;211.40
AV01;Nava de Arévalo;2001-05-30;2300;0.00;20.94;56.79;0.00;0.91;172.80
AV01;Nava de Arévalo;2001-05-30;2330;0.00;20.03;58.41;0.00;1.56;218.50
AV01;Nava de Arévalo;2001-05-30;2400;0.00;19.30;59.93;0.00;1.49;231.10
BU01;Miranda de Ebro;2001-05-30;0030;0.00;15.76;81.20;0.00;0.41;218.90
BU01;Miranda de Ebro;2001-05-30;0100;0.00;15.15;84.30;0.00;0.28;328.40
BU01;Miranda de Ebro;2001-05-30;0130;0.00;14.90;83.80;0.00;0.56;224.70
BU01;Miranda de Ebro;2001-05-30;0200;0.00;14.56;83.60;0.00;0.65;225.50
BU01;Miranda de Ebro;2001-05-30;0230;0.00;14.12;85.30;0.00;0.32;248.80
BU01;Miranda de Ebro;2001-05-30;0300;0.00;13.87;86.80;0.00;0.53;220.10
BU01;Miranda de Ebro;2001-05-30;0330;0.00;13.43;87.90;0.00;0.58;296.10
BU01;Miranda de Ebro;2001-05-30;0400;0.00;13.36;87.30;0.00;0.45;299.60
BU01;Miranda de Ebro;2001-05-30;0430;0.00;12.65;90.00;2.23;0.35;271.90
BU01;Miranda de Ebro;2001-05-30;0500;0.00;12.45;89.50;20.30;0.26;238.20
BU01;Miranda de Ebro;2001-05-30;0530;0.00;12.68;88.40;76.20;0.56;217.10
BU01;Miranda de Ebro;2001-05-30;0600;0.00;14.28;85.10;146.30;0.35;210.80
BU01;Miranda de Ebro;2001-05-30;0630;0.00;16.46;79.60;234.10;0.28;213.90
BU01;Miranda de Ebro;2001-05-30;0700;0.00;17.95;73.40;328.50;0.60;174.50
BU01;Miranda de Ebro;2001-05-30;0730;0.00;19.85;67.65;418.50;0.51;195.20
BU01;Miranda de Ebro;2001-05-30;0800;0.00;21.98;61.54;519.10;0.83;77.00
BU01;Miranda de Ebro;2001-05-30;0830;0.00;23.81;52.98;594.20;0.84;44.78
BU01;Miranda de Ebro;2001-05-30;0900;0.00;25.27;46.49;673.20;0.86;81.70
BU01;Miranda de Ebro;2001-05-30;0930;0.00;26.14;43.61;745.00;0.89;134.90
BU01;Miranda de Ebro;2001-05-30;1000;0.00;27.39;40.24;810.00;0.85;142.80
BU01;Miranda de Ebro;2001-05-30;1030;0.00;28.81;34.95;860.00;1.06;29.79
BU01;Miranda de Ebro;2001-05-30;1100;0.00;29.45;33.32;900.00;1.17;316.40
BU01;Miranda de Ebro;2001-05-30;1130;0.00;30.28;31.67;926.00;0.95;61.69
BU01;Miranda de Ebro;2001-05-30;1200;0.00;31.55;29.27;943.00;0.87;10.25
BU01;Miranda de Ebro;2001-05-30;1230;0.00;32.46;25.32;942.00;1.41;345.50
BU01;Miranda de Ebro;2001-05-30;1300;0.00;32.82;25.09;916.00;1.51;358.40
BU01;Miranda de Ebro;2001-05-30;1330;0.00;33.84;23.64;889.00;1.46;2.20
BU01;Miranda de Ebro;2001-05-30;1400;0.00;34.28;21.76;856.00;1.55;58.37
BU01;Miranda de Ebro;2001-05-30;1430;0.00;34.90;22.36;831.00;2.22;27.33
BU01;Miranda de Ebro;2001-05-30;1500;0.00;35.09;24.44;739.00;2.83;34.48
BU01;Miranda de Ebro;2001-05-30;1530;0.00;33.44;35.15;647.40;3.82;28.15
BU01;Miranda de Ebro;2001-05-30;1600;0.00;32.19;37.75;566.70;3.92;24.14
BU01;Miranda de Ebro;2001-05-30;1630;0.00;30.76;39.96;456.40;3.49;12.00
BU01;Miranda de Ebro;2001-05-30;1700;0.00;29.28;44.83;366.60;3.17;19.00
BU01;Miranda de Ebro;2001-05-30;1730;0.00;27.95;50.05;255.50;2.93;30.80
BU01;Miranda de Ebro;2001-05-30;1800;0.00;26.17;54.64;166.80;2.75;27.62
BU01;Miranda de Ebro;2001-05-30;1830;0.00;24.68;57.61;93.40;2.25;42.45
BU01;Miranda de Ebro;2001-05-30;1900;0.00;23.19;61.49;36.57;1.36;57.48
BU01;Miranda de Ebro;2001-05-30;1930;0.00;21.59;64.12;6.35;0.88;15.11
BU01;Miranda de Ebro;2001-05-30;2000;0.00;20.57;64.01;0.66;0.73;52.77
BU01;Miranda de Ebro;2001-05-30;2030;0.00;19.86;57.95;0.00;0.81;19.06
BU01;Miranda de Ebro;2001-05-30;2100;0.00;19.18;56.38;0.00;0.90;15.47
BU01;Miranda de Ebro;2001-05-30;2130;0.00;19.02;57.26;0.00;0.90;18.13
BU01;Miranda de Ebro;2001-05-30;2200;0.00;18.13;61.58;0.00;0.72;31.23
BU01;Miranda de Ebro;2001-05-30;2230;0.00;17.46;62.46;0.00;0.55;31.95
BU01;Miranda de Ebro;2001-05-30;2300;0.00;16.86;65.76;0.00;0.54;30.25
BU01;Miranda de Ebro;2001-05-30;2330;0.00;16.51;68.16;0.00;0.48;50.72
BU01;Miranda de Ebro;2001-05-30;2400;0.00;16.24;70.50;0.00;0.47;63.81
